,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X000100.SZ,X002236.SZ,X000661.SZ,X600809.SH,X000596.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600487.SH,X002007.SZ,X000625.SZ,X002456.SZ,X600776.SH,X600498.SH,X000157.SZ,X600867.SH,X002179.SZ,X002180.SZ,X000050.SZ,X300146.SZ,X000977.SZ,X600177.SH,X002371.SZ,X002241.SZ,X600089.SH,X300142.SZ,X600522.SH,X600066.SH,X600118.SH,X300136.SZ,X000066.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.290130996866496,0,0,0,0.108510843778045,0,0,0,0,0,0,0,0,0,-0.0959348473313539,0,0,0,0,0.0244231550808142,0,0.0386928633479794,8.67361737988404e-19,0,0,0,0,0,0,-0.00570146388160498,0,0,0,0,0,0,0.075295714257877,0,0,0,0,0,0,0,0,-0.0138867204522943,0,0,0,0,-0.0180359709182493,0.029718894282197,0,0,0,-0.00998156488570225,0,0
X000858.SZ,0,0,0.0922579273597501,0,0,0,0.128136109121242,0,0,0,0,0,0,0.334257976161234,0,0.0221363292593638,0,0,0,0.0245775023352178,0,0.0906216142696896,0.022631144221133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423254008191513,0.0146911525118408,0,0,0,-0.0165952800878144,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0338450423189179,0,0,0,0,0,0.106995037676519,0,0.0641623943656057,0,-0.00504987346797385,0.0237083924149253,0,0,0.312745539994374,0,0.061598985497174,0,0,0,0,0,0,0,0,0,0,0,0,0.0929394302024109,0,-0.0245226314595026,0,0,0,0,0.0263572543155082,0,0,0,0,0,0,0,0,0,-0.0339611857323941,0.0556732980637395,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0799015056900323,0,0.0469834877364309,0,0.341594154355517,0,0,4.33680868994202e-19,0,0.160041765189355,0,0.0523399877070677,0,0.0444514983291501,0,0,0,0.0202581961565514,0,0,-0.0288604392960067,0,0,0,0,0,0.0058221271126945,0,0,0,0,0,0,0,0,0,0,0,0.14192626534186,0,0,0.019533682562788,-0.149171094762245,0,0,0,0,0,0
X000651.SZ,0,0.154729305279553,0,0.0805788041086023,0,0,0,0,0,0,0.244691612720358,0,0.0354521164551088,0,0.0272315371117276,0,0,0,0,0.0866149876299348,0,0,0,0,0,0,0,0,0,0,0.0256145400279167,0,0,0,0,0,-0.00958586245635412,0,0,0,0,0,0,0,0,0,0,0.0543362542108102,0,0,0,0.0033763254445298,0,0,0,0,0,0,0
X600276.SH,0.133695465687668,0,0,0,0,0,0,0,0,0,0,-0.262926538058226,0,0,0,0.196289824090971,0,0,-0.0582303669386656,0,0.0945678180648834,0,0.0958826072764322,0.592558583205303,0.0566046959617977,0,0,0,0,0,0.0502264964470943,0,0,0,0,-0.0907647593828496,0.0542634510914086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184302601072914,0.0152136330877411,0,0,0,0.140784190207783,0,0
X002304.SZ,0,0.0677133848277143,0,8.67361737988404e-19,0,0.0168340588316478,0,0,0,0.077986825730658,0,0,0,0.349744017393915,3.46944695195361e-18,0,0,0,0,0,0,0.0408920386089993,0.0146948072953799,0,0,0.0962591514929255,0,0.0262030078341429,0,0,0.0201433323183712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018427732027905,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0913150910746747,0,0,0,0,0,0,0,0.00123957938293716,0.104947355565238,0.0653765677630169,0,0,0,0.078407017167746,0,0.0732958531247366,0,0,0,0.174095734404866,0,0,0,-1.73472347597681e-18,0.0581600750250257,0,0.164285141800211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038689512899227,0.0333371191567348,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.103446156111882,0.213162118690119,0,0,0.00893226717518321,0,0,0.101451184923843,0.00711888020553384,0,0,0,0,0,0,0.179396570425126,0,0,0.0538789385403611,0.0125960629881218,0.280798040188322,0,0,0,0,0,0,0.121930033413039,0,0,0,0,0,0,0,0,0.0117985601044956,0.115198020408681,0,0,-0.00740872984931103,0,0,0,0,0,0,0
X600031.SH,0,0,0.0413312039010699,0,0,0,0,0.17348639054339,0,0,0,0,0.352329250952753,0,0.0125997336928388,0,0.0121957685469502,0,0,0,0,0,0,0,0,0,0,0.105876531472594,0,0.0442263744048004,-0.0561879912258065,0,0,0,0,0,0.0324424385589479,0,0,0,0,0,0,0,0,0,-0.0683272095925024,0,0,0,0,-0.013862462200829,0.0177861540877535,0,0,0,0,0,0
X600690.SH,0,0.0286567916542397,0,0.185153342427398,0.0843939241482071,0,0,0,0,0,0,0,0.120691773281653,0,0.0644781571086255,0,0,0,0,0,0,0.0186336590018975,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0715666355137162,0,0,0,0.161474630162837,0,0,0,0,0,0,0,0,0,0,0,0,-0.032970282127211,-0.0110773831522656,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.10162029439364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612017664784681,0,0,0,0,0,0,0.0258577851009725,0,0.105040688397811,0.0123152955860413,0,0,0,0,0,0,0.251535154530496,-0.0424487952871428,0,0,0.121239612421671,0,0,0,0,0,0.211235386208477,0,0,0,0.0299803045851442,0,0,0,0,0,0,0
X000338.SZ,0,0.0101587756708716,0,0.18581134589775,0.358561380465857,0,0,0,0,0.163531044357786,0,0,0,0.0518740107712439,0,0,0,0,0,0.148129761950397,-0.0467107081748293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015695658258483,-0.048038536638074,0,0,0,0,0,0,0,0,0,0,0,-0.0110867846457263,0,0,-0.0237580890472816,0.0319454607953996,0,0,0,0,0,0
X000568.SZ,0,0.294712451982846,0,0,0,0.0198564922753344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236955319030764,0.104350103199165,0,0,0,0,0,0,0,0.00702355005003545,0,0,0.0469292216702556,0,0,0,0.130378452870003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236593619825125,0,0,0,0,0,0
X600741.SH,0,0,0,0.436059936704674,0,0,0,0,0,0,0,0,0.248895057162916,0,0,0,0,0,0,0,0,0,0,0,0.177843983803121,0,0,0,0,0.109311400484619,-0.0101342083647024,0,0,0.0672255534737279,0,0,-0.0387622627142791,0,0,0,0,0,0,0,0,0,0,0.0126150995608599,0,0,0,0,0.0203736346486391,0,0,0,0,0,0
X600703.SH,-0.135589033492496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384911366911595,0,0,0,0,0,-0.172711487554447,0.3930160486082,0,-0.116095300238058,0,0,0,0,0,0.441605405909007,-0.0198467590494462,0,0,-0.14546432867484,0,0,0,0,0,0,0.132647801239262,0.137079541450747,0,-0.440210652358064,0,0,0,0.0595276928515689,0.421250056943991,0,0,0.0451504404554982,0.1068381904209,0,0,0,-0.106334019405786,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0487845734943792,0,0,0,0.0961760317092759,0.0573084628881792,0,0,0,0,0,0,0.125919373700752,0,0,0,0,0,0,0.0012616604858301,0,-0.00395065811282529,0.0865477382145983,0,0.09808287147725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118881279813891,-0.0159744049226868,0,0,0,0,0,0
X600271.SH,0,0,0,0.169868306048659,0,0,0,0.190274080199031,0.0374488689108455,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0240598473624881,0,0,0,0,0,0,-0.0487676035617516,0,0,0.253779215528194,0,0,0,0.0614970146283146,0.18407704617277,0,0,0,0,0,0,0,0,0,0,0.000524906787920244,-0.0142812340344076,-0.00697941901120366,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0445562899109809,0,0,0,0.0203903797381983,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.119971819041444,0.0703487600764591,0,-0.0619907230313254,-6.93889390390723e-18,0.332806197931187,0,-0.000696653527514577,0,0,0,0,0,0,0,0.183599524481376,0,0.0387015262945524,0,0.0963367798658445,0,0,0,0,0,0,0,-0.399520562144722,-0.00640099073423248,-0.0569640146681613,0,0,0,0,0,0
X002236.SZ,0,0,0.140315699413046,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0400159759368748,0,0.0200504496960765,0,0,0,0,0,0,0,0.276459861676344,0,0,0,0.0500754751305761,0.0119119960240954,0,0,0,0,0.0719742785921469,0,0,0,0,0,0,0,0.0589348450039549,0,0,0,0.0144370768648996,0,0,0,0,0.0100280987609797,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.188766023487182,0,0,0,0,0,0.0211202196766189,0,0,0,-0.0748541549395784,0,0,0,0,0,0,0,0,0.346854670817747,0,0,0.0581230355213285,0,0,0,0,0,0,0,0,0,0.132706407181819,0,0,-0.0353558674684666,0,0,0,0,0,0,0.0663085607199447,0,0,0,0.00371529418868425,-8.67361737988404e-19,0,0,0,0,0,0
X600809.SH,0.0229829249223468,0.428882746538228,0,0,0,0.0156387721735647,0.183086951161023,0,0.0453997524954478,0,0,0,0.0687878666004487,0,0,0,0,0,0,0,0,0,0,0.00125017691203762,0,0,0,0,0,0,0,0,0,0.00618872828075231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159992115968061,0,0,0,0,0,0
X000596.SZ,0.174005948514273,0.217611382414563,0,0,0,0,0,0,0,0,0,-0.0115206867389253,0,0.0598779995924199,0,0,0,0,0,0,0,0.146366561338823,0,0,0,0.0360878886524009,0,0,0,0,-0.0297575273880775,0,0,0,0,0.0617931731216284,0,0,0,0,0,0,0,-0.102662160915689,0,0,0,0.0999883339885603,0,0,0.0339792007036367,0,0.00289823839670973,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.225644364487905,0,0,0,0.158478558837616,0,0,0,0,0,0.00273180036736182,0,0,0,0,0.0170667095751333,0,0,0,0.00415419212876095,0,0,0.511767421762295,0,0,-0.0531095575456194,0,0,0,0,0,0,0.0564302853355086,0.215007760937278,0,0.0225797144789512,0,0,0,0,0,0,0,0.167232666469932,0,0,0,-0.0310715264501053,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.140358057026409,0,0,0,0,0.205178724556519,0,0,0,0,0,0.165960307994042,0.0660710561863604,0,0.111463978496423,0,0,0,0,0,0,0,-0.049929799459197,0,0,0,0.129907597543434,0,0,0,0,0,0,0,0,0,0,0,0,0.209814041896978,0,0,0,0.00666429205386475,-0.014823575824381,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.136898824462966,0.13406261462765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445544981642244,0,0,0,0,0.133402130835894,0,0,0,0.0888066654927046,0,0,0,0,0,-0.0247713828534156,0,0.0567902321799147,0,-0.0696867726920743,0,0,0.0886951035237089,0,0,0,0,0,0,0,-0.023052168104493,0.101467147719579,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0445619883463177,0,0,0,0,0,0,0,0,0,0,0,0.0575767800641132,0,0,0,0,0,0,0.190185279273019,0,0,0.0442060840317988,0.430217890541786,0,0,0,0,0.0212668973514369,0,0,0,0,0,0,0,0.398144758330768,0,0,0,0,0,0,0.0133299891275474,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0276333874591099,0,0,0,0,0,0,0,0,0,-0.138463241972403,0,0.710363702647555,0,0,0,0,-0.124138201677177,-0.303279707419587,0,0,0,0,0,0,0.0565240163194975,0,0,0,0,0,0,0.464405514932016,0,0,0.116380179693414,0.303908966654379,-0.050998709160712,0,0,-0.0139555928735834,0,0,0,0,0.134041623489352,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209016611702975,0.0226094007866234,0,0.0809334710005243,0.248163874123233,0,0,0.0138370802764531,0,0,0,0.0125017223090787,0,0,0,0,0,0,0,0,0,0,-0.086152914458581,0.00986465743937504,0.188129063577707,0,0,0,0.14456327160395,0,0,0,0,0,0,0.121555347583398,0,-0.0392281623964403,0,0,0,0,-0.00581406319398417,0,0
X002456.SZ,0,0,0,0,0,0,0,0.108771878166223,0.253863514477741,0,0,0,0,0,0,0.0631034446355217,0,0,0.171196264104564,0,0,0,0,0,0,0.153022003892772,0,-0.140896617988778,0,0,-0.0657759644310992,0,0,0,0,0,0.0445037965681284,-0.140782007730853,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.131014595659062,0,0,0,0,0.0506668237716983,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0.12658099701289,0,0,0,0,0,0,0,0,-0.0315694357695905,0,0,0,0,0,0,-0.497886867117304,0,0,-0.085491123020735,0,0,0,0,0,-0.00272690295423275,0,0,0.156041651337062,0,0.337150820221922,0,0,-0.0143072544481437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29285004012541,0,0
