Date,OutDegree_avg_LC,InDegree_avg_LC,Closeness_avg_LC,Betweenness_avg_LC,Eigenvector_avg_LC
2014-10-15,0.96639052348194,0.96639052348194,0,88.74,0.332684113613364
2014-10-16,0.960071496779809,0.960071496779809,6.65196043536825e-06,92.7,0.363318351708871
2014-10-17,0.989037313024098,0.989037313024098,1.96781858008152e-05,90.08,0.23116485292892
2014-10-20,0.934626820914363,0.934626820914363,1.9584343026893e-05,94.72,0.264342952983936
2014-10-21,0.932093003430059,0.932093003430059,2.03107937204487e-05,95.74,0.210767274745687
2014-10-22,0.890673962742422,0.890673962742422,0.00098126228475487,105.08,0.194427627826501
2014-10-23,0.868888982179728,0.868888982179728,1.77799872421047e-05,100.06,0.195473883408768
2014-10-24,0.882928272033089,0.882928272033089,0,90.34,0.240619529032984
2014-10-27,0.874481548701448,0.874481548701448,1.91570088971062e-05,91.44,0.245421886614729
2014-10-28,0.895673464181308,0.895673464181308,0,84.52,0.301133523145544
2014-10-29,0.860889537436686,0.860889537436686,0,86.86,0.345343184938012
2014-10-30,0.834567846376073,0.834567846376073,1.88598833128161e-05,93.84,0.391275071926007
2014-10-31,0.851878398641571,0.851878398641571,1.95351196840444e-05,91.48,0.42225750011024
2014-11-03,0.844259380503838,0.844259380503838,0,84.04,0.417958431080519
2014-11-04,0.807097862138527,0.807097862138527,0,87.82,0.418486589726514
2014-11-05,0.864090732059605,0.864090732059605,0.00111748145497427,90.16,0.456569994907835
2014-11-06,0.859324661489968,0.859324661489968,0.00111927038662411,91.98,0.4440579839802
2014-11-07,0.878930601047029,0.878930601047029,0.00113856124680608,87.18,0.280705524341254
2014-11-10,0.903170403728936,0.903170403728936,0.00118223287851941,91.76,0.47719228070647
2014-11-11,0.876624972112111,0.876624972112111,0.00110808457434327,93.1,0.385418078710088
2014-11-12,0.894267192106081,0.894267192106081,0.00112115491563899,89.36,0.39099335712524
2014-11-13,0.935811153934294,0.935811153934294,0.00116267722759553,88.86,0.291988018594853
2014-11-14,0.857197015536385,0.857197015536385,3.55057714298296e-05,86.24,0.382833800888636
2014-11-17,0.880489857717254,0.880489857717254,0.00113618252688477,95.64,0.425333947276012
2014-11-18,0.881588957131513,0.881588957131513,1.50357447041627e-05,88.5,0.273563988583817
2014-11-19,0.916625032843229,0.916625032843229,0.00113548519835063,88.58,0.442804914682767
2014-11-20,0.895551842743246,0.895551842743246,2.16331342435755e-05,97.46,0.159331738796932
2014-11-21,0.87971637491143,0.87971637491143,0.00112869986729532,98.18,0.410595978915413
2014-11-24,0.902786197627733,0.902786197627733,0.00072986235904492,91.8,0.350289786333432
