,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600809.SH,X600690.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X600104.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X000977.SZ,X600089.SH,X000066.SZ,X600703.SH,X600372.SH,X000157.SZ,X600839.SH,X002028.SZ,X002049.SZ,X600522.SH,X002456.SZ,X002236.SZ,X600183.SH,X600741.SH,X600066.SH,X002156.SZ,X600460.SH,X601877.SH,X002085.SZ,X002129.SZ,X600487.SH,X000661.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.364868592132153,0,0,0,0.0668536238920186,0,0,0,0,0,0,0,0,0,0,0,0.167152225811843,0,0,0,0,0,0,0,0,0,0,0,0.000437823516544189,0,0,0,0,0,0,0,-0.0162890208325231,0,0,0,-0.0356464587189403,0,-0.00225067043083391,0,0,0,0,0,0,0,0,-0.0994018033365793,0,0,0,-0.0680165054471937,0,0
X000858.SZ,0.514238650585825,0,0,0,0,0.043859441639861,0,0,0,0.167607689745929,0,0,0,0,0,0.0964400825032181,0,0.0219758116119311,0,0.14136478382674,0,0,0,0,0,0,-0.0489364580087088,0,0,0,0,0,0,0.0436164782087497,0.00536330490374796,0,0,0,0,0,0,0.0819676518290479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883969384165658,0,0,0.329082397692997,0.054768512706537,-0.00246107348985674,0.0466468495021004,0,0,0,0,0,0,0,0,0,0,0,0.181733699588305,0,0.187165195711994,-0.0821618421433531,0,0,0,0,0,0,0,0.0397939210862268,0,0,0,0,0,0.0811024136670076,-0.171211616919078,0,0,0,-0.128898016405691,0,0
X002415.SZ,0.158328233567011,0,0,0,0,0.0738168845917165,0.0462397442872663,0,0.0730237654572009,0,0,0,0,0.0393383657399271,0.0874377737713262,0,0,0,0,0,0.21080399653348,0,0,0,0,0,0.0369125733567412,0,0,0.0103349311460434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520854135161458,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363362814371379,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0776960769876446,0,0,0,0,0,0,0,0.0919120416815374,0,0,0,0.470052337925939,0,0.0810866399521156,0,0,0,0,0,0,0.0555349104964954,0,-0.00634276503391159,0,0.00424871765593409,0,0.00162523384823694,0,0,0,0,0,0,0,0,0,0,0,0,-0.123826404164234,0,0,0,-0.00322038139033334,0,0
X600809.SH,0,0.00037206959600287,0,0,0,0,0,0,0,0.503839228352361,0,0,0,0,0.0703917926923029,0,0,0,0,0.36814312782237,0,0,0,0.0346347326606062,0,-0.00297409381580708,0,0,0,-8.35446983778539e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0561959730983772,0,0,0,0,0.0145371876401578,0.00559531349113026,-0.0336400283971353,0,0,0,0
X600690.SH,0,0,0,0,0.0847281851191026,0,0,0.0528767067627812,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0562502425961071,0,0,0,0,0.0772043252417619,0,0.0199950993313995,0,0,0,0,0,0,0.0562264945596602,0,0,0,0,0,0,0,0,0,0,0,-0.0367853295016768,0,0,0,0.268589533014063,0,0,0.0107490543157081,0,0,0,0.000669387453550924,0,0
X000651.SZ,0,0,0,0,0,0,0.162517182994363,0,0,0,0,0,0,0,0,0.0714065665409365,0,0.0661078589126436,0,0,0,0,0,-0.12043414242965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201136201333436,-0.0143400334780524,0,-0.0198634261840081,0,0,0,0,0.171780367184645,0,-0.0204967993844006,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.406458826080176,0,0,0,0,0,0,0,0.0282339367563485,0,0,0,-0.0496557205961593,0,0,0.173878597423985,0,-4.33680868994202e-19,0,0,0,3.46944695195361e-18,0.0217335819535373,0.0106202046514061,0,0,0,0,0,0,0.115755742266662,0,0,0.0540293605291372,0,0.0323092545131929,0,0,0,0.0842688247300279,-0.0559617961192733,0,0,0,0,0,0
X000568.SZ,0,0.179445465052882,0,0,0,0.353985099870285,0,0,0,0,0,0,0,-0.0192327098030989,0,0.0197931264769222,0,0.295798861141197,0,0.0798419332862626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605623419503886,0,0,0,0,0,0,0,0,0,0,0.0434388825045723,-0.00461093971772242,0,0,0,0,0
