Date,Year,Month,FRM_5_HighCarbonIntens,FRM_1_HighCarbonIntens,FRM_10_HighCarbonIntens,FRM_5_LowCarbonIntens,FRM_1_LowCarbonIntens,FRM_10_LowCarbonIntens,CARDI_5P,CARDI_1P,CARDI_10P
2014-12-04,2014,12,0.04428,0.008925,0.079587,0.036144,0.006548,0.073289,1.22509960159363,1.36301160659743,1.08593376905129
2014-12-05,2014,12,0.037588,0.007397,0.088669,0.034342,0.007043,0.074588,1.09451982994584,1.05026267215675,1.18878371856063
2014-12-08,2014,12,0.046432,0.00741,0.086428,0.034815,0.006637,0.074199,1.333678012351,1.11646828386319,1.16481354196148
2014-12-09,2014,12,0.044934,0.007659,0.091658,0.037713,0.006833,0.079105,1.19147243656034,1.12088394555832,1.15868781998609
2014-12-10,2014,12,0.045724,0.008012,0.096184,0.039974,0.007135,0.079661,1.14384349827388,1.1229152067274,1.20741642710988
2014-12-11,2014,12,0.043969,0.00795,0.095836,0.039866,0.00692,0.079461,1.10291978126725,1.14884393063584,1.206075936623
2014-12-12,2014,12,0.044315,0.008128,0.09174,0.038129,0.006748,0.07679,1.162238715938,1.20450503852993,1.19468680817815
2014-12-15,2014,12,0.043938,0.007775,0.089005,0.038748,0.006914,0.079011,1.13394239702694,1.12452993925369,1.12648871676096
2014-12-16,2014,12,0.042985,0.007637,0.091261,0.038744,0.007037,0.077,1.10946211026223,1.08526360665056,1.18520779220779
2014-12-17,2014,12,0.043043,0.007699,0.092646,0.041391,0.007043,0.083051,1.0399120581769,1.09314212693454,1.11553142045249
2014-12-18,2014,12,0.043832,0.007877,0.097314,0.038874,0.007062,0.083104,1.12754025827031,1.11540640045313,1.17099056603774
2014-12-19,2014,12,0.045262,0.008168,0.09167,0.035978,0.006309,0.079158,1.25804658402357,1.29465842447298,1.15806361959625
2014-12-22,2014,12,0.044985,0.008012,0.091329,0.035919,0.006855,0.082574,1.25240123611459,1.16878191101386,1.10602610991353
2014-12-23,2014,12,0.048187,0.008337,0.105215,0.035302,0.006307,0.079188,1.3649934847884,1.32186459489456,1.3286735363944
2014-12-24,2014,12,0.049336,0.008296,0.111094,0.036101,0.006488,0.081016,1.36661034320379,1.2786683107275,1.37125999802508
2014-12-25,2014,12,0.049752,0.008098,0.113363,0.036912,0.00683,0.081365,1.34785435630689,1.18565153733529,1.39326491734775
2014-12-26,2014,12,0.051232,0.008725,0.118821,0.036868,0.006715,0.08138,1.38960616252577,1.29932985852569,1.46007618579504
2014-12-29,2014,12,0.05042,0.00828,0.1153,0.039209,0.006637,0.086028,1.28592925093728,1.24755160464065,1.34026131027107
2014-12-30,2014,12,0.054522,0.008569,0.121093,0.03983,0.006864,0.085429,1.36886768767261,1.24839743589744,1.41746947757787
2014-12-31,2014,12,0.057096,0.008728,0.122092,0.038726,0.007342,0.085748,1.474358312245,1.18877690002724,1.42384662032934
2015-01-05,2015,1,0.056845,0.009156,0.126121,0.038885,0.007674,0.088394,1.46187475890446,1.1931196247068,1.42680498676381
2015-01-06,2015,1,0.060002,0.009209,0.129122,0.041955,0.007657,0.087986,1.43015135263973,1.20269034870054,1.46752892505626
2015-01-07,2015,1,0.059337,0.00945,0.126178,0.040443,0.007595,0.089079,1.46717602551739,1.24423963133641,1.41647301833204
2015-01-08,2015,1,0.05806,0.009412,0.132477,0.040232,0.00768,0.091615,1.44312984688805,1.22552083333333,1.44601866506576
2015-01-09,2015,1,0.055877,0.009062,0.133311,0.040105,0.007617,0.091064,1.39326767236005,1.18970723381909,1.46392646929632
2015-01-12,2015,1,0.058424,0.009914,0.136903,0.040713,0.007795,0.093083,1.43502075504139,1.27184092366902,1.47076265268631
2015-01-13,2015,1,0.060139,0.010038,0.133789,0.039428,0.007538,0.094599,1.5252865983565,1.33165295834439,1.41427499233607
2015-01-14,2015,1,0.058402,0.009431,0.135177,0.039472,0.007494,0.096191,1.47958046209972,1.25847344542301,1.40529779293281
2015-01-15,2015,1,0.057223,0.009508,0.139629,0.042198,0.007599,0.091049,1.35605952888763,1.25121726542966,1.53355885292535
2015-01-16,2015,1,0.057228,0.009678,0.135775,0.041266,0.007886,0.094129,1.38680754131731,1.22723814354552,1.44243538123214
2015-01-19,2015,1,0.066959,0.011432,0.182426,0.048975,0.00904,0.101795,1.36720775906075,1.2646017699115,1.79209194950636
2015-01-20,2015,1,0.067145,0.011917,0.164241,0.05023,0.008852,0.104517,1.33675094565001,1.3462494351559,1.57142857142857
2015-01-21,2015,1,0.071067,0.012469,0.162595,0.048168,0.008494,0.10519,1.47539860488291,1.46797739580881,1.54572678011218
2015-01-22,2015,1,0.076787,0.013551,0.169954,0.050516,0.008775,0.110413,1.52005305249822,1.5442735042735,1.53925715269035
2015-01-23,2015,1,0.077681,0.013684,0.168336,0.051832,0.008512,0.109251,1.49870736224726,1.60761278195489,1.54081884834006
2015-01-26,2015,1,0.076427,0.013678,0.167854,0.052696,0.008676,0.109524,1.45033778654926,1.57653296449977,1.53257733464811
2015-01-27,2015,1,0.077793,0.013591,0.178707,0.051512,0.009008,0.114732,1.51019179996894,1.50876998223801,1.55760380713315
2015-01-28,2015,1,0.076671,0.014038,0.171916,0.054706,0.008752,0.108917,1.40150988922604,1.60397623400366,1.57841291992985
2015-01-29,2015,1,0.079248,0.014465,0.187348,0.055184,0.009245,0.112791,1.43606842563062,1.56462952947539,1.66101905293862
2015-01-30,2015,1,0.079929,0.014022,0.165019,0.05327,0.008961,0.107579,1.50045053501032,1.5647807164379,1.53393320257671
2015-02-02,2015,2,0.080254,0.013594,0.156373,0.053149,0.009386,0.104477,1.50998137312085,1.44832729597273,1.4967217665132
2015-02-03,2015,2,0.075952,0.013694,0.170857,0.052724,0.008823,0.107409,1.44055837948562,1.55207979145415,1.59071399975793
2015-02-04,2015,2,0.078587,0.014141,0.167684,0.052891,0.009071,0.106703,1.48582934714791,1.55892404365561,1.57150220706072
2015-02-05,2015,2,0.071245,0.013979,0.19059,0.050894,0.009006,0.103878,1.39987031870162,1.55218743060182,1.83474845491827
2015-02-06,2015,2,0.072274,0.014789,0.193953,0.051705,0.008877,0.106773,1.39781452470748,1.66599076264504,1.81649855300497
2015-02-09,2015,2,0.07633,0.014254,0.16031,0.051576,0.008477,0.105266,1.47995191561967,1.68149109354725,1.5229038815952
2015-02-10,2015,2,0.079023,0.013889,0.160673,0.051291,0.009205,0.104244,1.54067965140083,1.50885388375883,1.54131652661064
2015-02-11,2015,2,0.083381,0.014403,0.170432,0.051596,0.008628,0.104787,1.61603612683154,1.66933240611961,1.62646129768006
2015-02-12,2015,2,0.080145,0.017022,0.160115,0.050731,0.008886,0.104564,1.57980327610337,1.91559756920999,1.53126314984125
2015-02-13,2015,2,0.07284,0.014599,0.155709,0.051219,0.010025,0.103201,1.42212850699936,1.45625935162095,1.50879351944264
2015-02-16,2015,2,0.076253,0.015643,0.15789,0.051957,0.009159,0.109947,1.46761745289374,1.70793754776722,1.43605555403967
2015-02-17,2015,2,0.068351,0.013921,0.151461,0.054572,0.009235,0.103133,1.25249212050136,1.50741743367623,1.46859879960827
2015-02-25,2015,2,0.069817,0.015555,0.153983,0.053044,0.009014,0.10409,1.31620918482769,1.72564899045929,1.47932558362955
2015-02-26,2015,2,0.070948,0.014173,0.153037,0.052335,0.009314,0.102361,1.35565109391421,1.5216877818338,1.49507136507068
2015-02-27,2015,2,0.07128,0.013723,0.156935,0.052739,0.009642,0.102006,1.35156146305391,1.42325243725368,1.53848793208243
2015-03-02,2015,3,0.077129,0.014996,0.160164,0.054393,0.009519,0.105041,1.4179949625871,1.57537556466015,1.52477603983207
2015-03-03,2015,3,0.072487,0.016697,0.160152,0.05091,0.009949,0.102985,1.42382636024357,1.67825912151975,1.55510025731903
2015-03-04,2015,3,0.072028,0.017852,0.157747,0.052214,0.009642,0.103763,1.37947676868273,1.85148309479361,1.52026252132263
2015-03-05,2015,3,0.073078,0.017822,0.158956,0.053059,0.00991,0.104778,1.3772969712961,1.79838546922301,1.51707419496459
2015-03-06,2015,3,0.072374,0.017446,0.164042,0.055392,0.009833,0.102503,1.30657856730214,1.77422963490288,1.60036291620733
2015-03-09,2015,3,0.072482,0.016471,0.160474,0.054426,0.009589,0.102734,1.33175320618822,1.71769736156012,1.56203399069441
2015-03-10,2015,3,0.07159,0.017088,0.165042,0.054413,0.009574,0.103314,1.3156782386562,1.78483392521412,1.5974795284279
2015-03-11,2015,3,0.071077,0.017454,0.162954,0.053299,0.00962,0.103019,1.33355222424436,1.81434511434511,1.58178588415729
2015-03-12,2015,3,0.069744,0.015962,0.161845,0.054927,0.009595,0.100447,1.26975804249276,1.66357477853048,1.61124772267962
2015-03-13,2015,3,0.06838,0.015368,0.156917,0.055364,0.009909,0.10462,1.2350986200419,1.55091331113129,1.49987574077614
2015-03-16,2015,3,0.07298,0.015514,0.160776,0.052384,0.009768,0.097353,1.39317348808797,1.58824733824734,1.6514745308311
2015-03-17,2015,3,0.074185,0.016902,0.145011,0.050835,0.009208,0.1019,1.45932920232124,1.83557775847089,1.42307163886163
2015-03-18,2015,3,0.071107,0.01833,0.146217,0.050883,0.008939,0.096275,1.39746084153843,2.0505649401499,1.51874318358868
2015-03-19,2015,3,0.067987,0.015661,0.140622,0.048547,0.008814,0.099254,1.40043669021773,1.77683231223054,1.4167892477885
2015-03-20,2015,3,0.067945,0.016494,0.134407,0.048846,0.009388,0.093056,1.39100438111616,1.75692373242437,1.44436683287483
2015-03-23,2015,3,0.071288,0.014882,0.137582,0.048714,0.009349,0.094523,1.46339861230858,1.59182800299497,1.45553992150059
2015-03-24,2015,3,0.062898,0.013879,0.144059,0.049728,0.009258,0.099014,1.26484073359073,1.49913588248002,1.45493566566344
2015-03-25,2015,3,0.063751,0.014323,0.140583,0.049902,0.009008,0.094525,1.27752394693599,1.59003108348135,1.48725733932822
2015-03-26,2015,3,0.066716,0.013691,0.142656,0.048684,0.009032,0.097525,1.37038862870758,1.51583259521701,1.46276339400154
2015-03-27,2015,3,0.069138,0.014713,0.144222,0.050621,0.008898,0.095637,1.36579680369807,1.65351764441448,1.50801468051068
2015-03-30,2015,3,0.065656,0.014588,0.148944,0.048187,0.008811,0.093618,1.3625251623882,1.65565770060152,1.59097609434083
2015-03-31,2015,3,0.068935,0.014411,0.137909,0.044225,0.008612,0.093081,1.55873374788016,1.67336274965165,1.48160204553024
2015-04-01,2015,4,0.063611,0.014285,0.133655,0.046214,0.008615,0.091857,1.37644436750768,1.65815438189205,1.45503336708144
2015-04-02,2015,4,0.065041,0.012818,0.13337,0.045528,0.008536,0.092051,1.42859339307679,1.50164011246485,1.44887073470142
2015-04-03,2015,4,0.066239,0.01314,0.133098,0.044884,0.008787,0.089122,1.47578201586311,1.49539091840219,1.49343596418393
2015-04-07,2015,4,0.062956,0.013971,0.137972,0.044823,0.008245,0.094152,1.40454677286215,1.69448150394178,1.46541762256776
2015-04-08,2015,4,0.060799,0.013176,0.131942,0.048457,0.008975,0.097197,1.25470004333739,1.46807799442897,1.35746988075764
2015-04-09,2015,4,0.061974,0.013536,0.129422,0.045384,0.009006,0.097772,1.36554732945531,1.50299800133244,1.32371231027288
2015-04-10,2015,4,0.060273,0.013404,0.128941,0.045471,0.008837,0.096205,1.32552615953025,1.51680434536607,1.34027337456473
2015-04-13,2015,4,0.063964,0.014616,0.126878,0.048121,0.00908,0.101384,1.32923255958937,1.60969162995595,1.25145979641758
2015-04-14,2015,4,0.067451,0.01547,0.139973,0.045848,0.008659,0.095462,1.47118740184959,1.78658043654002,1.46626930087365
2015-04-15,2015,4,0.065213,0.015418,0.140436,0.046769,0.008592,0.096014,1.39436378797922,1.79445996275605,1.46266169516945
2015-04-16,2015,4,0.066723,0.014319,0.143615,0.048701,0.009552,0.101371,1.37005400299789,1.49905778894472,1.41672667725484
2015-04-17,2015,4,0.065649,0.014264,0.141821,0.049709,0.009546,0.102341,1.32066627773643,1.49423842447098,1.38576914433121
2015-04-20,2015,4,0.066028,0.014387,0.131176,0.051337,0.010208,0.105087,1.28616787112609,1.40938479623824,1.24826096472447
2015-04-21,2015,4,0.070806,0.014742,0.132791,0.05229,0.009933,0.110141,1.35410212277682,1.48414376321353,1.20564549078
2015-04-22,2015,4,0.067967,0.014821,0.136532,0.05236,0.009766,0.103016,1.29807104660046,1.51761212369445,1.32534751883203
2015-04-23,2015,4,0.073765,0.015272,0.14077,0.054956,0.009364,0.107933,1.34225562267996,1.63092695429304,1.30423503469745
2015-04-24,2015,4,0.049356,0.008681,0.102611,0.046433,0.008923,0.095377,1.06295091852777,0.972879076543763,1.0758463780576
2015-04-27,2015,4,0.050428,0.009879,0.105888,0.046085,0.008683,0.09481,1.09423890636867,1.1377404122999,1.11684421474528
2015-04-28,2015,4,0.053198,0.009762,0.112593,0.04883,0.009127,0.099841,1.08945320499693,1.06957379204558,1.12772307969672
2015-04-29,2015,4,0.05157,0.009024,0.105829,0.049272,0.009193,0.102759,1.04663906478324,0.981616447296856,1.02987572864664
2015-04-30,2015,4,0.047783,0.008812,0.109191,0.051184,0.009741,0.096569,0.933553454204439,0.904629914793142,1.13070447037869
2015-05-04,2015,5,0.047994,0.008891,0.109191,0.051865,0.009858,0.101877,0.925363925576015,0.901907080543721,1.07179245560823
2015-05-05,2015,5,0.054582,0.009342,0.12378,0.053692,0.009461,0.107535,1.01657602622365,0.987422048409259,1.15106709443437
2015-05-06,2015,5,0.057496,0.009795,0.12607,0.054149,0.009372,0.108379,1.06181092910303,1.04513444302177,1.16323272958784
2015-05-07,2015,5,0.062035,0.009566,0.135773,0.053542,0.009498,0.110901,1.15862313697658,1.00715940197936,1.22427209853834
2015-05-08,2015,5,0.060206,0.010314,0.141463,0.053663,0.009601,0.114662,1.12192758511451,1.074263097594,1.23373916380318
2015-05-11,2015,5,0.058463,0.009929,0.134724,0.056054,0.010282,0.116696,1.04297641559924,0.965668157945925,1.15448687187222
2015-05-12,2015,5,0.066737,0.014081,0.137461,0.057441,0.010772,0.119247,1.16183562263888,1.3071852952098,1.15274178805337
2015-05-13,2015,5,0.063425,0.015052,0.143021,0.059115,0.010567,0.11958,1.07290873720714,1.42443456042396,1.19602776384011
2015-05-14,2015,5,0.073079,0.011457,0.149355,0.058753,0.010654,0.116958,1.24383435739452,1.07537075276891,1.27699687067152
2015-05-15,2015,5,0.059384,0.012602,0.15047,0.059061,0.010277,0.119723,1.00546892196204,1.22623333657682,1.25681782113712
2015-05-18,2015,5,0.071735,0.012169,0.173056,0.060867,0.010431,0.119791,1.17855323902936,1.16661873262391,1.44464943109249
2015-05-19,2015,5,0.065415,0.010595,0.176419,0.060253,0.010906,0.117895,1.08567208271787,0.971483587016321,1.49640782051826
2015-05-20,2015,5,0.066351,0.011273,0.164069,0.061062,0.011608,0.119692,1.08661688120271,0.971140592694693,1.37075995053972
2015-05-21,2015,5,0.066371,0.010956,0.155217,0.066467,0.014331,0.137577,0.998555674244362,0.764496545949341,1.12821910639133
2015-05-22,2015,5,0.068524,0.011591,0.162505,0.075399,0.013335,0.134245,0.908818419342432,0.869216347956505,1.21051063354315
2015-05-25,2015,5,0.070457,0.012087,0.162083,0.062016,0.011523,0.124995,1.13611003611971,1.0489455870867,1.29671586863475
2015-05-26,2015,5,0.072203,0.012308,0.151425,0.06704,0.012157,0.127736,1.07701372315036,1.01242082750679,1.18545280891839
2015-05-27,2015,5,0.094144,0.012167,0.15286,0.078555,0.012968,0.135894,1.19844694799822,0.93823257248612,1.12484730746023
2015-05-28,2015,5,0.094771,0.013339,0.176048,0.073985,0.013899,0.168116,1.28094884098128,0.95970933160659,1.04718170786838
2015-05-29,2015,5,0.084449,0.013196,0.198486,0.071066,0.012813,0.15104,1.18831790166887,1.02989151642863,1.31412870762712
2015-06-01,2015,6,0.08578,0.014357,0.189878,0.074426,0.012468,0.14928,1.15255421492489,1.15150786012191,1.27195873526259
2015-06-02,2015,6,0.085541,0.01436,0.186104,0.076616,0.013062,0.147031,1.11649002819254,1.09937222477415,1.26574667927172
2015-06-03,2015,6,0.086289,0.014392,0.195176,0.077993,0.012973,0.147528,1.10636852025182,1.10938102212287,1.32297597744157
2015-06-04,2015,6,0.082075,0.014475,0.194734,0.076935,0.013528,0.155724,1.0668096445051,1.07000295683028,1.25050730780098
2015-06-05,2015,6,0.09322,0.015852,0.189609,0.079089,0.014916,0.157399,1.17867212886748,1.06275140788415,1.20463916543307
2015-06-08,2015,6,0.092849,0.015776,0.188168,0.080294,0.01471,0.162289,1.15636286646574,1.07246770904147,1.15946244046115
2015-06-09,2015,6,0.090929,0.015839,0.187183,0.07923,0.014416,0.15789,1.14765871513316,1.09870976692564,1.18552789917031
2015-06-10,2015,6,0.091928,0.015811,0.184023,0.080434,0.014411,0.157751,1.14289976875451,1.09714801193533,1.16654094110338
2015-06-11,2015,6,0.092072,0.0163,0.18375,0.080431,0.014223,0.153665,1.144732752297,1.14603107642551,1.19578303452315
2015-06-12,2015,6,0.090556,0.016805,0.188111,0.079875,0.014884,0.151031,1.13372143974961,1.12906476753561,1.24551251067662
2015-06-15,2015,6,0.093181,0.017558,0.190791,0.077673,0.015224,0.147244,1.19965753865565,1.1533105622701,1.29574719513189
2015-06-16,2015,6,0.093865,0.017869,0.196275,0.075282,0.014162,0.1583,1.24684519539863,1.26175681400932,1.23989260897031
2015-06-17,2015,6,0.097089,0.017819,0.208476,0.080464,0.014495,0.160014,1.2066141379996,1.22932045532942,1.30286099966253
2015-06-18,2015,6,0.103217,0.019019,0.19141,0.083714,0.015734,0.162226,1.23297178488664,1.20878352612177,1.17989718047662
2015-06-19,2015,6,0.091128,0.017667,0.210081,0.082477,0.014427,0.172538,1.10488984807886,1.22457891453525,1.21759264625764
2015-06-23,2015,6,0.097019,0.017978,0.216523,0.081452,0.014319,0.176185,1.19111869567353,1.25553460437181,1.22895252149729
2015-06-24,2015,6,0.095946,0.018382,0.230878,0.083589,0.015153,0.182432,1.1478304561605,1.21309311687455,1.26555648131907
2015-06-25,2015,6,0.102674,0.01811,0.213075,0.081718,0.014877,0.18395,1.25644288895959,1.21731531894871,1.15833106822506
2015-06-26,2015,6,0.102624,0.017728,0.237721,0.097764,0.016225,0.211785,1.0497115502639,1.09263482280431,1.12246381943953
2015-06-29,2015,6,0.0975,0.018216,0.28083,0.10219,0.017529,0.220263,0.954105098346218,1.03919219578983,1.27497582435543
2015-06-30,2015,6,0.102413,0.018089,0.292815,0.103715,0.017112,0.218832,0.98744636744926,1.05709443665264,1.33808126782189
2015-07-01,2015,7,0.103272,0.018863,0.283257,0.101789,0.017452,0.229716,1.01456935425242,1.08085033234013,1.23307475317348
2015-07-02,2015,7,0.115926,0.020067,0.302013,0.099928,0.016775,0.226418,1.16009526859339,1.19624441132638,1.33387363195506
2015-07-03,2015,7,0.134737,0.01963,0.274873,0.097246,0.016536,0.219562,1.38552742529256,1.18710691823899,1.25191517657883
2015-07-06,2015,7,0.118386,0.019928,0.271891,0.098998,0.016248,0.218477,1.1958423402493,1.22648941408173,1.24448340099873
2015-07-07,2015,7,0.112703,0.019295,0.269985,0.10267,0.018448,0.220074,1.09772085321905,1.04591283607979,1.22679189727092
2015-07-08,2015,7,0.116112,0.018381,0.259718,0.100294,0.017757,0.216187,1.15771631403673,1.03514107112688,1.20135808351103
2015-07-09,2015,7,0.122232,0.020734,0.267074,0.105119,0.020539,0.227203,1.16279644973792,1.00949413311261,1.17548623917818
2015-07-10,2015,7,0.131063,0.022804,0.271201,0.111071,0.020805,0.236192,1.17999297746486,1.09608267243451,1.14822263243463
2015-07-13,2015,7,0.129472,0.022318,0.269137,0.110205,0.020567,0.236116,1.17482872827912,1.08513638352701,1.13985075132562
2015-07-14,2015,7,0.13107,0.022061,0.274942,0.107203,0.019986,0.233423,1.22263369495257,1.10382267587311,1.17787021844463
2015-07-15,2015,7,0.155852,0.021941,0.297582,0.108415,0.019849,0.219832,1.43755015449892,1.10539573782055,1.3536791731868
2015-07-16,2015,7,0.186816,0.02331,0.282084,0.102948,0.019363,0.222682,1.81466371371955,1.20384237979652,1.2667570796023
2015-07-17,2015,7,0.155783,0.024935,0.290874,0.102794,0.019759,0.221748,1.51548728525011,1.26195657674984,1.31173223659289
2015-07-20,2015,7,0.154264,0.026911,0.292472,0.10903,0.020159,0.270635,1.41487663945703,1.33493724887147,1.08068801152844
2015-07-21,2015,7,0.139959,0.024446,0.281976,0.10697,0.020459,0.231737,1.30839487706834,1.19487755999804,1.21679317502168
2015-07-22,2015,7,0.137084,0.024539,0.2794,0.114445,0.020104,0.241365,1.19781554458474,1.22060286510147,1.15758291384418
2015-07-23,2015,7,0.135809,0.023742,0.274615,0.120097,0.020446,0.248433,1.13082758103866,1.16120512569696,1.10538857559181
2015-07-24,2015,7,0.133457,0.023541,0.275465,0.115033,0.019615,0.245786,1.16016273591056,1.20015294417538,1.12075138535148
2015-07-27,2015,7,0.144164,0.024263,0.290164,0.116394,0.02007,0.253403,1.23858618141829,1.20891878425511,1.14506931646429
2015-07-28,2015,7,0.135008,0.023958,0.280071,0.10256,0.019815,0.256172,1.31638065522621,1.20908402725208,1.09329278765829
2015-07-29,2015,7,0.142296,0.024096,0.296689,0.116203,0.021339,0.25563,1.22454669845013,1.12920005623506,1.16061886320072
2015-07-30,2015,7,0.137323,0.0233,0.300543,0.119466,0.021732,0.252923,1.14947349036546,1.07215166574636,1.18827864607015
2015-07-31,2015,7,0.136266,0.023925,0.311993,0.126719,0.02057,0.241631,1.07533992534663,1.16310160427807,1.29119607997318
2015-08-03,2015,8,0.13708,0.024773,0.287438,0.108718,0.02196,0.231996,1.26087676373738,1.12809653916211,1.23897825824583
2015-08-04,2015,8,0.13478,0.024527,0.290247,0.108249,0.020455,0.248499,1.24509233341648,1.19907113175263,1.16800067605906
2015-08-05,2015,8,0.143885,0.027918,0.316026,0.115319,0.020422,0.252033,1.24771286604983,1.36705513661737,1.25390722643463
2015-08-06,2015,8,0.146895,0.025455,0.284511,0.123476,0.021885,0.257386,1.18966438822119,1.1631254283756,1.10538646235615
2015-08-07,2015,8,0.141381,0.026527,0.287726,0.116789,0.022038,0.271645,1.2105677760748,1.20369362011072,1.05919858639033
2015-08-10,2015,8,0.134759,0.026476,0.29107,0.136993,0.023417,0.272987,0.983692597431985,1.13063159243285,1.06624124958331
2015-08-11,2015,8,0.141641,0.025733,0.295249,0.119675,0.021252,0.280613,1.18354710674744,1.21085074345944,1.05215724146779
2015-08-12,2015,8,0.144453,0.025187,0.294208,0.106241,0.019843,0.226792,1.3596728193447,1.2693141158091,1.29725916258069
2015-08-13,2015,8,0.140956,0.025845,0.288057,0.12183,0.019992,0.248319,1.15698924731183,1.29276710684274,1.16002802846339
2015-08-14,2015,8,0.14697,0.026095,0.300617,0.111679,0.021799,0.254496,1.31600390404642,1.1970732602413,1.18122485225701
