,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600011.SH,X601898.SH,X600019.SH,X600660.SH,X600547.SH,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X002271.SZ,X600795.SH,X600886.SH,X000877.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X600803.SH,X600176.SH,X601991.SH,X601699.SH,X000983.SZ,X000408.SZ,X000629.SZ,X600160.SH,X000786.SZ,X000723.SZ,X600219.SH,X600378.SH,X600489.SH,X600348.SH,X600995.SH,X002080.SZ,X600096.SH,X600157.SH,X000933.SZ,X000807.SZ,X600985.SH,X600688.SH,X600141.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.437426326926325,0,0,0,0,0,0,0,0.248361261789035,0,0,0,0.0129974698200514,0,0,0,0,0,0,0,0,0,0,-0.0225146231634857,0,0,0,0,0.0132862759642458,0,0.0185008119155604,0,0.00841703499248354,0,0,0,0,0,0,0,0,0,0.0603690192578782,0,0,0,0,0,0,-0.00780381600025712,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.056298355172238,0.500304261488028,0,0,0,0,0,0.0749714171079347,0,0,0,0,0,0,0,0,0,0,0,0.0255626032288655,0,0,-0.0497557891737824,0,0.0756626778134274,0,0,0.0365129324852252,0,0,0.024291884967858,0,0,0,0,0,0,0,0,0,0.0512139630688307,0,0,0,0,0,0,0,-0.00800835116183316,0,0,0,0,0,0,0
X600028.SH,0.572127920474866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141234733070521,0,0,0,0,0,0,0,0.0729581932123777,0,0.0136718240699776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0545343792970654,0,0,0,0,0,0,0,0,0,0,0,0.174936060640239,0,0,0,0,0,0.166099148045188,0,0.0638532306113849,0.122270717272564,0,0,0,0,0,-0.0843766396295513,0,0.309561957547361,0,0,0.0250232514767345,0,-0.104197264212598,0,0,0,0,-0.0468015816530222,0,0,0,0,0,0,0.00952825385709646,-0.0412684961855074,0,0,0,0,0,0
X600188.SH,0,0.724403025103153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032393626801167,0,0,0,0,0,0,0,0.0576242257961221,0,8.67361737988404e-19,0,0.109690128934066,0,0,0,0,0,0,0,0,0.0426294906622372,0,0,0,0,0.158514317635927,0,0,0,0,0,0,0.0298819357577189,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.473247976255009,0.0582404175046885,0,0,0,0,0,0,0,0,0.00743938710477766,0,0,0,0,0,0,0,0,-0.114529530687861,0,-0.0338580488475635,0,0,0.0782462201270125,0.0528202970618454,0,0,0,0,0.135849413049871,0,0,-4.33680868994202e-19,0.082949444762445,0,0,0,0.109497114466062,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0401458472655127,0.0901493861670659,0,0,0,0,0,0.079049816719229,0,0,0,0,0,0,0,0,0,0,0,0,0.0135001293604322,-0.0155446348978562,0,0.0483573305006672,0,0,0.420455316698018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.583456634210383,0,0,0,0,0,0,0,0,0,0,-0.00653192928191001,0,0,0,0,0.0222122093747234,0,0,0,0,0,0,0.075919140748115,0.044544595311045,0,0.438783181088248,0,0,0,0,0,0,0,0,-0.0664226081436921,0,0,0,0,0,0.00600144042344418,0,0,0,0,-0.0168818531448332,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.227529528867737,0,0,0,0,0,0,0,0,0.180661265630371,0,0,0,0,0,0,0,0.106239044288075,0,0,0,0,0,0,0,0,0.265272784479124,0.024485375932784,0,0.06320711010852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613519197102968,0,0.105526889359874,-0.000704120324408473,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016192484326481,0,0,0,0,0,0.228424663597014,0,0,0.251888373304272,0,0,0,0,0.0763707778360692,0,0,0,0,0,0.0634916287609426,0,0,0,0,-0.22427979992041,0,-0.0114937927178827,0,0,0,0,-0.045306277496916,0.0451716234250492,0,0,0,0,0,0
