,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X000786.SZ,X600886.SH,X601898.SH,X600010.SH,X600362.SH,X600176.SH,X601600.SH,X600801.SH,X600489.SH,X600352.SH,X600188.SH,X600426.SH,X601991.SH,X600111.SH,X600795.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X600529.SH,X600803.SH,X002075.SZ,X002466.SZ,X600219.SH,X300037.SZ,X000027.SZ,X600315.SH,X002353.SZ,X000883.SZ,X600486.SH,X000723.SZ,X601158.SH,X000898.SZ,X000878.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,0,0,0,0,0,0,0.0211548842502102,0,0.0853600656339475,0,0,0,0,0,-0.0498750237016869,0,0,0,0,0,0,0,0,0,0,0.14630185876239,0,0,0,0,0,0.207664399170831,0,6.93889390390723e-18,0,0,0,0.422578163866336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.036776612009461,0,0,0,0.110883894787532,0,0,0,0,0,0,0,0,0,0,0,0,0.0211781104363434,0,0,0,0,0,0,0.0684797738079392,0,0,0,0,0,0,0,0,0,0.0681136939121378,0,0,0.0665816892739666,0,0,-0.0374268008947035,-0.00487518558914952,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.172173026306985,0.116755225537179,0,0,0,0,0,0,0.0941694880268779,0,0,0,0,0,0,0,0,0,0,0,0.00721716450414074,0,0,0,0,0.0634423455834701,0,-0.0174803095660529,0,0.145910913481434,0,0,0,0.0378352966570589,0,0,0,0,0,0,0,0,-0.0135143348501374,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.111625327621235,0,-0.0748041143690778,0,0.0147567021233654,0.0697725458038884,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740363736758764,0,0,0,0,0,0.0686942160504865,0,0.173742855752742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936434183036662,0,0,0,0,0,0,-0.0267650694195845,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570299764182065,0,0,0,0,0,0,0,0,0,0,-0.230682326527472,0,0,0,4.33680868994202e-19,-0.183050975082196,0.275374476015125,0,0.239613959058197,0,0,0,0,0.133993410085977,-0.144584055501135,0,0,0.252734294265262,0,0,0.485325667995523,0,0,0,-0.0611804138367996,0,0,0,-0.131455853830396,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.126081483467445,-0.0491160017796248,0.103326228071877,0.235559917739244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410322915472438,0,0,0,0,0,0,0.0118382973827603,0,-0.0619497320448036,0,0,0,0,0.076049279301179,0.437031361535335,0,0,0,0,0,0,0,0,0,0,0.0226964015115667,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.21204187729241,0,0,0,-0.2366436621868,0,0,0,0,0,0,0,0,-0.178920539412131,0,0,0.0698885242801795,0,0,0,0,0,0,0,0.208784229210222,0,0,0,0,0,0,0.113793129600912,0,-0.0150410357515589,0,0.0385014268646438,0,0.244164949435526,0,0,0,0,0,0,0,0,0,-0.0775070829437493,-0.000396783053913882,0,0,0,-0.0779060079485508,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.664144897893571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831445717128028,0,0,0,0,0,0,0,0,0.0831873543598182,0,0.0807128207606769,0,0,0,0,0,0,0,0,0,0,0,-0.0906748716580706,0,0,0,0.0465791749365767,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0677861508370633,0,0,0,0,0.0821439438203494,0,0,0,0,0,0,0,0.0126396027379486,0,0,0,0,0,0.165430782453754,0,0,0,0,0.0300394360332743,0,0,0.159015338397605,0,0,0,0.00345754401907849,0,0.0580431933169111,0,0,0,0,0,0,0,0,0,0,0.161343193849576,0,0.0678371139677658,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0.536344329167193,0,0,0.356166303187346,0,0,0,0,0,-0.0199528372711814,0,0,0,0,0,0,0,-0.079200703469263,0,0,0,-0.333967262411025,0,0,0,0,0,0,0.127126341170841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012791515966384,0.0522111399852118,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159991869122188,0.0306405010922302,0,0,0,0,0,0,0.0383486121722025,0,0,0,0.0145829739372161,0.0550708372513178,0,0,0,0.003375446887135,0,0,0,0,0,0.0496026256588664,0,0,0.0865427897660001,0,0,-0.0150718319400098,-0.0196776418067356,0,0,0,0,0,0
X600315.SH,0,0,0,-0.0806758140875758,0.501374382117875,0,0,0.0355376480703535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847380227423099,0,0,0,0,0,0,0,0,0.0204313751803586,0,0.00128235422989916,0,0,0,0,0,0,0,0,0,0,0,-0.0651265967066136,0.0557991817909787,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.282646377254008,0,0,0,0,0,0,0,0,0,0,-0.0762038082789027,0,0,0,0,0.144860617560653,0,0,0.161864402677036,0,0,0,0,0,0,0.258911026966374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260423815947768,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0925832694230797,0,0,0,0,0,0.0573010556455504,0,0,0,0,0,0.107856734517186,0,0.0310003648750461,0,0,0,0,0,0,0,0,0,0,0,0,0.0820773667246639,0,0,0,0,0,0,0,0,0,0.0332190505987252,0,0,-0.0108589568621435,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.142694994671774,0,0,0,0,0.0533387954097299,0,0,0,0,0,0,0,0,0,0,0.125754461565639,0,0,0.159553009033381,0,0,0,0,0,0,0,0,0,0,0.0756852249382549,0,0,0.0236069163569128,0,-0.119603993535084,0,0.112582443484773,0.0236306987256337,0,0,0,0,0,-0.0257644815475864,0,0,0.0415990344385542,-0.0344745274445775,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0043366873106287,0.0559572531793766,0,0,0,0,0.41449935229822,0,0,0,0,0,0,0.0488134098054862,0,-0.0704820094650071,0,0,0,0,0,0,0,0,0,0,0.0162181804644879,0.0679500803867442,0,0,0.0180291279550965,0,0,0.0846778011551047,0,0,0,0,0,0,0,0,0.0146315935942604,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841392574576665,0,0.0408112968717225,0,0,0,0,0,0,0,0,0,0,0.047551325478675,0,0,0,0,0,-0.0102857880713531,0,0.0213015371571111,0.0786669409296713,0,0,0,-0.00552684433759505,0,0,0,0.00917468272835865,0,0,0.0564941216714577,-0.021492769475367,0,-0.0116638014053826,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0957250970320778,0,0,0,0.104406495020399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156317777684899,0,0,0,0,-0.00620638967700638,0,0,0,0.00807502148258067,0,0,0,0.0119636037660167,0,0,0.0245466094142386,0,0,0,0,0,0,-0.0256624508749895,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0.0431399587758673,0,0,0,0,0.162259963435909,0,0.0611543522210626,0.0806087085686467,0,0,0,0.243284436183131,0.116077403451883,0,0,0.204022704143954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167440895202075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0345155572137686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194953222598594,0,0,0,0,0.183527662773955,0,0,0,0,0,0,0,0,0,0,0,-0.0273593104719717,0,0,0,0,0,0,0,0,0,0,0.0443617286277377,0,0,0,-0.0332736419386239,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0285946295053553,0,0,0,0.066193581818345,0,0,-0.111975911081688,0,0,0,0,0,0,0,0,0,0,0.118137753177843,0,0.0238543553166541,0.0183582816143041,0,0,0,0,0,0,0,0,0,0,0,0.0712485641725728,0.0421089344970072,-0.01740156088512,0,0.0812373394271132,0,0,0,0,0,0,0,0,0,-0.0107770007717,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.145837420825496,0,-0.0859242230990971,-0.0954612677521941,-0.0489347319423596,0,0,0,0.212994065075008,0,0,0,0,-0.0660065402091914,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028519497939136,0,-0.0928674215530537,0,0,0,0,0,0,0,0,-0.0448542648098519,0,0,0,0,0,0,0.715607402381664,0,0,0,-0.936148936679199,0,0
TED,0,0,0,0,-0.0605768492743846,0,0,0,0,0,0,0,0,0,0,-0.00933587688944766,0,0,-0.180661170250192,0,0,-0.626254028827492,0,0,0,0,0,0,0,-0.428384380243559,0,0,0,0,0,0,0,0,0,0.215486532197335,0,0,0,0,0,0,0,0,0,0,0,0.891562092481094,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.085376918359215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136882824089879,0,0.0275956890878155,0,0,-0.0659761768775793,0,0.0587628713682316,0,0,0.0242888488144826,0,0,-0.0534090781076157,0,0,0,0,0,-0.0122525614954202,0.0361382245882513,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.111233064025144,0,-0.0144388256766811,0,0,0,0.11059215675374,0,0,0,0,0,0,0,0,0,0.0824677978002712,0,0.069296055155728,0,0,0,0,0,0,0,0.0253973340190504,0,-0.070401492287222,0,0.0399439685246777,0,0,-0.0451962616035777,0,0,0,0,0,0,-0.224098731300635,0,-0.111716619012635,0.0945457344703842,0,0,0,0,0,0
MKvol,0,0,0,0,-7.26827018223039e-05,0,-0.0023036965821747,-0.00422489232771732,0.000790566884455636,0,0,0.00377111042368857,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007958144581424,-0.00948186902339804,0.00527668206433986,0,0,0.00166328472121678,0,0,0.00160080818970104,0,0,0,0,0,0,0,0,-0.00203759880006246,0.00372728175770647,0,0,0,-0.00803178151470253,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0150263673355807,0,0,0,0,0.037657135358345,0,0,0,0,0,0,0,0.00224148113337469,0,0,0.0694873552924029,0.0401264123121341,0,0,-0.145769573976617,-0.0841162230943669,0,0,0,0.0902980001806124,0,-0.0208859228124813,0,0,0,0,0,0,0,0,0,0,0,0,0.031384752316389,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.000992127278838192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000824251781429946,0,0,0,0,0,0,0,-0.00386092367521625,0,0,0,0.00769599005483008,0,0,0,0,0,0,0,0,0.0182896031834911,0,0.016151771836814,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300512580508623,0,0,0,0,0,0
