,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X601898.SH,X601600.SH,X600362.SH,X000301.SZ,X600111.SH,X000786.SZ,X002466.SZ,X600010.SH,X600886.SH,X600011.SH,X600176.SH,X600188.SH,X600426.SH,X000027.SZ,X600803.SH,X601991.SH,X600801.SH,X600219.SH,X600795.SH,X600352.SH,X600489.SH,X000807.SZ,X000932.SZ,X600688.SH,X000898.SZ,X600315.SH,X002353.SZ,X000825.SZ,X000959.SZ,X000408.SZ,X600157.SH,X002080.SZ,X600486.SH,X600027.SH,X000883.SZ,X300037.SZ,X600299.SH,X600516.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187684341449681,0,0,0.0737980624691591,0,0,0,0,0,0.078966350728047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271655116598889,0,0.0117148132588102,0,0.0760003117696575,0,0,0.0203935394063293,0,0,0,0.0653359997020192,0,-0.0339232112369634,-0.00337335340436605,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.130724016076763,0,0,0,0,0,0,0,0,0,0.107186440564452,0,-0.0572973234454623,0,0,0,0,0,0,0,0.0978541182158022,0,0,0,0,0.0122953315745008,0.0424772996300972,0,0,0,0,0,0,0,0,0,0,0,-0.0649936369261851,-0.00046778200417549,0,0,0,0,0.0425355711257217,0,0
X601600.SH,0,0,0,0.0149858948433153,0,0,0,0,0,0,0,0,0,0.270687300431314,0,0.0857382866612092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312357537156817,0.0349185526625987,0,0.0946550545281136,0,0,0.0303055368888572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191942412065329,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.214823648894945,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0666740327826775,0,-0.00399970578046669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140680667373215,0,0,0,0,0,0,0.391239070440848,0,0,-0.0863063789570992,0,0,0,-0.0107253813003014,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.166006198318658,0.0202087414785489,0,0,0,0,0,0,0,0.0884401243600391,0,0,0,0.19619284105509,0,0,-0.0664619517644162,0,0,0,0,0,0,0,0.10757527215506,0,0,0,0,0,0,0,0,0,0,0.00513534511956054,0,0,0,0,0,0.0236905551837168,0,0,-0.0149036549052695,0,0,0,-0.0169470626102528,0,0
X600111.SH,0,0,0,0.056694914656463,0,0,0,0,0,0.311838788862272,0,0,0,0,0,0,0,0,0.27568295473323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118204929874358,0,0,0,0,0,0,0.0131643989030012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597148466010124,0,0
X000786.SZ,0,0,0,0.342186395625064,0,0,0,0,0.120032433071755,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733191576843533,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.522302268750197,0,0,0,0,0,0,0,0.0317628462041602,0,0,0,0,0,0,0.045366255401432,-0.0733832617192595,0,-0.00658223878682456,0,0,0,0,0,0,0,0.0708769116639046,0,0,0.0573628803039143,0,0,0,0,-0.269939322836934,0,0,0,0,0,0,0,0.0582440564088031,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.147018291598774,0,0,0.0285087056484422,3.46944695195361e-18,0.145055423175342,0,0,0,0.0573348086936913,0,0,0,0,0,0,0,0,0.0100121353384109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130984225323123,0,0,0,0,0,0.0320179825635685,0,0,0,0.213886064955859,0,0,0,0,0,0,-2.16840434497101e-19,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.00729173909689352,0,0,0,0.0188327371344198,0,0,1.0842021724855e-19,0,0,0.0250587265939301,0.05706342533895,0,0.117998219469283,0,0,0,0,0,0,0,0.148180279227827,0,0,0,0,0,0,0,0,0,0,0,0,0.0495109981411245,0,0,0.017896624099939,0,0,-0.00313196215791656,0,0,0,0,0.00230715709168626,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0197167457524195,0,0,0,0,0,0,0,0,0,0,0,0,0.0570288872948101,0,0.158049839727205,0,0,0,0,0,0.0319551604603519,0.0477743109877163,0,0,0,0,0,0,0,0,0,0,0,0.0434119026589103,0,0,0.0652176719164434,0,0,0,0.00910970120695481,0,0,0,-0.0200086469010946,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637031520038384,0,0.0912243315053166,0,0,0,0,0,0.2259385249382,-0.111767615030304,0,0,0,0,0,0,0,0.0639233156329001,0,0,0,0,0.232774304791291,0,0,0,0,0.406180771596933,0.114947415640775,0,0,0,0,0.0615553008154157,0,0,0,0,0,0,0,-0.00203222164187638,0,0
X600188.SH,0,0,0,0,0,0,-0.0928964845179057,0,0,0,0,0.462547879206884,0,0,0,0,0,0,0,0,0,0,0,-0.226286240608034,0,0,0,0,0,0,0,0,0.0242704803710534,0.122772919810061,0,0,0,0,0,0.0730014424100812,0,0,0,0,0,-0.0323844958962796,0,0,0.0925039227106007,0.219248058668981,0,-0.0930591405610816,0,0,0,0,4.33680868994202e-19,0,0
X600426.SH,0,0,0,0.193555779357221,0,0,0,0,0,0.0749391045615233,0,0,0,0.178361312650398,0.0851050827827062,0.0732708107696086,0,0,0,0,0,0.0737748042118136,0,0,-0.00322823304899614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200442231433571,0,0,0,-0.021127239374921,0,0
X000027.SZ,0,0,0,0,0,0,0.132323932745519,0,0,0,0.272431141200563,-0.234257177032138,0,0,0,0.0499779350062845,0,0,0.106854173975688,0.2709109326874,0,-0.136831657519309,0,0,0,0,0.641238071565621,0,0,0,0,0,0,0.00753546980862636,0,0,0,0,0,0,0,0,0,0,0,0.216996845821765,0,0.490334115576618,0,0,0,0,0.192582797690999,0,0,0,-0.0457095539041323,0,0
X600803.SH,0,0,0,0,0,0,0.14945383338794,0,0,0,0,0,0,0,0.0234437644131223,0,0,0.050026966454651,0,0,0,0.112824091199991,0,0,0,0,0,0,0,0,0,0,0.036337207942405,0,0,0,0.0108429190018188,0,0,0,0,0,0.239104359871357,0,0,0,0,0,0,0,0,0,-0.0326455172953214,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-0.00420679205342943,0,-0.149888060003018,0,0,0,0,0,0,0,0,0,0,0,0.30482002046791,0,0.0546390740250916,0,0.158234035364455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755330868330169,0,0,0,-0.0465743575840223,0,0,0,0,0.0251542648790614,0,0,0,0,0,0,0,-0.0271130543215505,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0725249958780048,0,0,0,0,0,0.0328784309766164,0,0,0,0,0,0.0111693281040532,0,0,0,0,0,0,0,0.0717724620071506,0.0911833207761978,0,0,0,0,0,0,0.0560571741201308,0,-0.0572146733914772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.086500519800098,0,0,0,0,0,0,0,0,0,-0.0532745018142072,0.169321210985214,0,0,0,0,0,0,0,0,0.474241754700785,0,0,0,0,0,0,0,0,0.147657690489792,0,0.0618105703417084,0,0,0,0,0,0,0,0,-0.0347342257833972,0,0,0,-0.0268577486518273,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217838654407798,0,0,0,0.0534856100965682,0,0.0339718618412863,0,0,0,0,0,0.118832735803401,0.011096447003724,0,0,0,0,0,0,0,0,0,0,0.0935788488432931,0.0932012413954544,0,0,0,0,0,0,0,0,0,0,0.00354500694405009,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.083693743895738,0.0371537400829999,0,0,0,0,0,0,0,0.0151223390310874,0,0,0,0,0,0,0,0,0,0,0.0210791860012143,0,0,0,0,0.0943168239434061,0,0,0,0,0,0,0,0,0,0,0,0.178704967219307,0,0,0,0,0,0,-0.0041527331876524,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0429595962362257,0.0296649324254305,0,0,0.0377179195960445,0.00665232427483717,0,0,0,0,0,0.0430453905066158,0,0,0,0,0,0,0.062690674882389,0,0,0,0,0,0,0,0,0,0,0,0.0317971411816987,0,0,0,0,0,0,0.0143277355349401,0.0639531354974753,0.158727067045153,0,0,-0.052607537915358,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.560128665150585,0,0.0370062789876067,0,0,0,0,0,0,0.143884419261225,0,0,0,0,0,0,0.200294309464171,0,0,0,0,0.0625555121347071,0,0,0,0,0.081055090472371,0,0,0,0,0,0,0,0,0,0.0705184361329798,0.0531117141948502,0,0.0394669426255737,0,0,0,0,-0.0299745405870408,0,0
X000932.SZ,0,0,0,0,0,0,0.0489443560043033,0,0,0,0,0,0.0185187988016858,0,0,0.110712378555917,0,0,0,0,0,0,0.139566371886145,0,0.0647669460741371,0,0,0,0,0,0,0,0,0,0,0.632545879753316,0,0,0,0,0.0134363861296321,0,0,0,0,0,0,0,0.134032619703782,0,0,-0.0321562697751003,0,0,0,0,0.0144038348067932,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.00738262244524176,0,0.0633877559746011,0,0.0529438037745489,0,0.0180644455394337,0,0,0,0,0,0,0,0.0257418911047991,0,0,0,0,0,0,0,0,0,0,0,0.00766077158738291,0.0046334241866179,0.019312460614571,0,0.0114640531440273,0,0,0,0,0,0,0,0,0.154489937134739,0,0,0,-0.00751870757294934,0,0,0,-0.0158798634877695,0,0
X000898.SZ,0,0,0,0,0,0.320176775340546,0,0,0,0,0,0,0,0.0957218253527812,0,0,0,0,0.0435331391188162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315989515943227,0.0117557887444426,0,0,0,0,0.0238657144736715,0.299815545023574,0,0,0,0,0,0,0,0,0,0.0725672914755361,0,0,0,0,0,0,0.0232418411946935,0,0
X600315.SH,0,0.112782434446461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069675012245579,0,0,-0.0075070997529134,0,0,0,0.0374959346880315,0,0,0,0,0,0,0,-0.0717446237762498,0,0,0,0,0.101062304581702,0,-0.00915744547648984,0,0.055247550814336,0,0,0,-0.0510474193662941,0,0,0,0,-0.0135958321720063,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280215295466523,0,0.177459771407613,0,0,0,0.146216835438328,0.191334345333098,0,0,0,0,0,-0.155767240218885,0,0,0,0,-0.0728090396755012,0,0,0,0,0,0,0,0,0.0270013156945508,0.0249760535211264,0,0,0,0,0,0,0,0.00239042213481815,0,0,0,0,-0.0919929022525374,0,0
X000825.SZ,0,0,0,0,0,0.290215798180896,-0.169722424235418,0,0,0,0.195799618278134,0.0577398709621368,0,0.0129878556507197,0,0,0,0,0,0,0,0.095798757690782,0,0,0,0,0,0,0,0,0,0,0.0948371450555909,0,0,0.243788261048614,0,0,0,0.0486917267847142,0,0,0,0,0,0,0,0,0.0664625829654465,0.0770130827241385,0,0.0287139047030498,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150355532098715,0,0,0,0,0,0,0,0,0,0.0691139053307067,0.0820278628304116,0,0.107801848253251,0,0,0.0466991768728171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.25181267574657,0,-0.107527132373522,0,0,0,0,0,-0.0088773114121696,0,0,0,0.00348378030422675,0,0,0,0.0242054101350486,0,0,0,0,0,0,0,0,0,0,0.142032705801553,0,0,0,0,0,0.149950064587448,0,0,0,0,0,0,0,0,0.0612174095187557,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0182339462001962,0,0,0,0,0,0,0,0,0,0,0.0437661038814243,0,0,0,0,0,0.0586421365316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137849828887644,0,0,-0.00677160668154575,0,0,0,0,0.0425379672993316,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0559734829036724,0.0359419657545277,0.0665245248117341,0,0,0,0,0,0.100406100054515,0.250173221038699,0,0,0,0,0.0944990135028303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633129080637364,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.00820307903574154,0,0
X600486.SH,0,0,0,0.177883271890016,0,0,0.0444083921144817,0,0.148333298074002,0,0,0,0,0,0,-0.0397215261035835,0,0.0122936895688182,0,0,0,0,0.140270850721712,0,-0.121600840598803,0,0,0,0,0,0,0,0,0,0,0,0.0945190278583832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723408541815206,0,0,0,-0.0229319328319465,0,0
X600027.SH,0,0,0,0,0,0.0226977836652584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336310939632296,0,0,0,0.0599624659892385,0,-6.93889390390723e-18,0,0,0,0,0,0.035548273606036,0.00139653326155221,0,0,0,0,0.00891298663736947,0.00422663858692809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108408093412868,0,0
X000883.SZ,0,0,0,-0.0577440701874913,0,0,0,0,0,0,0,0,0,0,0,0,-0.170094902237814,0,0.104231174268196,0,0,0,0,0,0.291620713968289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854268439199604,0.507769149561427,0,0,0,0.0402594352751548,0,0,0.0070141068178616,0.0353728872331324,0,0,0,0,0,0
X300037.SZ,0,0,0,0.273027055154513,0,0,0.0772533817631353,0,0.212834869928289,0,0,0,0,0,0,0,0,-0.0313417579249703,0,0,0,0,0,0,0,0,-0.0528267948461145,0,0,0,0,0,-0.0931207294174461,-0.0747135257262687,0,-0.138194705163225,0,0,-0.0302838246252161,0,0.00328283039800165,0,0,0,0,0,0,0,0.0699281126083382,-0.0552660535037363,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0.030789963439795,0,0,0,0,0,0,0,0,0,0,0,0.041601256828244,0,0.05397497892389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769801080546838,0.0441687398330296,0.0280257669307321,0,0,0,0,0.082426139394066,0,0,0,0.077147210172427,0,0,0.0802445656873514,0,-0.0376295713131792,0,0,0,0,-0.00232212292817433,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982521641872147,0.225770906662736,0,0,0,0,0.32957834546554,0.146522454824449,0.12756886074786,0,0,0,0,0,0,0,0,0.120699087620492,0.020249789565605,0,0,0,0,0,0,0.103114595640413,0,0,0,0,0,0.0304854400648096,0,0,0,0,0,0.0544941127387359,0,0,0,0,-0.029444632602564,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47695511180461,0.0123801934100717,0,0,0,0,0,0,0,0,0,0.023876860689154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766947953203128,0,0,0,0,0,0,0,0.0438551575094813,0.0740994039351753,0,0,-0.0778738732052683,-0.119904158941007,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0588257602882435,0,0,0,0,-0.201632218375061,0,0,0,0,0,0,-0.0210866416344481,0.0109626558580636,0,0,0,0.00811199073387335,0,0,0,0,-0.0492371233884276,0,0,0.0434916053665169,0,0.0244455109080055,0,0,0,0,-0.055551302658645,0,0.0900219819200565,0,0,0,0,0,0,-0.115984493388513,0,0,-0.0470274430923764,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453546334435681,0,0,0,0,0,0,0,0.0817543300909551,0,0,0,0,0,0,0,-0.075400275313459,0,0,0,0,0.1060679129417,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00824418066337,0,0,0,-0.252627087182711,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667102850066863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197687688072136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623173224279202,0,0,0,0,0.124834774804733,0,0
RealEstate_excess,0,0,0,0,0,0,0.0148751302642573,0,0,0,0,0,0,0,0,0,0,0.0544995296987003,0,0,0,0,0,0,0,0.0297612996812291,0,0,0,0,0,0,-0.105598098841891,0,0,0,0,0,0,0,0.0138859423694946,-0.0177323412895492,0,0,0,0,0,0,0.0279770056303586,0.0673696622015373,0,0.00667683747343544,0,0,0,0,0.00958398359263319,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282094165238105,0,0,0,-0.0145427001509927,0,0,0,-0.0210816833746718,0,0
MKvol,0,0,0,0,0,0,0,0.00148042699412149,0,0,0,0,0,0,-0.0010636641904206,0,0,0,0,0,0,0.000693687607627851,0,0,0,0,0,0,0,0,-0.00202071827925154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243781004796203,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21943316605979,1.44576205174148,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254518043395715,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00774306829157174,0,0,0,-0.00550730070332002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163906603826001,0,0,0,0,0,0,0,0,0,0.017201861140938,0.00428101940169367,-0.014061438401122,0,0,0,0,0,0,0,0,0,0,0.00181634865409016,0,0,0,0,-0.0438016622174101,0,0
