,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600585.SH,X600011.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X000708.SZ,X600111.SH,X600795.SH,X600010.SH,X000301.SZ,X601699.SH,X600426.SH,X600362.SH,X000877.SZ,X000983.SZ,X002271.SZ,X600027.SH,X600489.SH,X600803.SH,X601991.SH,X000807.SZ,X600176.SH,X600160.SH,X000786.SZ,X600985.SH,X000630.SZ,X000932.SZ,X000408.SZ,X000933.SZ,X600219.SH,X600612.SH,X300037.SZ,X002128.SZ,X600348.SH,X600157.SH,X600688.SH,X000629.SZ,X000723.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.534708193764257,0.265479712212127,0,0,0,0,0,-0.0443451780417406,0,0,0,0,0,0,0.126390800958185,0,0,0,0,0,0,0,0,0,0,-0.132653856141221,-0.0211989351777006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863565234212637,0,0,0,0,0,0,0,0,0,0,0.0176811133329987,0,0,0,0.0259644175067216,0,0
X600028.SH,0.49610649311312,0,0,0,0,0.100468804081274,0,0,0,0,0,0,0,0,0,0,0,0,0.00993544988062034,0,0,0,0,0,0,0.0435979137505278,0,0,0,0.0415559630350464,0,0,0,0,0.0151756871675966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391670749916668,0,0,0,0,0,0
X601088.SH,0.0896877687188783,0.0991776776369685,0,0,0.0593476421082531,0,0.186161957847019,0,0,0,0,0,0.0601660040839753,0,-0.0435209647266599,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.093505162210387,0,0,0,0,0,0,0.0707126154051505,0,0,0.0262624770233628,0,0,0,0,0,0,-0.102226764956774,0,0,0,0,0,0,0,0,0.00149859053074765,0.0128754252567753,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.154795565843726,0,0,0,0,0,0,0,0,0,0.0381734605509022,0,0,0,0,0,0,0,0,0.0898632594841402,0,0,0.112999084325318,0.0248172480896467,0,0,0,0,0,0.0707534984480831,0,0,0,0.173855213338674,-0.0967763707587423,0,0,0,0.154182229397894,0,0,0.0957270724534331,0,0.0352149480580724,0,0,-0.0884814955561267,0.00235096288805431,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0800184183028817,0.236767966926706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928588613791642,0.0672101825643419,0,0,0.355841818346627,-0.0520223667388876,0,0,0,0,0,-0.0471462635814196,0,0,0,0,0,0,0.128863781773125,0,0,-0.10132009165723,0,0,0,0,0,0,0,0,0,-0.0181185885325764,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.108229072949651,0,0,0,0,0,0,0,0.000723415473831486,0,0,0,0.0617648677379436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115619048556945,0.299520960602296,0,0.149677293436636,0,-0.169892639455738,0,0,0,0,0,0,0,0,-0.00624301357359594,0,0,0,0,0,0,0
X601898.SH,0.05777322991457,0,0,0,0.149081365703698,0.109451005356143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173378866621281,0,0,0,0,0.0388087438975089,0,0,0,0,0,0,0,0.0130909751597375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437953009201305,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637073604863134,0,0.281580364788172,0.0474138837571494,0.124593199077796,0,0,0,0,0,0.00968403467438975,0,0.0524969683391767,0,0,0,0,0.0132909919156633,0,0,0,0,0,0,0,0,0,0,0,0,0.00212925647428428,0,0,0,-2.16840434497101e-19,0,0
X600011.SH,0,0,0,0,-0.0544638599843572,0,0,0,0,0,0,0,0.318280698552001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3008712666062,0,0,0.075430027483913,0,0.0527528987392577,0,0,-0.0645138857424618,0,0,0,-0.153384194072307,0,0,0.0115858414955477,0,-0.00696715002833005,-0.0282857693866506,0,0,0,0,0,0,-0.0259784136650799,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0856218906136125,0,0,0,0,0,0,-0.10758340830087,0,0,0,0,0,0,0,0,0,0,-0.061998395787505,0,0,0,0,0,0.313927859837024,0.0117894883206059,0,0,0,0,0,0,0,0,-0.0224262938789585,0,0,0.0461498189752004,0,0,0,0,0,0,0,0,0,0.0132830340175737,0,0,0,0,0.0551468543967222,0,0
