,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600547.SH,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600660.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600489.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000723.SZ,X000898.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X000959.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X600758.SH,X002470.SZ,X600021.SH,X000630.SZ,X601699.SH,X600160.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0.012369547977846,0,0,0,0,0,0,0,0.0267900355697111,0,0,0,0,0.114611628174923,0,-0.000630700231579464,0,0,0,0.0773974933445431,0.00525391564303363,0,0,0,0,0,0.0163534563242423,0,0.0245810210235427,0.0188936337897775,0,0,0.0425762233387501,0,-0.0105911173754677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0146654079697712,0,0,0,0,0.189365341091557,0,0,0,0.0166216437314709,0,0,0,0.0107809793034103,0,0,0.0339485221235376,0,0,0,0.0167014230560954,0,0,0,0,0,0,0.0337054839946183,0,0,0,0,0.114528452539489,0,0,0,0,0.146494452262229,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.0461201414781839,0,0,0,0,0,0,0,0,0.37055220695124,0,0,0,0,0,0,0,0,0,0,0,0,-0.137492966872863,0,0,0,0,0,0,0,0,0,0.089678387433315,0,0,0,0,0,0.133532591982965,-0.089962363458476,0,0,-0.486931270914658,0.299535256001187,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00488657234836412,0,0,0,0,0,0,0.171581050393541,0,0.0423133103290058,0,0.582759020272734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151338999865294,0,0.0849913878509078,0,-0.0378460212934765,0,0.00994629926063784,0.0961295302919686,0,0,0,0,0,0,0.114335836197639,0.0573973174945365,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242927175612959,0.0206026975867185,0,0.0584060106602001,0,0,0,0,0.035801589619007,0,0,0,0,0,0,0,0,0.190974742773792,0.00895872389248775,0,0,0,0.0176092750002928,0,0,0,0,0.0305421235938477,0,0,0,0.0364194523856245,0,0,-0.0063300305168802,-0.0103019397607018,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.1204776433669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106488497651815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204966418297584,0,0,0,0,0.011257837304123,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.121609908598898,0,0,0,0.0351795936262551,0,0,0.00308081625257976,-0.0610790452627556,0,0,0,0,0,0,0,0,0.392422166362986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412820840497374,0,0.033693937855604,0,0.00415828832489428,0,-0.00876976408381097,0,0.0233405711580533,0,0,0,0,0,-0.000930508831161205,-0.00298253119307086,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794925319323914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871980915673144,0,0,0,0,0,0,0.663200179909818,0.121488503750461,0.0274514225084883,0,0,0.0160036035691545,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.251270376313216,0,0,0,-0.0544750401451421,0,0,0,0,0,0,0,0,0,0,0,0.0784298519956306,0,0,0,0,0,0,0,0.07441527688386,0,0,0,0,0.0861001483765103,0,0,0,0,0,0,0.252003154564765,0,0,0,0,0,0,0,0,0,0,-0.0408436716202052,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.223523385229858,-0.0518897848047705,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161037271517544,-0.0910852191045857,0,0,0,0.211093638371317,0,0,0,0,0,0,0,0,-0.0381480045260591,0.0196296439757949,0,0,0,0.00593878415930143,0,0,0,0.199625988999791,0,0,0,0.135639482677494,-0.0267345319004214,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.036268813820939,0,0,0.00876553405204745,0,0,0,0,0,0,0,0,0,0,0,0,0.0957564493198367,0,0.00815042409325614,0.285415677209954,0,0,0,0,0,0.0592884727216087,0,0,0,0,0.14724494955864,0,0,0,0,0,0,0,0,0,0.227305952131255,0,0.0256646560234067,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0898993111549852,0,0,0,0,0,0,0.0753292838844633,0,0,0,0,0,0.132711634398538,0,0,0,0.0483078773093548,0,0,0,0,0,3.46944695195361e-18,0.263269327235578,0,-0.407345875924325,0,0,0,0,0,0,-0.0107046656320568,0.0498109376481168,0,0,0,0.0931011862207485,0,0,0,0.185718279442703,0,0,0,0,0.0741934143341054,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253924926193819,0,0,0.140729726058656,0,0,0,0,0,0,0,-0.0356292728882826,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.174342135527579,0,0,0.099286744668037,0.0723340144076216,-0.00130809415895642,0,0,-0.0859792100493005,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432538134062527,0.694168554637885,0,0,0,0.30999086805492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124107119650437,0,0,0,0,0,0,0,0,0,0,0,0,0.0572474760282126,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0654865274262581,0,0,0,0,0,0,0,0,0.0453415414684567,0,0,0,0,0,0,0,0,0,0,0,0.266641078503305,-0.203137827744719,0,0,0,-0.142511547629479,-0.0105348966276572,0,0,0,0,0,0.235196845896651,0,0,0.0972429731717217,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.32319063479064,0,0,0,0.112526755868789,0,0,0.0526769077425938,0,0,0,0,0.0140437513735029,0,0,0,0,0,0,0.241597842980693,0,0,0,0,0,0,0,0,0,0,0.18354405783239,0,0,0.00881126100224057,0.0704726513067552,0,-0.0397259961629512,0,0,0,0,0,0,0.0315360115663998,0,0,0.0622433090429174,0.0274450948799918,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0422048516871401,0,0,0,0,0,0,0,-0.0218699584061673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137986459560001,0.0143126371457719,0,0,0.120095282890243,0,0.215389641438989,0,0.0433721212240683,0,0,0,0.0841870468522087,0,0,0,0,0,0,0,0,0.114485006624154,0.0197569487854586,0,-0.051270935498918,0.160073103508753,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.173933448017541,0,0,0,0,-0.107967597853845,0,0,0,0,0,0,0,0,0,0,0.175777613628033,0.700423815034902,0.075149670640013,0,0,-0.446500675834183,0,0,0,0,0,-0.0253931833538519,0,0,-0.122826180811259,0.058199929879781,0,0,0,0,0,0,0,0,0,0,0,0,0.30020562177716,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470326030206941,0,0,0,0,0.366417909172082,0,0.0670066664768644,0,0.307519929865145,0,0,0,0,0,0,0,0,0.0407391215929112,2.77555756156289e-17,0,0,0,0.121249079923334,0.208867673208985,0,0,0,0,0.22183392876307,0,0.02464580560595,0,0.044772785246888,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0451122289450693,0,0,0,0,0,0.0801313922395695,0,0,0.0841957867296327,0,0,-0.0102797842223098,0,0,0.112674873846822,0.103917933485541,0,0,0,0,0,0,0,0,0,0,0.0891390360598623,0,0.139628520079481,0,0,0.0307133954232028,0,0,0.102190995760068,0,0,0,-0.0302740728975067,-0.0420613748009631,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,-0.149635124700398,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.179158672871039,0,0,0,0,0.00293417768982339,0,0,0.0186473104650897,0,0,0,-0.0311428454214006,0,-0.0693564268808263,0,0,0,0,0.0857377397339529,0,0,0,0,0.0379699905824749,0,0,0,0.100497750402315,0,0,0,0.0737975846235725,0,0.106566795901878,0,-0.0156231344851183,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.127557859986958,0,0,0,0,0,0,0,0,0,0,0,-0.0621963515880222,0,0,0.0118439786461809,0,0.0137063804060278,0,0.00291898403375189,0,0,0,0.252158425198007,0.115777827573071,0,0.0404598253318482,0,0,0,0,0,0,0,0.00687633288200112,0,0,0,0,0,0,0,0,0,0.0380335927528561,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0654205293766275,0,0,0,0.0155093087443249,0,0,0,0,0,0,0,0.0465611888825822,0,0,0,0,0,0,0,0,0,0.341037561102701,0,0,0,0.0270315767436997,0,0,0.19960987583377,0,0,0,0,0.0925222094895805,0,0,0,0,0,0.136385854614381,0,-0.0222439229246197,-0.114120807775162,0,0,0,0,0,0
X000408.SZ,0,0,-0.0400397057935556,0,0,0,0,0,0,0.0194842288001291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128598029022125,0,0.106588466997299,-0.0820977025125588,0.137016564435338,0,0,0.183688898281647,0.0269206263222635,0,-0.119931938987901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16459428475039,0,0,-0.0193330703629304,0,0.455067382502776,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0263101289492045,0,0,0,0,0,0,0,0,0,0,0,0.115945072259438,0,0,0,0,0,0,0.0258044078450996,0,0.110083698963964,0,0,0,0,0,0,0,0,0.013139609401333,0.0618378481224015,0,0.099941888984217,0,0.0931093537111527,0,0,0,0,0,0,0,0.0465819007838404,-0.069218338149701,0.0561465995508206,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.389097549534111,0,0,0,0,0,-0.155522460569459,0,0,0,-0.031504213958638,0,0,0,0,-0.0184345601992718,0.151571911693768,0,0.118441954483123,0,0,0,0,0,-0.0610543373486168,0,0,0,0,0,0,0,0,0,0.0312057397189059,0,0,0,0.465356463994252,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269247072909834,0,0,0,0,0,0.0483324001688164,0,0.0744474635905176,0,0,0.0678080052190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171073292764161,0.000633276616307771,0.0508985066212691,0,0,0.0980879579728158,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00660835484832092,0,0,0,0.182231634547803,0,0,0,0,0,0.339943411132258,0,0.0782381923687246,0.0811682079186491,0,0,0,0.0189764738677889,0,0,0,0,0,0.0122759737833924,0,0,0,0.0551991649890599,0,0.162290697490071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116892826346809,0,-0.0462606992826159,0,0,0,0,0.052639444912137,0,0,0,0.362243350240518,0,0.0114042270598537,0,0,0.291112339769455,0,0,0,0,0.0499391707680783,0.148000046585863,0,0,0,0.127845830639677,0.0558259265762733,0,0,-0.055540241867026,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0262051200911217,0,0,0,0,0,0,0,0,0,0,0.388884376979218,0,0,0.0888716964981509,0.20256338634865,0,0,0,0.462174062293813,0,0,0,0,0,0,0,0,0,0,0,0,0.0179112701729761,0,0.135370183482667,0,0,0,0,0.0927061680190198,0.180547139591267,0,0,0.0476936346073178,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103110351996377,0,0.00653086488157257,0,0,0,0,0,0.0562790310289636,0,0,0,0,0,0,0,0,0,0.0339110386513481,0,0,0,-2.16840434497101e-19,0,0,0,0.0320125896325899,0.0433212141474476,0,0,0.000766345111087161,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00396001300221481,0,0,0,0,0,0.288710584173002,0,0.255479502280434,0,0,0,0,0.0449303982652518,0,-0.0210995603687029,0.228389669148635,0,0,0,0,0,0,0,0,0,-0.0306092879186675,0,0,0,0,-0.025610047042089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0067123497865028,0,0,0,0,0.0754078266157994,0,0,0,0,0,0,0.0175502942724521,0,0,0,0.133877127949243,0,0,0,0,0,0,0.00547814931531524,0,0,0,0,0,0,0,0.00221209555383187,0.0911483366932571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600758.SH,0,0,0,0,0,0.0133572325669976,0,0,0,-8.67361737988404e-19,0,0,0,0.0220797858482367,0,0,0,0.128822905148503,0,0,0,-0.118828821150633,0,0.000555188152544724,0,0,0,0,0.280482360446598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668731746424189,0,0,0,-0.148145496433234,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.176122262724187,-0.0377640614019186,0,0,0,0.00363363776725459,0,0,0,0,0.0833292647679097,0,0,0.0304753291896353,0.183215377562881,0,0,0.0656024282001401,0,-0.0278787769721473,0.108384420316177,0,0,0,0.183184259512584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121559798653704,0.105400531936309,0,0,0.0388365407064025,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.182808949905095,0,0,0,0,-0.0187334900333837,0,0,0,0,-2.16840434497101e-19,0,0,0.106921195650409,0,0,0.0128533472144654,0,0,0,0,0,0.0386410024774186,0,0,0.0238144916557635,0,0,0,0,0,0,0,0.116686833720319,0,0,0,0,0,0,0,0,0,0.0597892492831697,0.0817336951517981,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-0.0109342561600356,0,0,0,0,0,0,0,0.0127602906090784,0,0,0,0.573644442807636,0,0,0,0,0,0.0416687034130934,0,0,0,0,0.108938359045918,0,0,0,0,0,-0.0500515190337852,0.0533450776933043,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142022697796733,0,0,0.0207368999447563,0,0.0397979755742483,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284885283239129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68456748185032,0,0,0.0854883903772817,0,0,0.032477632316368,0,0.0960560232306232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360539885793548,0,0,0,-0.000829262124661203,0.0825372587630625,0,0.0155010877456308,0,0.174671195551726,0,0,0,0,0.288302166330994,0,0,0,0,0.0175320427738408,0,0,0,0,-0.0095070578599632,0.120173524361385,0,0,0,0,0.0954657073274192,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.214677845836846,0,0.102627239141231,0,0,0,0,0,0,0,0,0,0,0.0246169513643159,0,0,0.0194406399730515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373995507530073,0,0,0,0,0,0,0,0.089739885248639,0,0,0,0,-0.0236007809923813,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0174782754906999,0,0,0.0324923805785807,0,0,0,0,0,-0.0326209402542506,0,0,0,0.0271260152046264,-0.00740009137775943,-0.00720118237256543,0,0,0,0,0,0,0.026524962290679,0,0,0,0,0,0,0.0183312739497264,0.0407541904265991,0,-0.0239155787542939,0,-6.14233890248676e-05,0,-0.0839444713346895,0,0,0,0,0,0,-0.0119704072092205,-0.12073667968189,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.292847043948759,0,0,0,0,-0.0645576848782867,-0.0386270660929285,0,0,0,0,0,0,-0.0102036483355219,0.170248518900742,0,-0.102025232961573,0.282194077216997,0,0,-0.0191001587775266,0,0,0,-1.14536239415644,0,0,0,0,-0.0467344190381698,0,-0.0899498293499595,0,0,-0.267883888512765,0,0,0,0,0,0,0,0,0,0,0.363809394988032,0,-0.321019477424727,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906498693218789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165499347610936,0,0,0,0,0,0,0,0.436005517925176,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.348943723325844,0,0,0,0,0,-0.0119881933684599,0,0,0,0,0,0,0,0,0.0657864365301274,0,0,0,0,-0.029152375585328,0.0535300343653112,0,0.00339899555950191,0,0,0,0,0,0,0.0524908082564484,0,0,0,0,0.0218613231114756,0.0743468117675061,-0.286355778130498,2.16840434497101e-19,0,0.114742611554274,0,-0.058860634661599,0,0,0,0,0,0,0,0,0.247111798207229,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0711890260720186,0,0,0,0,-0.0623188822671048,-0.0906699904234111,0,0,-0.0942284758912844,0,0,0,0.0562380728482855,0,0.00356352162763778,0,0,0,0,0,0,0.0202643844537302,0,0,-0.0109246791378844,0,0,0,0,-0.0733853043196587,0.0399795280809555,0,0,0,0,0,0,0,-0.0231758873693998,0,0.0363357586163136,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00040238761074158,0.000143014149079185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153752745859945,0,0,1.35525271560688e-20,0,0,0.00209535940184212,0,-0.000101555453897204,0,0,0,0,0,0,0,-0.0035270445369951,0.00546630501714209,0,0,0,-0.0257097558670719,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0101604951689232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243311216228754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232003693593532,0,-0.0225964788550852,0,0,0,0,0,0.161417259345801,0.076485767000627,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00174598762864127,0,0,0,0,0,0,0,0,0,-0.00057108270627252,0,0,0,0,0,0.0119266741349358,0,0,-0.0062496072694036,0,0,0,0,0,0,0,0,0,0.00182717501574447,0.00577578506062189,0,0,0,0,0,0,0,0,0,0,0,0.0049825913964242,0.00979116286113989,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254721973454419,0,0,0,0,0,0,-0.0376074375202835,0,0,0,-0.0117766252873697,0,0,0,-0.00435902174073987,0.0134147925655856,0,-0.000497902240764266,-0.00687937754411606,0,-0.00966574455899391,0,0,0,0,0,0,0.0476009620098764,-0.00947027231780267,0,0,0,0.296151750070389,0,0
