,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X600188.SH,X601600.SH,X002466.SZ,X600688.SH,X600362.SH,X600795.SH,X600886.SH,X300072.SZ,X600516.SH,X000898.SZ,X600547.SH,X002460.SZ,X600027.SH,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600426.SH,X000709.SZ,X600299.SH,X600801.SH,X600808.SH,X000408.SZ,X000932.SZ,X000883.SZ,X002271.SZ,X600315.SH,X601158.SH,X000830.SZ,X600219.SH,X601699.SH,X000792.SZ,X601003.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.0453158067815065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286076554872746,0.174158111060354,0,0,0,0,0,0,0,0,0,0,0,0,0.101296251316894,0,0,0,0.00887877802407607,0,0.0749040754206568,0,0,0.104108770941466,0,0,0,0.0159777241063225,-0.0219019852286617,0,0,0,0,0,0
X600188.SH,0,0,0.237715991316074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137462383087419,0,0,0,0,0,0.0557488642748655,0.0143357174394305,0,0,0.100094790320477,0,0,0,0,0,0,0,0,0,0,0.803276407194021,0,0.0480002639794835,0,0,-0.0182978499823407,-0.0320429453331243,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0559333780427317,0,0,0,0.209510470074736,0,0,0,0,0,0,0,0.0159633097924849,0,0,0,0,0,0.16098233447494,0,0,0,0,0,0,0,0.0566258862127784,0,0,0,0.015512679522758,0,0,0,0,0.0167652172981174,0,0.247513052165186,0.0102433372832302,0.00325065362909295,0,0,0,-0.0401516287169529,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0528141196798907,0,-0.186242421951778,0,0,0,0.0260637191864559,0,0,0,0,0,0,0,0.0491430984879951,0,0,0.617470861418373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333242070837532,-0.0270335522915187,0,0,0,0,0,0
X600688.SH,0,0.285459380054456,0,0,0,0,0,0.0304643944559239,0,0,0,0,0,8.67361737988404e-19,0,0.116250026831741,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323336402070651,0,0.00404593143379766,0,0,0.0126856428374814,0,0,0,0,0,0,0,0,0.104526988018365,0,0,0,0,0,0,0.0271414400911393,0,0,0,0,0,0,0
X600362.SH,0,0,0.133792415672043,0,0,0.0858742200783322,0,0,0,0,0,0.0604243820778207,0.290832668002398,0,0.10156575567457,0,0,0,0,0,0,0,0,0,0,0,0,0.081213345821301,0,0,0,0,0,0,0,0,0,0,0,0.0488706835428931,0,0,-3.46944695195361e-18,0,0.0426040755890835,0,0,0,0,0.0166890569487457,0,0,0,0,-0.0230852798853954,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.175134349455173,0,0,0,0,0,0,0.0496700715828101,0,0,0,0,0.00523281442673783,0.0168492983065176,0,0.0494964548652803,0.0679469816324959,0.00292099922335171,0,0,0,0,0,0,0,0,0.0549214124819818,0,0,0,0,0,0,0,0,0.127262373493222,0,0,0,0.00278026080648178,-0.00899797359159761,0,0,0,0,0,0
X600886.SH,0,0,-0.043202012468397,0,-0.0158448425850761,0,0.0515495156926093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689928113934882,0.116143834773145,0,0,0.0858204622976109,0.132529157374851,0,0.0974682627779389,0,0,0,0.115492141574605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311472936510481,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.155000017353617,-0.0946463236969492,0.0848019341952803,0.260616166269025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306249166951746,0,0,0.183180751459829,0,0,0,0,0.0313036423267494,0,0,0.0407064011542627,0,0,0,0,0,0.00982054626035055,0,0,0,0,0,0,0.00765741906002056,-0.0233308563176664,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0289679865572395,0.0830850364337522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601406439310309,0,0.18602892619161,0,0.0481654995447398,0,0,0,0,0,0,0,0,0,0,0,0.357297574021085,0,0,0.0676466690486525,0.0919379722707204,0,0,-0.0036464677175106,-0.0246304451094647,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0148408193959496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659826432225192,0.108098680770444,0,0,0,0,0,0,0,0,0.0365142172660113,0,0.2001507496129,0,0,0,0,0,0,0,0,0.156793208944441,0,0,0.0208218400580621,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0668485410158174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891670614642656,0,0,0,0.0339053521076572,0,0,0,0,0.157709311881985,0,0,0,0.0308245311789167,-0.0550433679585082,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0267886900979012,0,0,0,0,0,0,0.356388956305352,0,0,0,0,0,0,0,0.00687343249839591,0,0,0,0.463538775226747,0,0.119234058618768,0,0,0,0,0,0,0.11067233392594,0,0.133608644535143,0,0,-0.145478535161994,0,0,0,0,0,0.108654721200501,0,0,0,0.0152840051102697,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.320844898834314,0.110102530041369,0,0,0,0,0,0,0,0,0,0.323780699356131,0,0,0,0,0,0,0,0.00172354838569147,0,1.73472347597681e-18,0,0.00906362027348149,-0.0301064502617821,0,0,0,0,0,0,0,0,0,0.0067430680460484,0,0,0,0,0,0,0,0,-0.00496269682924133,0.00874038050227737,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0605888819793688,0,0,0,0,0,0,0.0318517665518809,0,0,0,0,0,0.091368474816828,0.00894753240965514,0.0179493635954571,0,0,0,0,0,0.0297351263247267,0,0,0,0,0,0,0,0,0.236398305710567,0,0,0,0.00940329650093533,0,0,-0.00653499271579546,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163390266904666,0,0,0,0.0436276586896328,0,0,0.0421590460681135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375554109662932,0,0,0.0775829827902856,0,0,0,0,-0.0572035213185166,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.220964693328468,0,0.159754953143534,0,0.045838019064042,0.0250372038433281,0.0231258348285133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329286376397585,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.147633783899394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830498753987724,0,0,0,0,0,0,0,0,0,0.0424432588748731,0,0,0,0.0604306526110182,0,0.37517817447446,0,0,0,0,0,0,0.0166914279640318,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0.203448028356024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186775490470692,0,0,0,0.0787819812135822,0,0,0,0.162940605412092,0,0,0,0,0.142580105632774,0,0,0,0,0,0,0,0,0,0,0.00071671831368224,0,0,0.227754844572885,0,0,0,-0.027087418346848,-0.0054364531875023,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0825512866499881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161611441899197,0,0,0,0.36281397554912,0,0,0,0.172211433486869,0,0,0,0,0,-0.320046818598783,0,0,0.122707485009885,0,0,0,0,0,0,0.0226476435283548,0,0,0.0508961647876109,0.0147630275977528,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0.10566188132516,0,0,0,0,0,0,0,0.105914505630791,0,-0.129023756394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45077607747419,0,0.131683791399407,0,0,0,0,0,0,0.120196670546491,0,0,0.0278403933850168,-0.00432479972514472,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659632445619042,0,0,0,0,0,0,-0.128422861791821,0,0,0,0,0,0.0497539675193655,0.00841165272910598,0,0,0,0,0,0,0,0.0608664586364855,0,0,0,0,0.732648502572267,0,0,0,0,0,0,0.00590334858520897,-0.0436070668864744,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.102763460391748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279427659124851,0,0.0584973772040961,0,0,0,0,0,0,0,0.173270292882794,0,0,0,0,0.0533434176888076,0,0.102027491059434,0,0.10945035260679,0,0.0808901840274847,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645778531887573,0,0,0,0,-0.0946838229624058,0.219610403416837,0,0.019015694183352,0,0,0,0,0.088357685246573,0,0,0,0,0,0,0,0.0457498617352205,0,0,0,0,0,0,0,0.0716318748660736,0,0,0.137105196108113,0,0,0,0.00602958215333962,-0.0116778023138909,0,0,0,0,0,0
X600801.SH,0,0,0,0.395959269694761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.068919421389259,0,0.0831732205647017,0,0.184343414567536,0.0356399196031943,0,0,0,0,0,0.0151876234830102,0,0,-0.000791883541090295,0.0249962348122578,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.110312355886451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339731559839744,0,0.0753892323744443,0,0,0.0602771833893984,0,0.0448885632304755,0,0.00950913197792663,0,0,0.0104967829373011,0,0,0,0,0,0,0
X000408.SZ,0,0,-0.173894767980686,0,0,0,0,0.245249166517206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236824479441042,0.227732119890592,0,0,0,0.0101053632132362,0.0504839424006172,0.00875456393930061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120236610064197,0,0,0.0358020722588586,0,0,0,0.0141184004793961,-0.0416184444413402,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0566759641788184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244442095621264,0.123005929027881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376269682345872,0,0,0.0115905283882714,4.33680868994202e-19,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0245486687351471,0,0,0,0,0,0.0191791638034613,0,0.1071953449076,0,-0.0132265015223794,0,0,0,0,0,0.116291571626458,0,0,0,0,0,0,0,0,0,0,0,0.00256104557413695,0,0,0.0991576717634281,0,0,0,0,0,0,0.00956554443930999,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249757895628384,0,0,0,0,0,0,0,-0.0650686391314148,0.0475885223778352,0,0,0.0717212926920319,0,0,0,0.471912991042625,0.0422175289536623,0,0,0,0.142109036859323,0,0,0,0,0,0,0,0,0,0,0,0.0831500763475431,0,0.413444379432586,0.0334893714491799,0.0821335273019939,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676621825229404,0,0,0,0,0.11150581088091,0,0,0,0,0,0,0,0,0,0,0.112200662412064,0,0,0.0276296355544074,0,0,0,0,0,0.251383984691428,0,0,0,0,0,0,0.0310654154350147,1.73472347597681e-18,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0995849404411375,0,0,0,0,0.0988746507187707,0,0,0,0,0,0,0,0,0,0.0831747578457805,0.0126944912484218,0,0,0.128506937878688,0,0.0907240076077113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261391107434429,0,0,0,0,0,0,-0.00178988872590668,-0.00279091135688109,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0519729730197782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162080935158412,0,0,0,0,0,0.157507728482761,0,0.338100258151396,0,0,0,0.385084927476076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0908655483771149,0.149569692720967,0,0,0,0,0,0,0.056957094896864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990987235177695,0,0,0,0.0434588130015727,0,0,0.00409417563989238,-0.0211756904313078,0,0,0,0,0,0
X601699.SH,0,0,0.0651733355429858,0,0.163000495834304,0,0,0,0,0,0,0.357402441711583,0.321540143252488,0,0,0,0,0,0,0,0,-0.109489255698599,0.065307522440136,0,0,0.0420205545682626,0,0.0175007020969383,-0.0513678502751051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977392331968928,0,0,-0.0069852584922043,-0.00243665189993963,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.274366629280763,0,0,0,0,0.0491040488674674,0.33461219083844,0,0,0,0,0.177102591772558,0,0,0,0,0,0,0,0,0.140594342900979,0,0,0,0.0337907102308279,0,0,0,0.0693391817071212,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430465240511964,0,0,0,0,0,0,0.706985624120913,0,0,0,0,0,0,0.0746697650669691,0,0,0,0,0,-0.0512640020094637,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,-0.0217104171683269,0,0,0,0,0.183315692495973,0,0,0,0,0,0,0.0896777506087359,0,0.013764217616753,0,0,0.045808061216107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525805688653184,0,0,0.111710831138056,0,0,0,0,0,0,0.0118344300917866,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.071438072219052,0,0,0,0,0.00274670666321226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0988860294828699,0,0,-0.426976557074692,0,0,0,0,0.270159528973239,0,0,0,0,0,-0.0158116222581516,0.176193918073047,0,0,0.0112291423102445,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336159378575639,0,0,0,0,0,0,0,0.393636867253392,0,0,0,0,0,0,0,0,0,0,0,0.205061542997577,0,0,0,0,0,0.317298090962005,0,0,0,0,0,0,-0.306515400607423,0,0,0,0.861280359949387,0,0,0,0,0,0
TED,0,0,0,-0.954674499073097,0,0,0,0,0,0,-0.396163742159527,0,-0.0256036299909657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285788111794446,0,0,0,0,0,0,0,0,0,0.103819417322897,0,0,0,0,0,0.257859349351141,-0.0665508124768962,0,0,0.0485331774680269,0,0,0,0,-2.40269274704173,0,0
RealEstate_excess,0,0,0,0,0,0.0937091259267934,0,0,0,0,0,0.114337546516437,0,0.125933948824582,0,0,0,0,0,0,0,0.0531225363491137,-0.0362369310679859,0,0,0,0,0,0,0.0867561623917727,0,0,0,0.00095064361844846,-0.176975662384022,0,0,0,0,0,0,0,0,0,0,0,-0.0697227348171545,0,0,-0.00999369116270598,0.0365928295164229,0,0.0506519555073711,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545716672358211,0,0,0,0,-0.0237217130541623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254863837281255,-0.0298220507653067,0,0,-0.0737852535749928,0,0,0,0,-0.0607927281675811,0,0,0,0.0391818250293027,0,0.144776173833604,0,0,-0.046330404167098,0,0
MKvol,0,0,0,0,0,0,0,0.00127163832197978,0,0,0,0,-0.00180945903898443,0,0,0,0,0,0,0,0,-0.00308721191324874,0,0,0,0,0,0,0,0,0,0.000895645654606016,0,0,0,0,0,0,0,0,0,0,0.00251111125853047,0,0,0,0,0,0,0.00257113513781535,-0.00519912584074733,0,0,0,-0.0182718795553805,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.089760598396414,0,0,0,0,0,0,0,0,0,-0.0145915694087537,0,0,0.11382061106887,0,0,0,0,0,0,0,-0.0443898205471465,0,0,0,0,0,0,0,0,-0.0171470167149447,0,0,0,0,0,-0.0775766723215032,-0.0755218358305849,0.024859808755496,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024031477465726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306308014751866,0.00824434539582534,0,0,0,-0.0780681015788129,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811924394975288,0,0,0,0,0,0.00684887033446656,0,0,0.000661845730934473,0,0,0,0,0,0,-0.00450387397296982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176527027754678,0,0.00865377527841401,0,0,0,0,0,0
