,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600426.SH,X600111.SH,X000301.SZ,X002466.SZ,X601600.SH,X600011.SH,X601898.SH,X600352.SH,X600010.SH,X600886.SH,X600219.SH,X002353.SZ,X600188.SH,X600803.SH,X600486.SH,X600489.SH,X600801.SH,X601168.SH,X601991.SH,X600688.SH,X600795.SH,X002080.SZ,X600299.SH,X000932.SZ,X600315.SH,X000723.SZ,X300037.SZ,X000830.SZ,X000630.SZ,X600027.SH,X000898.SZ,X600409.SH,X000807.SZ,X600399.SH,X600549.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.174112553312981,0,0,0,0,0,0,0,0,0.068026321354074,0.405429514651542,0,0,0,0,0,0,0,0,0,0,0,0,0.22647582631993,0,0,0,0.0557393257046824,0,0,0,0,0,0.21842905178152,0.33227349156401,0,0,0,0,0,0,0,0,-0.00924247303592042,0,0,0,0,-0.000433175954182007,0,0
X000786.SZ,0,0,0,0,0,0,-0.00998587917269267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452698725098983,0,0,0,0,0,0,0.137829163276873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293069122440601,0,0,0,0,0,0.0921232469249106,0,0,0,0.0358303607351571,-0.0578170887263853,0,0,0,-0.00675693353437255,0,0
X600176.SH,0,0,0,0,0,0,0.290165820800475,0.310969415997205,0,0,0,0,0,0,0,0,-0.0766777591042636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181084253115865,0,0,0,0,0,0,0,0,0,0,-0.044253853370509,0,0,0,0,0,0
X600426.SH,0,0,0.163603442502793,0,0,0,0,0,0,0,0,0,0,0.0892133442831975,0,0,0.00460703455083729,0.013305018976502,0,0,0,0,0,0,0,0,0,0,0.322073794182725,0,0,0,0,0,0,0,0,0,0,0,0,0.165959352145523,0,0,0,0,0,0.0293963882177568,0,0,0,0,0.0109968356267214,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0413911540676854,0,0,0.296567727937186,0,0,0.0252579259576197,0,0,0,0,0.220804316247951,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794122721363525,0,0,0.463299199694862,0,0,-0.0173262201448432,0,0,0,0,-0.0544658115157414,0,0
X000301.SZ,0,0,0,0,0,0.0316840792379941,0.136991757528978,0,0,0,0,0,0.377311544918753,0,0,0.0603452165177236,0,-0.0176270000817627,0,0,0,0,0,0,0,0.345225777815704,0,0.348663020052702,0,0,0,0,0,0,0,0,0,0,0,0,-0.147424404897463,0,0,0,-0.347253941008472,0.160396367033278,0,0.249027681666806,0,0,0,-0.0586677033898917,0,0,0,0,0.0107937979962102,0,0
X002466.SZ,0,0,0,0,0,0,0.477690883664861,0,0,0,0,0,0,0,0,0.287722577985793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144855677454035,0,0,0,0,0,0.21076451946721,0,0,0,0,0,0,0,0,0,0.0171924512338444,0.00569933500119086,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.162393959387063,0,0,0,0,0,0,0,0,0.150572110552408,0,0,0,0.0114774044788368,0,0,0,0,0,0,0.0379248702860272,0,0,0,0,0,0,0,0.0487206732051479,0,0,0.0229995316508733,0,0,0,0.245010022584376,0,0.0392965841769938,0,0,-0.0113763737664676,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220611699870439,0,0,0,0,0,0,0,0,0.0042190207127457,0,0,0.0377358875896469,0,0,0,0,0.0773012946751206,0.032473150790049,0,0.0460596803804252,0,0,0,0,0,0.00906091414686127,0,0,0,0,0,0,0.063552899542735,0.0100662364349423,0.00811120978661704,0,0,0,-0.0257885679016679,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0501317023111561,0,0,0,0,0,0,0.044433967368746,0,0,0,0,0,0,0,0.255390798652539,0,0,0,0,0,0,0,0,0.0533810630414637,0,0,0,0,0,0,0.183981015079261,0,0,0,0,0,0,0,0,-0.0104353811466757,-0.00366306891479862,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.28721801448061,0,0,0,0,0,0,0,-0.0989775306354296,0,0,0,0,0,0,0,0,0,0,0,0.149063805045325,0,0.0921186443652989,0,0,0,0.0649530674623252,0.142937107868209,0,0,0,0,0.139989843202424,0,0,0,0.0910444365167073,0,0,0,0,0,-0.0014110922839974,0.0163239315200081,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832096444876671,0,0,0,0,0.0286303385497216,0,0,0,0,0,0.0636859520193399,0,0,0,0,0,0,0,0,0,0,0.150387632406724,0,0,-0.0260176839111031,0.0502101151857806,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0517115699779696,0,0,0,0,0,0,0,0,-0.0207733086247738,0.00853836623899229,0,0,0,0,0,0,0,0,0,0.0488097347496786,0,0.110371909111758,0,0,0,0,0,0.048191818226237,0,0,0,0.0504534733709945,0,0,0,0,0,0,-0.0434089882267945,0,0,0,0,0.0293799327250958,-0.0203666907131441,0,0,0,-0.0337035063759439,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.00168442813400836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656644371102703,0,0,0.348808273464339,0,0,0,0.0158449524337289,0,0,0.10006976266623,0,0,0,0,0,0,0,0.0762790336010279,0,0,0,0,-0.019576407233906,-0.00630127084980969,0,0,0,0.0542135212600254,0,0
X002353.SZ,0,0,0,0,0,0,0,0.295218171906637,0,0,0,-0.0254645395160163,0.000526444629368874,0,0,0.116691625702981,0.157619333905819,0,0,0,0,0,0,0,-0.107182527937651,0,0,0,0,0,0,-0.0380363345631057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236236383649642,0,-0.0609071516199987,0,0,0,0,-0.00216717409256232,0,0,0,0.0150459001695981,0,0
X600188.SH,0,0,0,0.333654508496669,0,0,0,0,0,0,0,0.0788669622989642,0,0,0,0,0,-0.0312881029867449,0.109192532645109,0,0,0,0,0,0,0,0,0,0,0,0,0.00750638988979519,0,0,0,0,0,0,0,0.131097618379833,0,0.131366971775777,0,0,0,0,0,0,0,0,0,-0.00640759434486102,0.0235041235049297,0,0,0,-0.0394333673336637,0,0
X600803.SH,0,0,0.0227463940786694,0,0,0,0,0.0343883197162264,0,0,0,0,0,0,0,0.00287893921770502,0.0860484658099155,0,0,0,0,0,0,0,0,0,-0.0939047257641993,0,0,0,0,0,0,0,0,0,0,0,-0.00812216441210974,0,0.125528384483863,0,0,0,0,0.19576372985623,-0.056141529268123,0.111285084316176,0,0,0,0,0,0,0,0,-0.0276486243420445,0,0
X600486.SH,0,0,0.137959062163674,0,0,0,0,0,0,0,0,0,0,0,0.229053206131499,0,0,0.0821226605998242,0,0,0,0,0,0,0.0870615933519076,0,0,0,0,0,0,0,0,0,0,-0.147510928021558,0,0,0.0186744758032579,0,0,0.00690935363662438,0,0,0,-0.00235641471991137,0,0,0,0,0,-0.0431810306228423,0.0333882313088562,0,0,0,0.0122360146733984,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.640274958532805,0,0,0,0,0,-0.0391889138345205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614642329694725,0,0,0,0.0326311411268587,0,0,0,0,0,0,0.0942116067608037,0,0,0,0,0,0,0,0,0,-0.00662264990749642,0,0
X600801.SH,0,0,0,0,0.129623983173296,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.136353073409099,-0.0531010643607865,0,0,0,0.00637209383744808,0,0.128162593585684,0,0,0,-0.0195467241762739,0.00211098158656103,0.130496959577692,0,0,0,0,0,0,0,-0.0863261525119814,0,0.028808630743458,0.0296479859261324,0,0,0,-0.00596915990140854,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0.168253338152469,0.00814780035414462,0,0,0,0.572255506019283,0,0,0.112814460637236,-0.0520132476061778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143518636414094,0,0,0.121710668022957,0,0,0.0271126982890178,0,0,0,0,0,0,0.146519052945405,0,0,-0.0205897255133795,0,0,0,0,0,0,0
X601991.SH,0,0,-0.0475556753049337,0,0,0,0,0,0.00467400762309792,0,0,0.102270216720026,-0.0209901550868799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196887472170557,0,0,0,0,0,0,0,0,0,0,0,0.143269036033164,0,0,0,0.00797829192690623,0,0,0,-0.00575154620017129,0,0,0,0,-0.0189567831266272,0,0
X600688.SH,0,0,0,0,0,0,0,-0.00749059334968201,0,0,0,0,0,0,0,0.0203551144676823,0.050411898559357,-0.0616453486602343,0,0,0,0,0,0,0,0,0.0725592227421518,0,-0.0544590177247602,0.106364283012683,0,0,0,0,0,-0.026353026228952,0,0,-0.0291835415310188,0.0537599566236534,0,0,0,0,0,0.069944621451814,0,0.0136894921415986,0,0,0,-0.00116539139616529,0,0,0,0,-0.00488148545581403,0,0
X600795.SH,0,0,0,0,0,0.00750615635468875,0,0,-0.0335629231661304,0,0,0.0786630508402492,0,0,0,0.00532419612752445,0,0.0327633736082286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856961417855746,0,0,0,0,0,0.0243043856378799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234446790073455,-0.0416890840213315,0,0,0,-0.00484803777360908,0,0
X002080.SZ,0,0,0,0,0,0,0.148843153405277,0,0,0,0,0,0,0,0.00509977155094978,0,0,0,0,0,0.187025168174586,0.137937406854389,0,0,0,-0.185529376252239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699440715364003,0,0,0,0.0984269184924685,0,0,0,0.0443303437359254,0,0,-0.0333001138674904,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.106781074476247,0,-0.113948383664605,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0998980561208962,0,0,0,0.0769430442957208,0,0,0,0,0,0,-0.169357059165533,0,0,0.018379664367124,0,0,0,0,0,0,0,0,0.0847644907512244,0,0,0,0,0,0,0,0.107230882933666,0,0.008161559213587,0,-8.62040926803326e-05,0,0,0,0.0552832378361344,0,0
X000932.SZ,0,0,0,0,0,0.490925150602841,0.00308193755372953,0,0,0,0,0,0,0,0,0,0,0.0210825306814582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453264813846391,0,0,0,0,0,0,0,0,0,0.00834963638407453,0,0,0,0,0.00777949303390477,0,0
X600315.SH,0,0,0.388685212221628,0,0,0,-0.0901106529431429,0,0,0,0,0,0,-0.119731036009466,0,0,0,-0.00694773698884955,0,0,0,0,0,0,0,0,-0.178499861800327,0,0,0,0,0.191550077259073,0,0,0,0,0,0,0,0,0.00823182549345455,0,0,0,0,0.013286556861684,0.141150554459495,0,0,0,0,0,0,0,0,0,-0.00937266643990496,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0180512185040185,0,-8.67361737988404e-19,0,0,0,0,0,0.106466277922482,0,0,0,0,0,0,0.0875161298046543,0,0.311863553249042,0,0,0,0,0.0259918505966144,0,0,0,0,0,0,0,0,0.220653658458971,0,0,0,0,0,0,0,0.103347285411552,0,0.226041456518069,0.00860811404495438,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0144850790044879,0,0,0,0,0.0275312389401349,0,0,0,0,0,0.0760327096317175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140362644464446,0,0,0,0,1.73472347597681e-18,0,0,0.260618450650588,0,0,0,0,0,0,0,0,0,0,0,-0.0468187506548326,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.166140884119978,0,0,0.168091943507105,0,0,0,0,0.0753736206167164,0.164558184034941,0,0,0,0.376969932793056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181535854228586,-0.051007846912161,0.0737651240529064,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.400178869547486,0,0,0,0,0,0,0.083826151019993,0,0,0,0,0,0,0,0,0,0,0,0,0.095165756997556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376389317949974,-0.0144117306182998,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0310648020871934,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204976876960524,0,0,0,0,0,0,0.114380935710979,0,0,0,0,0,0.180245306419683,0,0,0,0,0,0,0,0,-0.0569075351682643,0,0,0,0,0,0.0220419451128695,0,0,0.0151920734796422,0.00929476406825661,0.00716846394010571,0,0,0,-0.0138298169846346,0,0
X000898.SZ,0,0,0,0,0,0.227351651209067,0,0,0,0,0,0,0,0,0,0,-0.0470480234878313,0,0.217413477974586,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781422711976836,0,0,0,0,0.0579666192309813,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00371069066063432,0,0
X600409.SH,0,0,0,0,0,0,0.0631981545420114,0,0,0,0,-2.16840434497101e-19,0,0,0.0504235686049379,0.0285639261364912,0.206762189342732,0,0,0,0,0,0,0,0,0,0,0.235385141457519,0,0,0,0,0,0,0,0.0301443903103244,0,0.266177236600356,0,0,0,0,0,0,0,0,0.0120963261949008,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0309420264712778,0,0,0,0,0,0,0,-0.114314528915029,0.75588349874744,0,0,0,0,0,0.0244893187860632,0,0,0,0,0,0,0,0,0,0,0,0.0234845985498812,0,0.0482439947746581,0.0684926895294729,0,0,0,0,0,0,0,0,0.0513771338918283,0,0.104674689506335,0.015894301966582,-0.0281979821638856,-0.30704318924126,0,0,0.0229313804484556,0,0
X600399.SH,0,0,0,0,0,0,0,0.103411606598877,0.0152993278187209,0,0,0,0,0,0,0,0,-0.00721993990655415,0,0,0,0.104758721845633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119032740931617,0,0,0.0634438879861505,0.0227200769807493,0,0,0,0,0,0,0,0,0,-0.0305819755743621,0,0,0,0,0.031836585064581,0,0
X600549.SH,0,0,0,0,0,0,0.00660720653783188,0,0,0,0,0,0,0,0,0.190706694110866,0,0.111465363288997,0,0,0,0,0,0,0,0,0,0,0.0286508769228725,0,0,0.142407833476588,0,0,0,0.0236331298491665,0,0,0,0.195740775917227,0,0,0,0,0,0.0724407166286095,0,0.0518396026744348,0,0,0,-0.0387888265607078,0,0,0,0,0.0112704410932198,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462750271199474,0,-0.00348891561321532,0,0,0,-0.0722075771550577,0.0262913341792157,0.088134901988578,0.0140397310978662,0,0,0,0,0,0,-0.0326844993109229,0,0,0.0295732835867754,0,0,0,0,0,0.0653215134789084,0,0,0,-0.0131721604651168,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100659516402225,0,0,0,0.0382706800268351,-0.371611748878008,0,0,0,0,0,0,0,0,0,-0.0118885875000699,0,0,0,0,0,0,0,0.0275727527865963,0,0,0,0,0,0,0,0,0,0,0,-0.0232649813972209,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37216657513127,0,0,0,0.371143682616082,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666204293800224,0.731364223255367,0,0,0,0,-0.24892531973509,0,0
RealEstate_excess,0,0,-0.00192028359827147,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000879946095377855,0.00250730416991269,0,0,0,0,0,0,0,0,0,0,-0.0380008825962308,0.0952783861037053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073744081316755,0.0228211456516823,0,0,-8.34021991018202e-06,0,0,0,0,-0.0146743060264813,0,0
MKreturn,0,0,0,0,0,0.00458977253245185,-0.0608369469606923,0,0,-0.0164381298144449,0,0,0,0,0,0.0272107436205185,0,0.0348228889216627,0,0,-0.0193153109653042,0,0,0,0,0,0,0,0,0,0,0.0254173784005125,0,0,0,0,0,0,0,0,0,0,0,-0.114494433759615,0,0,0,0,0,0,-0.0958385213864813,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000289890200217139,0,0,0,0,-0.00134041399496146,0,0,0,-0.000449414782010689,0,3.44497428292267e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448683462460972,0,0,0,0,0,0,0,-0.000895923881948382,0,0,0,-0.000308070993878246,-0.000468362862735705,0,0,0,-0.00108502253849346,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465046859865723,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106211333068126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378765668743069,0,0,-0.00122513953675823,0,0,0,0,-0.00392937226249446,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161948113494433,0,0,0,0,0,0,0
