,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600547.SH,X600027.SH,X601991.SH,X600111.SH,X600157.SH,X600362.SH,X002466.SZ,X600886.SH,X600188.SH,X600623.SH,X601992.SH,X600489.SH,X600309.SH,X000792.SZ,X600299.SH,X600660.SH,X600549.SH,X300072.SZ,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000723.SZ,X002407.SZ,X000709.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002460.SZ,X000027.SZ,X000630.SZ,X000761.SZ,X002470.SZ,X000012.SZ,X000060.SZ,X600021.SH,X600176.SH,X600219.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.677393255225347,0,0,0,0,0.0882278928757354,0,0,0,0,0,0,0.04117117290434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524660260762097,0,0,0.0240842745719759,0.033733201565089,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0338246068699865,0,0,0,0,0,0,0,0,0,0.0330865911875516,0,0.000908003771022927,0,0,0,0,0,0.00447045909168838,0,0.0316833084924272,0,0,0.0527560244246253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406269590671624,0,0,0,0,0,0,0.0437296556128549,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134603977724991,0,0.0165936965979496,0.0830623029622919,0.0149440320076646,0,0,0,0,0.00627291113742768,0,0,0,0,0,0.261506606841292,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0117988163145473,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.539579098541943,0,0,0,0,0,0,0.0282163484129238,0,0,0,0,0,0,0,0,0.0831567832143714,0,0,0,0,0,0,0.182281371941391,0,0,0,0,0,0,-0.0197304143341532,0,0,0,0,0,0,0,0,0,0,0.0968201208350207,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0108453753008414,0.131592201394032,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.149877824452575,0.0168915933880431,0,0,0.114189424843891,0.0498976870475098,0,0,0,0,0.0608936986241545,0,0,0,0,0,0,0,0.00997190134221504,0,0,0.0204122947849901,0,0,0,0.0642841884738533,0,0,0.0058394006684362,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0240772753804279,0,0,0,0.0442357970156491,0,0,0.0340810513895423,0,0,0,0,0.310287109904841,0,0,0,0,0,0,0,0.094404166995123,0,0,0,0,0,0.0021738904001421,0,0,0,0,0,0,0,0.0321719371810204,0,0,0,0.27707490422868,0,0,0,0,0,-0.0697748146628197,0.0262818089715438,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0354517659614928,0,0.0917668176382452,0,0,0,-0.0584962452612643,0,0,0,0,0,0,0,0,0.0229232057968617,0,0,0,0.21607324625908,0,0,0,0,0,0,0.159213802923243,0,0,0.308931517353744,0,0,0,0,0.511446422384875,0,0,-0.015442042067526,0,0,0.0236431647095689,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636815448504856,0,-0.0292169657947925,0,0,0,0,0,0,0.110004803654262,0,0.033286922085908,0,0,0.0982545553106323,0,0,0,0.127318820937174,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.204842680124318,0,0,0,0.0650528607688817,0,0,0.178847691739396,0,0,0,0,0,0,0,0.0704526586298652,0,0,0.0429237702496956,0,0.0365247282374263,0,0.109095217914407,0,0,0,0.119746152578823,-0.057531194395923,0.245666499545103,0,0,0,0,0,0,0,0,0,0,0,0,0.142489031938826,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251269834420958,0,0,0,0,0,0,0,0,0,0.255969024215334,0,0,0.0400468952817279,0.0260480879426737,0.186273266160296,0,0,0,0,0,0.0387200463478734,0.00925439533613195,0,0.386638283895052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881462041643002,0,0.0562437011894195,0,0,0,0,0,0,0.0754498336015297,0,0,0,0,0.0202463323554287,0,0.219400070956842,0,0,0,0,0,0,0,0.0763594583486902,0,0,0,0.158056883762089,0,0,0,0,0.0897553587531519,0,0,0,0.0476887795561589,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.526777449286211,0,0,0,0,0,0,0,0.230037967017578,0,0,0,0,0,0,0,-0.0683215771027693,0,0.0501889565181107,0,0,0,0,-0.00870944003932252,0.108591802859404,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693282793141596,0,0.0264826112151125,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702158086172433,0,0.0829549738134057,0,0,0,0.0342133004133658,0,0,0,0.110114933535594,0,0,0.00879170470146752,-0.0234833883994718,0.137671972029457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392168454560839,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735544144557925,0.0285649218393446,0,0.111776449110895,0,0.00698735710639768,0.107142006963292,0.122197875922477,0,0,0,0,0,0.0523235199644106,0.10461677713528,0.0510504518792369,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.127115238043715,0,0,0,0,0,0,-0.0329852924681635,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.332500752224181,0,0,0,0,0,0,-0.0784283793937724,0.115278200605488,0,0,0,0.116507779601446,0,0,0,0,0,0,0,0,0,0.0727071845235813,0,0,0,0.132207209158818,0.0496974622778552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247092202514176,0,-0.11277899063576,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0463015713687648,0,0,0,-0.00993171815688446,0,0,0,0,0,0,0,0.0650743773953418,0,0,0,0,0,0,0,0,0.0554535281073601,0,0,0,0,0,0,0,0,0,0,0.0549859645267816,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116187748881381,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646022570388467,0,0,0,0,0,0.0241057436116149,0,0,0,0.212889360522133,0,0,0,0.059521792939837,0.103346002300754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311768749263318,0,0,0,0,-0.0450156163227722,0,-0.0388690268623225,0,0,0,0,0.0609132154942809,0,0.0143169582222979,0.145219649151131,0,0,0,0,0,0.0841558019259092,0,0,0,0,0,0,0,0,0,0,0.127024287968464,0,0,0,0.0488636826267081,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.0418215025760607,0,0,0,0.0333228330865907,0,0,0,0.13223811805302,0,0,0,0.128884174715417,0,0.0814220629446567,0,0,0.406237942184652,0.0913298260427755,0,0,0,0,0.177331981726682,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0487527119645569,0,0,0,0,0,-0.0267666419716962,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0368634864923437,0,0,0,0,0,0,0,0.0719402282560074,0,0,0,0,0,0.147492725471414,0,0.0400803594180164,0,0.134027293222966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330469302682959,0.0959252861237381,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.174441697852497,0,0,0,0,0,0,0,0,0,0,0,0.162229075070897,0,0,0.0341194231264051,0.183434960422407,0,0,0,0,0,0,0,0,0,0,-0.0122753518187298,0,0,0,0,0,0,0,0,0,0.153856955549786,0,0.00721581089068224,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823687348302632,0.0555542507874167,0.0032927365087345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036983670426688,0.00292939589836954,0.0799047971075716,0.111379404520883,0,0.246236969568938,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.235841501332378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624526070035506,0,0,0,0,0,0.158059311598112,0,0,0,0,0,0,0.0989549246881123,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.220996790167622,0,0,0,0,0,0,0,0,0,0.384730699807079,0,0,0,0,0,-0.0363056148011557,0,0,0,0,0,0,0,0,0,0,0,0,-0.109637028817788,0,0,0.502488694280585,0,0,0.198110440957693,0,0,0,0,0,0,0.1032884810267,0,0,0.148159181097524,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461664282657779,0,0,0,0,0.198589881064747,0.0477274037455624,0,0,0.0385780865619962,1.73472347597681e-18,0,0,0.0379113370879566,0.101605393423114,0.0179624840900973,0,0,0,0,0,0,3.46944695195361e-18,0,0.252157395223913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0676662385032974,0,0,0,0,0,0,0.159679310846683,0,0,0,0,0,0.0624062707395015,0,0,0,0,0,0,0.00730331442083719,0,0.123607634948377,0,0,0,-0.0224869371403215,0,0,0,0,0,0.0387783516586172,0,0,0,0,0,0.144310654444158,0.0441722303564822,0.0412157455944599,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0302813001616364,0,0,0,0,0,0,0,-0.00173889967841053,0,0,0,0,-0.0225709918813573,0,0,0,0.0182190299081459,0,0,0.0313013349685677,0,0.0375940903226982,0,0,0,0,0,0,0,0,0,0,0.365715925345835,0,0,0,0,0.0386852368095718,0,0.112570555947749,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0722074434930084,0,0,0,0,0.217214345666207,0,0,0.0154608808915998,0,0,0,0,0,0.0908948815738174,0,0,0.10646287872235,0,0,0,0,0,0,0,0,0.0215405960608489,0,0,0,0,0,0,0.0114955676935258,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48343179249772,0,0,0,0,0,0,0.150716304876388,0,0,0.0613458173713976,0,0,0,0,0,0,0.45140607391259,0,0,0,0,0,0,0,0.0463782074086501,0,0,0,0,0,0,0,0,0.0443419821482753,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0369234095194985,0,0,0,0,0,0,0,0.0139723991490027,0,0,0,0.043838745769177,0,0,0,0,0.0301051036816085,0,0,0.0332577384042994,0.0416416287054179,0.0485638538630115,0.109975308799297,0,0,0,0,0,0,0.120495292562796,0,0,0,0,0,0,0,0,0,0,0,0.161920665722515,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894505857930506,0,0,0.0254575659451202,0,0,0,0,0,0.0819898946697862,0,0.0372755753218955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087295751723522,0.134835664709049,0.0476127483673436,0,0,0.0506602504576858,0,0,0,0,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.123603206262737,0,0,0.0703312302904408,0,0,0,0.0891499787670268,0,0.101636987942625,0.0550122180842251,0,0,0,0,0,0,-0.170079183981468,0,0,0,0,0,0,-0.172236251054216,0,0,0,0.0250103741230353,0,0,0,0,0,0.121600550419941,0,0,0,0.0989371340253217,0,-0.0379721238591692,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951502224171092,0,0,0,0.0661018609861014,0,0,0,0,0,0,0,0.0885590696930551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144728608340712,0,0,0.269859059490517,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.0271396789646611,0,0,0,0,0,0,0,0,0,0.0170585634355574,0,0.0882349395893216,0.0239451148138654,0,0,0,0.194485808052396,0,0,0.0286353965726872,0.0142837335204695,0.155203173260251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.143958246476703,0,0,0,0,0,0,0.00783060649578663,0,0.136358888896791,0,0,0,0,0,0,0,0,0,0,0.18758680623312,0,0.164650677504246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940303569983182,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906336588988562,0,0,0,0,0,0,0,0,0,0,0,0.0353122552186574,0,0,0,0,0,0,0.153974390223033,0,0,0,0,0,0,0,0,0.132584725730131,0,0.203572856843518,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235039551264903,0,0.0369140809890293,0,0,0,0,0,0,0.203774684015953,0,0,0,0,0.0154621517968714,0.0668567511774684,0.195811355896191,0.0768748854030079,0,0,0,0.037795167117745,0,0,0.0400568545315118,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.051550843689054,0,0,0,0.0475110933146828,0,0,0,0.133650917169379,0,0,0,0,0,0,0,0.156029200859756,0,0,0,0,-0.0318446291636802,0.0465655432910322,0,0.0748690438810733,0,0,0,0,0,0,0,0.0776886652821626,0,0.174155881028112,0,0,0,0,0,0.0248803974267072,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123608114861642,0,0,0,0,0.200703420324289,0,0.112859747175588,0,0,0,0,0,0,0.0547172420212227,0,0,0,0,0,0.0984908303552526,0,0,0.0640562026830925,0.145729131980741,0,0,0.233532504968051,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0140068047198857,0,0,0,-0.0261647953143133,0,-0.0757418768359965,0,0,-0.0164121881053351,0,0,0,0,0.179693911848722,0,-0.00944260666493761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271912549931069,0,0,0,0,0.0146377391164143,0,0,0,-0.00857312112702083,-0.0681575641483855,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547289004112018,0,0,-0.0137204257080981,0,0,0,0,0,0,-0.0507503864054678,-0.0830862780894028,0,0,0,-0.154904274901901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125135880820768,0,0,0,0,1.12873252631459,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182220337110081,0,0.122122236013304,0,0,-0.000967570148037726,0,0,0,0,0,0,0,0,0,0,0,0,0.113542200602667,0,0,0,0,0,0,0,0,0.166813569534028,0,0,-0.106636285965115,0,0,0,0,0,0.630134308275312,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155981698996706,-0.0186582699671522,0,-0.0595542608629243,0.00894029190117595,0,0,0,0,0.0701757078747596,0,0.00420232662697266,-0.0553049461331694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673533267012584,0,0,0,-0.00252173942848243,0,0,0.5323608460552,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478574218576362,0,0.0540963636817347,0,0,0,0,0.0291831206986806,0,0,0,0,0.0362579611752738,0,0,-0.0834069253707736,0,-0.100670653721513,0.0836874033528895,0,0,0,-0.0730271463046135,0,0.0140154861467267,0,0.584532212738254,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.0014223963836359,0,0,0,0,0,0.00202858309144009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190058890649124,0,0,0,0,0,0,-0.0101616399309215,0,0,0,0,-0.164565645447105,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0387979294678964,0,0,0.0147788165205999,0,0,0,0,0,0,-0.0293339927067555,0,0,0,0,0,0,0,0.00428413851360048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142508137571,0,0,0,0,0,0,0,0,-0.033911146134531,-0.0834820880641225,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0468966270932378,0,0,0,-0.128187633185822,0,0,0,0,0,0.0295899441738982,0,0,0.0349503269214842,0,0,-0.0161126572322973,-0.105730714799882,0,0,0,0.00822682119440507,0,0,0,-0.0305770548835836,0,-0.0470084346293604,0,0,0,0,0.0123143796105804,0,0,0,0.109847069096461,0,0,0,0,-0.0085192732619636,0,0,-0.0283666156733316,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875236239532495,0,0,-0.00916657155316523,0,0,0,0,0.0015258823798619,0,-0.00863154941937219,0,0.00721993209275862,0,0,0,-0.0160620781849526,-0.00127563922261343,0,0,0,0,-0.0109006895525689,0,0,0,0,0,0,0,0,0,0,0,-0.0904522318395105,0.115525567633693,0,0,0,0,0,0
