,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X600027.SH,X002271.SZ,X600111.SH,X002460.SZ,X601992.SH,X002466.SZ,X000723.SZ,X600176.SH,X002353.SZ,X600583.SH,X600516.SH,X000898.SZ,X600299.SH,X600426.SH,X600489.SH,X000709.SZ,X601158.SH,X000883.SZ,X600219.SH,X600612.SH,X000792.SZ,X000027.SZ,X000629.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X002110.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0362372957505443,0.104602689808756,0,0,0,0,0,0,0,0,0,0.0686350828442513,0,0,0.0634786582661421,0,0,0,0,0,0.00357092586906366,0,0.0759753413656386,0.0618205369633427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231253051089952,0,0,0,0,0.0103005819152608,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0405339119083107,0.0142451554529666,0,0,0,0,0,0.102498937318423,-0.00693154081319595,0,0,0.0560647403301865,0,-0.042622650958995,0,0,0,-0.0129289683992845,0,0,0.0847542044676483,0,0.00575862545456708,0.0316106343164424,0,0,0,0,0,0,0,0,0,0,-0.0158595578641381,0,0,0,0,0,0,0,0,-0.00832342592241755,0.0124598862085416,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644742485979609,0,0,0,0,0,0,0.182237643374957,0,0.0121449223355197,0,0.0784144772810052,0,0,-0.03045166489908,0,0.00684422927508904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255978923951417,-0.0177115873919496,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.00824381847377652,0,0,0,0,0,0,0,0,0,0.391473378761323,0,0,0,0,0,0,0,0,0,0,0.0413895276814635,0,0.0289701436722871,-0.00790485883613497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115912446731422,-0.0269392001017916,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.113570158437971,0,-0.0213326944148293,0,0,0,0,0,0.18908095468642,0,0,0.0383578012406271,0,0,0,0,0,0.106195611302054,0,0.0317482912115999,0,0,0,0,3.46944695195361e-18,0,0,-0.0237570780177119,0,0,0,0,0,0,-0.0237846780258712,0,0,0,0,0,0,0,0,-0.037616109564924,0,0,0,0,-0.00512426314980988,0,0
X600019.SH,0,0,0.215637326247935,0,0,0,0,0,0.00865618639850575,0,0.0830952887425503,0,0,0,0,0,0.0296969239223888,0,0,0.0379509089762919,0,0,0,0,0,0,0,0,0,0,-0.0127381016491635,0.0831038093149035,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0528449750628441,0,0,0.000537357326205678,0,0,0,0,0.00248273722094751,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02911574448321,0,0,0,0,0,0,0,0,0,0,-0.0464334870189773,0,0,0,0,0,0,0,0,1.11645562574349,0,0,0,0,0.111085033515967,0.11807413313726,0,0,0,0,0,0,0,0,-0.0298232078564635,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0234914834660202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171223554322397,0.0252288541484841,0,0,0,0,0,0,0,0.0989490980789254,0.0714028692331856,0,0,0,0,0,0,0,0,0,0.00964955549202033,0,0,0,0,0,0,0,0,0.00380785989957908,0,0,0,0,-0.0457875756982076,0,0
X000708.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.279388013566053,0,0,0,0,0,0.312429079915938,0.0845896876489129,0,0,0,0,-0.0368102809883223,0,0,0,0.0467128213857709,0,0.0341806494911465,0,0,0,0,0,0,0.121448906417647,0,0.154671005464686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306734270537525,0,0,0,0,0.0353987602949482,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.0536253322715182,0,0,0,0,0,0,0.219733961254555,0,0,0,0,0,0,0.0559768142689107,0,0,0,0,0.032935433026174,0,0,0,0,0,0,0,-0.0532279326561311,0,0,0,0,0,0,0,0,0,0,0,0,0.0241159051537211,0,0,-0.0417999017070456,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.0168228482378665,0,0.0941038032652295,0,0,0,0,0,0,0,0.128129178024861,0.0609815018549271,0,0,0,0,0,0,0,0,0,0.0540778939169196,0.101497230479072,0.131373790125392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011686233816217,0.011204609533022,0,0,0,0.0951210614509328,0,0
X600886.SH,0,0,0,0,0,0,-0.0950242336014542,0,0.14657914341156,0.109088367607993,0,0,0,0,0,0,0.112104248832273,0,0.264973206304196,0,0,0.0821473590740864,0,0,0,0,0,0.080592599343144,0,0,0,0,-0.0409742878912103,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337951756817021,-0.00202815022780977,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872777680420863,0,0.0563059308563623,0.00452351340992313,0,0,0,0,0,0,0.0167345756079656,0,0,0,0,0.11238284888285,0.0188518179091851,0,0,0.0366511288715759,0.043090253076997,0,0,0,0,0,0,0,-0.0123764595001392,0,0.313898867412946,0,0,0,0,0,0,0,0.0134548214754044,0,0,0,0,0,0,0
