,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600011.SH,X600886.SH,X000786.SZ,X600010.SH,X600362.SH,X601898.SH,X601600.SH,X600801.SH,X600176.SH,X600489.SH,X600426.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X600803.SH,X000932.SZ,X300037.SZ,X002466.SZ,X000301.SZ,X600486.SH,X002075.SZ,X600315.SH,X002353.SZ,X600219.SH,X600529.SH,X000027.SZ,X000883.SZ,X000898.SZ,X601158.SH,X600612.SH,X000723.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0197865844169517,0,0,0,0,0,0,-0.0146475869873966,0,0,0,0.0721260012759182,0,0.0107798602007323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153035332422615,0,0,0,0,0,0.0426397554315305,-0.0142814660020824,0.136765893005036,0,0,0,0,0,0.0193070840176252,0,0,-0.00756517646517196,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0422195404381165,0,0.00278197850167369,0,-0.00127518395996136,0,0.0396832921729316,0,0,0,0.0511410773771613,0,0,0.0101292351981516,0,0,0,0,0.000544507438064302,0,0,0,0,0,0,0,0,0,0,0,-0.00692145114479552,0,0.0424240549656408,-0.0242881577233715,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.00599679704147027,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0264777594707708,0,0,0.0389622336127441,0,0,0.0303930671495348,0,0,0,0,0,0,0,0,0.101163072386407,0,0,0,0,0,0,0,0,0,0.0276104229223214,0,0,0.0521405737172065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,-0.00415583049583985,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0315362033545177,0,0,0.0391867128324165,0,0.044472330623073,0,0,0.0101224720525768,0,0,0,0,0,0,0,0.00113157442553685,0,0,0,0.0568744355773018,0,0.0262474602362145,0,0,0,0,0,0,0,0,0,0,0,0,0.0993743573820541,0,0,0,0,0,0,0,0.0844395179155002,0,0,0,0.0523673094172934,-0.0432183750216233,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200072207758601,0,0,0,0,-0.15111304988642,0.249060645359808,0.184403079238703,0,0,0,0.0135325868972157,0,0,0,0,0,0,-0.0395316170065304,0,0.105472192491385,0.142133427803493,0.18432151126079,0.106508978755001,0,0.125931497574962,0,0,-0.0871934123152489,0,0,0,0,0.233788272784282,0,0,0,0.0111819709330911,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.044244744056219,0.0264198323879458,0,0,0,0.0165581270972664,0,0,0,0.0836115613800681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038945835111452,0,0,0,0,0,0,0,0,0,0,0,0.0744581303908097,0,0,0,0.269810901043422,0,0,0,0,0,0,-0.000544300174111362,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.017463870768579,0,0,0,0,0,0,0,0,0,0,0,0.563965505809994,0,0,0,0,0.167579254335983,0,0,0.0173592996773689,0,0.0577368044643543,0,0.0101327296582856,0,0,0,0,0,0,0.0642988459088366,0,0,0,0,0,0,0,0,0,0,0,-0.0262682015963401,-0.00116758056843087,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.181090154853765,0.146039153389052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250322167653237,0,0.0687941716393543,0,0,0.0889677121295595,0,0,0,0.0106298135288552,0,0.259808898381663,0.237823236002887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00312405542421722,-0.0445622116526509,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.0824538750612781,0,0,0,0,0,0,0,0,0,0.213972263833733,0,0.153644971699281,0,0,0,0,0,0,0,0,0,0,0.149947610779197,0,0.289004290766304,-0.0139879710071838,0.096349453287855,0.0496898713517198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087203730223887,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133379572625505,0.115528824962091,0.0573166566612588,0,0.0812217477702808,0,0,0,0,0,0,0,0,0,0,0.281570831911029,-0.0712867777810992,0,0,0.048130713398692,0,0.0454242657245877,0,0,0,0,0,0,0,0,0,0,0,0.0577730509151021,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0674463190177436,0,0,0,0,0.0305152374792998,0,0,0,0,0,0,0,0,0.0988983139696369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434790666289476,0,0,0,0.166520250121864,0,0,0,0,0,0,0,0.0244984975955709,0,0,0,-0.0183605953603758,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0844027119670947,-0.0262140913342131,0,0.145530405484245,0,0,0.019512546620376,0,0.306786340194464,0,0,0,0,-0.0530952459478518,0,0,0,0,0,0,0,0,0.476744097935053,0.115023333487293,0,0,0,-0.112406383351312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204496891214632,0,0,-0.0546825742653233,0.0671972628071332,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0677033181215375,0,0,0.105364768759258,0,0,0,0,0,0.0386689471666043,0,0,0,0,0,0,0,0,0.131677450863765,0,0.0849045090751976,0,0,0,-0.0310659211836941,0,0,0,0.0283690558832741,0,-0.0503078184219497,0,0,0.0158616255156128,-0.0485261235547481,0,0,0.127276665762692,0,0,0,0,0,0,0,0,0,0,0.006080285005936,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.103561423131165,0,0,-0.0520517496663744,0,0,0,0,0.0786553370729944,0,0.240732425077811,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0730067618495005,0,0,0,0,0.00829190048681882,0,0.299902459638242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0297862703189102,0,0,0,0,0,0,0,0,0,0.401015989837122,0,0,0,0,0,0,0.0475232490090558,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0301739119304603,0,0,0,0,0,0,0,0,0,0,0,0,0.00332316802377984,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.115570271059796,0,0,0,0,0.110680209632851,0,0.0193054552246076,0,0,0,0,0,0.0184511339968111,0.203609687292097,0,0,0.252757293460838,0,0,0,0,0.0649508362049526,0,0,0,0,0,0.0529522949997399,0,0,0,0,0,0,0.0470268395090952,0,0,0,0,0,0,0.0227961076792371,0,0,-0.00534753294763126,-0.041895629111366,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0631410078135743,0,0,0.0131044613340419,0,0,0,0,0.029357438426473,0,0,0,0,0,0,0.00654774898825615,0,0.0196966622115233,0.244679695865547,0,0,0,0,0,0,0,0,0,0,0,0,0.0669600253350825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205740752443933,-0.00676536267941671,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0635025554644391,0,0,0,0,0,0,0.232838546129115,0.0933459864921916,0,0,0,0.00619242992274934,0,0.0688523976401779,0,0,0,0,0,0,0.02084793614323,0,0,0,0,0,0.0202677625925972,0.00374448973688675,0,0,0,0,0,0.136674417196343,0,0,0,0,0,0,0,0,0,-0.00923952948950135,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0.0422457371143425,0,0,0,0,0,0.141258835031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785888802490121,0.0107344139410416,0,0,0,0,0,0,0.0691617373340054,0,0,0,0,0,0,0,0,0,0.0374647902494073,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.150027646980671,0,0,0,0.0119320902664944,-0.0981661569026906,0,0,0,0,0,0.475238481773879,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0471806051394107,0,0,0.13173546247812,0,-0.0385903569827547,0,0,0,0,0,0,0,0,0,0.0677907018712761,0,0,0,0,0,0,0,0,0,-0.108748567480588,0,0.0350316499423589,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0280081513429461,0,0.959051250908907,0,0,0.0570071850776611,0,-0.0275293175251268,0,0,0,0,0,0,0,0.0783534460677327,0,0,0,0,0,0,0,0,0,-0.125618910562725,0,0,0,0,0.000633543841441279,0,0,0,0,0,0,0,0,0,0,0,0,0.0278604377724426,0.0275279709305251,0,0,0,-0.0296669832561001,0,0,0,0,0,0
X600426.SH,0,0,0,0.136648424861249,0.273217613793091,0,0,0.126198992615291,0,0,0,0,0.140908256015003,0,0,0,0,0,0,0,-0.00744442389150985,0,0,0,0,0,0,0,0,0,0.230182877133168,0,-0.0193749645283136,0,0,0,0,0.213968498497656,0,0,0,0,0.0619715556357907,0,0,0,0,0,0,0,0,0,-0.0318876564778056,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.00477067621058183,0,0,0,0,0,0,0,0,0,0,0,0.75010806487712,0,0,0,0,0,0,-0.0542027006247691,0,0,0,0,-0.0272433035438348,0,0,0,0,0,0,0,0,0,-0.00100251373790488,0,0,0,0,0,0,0,0,0,0.14263323339057,0,0,0,0.04706054185306,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105877298112682,0,0,0,0,0,0,0,0,0,0.359404286999476,0,0,0,0,0,0,0,0,0,0.156535645377348,0,0,0,0,0,0,0.226189769554702,0,0,0,0,0,0,0,0,0.0683459797690548,-0.0522843518695973,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0852144822977975,0,-0.000739354645102638,0,-0.0138091303674192,0,0,0.300606069198061,0,0,0,0,0,0,0.0827230880609428,0,0,0,0,0.112079581589531,0,0,0,0.0025335725250831,0,0,0,0,0,0,0,0,0.00614770519628962,-0.0237898815378948,0,-0.0225744892648225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.1860126323415,0.0448857891549057,0,0,0,0,0,0,0,0,0,0,0,0,0.0221389074164643,0,0,0.322857444304073,0,0,0,0,0,0,0,0,0,0,0.0656220315993593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531439034299994,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149165639027063,0,0,0,0,0,0,0,0,0,0.319842516156943,0,0,0,-0.027897577249144,0,0,0,0,-0.00347448878017382,0,0.0474205311064623,0,0,0,0,0,0,0.0101291170784767,0.0389879884990691,0,0,0,0,0,0,0,0.00439026212968716,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0145045711708177,0,0,0,0,0,0,0.111458392127061,0,0,0,0,0.0348680795001948,0,0,0,0,0.183038562896215,0,0,0,0,0,0,0,0,0,0,0.0251176660326821,0.00690791399720364,0,0.0330196024993067,0,0,0.0169979038602106,-0.0144178038553236,0,0,0,0,0,0,0,0,-0.00435555552656646,-0.0129786258076748,0,0.100206434758868,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113056746586735,0,0.179853744115493,0,0,0,0,0,0,0,0.0555959481964588,0,0,0,0,0.0588067297982657,0,0.235209506422498,0,0.080301898880332,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151483539795497,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.119634191548216,0,0,1.73472347597681e-18,-0.0102002947875131,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0749147524579276,0,0,0,0.0938359010501525,0,0,0,0.109553873025401,0,0,-8.67361737988404e-19,0,0.0304189586217377,0,-0.0318061011042801,0,0,0,0,0,0.0799457173615645,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.013346713728403,0.0881583915314732,0,0,0,0.00883004945851049,0,0,0,0,0,0,0,0,0,0.00664273404767605,0,0,0,0,0,0,0.169948906336206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198866096617499,0.346839711843863,0,0,0,0,0,0,0,-0.00910657022355407,0,0,0,0,0,0,0
