,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600157.SH,X600111.SH,X600188.SH,X600362.SH,X600886.SH,X600623.SH,X002466.SZ,X601992.SH,X600547.SH,X600660.SH,X600299.SH,X600309.SH,X000792.SZ,X600489.SH,X601158.SH,X300072.SZ,X600583.SH,X000883.SZ,X000709.SZ,X000898.SZ,X600352.SH,X000539.SZ,X000723.SZ,X002075.SZ,X600549.SH,X000027.SZ,X000630.SZ,X002470.SZ,X002460.SZ,X002407.SZ,X000983.SZ,X000012.SZ,X600021.SH,X600176.SH,X600098.SH,X000060.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.101040623463723,0,0,0,0,0,0,0.0171027220639342,0,0.00772382220679652,0,0,0,0,0,0,0,0.176802996448264,0,0,0,0,0.0443673472311935,0,0,0,0,0,-0.042932854310672,0,0,0,0,0,0,-0.00658471782691541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.126804678424607,0,0,0,0,0,0,0,0,0.151566677383625,0,-3.46944695195361e-18,0,0,-0.0152975839308083,0,0,0.05054930781708,0,0,0,0,0.0465191623217994,0,0,0,0,0,-0.00970112201468883,0,0,0,0,0,0,-0.0342495733777412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.11648046849522,0,0.0692845808843389,0,0,0,0,0.0105920844803663,0,0,0,0,0.0297737365654537,0,0,0,0,0,0.021967734647099,0.0413607657398828,0,0,0,0,0,0,0,0,0,0.121554096311171,0,0.0315368022774042,0,0,0,0,0,0.0240089648434293,0,0,0,0,0.0126384985774505,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.00861385926458281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00099636960256645,0.133377411503695,0,0,0.177551034307889,0,0,0,0,0,0,0,0,0,0.00395940478339667,0,0,0,0,0.00849276426461428,3.41503751381115e-05,0,0,0,0,0,0,0,0,0,0.0320922024984814,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0572123595266647,0,0,0,0,0.267573689153287,0,0.0210636517986768,0,0,0,0,0,0,0,0,0,0.0840027829337001,0,0,0,0,0,0,0,0,0,0,0.155292820322657,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0120126360618239,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0470165720266934,0.110309307793355,0,0,0,0,0,0,0,0,0.0305826435553729,0,0.0360428614867255,0,0,0,0,0,0,0.0329760334259002,0,0,0,0.0661113179138351,0.339301649598663,0,0,0,0.0403074265449401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645475732821779,0,0,0,0,0,0,0
X600585.SH,0,0,0.225196363428238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105719545859559,0,0.053933120071125,0,0.568662700477135,0,0,0,0,0,0.0623877350602074,0,0,0,0,0,0,0,0,0.271963720019784,0,0,0,0.0513616589123749,0,0,0,0,-0.0940805836701346,0,0,0,0,-0.0291331759502957,0,0.0090514943046487,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348996726033959,0,0.200634780085672,0,0,0,0,0,0,0,0,0,0,0,0,0.213132480293279,0,0,0,0,0,0,0,0.208625185724011,0,0,0,0,0,0,0,0,0,0.134602412509999,0,0.00182195719899256,0,0,-0.0113292193596437,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0586245944082276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654960586052897,0,0,0,0,0,0,0,0,0,0.100916464485879,0.0139132567858142,0.0382301570220447,0,0,0,0.00957832734539673,0,0.221984156312808,0,0,0.127462013892538,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.11259780155613,0,0,0,0,0,0,0.101871145466214,0.0333532337276266,0,0,0.00367937033690594,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.162064757916401,0,0.153226476536412,0,0,0,0,0,0,0,0,0,0,0.141302173285118,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0785168998978314,0,0,0,0,0,0,0,0,0,0.115560726608696,0,0,0,0.0603910386734557,0,0,0.010356092836623,0,0,0,0,0,0.00356674215035482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295357487089351,0,0.00496658847878294,0.0432910752756553,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0960916298837098,0,0,0,0,0,0.0373780798391743,0,0,0,0,0,0,0,0,0,0.00732168961718536,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.00316427144998273,0,0.154146016088422,0,0,0,0,0.124636552777028,0,0.0287519360802739,0.106135512198907,0,0,0,0,-0.0464643323018321,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.100831173145315,0.0524223471210397,0,0,0,0,0,0,0,0,0,0.0735525816124599,0.00498894456976683,0.0276552182364191,0,0,0,0,0,0.0263888617041272,0,0.0197474036041706,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00544382355550842,0,0,0,0,0,0,0.0665320012140767,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0698561705267096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570812094146289,0,0,0,0,0,0,0.0142992769938011,0.060932609798718,0,0,0,0,0,0,0.0419724982226719,0,0,0.124821549991376,0,0.107982692690815,0,0,0,0.0496286286514609,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552411675752742,0,0,0.050631915337646,0.0279451718538812,0,0.0237798840238525,0,0,0,0.11274986772641,0,0,0,0,0,0,0,0,0,0,0,0.418431168458189,0,0,0,0.0125682302467491,0,0,0,0,0,0,0.0921355696593858,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0016366639266616,0,0.0791549232846181,0,0,0,0,0.0795210512207962,0,0.00176961105944167,0,0,0,0,0,0,0.0742779371553365,0,0,0,0,0,0,0,0,0,0,0,0,0.0454366262961287,0.0790578078705871,0,0,0,0,-0.0573821564299054,0.570208721164182,0,0,0,0,0,0,0,-0.0235402820264224,0,0,0,0,0,0,0
X600362.SH,0,0,0.1099554477222,0,0,0,0,0,0,0,0,0,0,0,0.0895058310837829,0.112031288306475,0,0,0,0,0,0,0,0.125151460658759,0,0,0,0,0,0,0,0,0,0,0,0.00224586342357393,0,0,0,0.133784859721727,0,0,-0.0350778186170687,0,0,0,0,0,0.442304261490516,0,0,-0.0429150593163764,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.102079179836976,0,0,0.00382219612788295,0,0,0,0,0,0,0,0,0,0.033214752132363,0,0,0,0,0,0,0,0,0,0,0.139431336796476,0,0.165034433509935,0,0,0,0,0,0,0,0,0.062775999899134,0,0,0,0,0,0,0,0.0235380610974619,0,6.93889390390723e-18,0.0687373794589576,0,0,0.0349085372579277,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163113515866444,0,0,0,0,0,0,0,0,0,0.0964069970266632,0,0,0.238858728438784,0,0,0.0826338396295323,0,0,0,0,0.196679888852035,0.0183805710610789,0,0,0,0,0,0,0.0615444363951732,0,0,0,0.222314937464354,0,0,-0.0528878148116664,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0849318648360253,0,0,0,0,0,0,0.134405955686692,0,0,0,0.0823448324999936,0,0,-0.0460234551929357,0,0,0,0.113835025066718,0,0,0,0.125355569235303,0,0,0,0,0,0,0,0,0,0,0,0.537896397108395,0.301722782614286,-0.039852303305259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.199560356828658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506582933201604,0,0,0,0,0,-0.0394507646253395,0.0411488128657445,0,0,0,0,0.0485920563292117,0,0.043004342172441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
