,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X600111.SH,X000786.SZ,X600010.SH,X600188.SH,X600886.SH,X600176.SH,X600011.SH,X600426.SH,X000027.SZ,X601991.SH,X600803.SH,X600489.SH,X600795.SH,X600219.SH,X600352.SH,X000807.SZ,X600801.SH,X000932.SZ,X600315.SH,X000898.SZ,X600688.SH,X000408.SZ,X000825.SZ,X002080.SZ,X002353.SZ,X600157.SH,X600486.SH,X000959.SZ,X300037.SZ,X002409.SZ,X601699.SH,X000830.SZ,X000883.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.20416020227177,0,0,0,0,0,0,0,0,0,0,0,0.0414701730871938,0,0.0122189032530376,0,0,0.026046421961078,0,0,0,0,0.0447381769590392,0.0340960249919532,-0.00601477436172848,0,0,0,0,0,0,0,0,0,0,0.0224513400368099,0,0.0857809504424091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016721720215899,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0728084294646164,0,0,0,0,0,0.0004746745147642,0,0,0,0,0.0963132743253729,0.0169060778747137,0,0,0,0,0,0,0,0,0,0.0172023881913451,0.0996373978345749,0,0,0,-0.0871144463137252,0,0,0,0,0,0,0.00637266166917677,0.122125028090695,0,0,0,0.0256689407191614,0.00970334641724594,0,0,0,-0.0234641999729677,0,0
X601088.SH,0,0,0,0.0474125058426802,0,0,0,0,0,0,0,0,0.00778150341423354,0,0,0.0291643385955824,0.00175806156974278,0,0,0.143694468806926,0,0.0190380751580715,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224392509024364,0,0,0,0,0,0,0,0,0.0801404823779416,0,0,0,0.0386020012217769,0.068833396387941,0,0,0,0,0,0,0,0.00260189934303895,0,0
X600309.SH,0,0,0,0,0,0.123527641300796,0,0,0,0,0,0,0,0,0,0,0,0.150506194320329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148801097428524,0,0,0,0.158289869969322,0,0.0243674264375134,0,0,0.0800825591271482,0,0,0,0,-0.0755912813676004,0,0,0,-0.00902876092972364,0,0
X600585.SH,0,0,0,0.011119170045757,0,0.00650301413467553,0,0,0,0,0,0,0,0,0,0.0147152598764935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129463769139824,0.0685994702301746,0,0,0,0,0,0,0,0,0.0477350243865574,0,0,0,0,0.0160364489675846,0,0,0,0,0,0,0,0,-0.0138092901199535,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03206601822289,0,0.693597725890395,0,0,0.14914938334618,0,0,0,0,0,0,0,0,0,0,0,0,0.022602665702173,0,0,0,0,0,0,0,0,0,0,0,0,0.352049704792104,0,0,0.00203891641192293,0,0,0,-0.0251296412529665,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060455913092666,0,0,0,0.04085126266005,0,0,0,0,0,0,0,0,0,0,0,0.107361973769593,0,0.275463520962753,0.195277153688097,0.0468411519722033,0,0,0.179226901762953,0,0,0,0,0,0,0,0,0,0.0591671818298449,0,0,0,-0.054274136613578,0,0,0,-0.0117699115163681,0,0
X002271.SZ,0,0,0,0,0,0,-0.127975108197559,0,0,0,0,0,0,0,0,0.0836622357898073,0.0823543916135817,0,0,0,0,0,0,0.0454433523772184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139988007471148,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218199589210496,-0.0532056369443352,0,0,0,-0.0178305299975415,0,0
X600660.SH,0,0,0,0,0,0.27225475376009,0,0,0,0,-0.061994365536068,0,0,0,0,0,0,0.0704125164703782,0,0,0,0.0626162753993457,0,0,-0.0147760396041902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152064651435009,0,0,0,-0.155884592960091,0,0,0,0,0,0,0,-0.02394163441673,0,0
X000708.SZ,0,0,0,0.0224801298462277,0,0,0,0,0,0,0,0,0,0,0,0,0.0884161184729175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441447531253493,0,0.12703612661878,0.195822426586337,0.0667675676542453,0,0,0,0,0.176339523903796,0,0.0743617960830269,0.0147362187572144,0,0.0862985325221841,0,0,0,0,0,0,0,0,0,0,0,0,0
