,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600160.SH,X600489.SH,X600803.SH,X000807.SZ,X000708.SZ,X000301.SZ,X002466.SZ,X600027.SH,X000786.SZ,X601991.SH,X600219.SH,X000408.SZ,X600176.SH,X002128.SZ,X000983.SZ,X600426.SH,X000630.SZ,X000933.SZ,X601168.SH,X601699.SH,X600096.SH,X002353.SZ,X600985.SH,X600378.SH,X000877.SZ,X600157.SH,X600549.SH,X002271.SZ,X600299.SH,X600352.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0737277535026552,0.588202254580296,0,0,0.0807751559259682,0,0,0,0,0,0,0,0,0.0243107282284992,0.00831099491373746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.01698989572304,0,0,0,0,0,0,0,0,0,0,0.00407466125979748,0,-0.00143547639275914,0.00651384830233997,0,0,0,0.00883351318029146,0,0
X601088.SH,0,0,0,0,0,0.40512551736445,0.0319097803524512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159590349572493,0.0598494490924652,0,0,0,0,0,0,0,0,0,0,0,0.0044316719030511,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0238374371849469,-0.0102786504211772,0,0,0,0,0,0
X600028.SH,0.0239038752286215,0.0296682526040328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138733454293295,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.221329980341963,0,0,0.0475412584443747,0,0.0435666644822947,0,0,0,0,0,0,0,0.0122178700690541,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785911323620618,0.149022654185528,0,0,0,0.107798955569933,0,0.0448435407513344,0,0,0.0645517539118915,0,0,0,0,0,0.162985022362492,0,0,0,0,0,0,0,0,0.045068666799234,0,0,0,0,0,0,-0.0482608228211002,0,0.00126749108039619,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439047952638592,0,0.164266190634515,0,-0.00182910648611845,0.265320583411371,0,0.0714226330769898,0,0,0.0902243173517419,0,0,0,0,0,0,0,0,0,0,0,-0.0138075128433226,0,0,0,0.158165740191054,0,0,0,0,0,0,0,0,0,0,-0.0194376996085609,0,-0.04183957901809,0.0270756017313293,0,0,0,0
X601898.SH,0,0.537653963301361,0,0,0,0,0.0916036272830874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143503656553383,0,0,0,0,0,0,0,0,0,0,0,0,0.116170162829376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226351320232993,-0.00323061270553803,0,0,0,-0.0415533114015691,0,0
X600019.SH,0,0,0,0,0,0.18339927046239,0,0,0.191828554452072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158305382866542,0,0,0.108753850307194,0.0107459371393089,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.115473400706413,0,0,0,0,0.00236367596720938,0,0,0,0,0,0,0,0.00382924673841584,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0530919858403037,0,0,0,0,0,0,0,0,0,0.0346297779527696,0.0896049401154997,0,0,0,0,0,0,0,0,0,0.14017354118401,0,1.38777878078145e-17,0,0,0,0,0,0.0539936558393361,0,0,0.0919761899782469,0.104533635448291,0,0,0.148827149217376,0,0,0.0420747822082069,0,0,0,0,0,0,0.00328091453647074,-0.0019280899032734,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552150522524746,0,-0.115794041101327,0,0.0101754608677944,0.322482738862735,0,0,0,0,0.0350190257022855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631130091731008,0.0751803899963875,0,0.0864731883940028,0,0,0,0,-0.00185820746997605,0,0,0,-0.124598870616689,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115547696637285,0,0,0,0,0,0,0,0.0635295189992335,0,0,0,0,0,0,0,0,-0.0397561164548993,0,0,0,0,0.169943426111537,0,0.23256818996681,-0.020106337825492,0,0.0487457450571852,0,0,0,0.0214712247024011,-0.0139122150196314,0.0115822478992525,0,0,0,0,0,0
