,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600362.SH,X600547.SH,X601600.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600309.SH,X600660.SH,X600489.SH,X000723.SZ,X600623.SH,X000792.SZ,X600299.SH,X002466.SZ,X601158.SH,X000959.SZ,X000898.SZ,X002075.SZ,X000983.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000883.SZ,X000630.SZ,X600352.SH,X600549.SH,X000012.SZ,X000937.SZ,X601699.SH,X000060.SZ,X000539.SZ,X000027.SZ,X002092.SZ,X600176.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0175328602594463,0,0,0,0,0.0430833980846706,0,0.0351114539034849,0,0,0,0,0,0,0,0,0,0,0.0542685752164254,0,0,0.0406447874811967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290406844073683,0,0,0.00749877567868241,0,0,0,0,-0.00488603587167588,0,0,0,0,0,0
X600028.SH,0,0,0.011484199995986,0,0,0.048062613704629,0,0,-0.0197683967063837,-8.67361737988404e-19,0,0,0,0,0.0267547139067028,0,0,0,0,0,0,0,0.0166154392974785,0,0,0,0,0,0,-0.0174798152138552,0,0,0,0.0512716515640077,0,0,0.176338778869566,0,0,0,-0.0360703014070586,0,0,0,0,0,0,0.085870268795876,0,0,0,-0.0129776603193319,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.29861276446011,0,0.00496005071916201,0,0.12059609923304,0,0,0,0,0,0,-0.110264962747057,0,0,0,0,0,0.0160445630666988,-0.0617188043367221,0.0824083503779286,0,0,0,0,0,0,0,0,0,0,0,0.0585757786790606,0,0.0308185485192959,0,0,0,0,0,0,0,0,0,-0.0140230460962899,0,-0.0693337279272767,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0132339925447406,0,0,0,-0.0421600136528688,0,0,0,0,0.0192111596927355,0,0,0,0,0,0,0,0,0,0,0.0313617781945543,0,0,0,0,0,0,0,0,0,0,0.100554881824688,0,0,0,0,-4.33680868994202e-19,0.00927884884368876,0,0,0,0,0.00181825741272435,0,0,0,-0.0230142550853097,0.0341496871387456,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.30739371795042,0,0.0220768150143662,0,-0.0371806831421226,0,0,-0.0125894380645404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150264600227871,0.017201005513738,0,0,0,0,0,0,0,0.120231961618753,0,0,-0.0265499351873935,0,0.041211250955995,0,0,0,0,0,0,0,-0.000315139971743583,-0.0085528102956366,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.0409585752268962,0,0,0,0,0.0458952146683713,0,0,0,0,0,0,0,0.167156286003302,0,0.0314014594919558,0,0,0,0,0,0,0.0489616392315366,0,0,0,0,0,0,0,0,0,0,0,0.0933533741817727,0,0,0,0,0,0,0,-0.0193054654767201,0.0245114389669106,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163335857363531,0,0,0,0,0,0.0700636055753926,0,0,0,0.00419605312740575,0,0,0.0834211487914969,0,0,0,0.0235830292457419,0,0,0,0.122180842113574,0,0,0,0,0,0,0.00958949593750551,0,-4.33680868994202e-19,0.125870555310461,0,0,0.0343829192319591,0.0163440860216997,0,0,-0.0257557849053557,0,0,0,0,0,0,0
X601898.SH,0,0,0.249324129831853,0,0,0,0,0,0.062134835986954,0,0,0,0,0.0422935590348486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268609479788092,0,0,0,0,0,0,0,0,0,0.0661215608026851,-0.141330807362998,0,0,0.303148183376194,0,0,0,0,0,0,0,0,-0.0402419822999496,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.109502304701693,0,0,0,0,0,0.0759793138008039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229510083557411,0,0,0,0,0,0,0,0.293160422965684,0,0.0325791385062943,0,0,0,0.218357043032822,0,0,0.140983077277235,0,0,0,-0.0318259347188716,-0.00367900914579163,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966150531245415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028931792290608,0,0,0,-0.0644805134803483,0,0,0,0,0.0361965612550474,0,0.0143525094503458,0,0,-0.00713751318483417,0,0,0,-0.174119077947459,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.011828041623887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177734462827923,0,0,0,0,0,0,0,0,0,0,0,0.154950782756442,0,0.0143837049003269,0,0,0,0.205038785720417,0,0,0,0,0,0,-0.0478494085495347,-0.0297335742566141,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.00534326175273809,0,-0.0127928748478119,0,0,0,0,0.0102611486569597,0,0,0,0,0,0,0,0,0,0,0,0.130222440359384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166166272703084,0,0,0,0,0,0.0280440304702095,0.0432394208020813,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0261664002152567,0,0,0,0,0,0,0,0,0,0.018474210202658,0,0,0,0,0,0,0,0,0,0,0,0.10603638262851,0,0,0.0794217569917225,0.017445191035962,0,0,0,0,0,0,0,0,0,0.0349678499100873,0.0441526375768238,0,0,0,0,0,0.0580758865280189,0,0,0,-0.0325246478719831,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0866737615277774,0.0828077519352412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18481212699908,0,0,0,0,0,0,0,0.0551978990389176,0.0709737474396825,0.195000369779658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.285108394273019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442184379946902,0,0,0,0,0,0.279811313783108,0,0,0,0,0,0,0,0,0,0,0,-0.0481762977484189,0.139432789680897,0.190525373578906,0,0,0,0,-1.38777878078145e-17,0,0,0.0663084865954319,-0.0675415154248016,0.115420965074284,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354942415509156,-0.000414715495848689,0,0,0,0.0792922453868868,0,0,-0.0525964217683747,-0.0113561929211493,0,0,0.0912885501462175,0,0.0733706463938675,0.0716437311187032,0,0.0368656766193513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113007112025889,0,0,0,0,0,0,0,0,0,0,0.0659227909289493
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294235717071603,0,-0.00736551262914715,0.0691620649323539,0,0,0.0783166308120745,0.0275142155489958,-0.0283520369209403,0,0,0,0,0.0360114072439368,0.162121015483813,0,0,0,0.0255925671736767,-4.33680868994202e-19,0,0,0,0,0,0.014013754121658,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0532811824790477,0,0,0,0,0,0.0102323480260657,0,0,0,0,0,0.216403967199718,0,0,0,0,0,0.0116632516401295,0,0,0,0,0,0,0,0,0,0.151615466585412,0,0.00122156973100013,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173635027753714,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0698881751351433,0.0536633928929574,0.0605316759344253,0,0,0,0.0199590311154821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043248446620364,0,0,0.0701434199776498,0,0,0,0,0,0,0,0,0,0,0.00801388265338268,0,0,0.0715654641525012,0,0,0,0,0.00747113859711053,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0297445707025947,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.100148744876434,0.0413117583916598,0,0,0,0,0,0.102841949363698,0.00999472262434709,0,0,0,0,0,0,0,0.0994608612122965,0,0.263120700880036,0,0,0,0.123255629928467,0,0,0,0.0103355638850344,0,0,0,-0.00268942998220078,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.018190986437991,0,0,0,0,0.0320221831111215,0,0,0,0,0,0,0.0585563239998853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297297633020624,0,0,0.104886347531623,0,0.160278738420178,0,0.0979150037441571,0,0,0,0.0109496540584374,0,0,0,0,-0.0117190765782698,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.279611687042309,0,0,0,0.0851070844149885,0,0,0,0,0,0,0,0,0,0,0.0456878251551475,0.0584500703396816,0,0,0,0,-0.0644473461718502,0,0,0,0.00895324435848407,0,0,0,0,0.0456344156982104,0,-0.0507069479701862,0,0,0,0,0,0,0,0,0,0.0749037319299258,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122351496736102,0,0,0,0,0,0,0,0,0,-0.0300370086884201,0,0,0,0.0260710092040829,0,0,0.0657278535284211,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00133929595971705,0.175316549438758,0,0,0,-0.01538696222469,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0531952994209907,0.809106824424213,0,0.0748341051385894,0,0,0,0.0313031904166634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326638782251979,-0.0476344873320091,0,0.178011761535332,0,0,0,0,0,0,0.0107357853349337,0,0,0,0.024131131904197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0489703706779003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161413313320396,0,0,0,0,0.0968552634877944,0.0191886730812063,0,0,0,0,0,0,0,0,0,0,0,0,0.113560690888712,0,0,0,0,-0.321269213666044,0,-0.0452393571150402,-0.00171226434780292,0,0,0,0,0,0
X600623.SH,0,0,0,0,0.238795729435594,0,0,0,0,0.0267551679097206,0,0,0,0,0,0.356833255127509,0,0,0,0,0,0,0,0,0.191640540969415,0,0.072191547868306,0,0.142431323022919,0,-0.0744603872497724,0,0,-0.141376904664147,0,0.217574560469518,-0.112692216153479,0,0,0,-0.110263981159914,0,0,0,0,0.0287899123732808,0.218404559366121,0,0,0,0,0.00689329301293027,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0216254911413582,0,0,0.183686564494872,0,0.0301569072867624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601730609567263,0,0,0,0,0,0,0,0,0.243610178343402,0.0341870780874054,0,0.0146154377034244,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.211677334916339,0,0,0,0,0,0,0,0.00133550712833924,0,0,0,0.1088764708232,0,0,0,0,0,0,0,0.208785214432615,0,0,0.0385221551519297,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0789991867443394,0,0,0,0,0,0,0,0,0,0,-0.0948088257220761,0.0420996652782099,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0320903647939826,0,0,0,0.0997548990631152,-0.0324702483025638,0,0,0,0,0,0,0,0,0,0.176269800271467,0.0727268895454629,0,0,0,0,0.0606887878676661,0,0,0.0276739967092143,0,0,0,0,0,0,0,0.0570749890649514,0.0348986452446997,0,0.121699681401797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0211180781903006,0,0,0,0,0,0.0881178531371932,0,0,0,0,0,0,0.017940592964251,0.0658998368001349,0.0563962224192756,0.0623940287894624,0,0,0,0,0,0.00771244706428667,0,0,0,0,0,0,0,0,0,0,0.0405884930062176,0,0,0,0,0,0.0533373992240134,0.247329178884217,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.180185001789499,0,0,0,0,0,0,-0.678448993675086,0,0,-0.0133708246712046,0,0,0,0,0,0,-0.0477099773474629,0,0,0,0,0.0341736200741988,0,0,0,0,0,0,-0.0037577550445404,0.0146515059754727,0.2372992376513,0,0,0,0.85456211675288,0.0593856607083539,3.46944695195361e-18,0,0,0.215247333590704,0,0,0,0.0649070937668415,0,0,0,0.00463148633952713,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949986704060777,0,0,0,0,0,0,0,0.0605613028571445,0,0,0,0.0444029284249157,0,0.0234278171108743,0,0.126282662173723,0,0,0,0.231499876027684,0,0,0,0,0,0.00449037745251763,0,0,0,0.128236859254121,0,0,0,0,0,0,0.0305115267117291,0.0430747409864221,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070126278413691,0,0,0,0,0,0,0,0,0.104291527720839,0.0373665078521726,0.0102631940629155,0,0,0,0.0693195480641504,0,0,0,0.126776508547699,0.097647012488756,0.0403866151431416,0,0,0,0,0,0.0655639421944497,0,0,0,0,0,0,0,-0.0835438290719402,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643790644632825,0,0,0,0,0,0,0,0,0,0,-0.0262695674171516,0,0.0343021719316742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13882235624248,0.594146496218687,0,0,0,0.00564199686155584,0,0,0,-0.0412157273054144,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.126733365552352,0.0117420388176103,0,0,0,0,0,-0.047278232682997,0,0,0,0,0,0,0,0,0,0.0340723274667725,0,0,0,-0.0282621625574584,0,0.121093454835931,0.326095203452807,0.15606132191119,0,0,0,0,0,0,0,0,0.0858524218030954,0,0,0.136137074953482,0,0,0,0,0,0,0,0.00830457565770498,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606861202402092,0,0,0,0,0,0,0.0356348368192631,0.103165466160673,0.0954061151189898,0,0,0.128658086553523,0,0,0.0612904490232856,0,0,0,0,0,0,0,0,0,0,0,0.0130266358253594,0,0.0088910964014007,0,0,0,-0.0384856461145962,0,0,0,0,0.0362107916678249,0.246729719026706,0,0,0,0,0
X600583.SH,0,0,0.0294191814552935,0,0,0,0,0,0,0,0,0,0.174921918994594,0.034867742087528,0,0,0,0,0,0,0.342955921187924,0,0,0,0,0,0,0,0,0.0436143404191681,0.00240082443745322,0,0,0,0,0,0,0,0.037305191688964,0,0.111321101082307,0.0222283582816288,0,0,0,0,0,0,0,0,0,0.0562326972161176,-0.0534233058692428,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0202396686725931,0,0,0,0,0.0311064923443047,0,0,0,0,0,0,0.0494771967343122,0.0660408065640711,0,0,0.0421555130100253,0.0694582773661083,0,0,0.0480542913437411,0,0,0,0,0,0,0,0,0.00930870451033189,0,0,0.0476056852145662,0,0,0.0436045790575799,0,0.106395710214617,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0.242702368194985,0,0,0,0,0,3.46944695195361e-18,0,0.35132503708332,0,0,0,-0.0529739281465989,0,0,0,0,0,0,0,0,0,0.149777042297056,0.0168702362842616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057105627408696,0,0,0,9.70504082392407e-05,0,0,0,0,-0.0702425571439411,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0167256190209773,0.0372522717452799,0,0,0,0,0,0,0,0,0,0,0.00922276147543296,0.0873716999712772,0,0,0,0,0.10566925489608,0.0991441832307189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156286884289756,0,0,0.0871587271138154,0.226940598459459,0.0173542985439522,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.063775823091764,0.23778644576669,0,0,-0.00918237570968631,0,0,0,0,0,0,0.533260064986825,0,0,0,0,0,0,0,0,0,0,0.0330521070968569,0,0,0,0,0,0,0,0,0,0,0,0,0.0919074340104047,0,0,0,0.190076142156892,0,0,0,-0.0273613935336761,0.0323038064971866,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204260402200951,-0.0501989885999698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100055721044864,0.0504305049507984,0,0,0,0,0,0.674074484972007,0,0,0,0.018785569334541,0,-0.0815386750258913,-0.0781185162869813,0,0,0,0.00745899913925383,0,0.140823014179662,0,-0.0369679567164952,-0.0384300140632054,0,0,0,0,0,0
X000937.SZ,0,0,0.198522413914557,0,0,0,0,0,0.0578204981362982,0,0,0,0,0,0.0263205870953622,0,0,0,0,0,0,-0.0491524503382476,0,0,0,0,0,0,0,0,0,0,0,0.273419874257811,0,0,0,0,0,0,0,0,0,0.511584510558033,0,0,0,0,0,0,0,0,0.0150773618929938,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141409345351356,-0.0671414715111531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277438473454403,4.33680868994202e-19,0,0,0,0,0,0.0333399411276242,0,0.51362970142085,0,0,0,0,0,0,0,0,-0.00589564136896826,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.145803052642467,0.0661507596257524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846135195522978,0.144880028012984,0,0,0.019329269180057,0,0,0,0.0968437312984956,0,0.143223076789368,0,0,0.221842544215573,0,0,0,0,0.241711493166217,0,0,-0.0303967530682491,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.0141971367672613,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0530181013864808,0,0,0,0,0,0,0,0.018484310084613,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00794097374023425,0,0.130944386461454,0,0,0,0,0,0,-0.0256001369531781,0,0,0,0,0,0,0
X000027.SZ,0,0.0668845349699153,0.072928436753906,0,0,0,0,0,0,0,0,0.107074669209499,0,0,0,0,0,0,0,0,0,0,0.0281118427398311,0.00104990638932385,0,0.0494196033278451,0.0362249754619805,0,0,0.0970761660627252,0,0,0,0.0324722895822086,0,0,0,0,0,0.0764243192618341,0,0,0,0,0.0943333393885496,0,0,0.0183573966407284,0,0,0,0,0.0275108220521464,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0420470031280793,0.135359594035428,0,0,0,0,0,0.101564402427774,0,0,0,0,0,0,0,0,0,0,0.107463548507516,0.0468930569833004,0,0,0.0270111435793948,0.086429301043654,0,0,0,0,0,0.0763310516204843,0,0,0,0,0,0,0,0.138215436913682,0,0.755385884709354,0,0,0,0,0,-0.0804799238144346,0,-0.0863042590184961,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0397365573203572,0,0,0,0,0,0.0976248263582761,0.0315513423609521,0,0,0,0,0,0,0,0.0118235313805464,0,0,0,0,0,0,0,0.0340459383206781,0,0,0,0,0,0,0,0,0.1895828262625,0.0609901539478299,0,0,0.0288012637451772,0,0,0,-2.71050543121376e-20,0,0,0,-0.0387621405581406,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0615124579655524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985637278812715,0,0,0,-0.00676475975098444,0,0,0,0,0,0,0,0,0,0,0.023124208840125,0.0103252798727723,0,0.136296006938644,0,0,0.123807762400314,0,0,0,0,0.0358559095741486,0,0,0,0,0,0
