,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X000709.SZ,X600516.SH,X600352.SH,X600299.SH,X002460.SZ,X600489.SH,X000629.SZ,X601158.SH,X600808.SH,X600219.SH,X600801.SH,X000825.SZ,X000553.SZ,X000883.SZ,X000786.SZ,X600157.SH,X000408.SZ,X600583.SH,X002470.SZ,X000539.SZ,X002110.SZ,X600612.SH,X600021.SH,X000630.SZ,X600339.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0.0724109434349436,0,0,0,0,0,0,0,0,0,0,0,0.129657174331733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904803939571474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154486615891926,0,0,0,0,-0.00701838444644222,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.202993150172509,-0.0499805271559094,0,0.166459370565382,0,0,0,0,0,0.0989782865986697,0,0,0,0,0,0,0,0.484531722748132,0,0,-1.73472347597681e-18,0.0677957962888953,0,0,0,0,0,0,0,0.172299382695004,-0.0504214445078742,0,0,0,0,0,0,0,0,0,0,0.0176959718033595,-0.0214643622629681,0.0140296590937863,0,0,0,0,0,0
X600688.SH,0.0544302399660151,0,0,0,0,0,0,0,0,0,0,0.0449488352581502,0,0,0,0,0,0,0.243605561787482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169144254710976,0,0,0,0,0,0,0,0,0,0.0213391905712065,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.00421141420318657,0,0,0,0,-0.0127364508668761,0,0
X601600.SH,0,0,0,0.036550102026479,0,0,0.0645201736330725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381477328298469,0,0.318938682189252,0,0,0,0,0,0,0,0,0.0340020102362325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115552087676989,0,0,-0.00698367010573803,-0.0144632468022811,0,0,0,0,0,0
X600886.SH,0,0,0,0.0456708015619258,0,0,-0.00331960890780575,0,0,0,0,0,0,0,0,0,0,0.0680187846736129,0,0.0180123412388658,0.104191601903675,0.0241196673421184,0,0,0,0,0.134315484678725,-0.117129344558254,0,0,0,0,0,0,0.0986061262803971,0,0,0,0,0,0,0,0,0,0,0.135793915808419,0,0,0,0,0,0.0247003582711967,0,0,0,0,0,0,0
X600795.SH,0.0198719212091174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909820078849038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852565502904577,0,0.0136894346862962,0,0,0,0,0,0,0,0.0160795929888588,0,0,0,0,0,0,0,0,0,-0.00560055003171521,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154580092771932,0,0,0.0367541575152627,-3.46944695195361e-18,0,0.100825474695988,0,0,0,0,0.0318805304566643,0,0,0,0.00155015001142812,0,0.0184999378975329,0,0.100611021444054,0,0,0,0,0,0,0,0.0960985416535767,0,0.0805399728986392,0,0,0,0,-0.00296128823327941,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.474725014292844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146827755959515,0,0,0,0,0,0,0,0,0,0,0.149522471438105,0,0,0,0,0,0,0,0,0.221706808456393,0,0.00446637793589284,0.210751726397485,0,0,0,0,0.0199774682376425,-0.039899878970484,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.194421616505099,0,0,0,0,0,0,0,0,0,0,0,0,0.0422189593395236,0,0.0743916488657156,0.0241514296631022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111811128671895,0,0,0,0,0,0,0,0.104764344597684,0,0,0,0,0,0,-0.0179700755822743,0,0,0,0,0,0,0
X601992.SH,0,0,0.100612679363158,0,0.062855253928779,0,0,0,-0.0830050991521583,0.0462353629725996,0,0,0,0,0,0,0,0,0,0,0.057490740315158,0,0,0,0,0,0,0,0,0,0,0,0.124158670367465,0,0.0684555300736425,0,0,0,0.339448391227754,0,0,0,0,0,0,0,0,0,0,0,0,0.0253371694548419,-0.00946113378424561,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0896933235736118,0.0295705363157027,0.0555835335025575,0,0,0,0,0,0,0,0,0,0,0.112367309850597,0,0.0787194124767198,0,0,0,0.088891123924696,0,0,0,0,0.0414639788624903,0,0,0,0.280803865205482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358417689491226,1.0842021724855e-19,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119166545316102,0.0356432989980058,0,0,0,0,0,0,0,0,0,0.560596536168292,0,0,0,0,0,0,0,0.0954948043182737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378148658438927,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177081058163061,0,0.315105175322871,0,0,0,0,0.0190157944864782,0,0,0.112507718637923,0,0,0,0,0.248823579832615,0,0,0.00566678886268266,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.235386187814518,0,0,0,0,0,0.0539530558048262,0.0499497742466591,0,0,0,0,0.112247611583649,0,0,0,0,0.0665696344759292,0,0,0,0,0,0.00487445131534137,0,0,0,0,0,0.0362400062041394,0.0239730051747818,0.0434902718278035,0,0,0,0,0,0,0,0.0124989708010108,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025541170397299,0,0,0,0,0,0.135698702999561,0,0,0,0,0.163433047864654,0,0.0237415355989792,0.0424711926260558,0,0,0.0211917077718291,0,0.125018559986212,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104317215654653,0.0102859851699817,0,0,0,0.061072158470826,0,0
X600516.SH,0,0,0,0,0,0,0.105370048611747,0,0,0,0,0,0,0,0,0,0,0,0,0.0933895285447085,0,0.026944289824351,0,0.258153493639348,0,0,0,0,0,0,0,0,0,0,0,0,0.0588283945250941,0,0,0.0230355434915465,0,0,0,0,0.10856614283083,0,0,0,0,0.0971940546752056,0,0.00730641058900524,0.00070606801159978,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0423185823609962,0,0,0,0,0,0,0.179347404208513,0.0681698990534611,0,0,0.0381389579907623,0,0,0,0,0,0,0,0,0,0,0,0.292766178940741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603981538867558,0,0.00765796863680027,-0.0298001107158171,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.00255450129514491,0,0,0,0,0,0.180437971093845,0,0,0,0,0,0,0,0,0,0,0.0618442153673033,0,0.0624375140930034,0,0,0,0,0,0.237194699709007,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0149382550270775,0,0,0.145055359375447,0,-0.0154540209323589,0.00572508410949048,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670672529835412,0,0.0727533465703738,0,0.437829709285648,0,0,0,0,0,0,0,0,0.0587155383597368,0,0,0,0,0,0,0,0,-0.0258782024853918,0,0,0,0,0,0,0.12215439765271,0,0,0.202761098724029,0,-0.0274667395872576,0.0419766056381953,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.670000072663595,0.102616234528015,0,0,0,0,0,0,0,0.0471817106349934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119194106979823,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0561844603315268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157761134253887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626941261552226,0,0,0,0,0,0,0,0.114765731588109,0.245910120335958,0,0,0,0,0,0,0.0386853348904814,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.137974742482677,0,0,0,0,0,0,0,0.0577480408164584,0.0126798572447706,0.0179404065773349,0,0,0,0.0325718684990026,0,0,0,0,0,0,0.0100956987863775,0,0,0,0,0,0.05642865917249,0,0.0566556090511022,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281458416214656,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.118632463212303,0.0449080885789511,0,0,0,0,0,0,0.0168173599721538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735068293212057,0,0.391522334628467,0,0.204454781668023,0,0,0,0,-0.00629092225316158,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.058107158011729,0.270336174164716,0,0,0,0,0,0.101498310685854,0,0,0,0,0,0,0,0,0,0,0.0420886678914177,0,-0.0317623803758241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684722938386298,0,0,0,0,0,-0.0592946657538797,0.0167962141105614,-0.0902128353155272,0.0177280644650302,0,0,0,0,0.0930164296910725,0,0
X600801.SH,0,0,0,0.178264890400389,0,0,0.0484718952547264,0,0,0,0,0,0,0,0,0,0,0.0896187680761376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240537310127901,0,0,-0.0456886437797311,0,0,0,0.187806708533583,0,0,0,0,0.104991195786355,0.00402464180158774,0,-0.0253415807573406,-0.034766056467884,0,0,0,-0.0909984306140307,0,0
X000825.SZ,0,0,0,0,0,0.027592917107739,0.128688501825285,0,0,0,0,0,0,0,0,0,0,0,0,0.0384221926845806,0,0,0.0303476726316672,0,0,0.0743075481327853,0,0,0.0625015078140715,0,0,0,0,0,0,0,0.156626887656669,0,0,0,0,0,0,0,0.0669391076933329,0,0,0,0,0,0,-0.00085495008944697,0.010910457800617,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828843113995182,0.0368624336446382,0,0,0,0,0,0,0,0,0,0,0,0.334758486335168,0,0,0,0,-0.023957451285392,0,0,0,0,0,0,0,0,0,0.217408416370013,0,-0.0404334923208049,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165383092860255,0.0361824494797319,0,0,0,0,0,0.0130128989011982,0.00344065480231282,0,0,0,0,0,0.175492609157387,0,0,0,0.15493849007946,0,0,0,0,0,0,0,0,0,0.0572960147115194,0,0,0,0,-0.00319468015383822,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0364977869615606,0,0,0,0,0,0,0.0467788957221204,0.28384624690053,0,0,0.179620028264003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23036846126235,0,0,0.0427256499846334,0,0,0,0,0,0,0,0,0,0,0,-0.00574032241008427,0.0189680288077632,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847437197633051,0,0,0,0,0,0,0,0,0.0297472659792383,0,0.106548543337189,0,-0.213176906355968,0,0,0,0,0,0,0,0.0372593441636316,0.019298424671847,0,0.0194908273811033,0.000501956682475781,0,0,0,-0.102466132731285,0,0
X000408.SZ,0,0,0,0.100932191042437,0,0.094212411512105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500218321010511,0,0,0,0,0,0,0,0.0289013000796618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25685285529326,-0.0740654995463181,0,0,0,0.0555411661355214,0,0,0.0239821927060601,0,0,0,0.0285386496650924,0,0
X600583.SH,0,0,0,0,0.182837309298806,0.0406015651648975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429750193388648,0,0,0,0,0,0,0,-0.0201715879020195,0,0,0.0522967055756914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462554794864492,0,0,-0.0255656916680285,0.0381742859005926,0,0,0,0.0108498657102675,0,0
X002470.SZ,0,0,0,0,0,0.0124821174837179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762086899083075,0,0,0,0,0.101766227603825,0,0.100988236105122,0,0,0,0,0,0,0,0,0.120265760095699,0,0,0,0,0.244876533220049,0,0,0,0,0,0,0.0132466918105896,-0.0690133894751675,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183201917273475,0,0.00544437722754785,0,0,6.93889390390723e-18,0,0,0.168101173203722,0,0,0,0,0,0,0,0,0,0,0.144269721115879,0,0,0,0,0,0,0,0,0,0.0718819128405748,0,0,0.142782361770392,0,0,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.290783063796726,0,0.0767478934178155,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0930500910265198,0.0434305355577018,0,0,0,0,0,0,0,0,0,0.334386473788195,0,0,0,0.135562971420132,0,0,0,0,0,0.0259110442366969,0,0,0,0,0,0.0504474503238521,0,0,-0.00501807175804336,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0662551642767935,0,0,0,0,0,0,0,0,0,0.213314429816349,0,0,0.0561161607714929,0,0.123065648302318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235122955737647,0,0,0.0424148444133926,0,0.195171370259632,0.0783230772301039,0,-0.0330578950023069,-0.00671013462931328,0,0,0,-0.220648680063122,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205852270890802,0,0,0,0,0,0,0,0.186636075225562,0,0,0,0.0346086247364899,0,0,0,0,0,0,0,0,0,0,0.255053034532709,0,0,0,0,0,0,-0.0810928348920404,0.014099977728563,0,0,0,0,0.00424683866127517,0,0
X000630.SZ,0,0,0,0,0,0,0.0385326188074331,0,0,0.143101271314186,0,0,0,0.102967473845943,0,0,0,0,0,0,0,0.0390113267113068,0,0,0,0,0,0,0,0,0.00687794076426067,0,0.0128084948123957,0,0,0,0.0788361034027258,0,0,0,0,0,0,0,0.0868889303271638,0,0,0,0,0,0,0.00321787395615524,0,0,0,0,0,0,0
X600339.SH,0.0894739975666888,0.157405012898788,0,0,0,0,0,0,0,0.137289770921452,0,0,0,0,0,0,0,0,0,0,0,0.170888405258175,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343980012241827,0.0645258380073177,0,0,0,0,0,0,0,0,-0.0195341115720663,0,0,0,0,0.0309681491087616,0,0
X300072.SZ,0,0,0,0,0,0,0.0425883727279502,0,0.09975129741659,0,0,0,0,0,0,0,0,0,0,0,-0.285873273750231,0,0.37607945455901,0,0,0,0,0,0.364888940325308,0,0,0,0,0,0,0,0.0823045804402381,0,0,0,0,0,0.0840249842742783,0,0.0769404715413134,0.229034130088718,0,0,0.215983443221729,0,0,-0.00283710681147527,-0.0237891202429145,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.00124547674943074,0,0,0,-0.094357990007128,0,0,0,0,0.049758942488593,0,0,0,0,0.0349273354313654,0,0,0,0,0,0,0,-0.21538952745345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912162533283793,0,-0.0988096339643297,0,0,0,0,0.00446210592156338,-0.116924191319979,0,0,0,-0.174674049175993,0,0
Slope,0,0,0,0,0,0,-0.228716128943515,0,-0.481594888320351,0,0,0,0,0,0,0,0,0,0,0.655605459929477,0,-0.561610723021903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361313990316572,0,0,0,0,0,0,0.692278835083257,0,0,0,-2.59355359811645,0,0
TED,0,0,0,0,0,0,0,0,0,-0.140193220914349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225093292150836,0,-1.23708615109584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268876196914756,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095015428515152,0,0,0,0,-0.0342994432152386,0,0,0,0.0743621982501972,0,-0.027863608336778,0,0,0,0,0,0,0.0282318995314992,0,0,0,0,0,0.0656293058688379,-0.217238940113046,0,0,0.136376024002012,0,-0.0141010395402775,0.021131834911006,0,0.0377492432904455,0,8.67361737988404e-19,0,0
MKreturn,0,0,0,0,0,0,0.0329613556043635,-0.0620998994836655,0,-0.0599151158520013,0,0,-0.0178002903520831,0,0,0,0,0,0,-0.154757142405517,0,0,0,0,0,0,0,-0.0331115000646649,0,0,-0.071850043107718,0,0,0,0,0,0,0,0,0.0386019966143953,0.137106407276817,0,0.0302212727420066,0,0,0,0,0,0.0655607623618088,0.010760324952524,0,-0.000345673960573379,0.00226636912246471,0.0905746301341255,0,0,0.0484449728666173,0,0
MKvol,0,0,0,0,0,0,0.000678711857357747,0,0,0.00400865674531652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208820236420083,0,0,-0.00205763710649449,0,0,0,0,0,0,0,0,-0.00915901271048331,0,0,0,0,0,0,0,0,0,0,0,-0.00235798712183484,-0.000864679019341279,0,0,0,-0.0108678011430792,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226880932945732,0,-0.111081620735917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148232891774066,0,-0.342294972918317,0.0235220709585171,0,0,0,0,-0.103117869136003,-0.208999523374312,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111721745697759,0,0,0,0,-0.0575536040017015,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357408651468774,0,-0.00597341119889635,0.00796831015128424,0,0,0,0.0331319759123845,0,0
