,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X600795.SH,X600886.SH,X000877.SZ,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X601991.SH,X600027.SH,X600803.SH,X600176.SH,X601699.SH,X000983.SZ,X000408.SZ,X600160.SH,X600348.SH,X000629.SZ,X000723.SZ,X600378.SH,X600995.SH,X600096.SH,X600219.SH,X000786.SZ,X600489.SH,X600157.SH,X600399.SH,X000831.SZ,X002353.SZ,X600688.SH,X000807.SZ,X600985.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.509857890070658,0,0,0,0,0,0,0.0993565309042385,0,0,0,0,0,0,0,0,0,0,0,0,0.0116700730842831,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-5.4135865950605e-05,0,0,0,0,0,0,0,0.143709891970795,0,0,0,0,0,0,-0.00653647309472955,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.27680170147543,0,0,0,0,0.131713118426885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180443282635261,0,0,0,0,0,0,-0.0249283106605064,0,0,0.0932257741578962,0,0,0,-0.0196156307704065,0,0,0,0,0,0,0,0.00886287244566426,0,0,0,0,0,0
X600028.SH,0.100293134997409,0,0,0,0,0,0,0,0,0.00293150245534401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276132688535055,0,0.0960467935375822,0,0,0.0712757562973456,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136358602813401,0,0,0,0.0286339730163418,0.018679989630956,0,0,0,0.0142369460396649,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0611545373881898,0,0,0,0,0,0,0,0,0,0.0639273231097516,0,0,0,0.126097098317677,0,0,-3.46944695195361e-18,0,0,0.0625268481882003,0.0207522542064992,0,0.0209187447157413,0,0,0,-0.0875662615439278,0,0,0,0,0.0353106563004232,-0.0166054837788985,0.0477853570009509,0,0,0.018077267937998,0,0,0,0,0,0,0,0.0254586568511544,0,0,0,0,0,0,0
X600188.SH,0,0.804225666506511,0,0,0,0,0,0,0,0.126747084403353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979647091750214,0,0.0589173339357646,-0.224194746501521,0,0.0395837438312419,0,0,0,-0.0150455585079461,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0282759850739211,0,0,0,0,0,-0.0168068771294276,-0.0103741586847912,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.413619304886163,0,0,0,0,0,0.0638294179919391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935874741277082,0,0,0,0.0632317300249555,0,0.106686046846911,0,0,0,0.069208835433552,0,0,0,0,0,0,0,0,0,0.00886689001581802,0,0,0,0.0431890843484942,-0.0157656436105913,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0262209078428287,0,0.436786571636835,0,0,0,0,0,0,0,0,0,0,0,0,0.0543039826497445,0,0.170256554484521,0,0,0,0,0,0,0,0,0.067336966328278,0,0.464600991456346,0.0566794746547897,0,0,0,0,0,0,0,-0.101924174663243,0,0,0,0.0964860018885336,0,-0.0523198327706363,0,0,0,0,0,0.0157028574562459,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0207365631625189,0,0,0.10837507057474,0,0.0894079057343073,0,0,0,0,0.0320399263686192,0,0,0,-0.0602538432341335,0,0.0752825330724567,0,0,0,0,0,0,0,0,0.313497398923165,0,0,0,0,0,0,0,0,0,0,0.00463831712983951,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.151006820007274,0,0,0,0,0,0,0.125769234052577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299050816040365,0,0,0.0295760008044507,0,0,0,0,0,0.108361276329282,0,0,0,0,0,0,0.179284886508383,0,0,0,0,0.0256084731885757,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.202995320934684,0,0.00801704903568606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238445928459133,0.132754714132026,0,0,0,0,0.0847214019560707,0,0.152222215265244,0.268103493145468,0,0,0.0897429134522133,0,0,0,0,0,0,0,0,0,0,-0.0799600655968065,0,0,0,0.0479351429387188,0,0,-0.0380774138870851,0.0248190753711412,0,0,0,0,0,0
