,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600011.SH,X002466.SZ,X600010.SH,X600188.SH,X000877.SZ,X600660.SH,X002271.SZ,X601600.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X600176.SH,X000408.SZ,X600426.SH,X601991.SH,X002080.SZ,X000786.SZ,X600219.SH,X600795.SH,X600803.SH,X600027.SH,X600688.SH,X002326.SZ,X300037.SZ,X600399.SH,X300073.SZ,X000831.SZ,X600516.SH,X000825.SZ,X600141.SH,X600157.SH,X600801.SH,X600486.SH,X000959.SZ,X600021.SH,X000807.SZ,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0182738557696608,0,0,0,0,0.0672480686930573,0,0.114129676091827,0,0,0,0.0319413340832708,0,0,0.0182267935800366,0,0,0,0,0,0,0.0300939721543631,0,0,0,0,0,0.000885742774319808,0,0,0,0,0,0,0,0.0951845164565084,0,0,0,-0.0128034606502787,0,0,0,0,0,0,0
X600028.SH,0.123647230448101,0,0,0,0,0,0,0,0,0,0,0,0.0548446382722864,0,0,0,0,0,0,0.0667634082879034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622464024675345,0,0,0,0,0,0,0,0,0.0233384688284323,0,0,0,0,0,0,0,-0.0247875840919998,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.00426313088068375,0.0768684466116914,0,0.377268235168601,0,0,0,0,0,0,0.0309155262044473,0,0.00599987507563692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360226816472417,0,0,0,0.0322952744183285,0,0.0828882447657714,0,0,-0.0269741360402733,0,0,0,0,0,0,0
X600309.SH,0.0688961887079274,0,0,0,0,0,0,0,0,-0.0985177197524673,0,0,0.0302790977531259,0,0.0332253700078272,0,0.132066898581857,0,0,0.0178711657778281,0,-0.0066923793990376,0,0,0,0,0,0,0.0997406286321031,0.0339158338637107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225653897700409,0,0,0,-0.0138966970214757,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0135814885578085,0.00576070201373966,0.0800663704786773,0.0940230361449016,0,0.0243264961309921,0,0,0,0,0,0,0,0,0.0498322431060048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10806416938382,0,0,0,0,0.449024013581769,0,0,0,0,0,0,-0.00477005080640995,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.260622550255405,0,0,0,0.152624290298624,0,0,0,0,0,0,0,0,0,0,0.0160154314071495,0,0,0,0,0,0,0,0,0,0.0400823570993998,0,0,0,0,0,0,0.121162885584492,0,0,0,0,0,0,0,0,0.00772252007266764,-4.33680868994202e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.158340486670668,0.0979607829711493,0.0478461113262455,0,0,0,0,0.186085544712565,0,0,0,0,0,0,0,0.35921102207003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946597258946271,0,0,0,0,0,0,0,-0.131909466601027,0,0,0,0.0154206720132483,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.290055711644858,0.2518472859784,0,0,0,0,0,0.0691924189987787,0,0,0,0,0,0.0786408757727824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424082292935389,0,0.156896599024781,0,0,0,0,0.00757443454069874,0,0,0,0,0,0,-0.0104255705097087,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0319596412209785,0,0.0775005539501114,0.164220411635247,0,0,0,0,0,0,0,0,0,0,0,0,0.00610933368478956,0,0.0129646334588136,0,0,0,0,0,0,0,0,0,0,-0.0104415716667936,0,0,0,0,0,0.180313384308152,0,0.0942672994491161,0,0.023507268067574,0,0,-0.0168086083195539,-0.0215493074775032,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0117645399865207,0,0,0,0,0,-0.0761573474699433,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488409319062988,0,0,0,0,0,0,0,0.461352824775997,0,0.0963461992732067,0,0,0,0,0,0,0,0,-0.0123634897625701,0,0,0.455454297095748,0,0,0,-0.000389704615901531,0,0,0,0,0,0,0
