,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601158.SH,X000027.SZ,X601992.SH,X600583.SH,X000539.SZ,X000792.SZ,X002466.SZ,X600309.SH,X600623.SH,X000630.SZ,X600352.SH,X000709.SZ,X600660.SH,X000898.SZ,X000883.SZ,X600021.SH,X002470.SZ,X600098.SH,X600160.SH,X601918.SH,X600863.SH,X600489.SH,X600808.SH,X600307.SH,X000060.SZ,X600547.SH,X600578.SH,X000629.SZ,X600022.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0.274638790945146,0,0,0,0,0,0,0,0,0,0,-0.0465837202019176,0,0,-0.0244796490815818,0,0,0,0.175842929452626,-0.0568494181959114,0.554755076623902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093372387424815,0,0,0,0,0,0,-0.379083302894033,0,0,-0.0898548420813493,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.295041562438344,0,0,0,0,0,0,0,0,0,0,0,0,0.136742384103123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797861630079326,0,0,0.0367877334533342,0,0,0,0,0.298251238418252,0,0,0,0,0,0,0,0,-0.0129083753264033,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.213858013266097,0,0,0,0,0,0,0,0,0,0.0998426377028476,0,0.0138108589104164,0.0504463787742855,0,0.0573610018841807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127040173427175,0,0,0,0,0.2667900971849,0,0,0,0,0,0,-2.16840434497101e-19,0.0113508047488987,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.106085248255131,0.0463372629344881,0,0,0,0,0.181026017893686,0,0,0.00888021201382467,0.0914633440133909,0,0,0,0,0.023649079403331,0.0275023720956686,0,0,0,0,0,0,0,0,0,0.1065229878916,0,0,0,0,0,0,0,0.227596154502996,0.020191207184473,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345576608077439,0,0,0,0.17998081354403,0,0,0,0,0,0,0,0,0,0.0202127157936753,0.167497175474775,0,0,0.239745203369565,0,0,0,0,0,0,0,0,0,0.00182673363935357,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.109026040315477,0,0,0,0,0,0.262706451965233,0,0,0,0,0,0.0131928234813433,0,0,0,0.0173735691901311,0,0,0,0,0.0189525852725778,0,-2.71050543121376e-20,0,0,0,0,0.0767728310716516,0.0269276796511202,0,0,0,0,0,0,0,0,0,0.261114344490428,0,0,0,0,0,0,-0.0152620465193916,-0.0139141666901182,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.183083368973516,0,0,0,0,0,0,0.157585931549666,0,0,0,0,0,0.238118255014293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720798847512999,0,0,0,0,0,0,0,0,0.254098518336439,0,0,0,0,0.00347450043253004,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.118510959573338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348567068921213,0,0.288809546057672,0,0,0,0,0,0,0.217209689231997,0,0,0,0.102726105244393,0,0,0,0,0,0,0,0,0,0,0,-0.0053469287783776,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.182422732845603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113812962389382,0,0,0,0,0.0720477561382941,0,0,0,0,0,0,0,0.0839242962865468,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.180955840161054,0,0,0,0,0.0354545363062913,0,-0.0393785359079651,0,0,0,0,0,0,0
X600583.SH,0,0,0.10987977028182,0,0.0318404967785325,0,0,0,0,0,0.193212502893632,0,0,0,0.0271296680941354,0,0,0,0,0,0.0467659829901423,0,0,0,0,0.0329203957857949,0,0.254489855232381,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232882343884283,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0862636186560355,0,0,0,0,0,0,0,0.109043228369358,0,0.0133377319181636,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.300381414121633,0,0,0.0205298387278333,0.0803388955714574,0,0,0,0,0.1147981801315,0,0,0,0,0,0,-0.0356396979286,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.179392821946283,0,0,0,0,0.112942447306382,0,0.012935159606068,0,0.18451366956931,0,0.0166079468417205,0,0,0,0.149854150574848,0,0,0,0,0,0,0,0,0,0.0443570221285658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238233756316096,0.00206990731479709,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.169358730417023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151707684057004,0,0,0,0,0,0,0,0,0,0,0,0.0916813041260068,0.0422544109737555,0.49897413978414,0,0,-0.0831395495750174,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0048058715863705,8.67361737988404e-19,0,0,0.0413055390305502,0,0,0.106090769893725,0,0,0,0.143288624291918,0,0,0,0,0,0,0,0,0,0,0,0.341602021297873,0,0,0,0,0,0,0,0,0.0293685863223053,0.044672653723759,0,0,0,0,0,0,-0.0277060876758824,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801307507086118,0,0,0,0,0,0,0,0.143861276253792,0,0,0,0,0,0,0,0,0,0,0.0589196333793514,0.155306729070832,0.104083263926956,0,0,0,0,0.194387076561358,0,0,0,0.0968817363848492,0.000898191501953853,0,-0.0171354126862564,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326712862200649,0.0575749635347916,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925136076850394,0,0,0,0,0,0,0,0,0,0,0.162160799505066,0,0,0,0,0,0,0,0,0,0,0.289417367585831,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310226483919394,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588316035517123,0,-0.0675172246924028,-0.00790333461717337,0,0,0,0,0,-0.0198106647504079,0,0,0,0,0,0,0,0,0,-0.0589881814340861,0.105339850233903,0,0,0,0,0,0.0642038768982706,0,0,0,0.534073075033127,0.0972235984842084,0,-0.0813753333908913,0.0156560063012078,0,0,0,0,0,0
X600660.SH,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.12284824474229,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.122174889138172,0,0,0,-3.46944695195361e-18,0.0232144172531356,0,0,0,0,0,0.0859714342926182,0,0,0.0779986822297968,0,0,0,0,0,0,0,0,0,0.14069141706167,0.0176511562312265,0,0,0,-0.00973354583275608,0.0194195670594151,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420940813997854,0,0.0440721394443337,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124488628259507,0,0,0,0.0528640871229419,0,0,0,-0.0495583778351032,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.200943263570992,0,0,0,0,0,0,0,0.051204773429863,0,0.0921478312207163,0,0,0,0.100114239929393,0.0292098025139596,0,0,0,0,0,0,0,0,0,0.108043903444321,0,0,0,0.0395910764081413,0,0,0,0,0,0,0,0,0.091533672041762,0,-0.0312986326423787,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.042996386091964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.125494781213826,0,0.16105512721389,0,0,0,0,0,0,0,0,0.173071937216039,0.074180146044716,0.127722661555767,0,0,0,0,0.105853221492681,0,0,0,0,0,0,-0.00650050254324338,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.0729644271158563,0,0,0,0,0,0,0,0.0601628575546306,0,0,0.0386057272345403,0,0,0.315524506224848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032926987686539,0,0,0.221771586768081,0,-0.0102819508815947,0.0185791281920551,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711371955638559,0,0,0,0,0,0,0.440649268095155,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.144259294981991,0,0,0,0,0,0,0,0,0,0,0,-0.0120906664408256,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.1146389840867,0,0,0,0,0,0,0,-0.156241482867195,0,0.0168679232430412,0.180315558088314,0,0,0,0,0,0,0,0,0,0,0,0,0.110062626553638,0,0,0.531714667533835,0,0,0,0,0,0,0,0.230346353629931,0,0,0,0,0,0,0,0,0,0,0,0,-0.049446678437727,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.288401689001682,0,0,0,0,0,0,0,0,0,0.0113654719659851,0,0,0,0,0,0,0,0,0,0.0275287446077768,0,0,0,0,0,0,0.274099536012585,0,0,0.142516568601307,0,0,0,0,0,0,0,0,0,0,0,0,-0.00303279295453264,0.0238900302276912,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0819521491958614,0,0,0,0,0,0,0,0,0,0.0773912290752912,0.0552660032089915,0,0,0,0,0,0.0695568682717204,0,0,0,0,0,0.373681299925701,0,0,0,0,0,0,0,0,0.0361152699342425,0,0,0,0,0,0,0,-0.0114934923678436,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.177222702250095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.158261257244297,0,0.407410897871975,0,0,0,0,0,-0.014770715918361,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162294525382024,0,0,0,0,0,0.0692874899727652,0,0.0142583677630294,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.102514429836532,0,0,0,0.0155768549033414,0.206957168871697,0,0,0,0.0613251408807671,0,0,-0.0405678745328048,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132681912470916,0,0,0,0,0,0,0,0.0768545079266291,0,0.124388269932782,0,0,0,0,0,0,0.0587796212227108,0,0.018188224042866,0.031041216477703,0.058117407798195,0,0,0,0,0,0,0,0.0671215449446016,0.296001312107991,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581268261947094,0,0.130351880265346,0,0,0,0,0,0,0,0,0,0,0.0993983042609067,0,0,0,0.262427868218112,0,0,0,0,0.223911744234675,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040280551754935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211313378018621,0.0604324169902795,0,0.493705484621772,0,0,0.0444749356054852,0,0,0,0.20518206427491,0,0,0,0.00336056891428227,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.108883301331607,0,0,0,0,0,0,0,0.104599940636621,0,0.233244168873774,0.087777855394237,0,0,0,0,3.46944695195361e-18,0,0.13487507195463,0,0,0,0,0,0,0,0.13335721757287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452514272403394,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0943845618213472,0,0,0,0,0,0,0,0.0344427719787396,0,0,0,0,0,0,0,0.0193513114194632,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.205174854860735,0,0.0485578860811031,0,0,0.151408611315767,0.0175255785105167,0.0761311782511956,0,0,0,0.150140253252014,0,0,-0.00901458901319468,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436793555309397,0,0,0.0417556218922576,0,0,0,0.304814876245374,0,0.118693139486655,0,0,0,0,0,0,0.226010515972824,0,0,0.0888448364181957,0,0,0,-0.00354241518019232,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600520832726605,0.0996572570150007,0,0,0,0,0,0.132375647683414,0.135355701186452,0,0,0,0,0.12701873028266,0,0,0.0692149213253249,0,0.146992008058568,0,0,0,0,0,0,0,0.0135947217606203,0,0,0,0,0,0,-0.0214875750965,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302098275108601,0,0,0,0.0620245773763523,0,0,0,0.0602801351030341,0,0,0,0,0,0,0,0,0,0,-0.00172716064698053,-0.0194166879677807,0,0,0,0,-0.0374919275066142,-0.0363238129412252,0,0,0,0,0.0531752460699073,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184841975796211,0,0,-0.237599179088818,0,-0.823696673044994,0,0,0,0,0,0,0.324567357796051,-0.204335489129287,0,0,0,0,0,0,0,0,0,0,0,0,0.947454604329498,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628796234713389,0,0,0,0,0,0,0,0,-0.0155019901588402,0,0,0,0,0,0.0249794232879413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188965870941614,0,0,0,0,2.44335774623708,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0827456929211869,0,0,0,0.00872708265286472,-0.0641975900388726,0,-0.0473030447824267,0,0,0.0476087809140885,0,0,0,0,0.0503339100528122,0,0,0,0,0,0,0,0,0,0,-0.0796085868512834,0.185484427339403,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516298804550049,-0.00798496034298909,0,0.0413842666373072,0,0,0,0
MKreturn,0.164778867433722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323600272794218,0,0,0,0,0,0,0.172363066621556,0.0909726663656478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268124912124648,0,0,0,0,0,0,0,0,0,0,-0.337417533344953,0,-0.046759139397157,0.0239411574478878,0.223163181444987,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573502388540266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00436345393637984,0,0,0,0.00496701581159755,0.0120918854727179,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482042858296518,0,0,0,0,-0.0887275356615479,0,0,0,0,0,0,0,0.0396122777856947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0709611290920837,0.129746414388326,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206874672449289,0,0,0,0,-0.00568692064461125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135911275114686,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00286337777133689,0,0,0.00278719258062065,0,0,0,0,0,0,0,0.00153030897479194,0,0,0,-0.00281086324174614,0,0,0,0,0,0,0,0,0,0,0,0,0.000744343283605818,0,0,0,0,0.00105673175151159,0,0,0,0,0,0,-0.0117273864796186,0.0166921398215151,0,0,0,0,0,0
