,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X601991.SH,X600157.SH,X600111.SH,X600027.SH,X600362.SH,X600886.SH,X002466.SZ,X600623.SH,X601992.SH,X000792.SZ,X600489.SH,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000709.SZ,X600352.SH,X000723.SZ,X000898.SZ,X002407.SZ,X000539.SZ,X002460.SZ,X000983.SZ,X002470.SZ,X000027.SZ,X000630.SZ,X000012.SZ,X600176.SH,X000060.SZ,X600021.SH,X000761.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780907463106006,0,0,0,0,0,0,0,0,0,-0.0267168085273463,0.886927925765703,0,0,0,0,0.0578959219207373,0,0,0,0,0,0.128669804352395,0,0,0.0927150019083064,0,0,0,0,0,0,0,-0.0286159597582392,0,0,0,0,0,0,0.142004230482283,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0194485859290391,0,0,0,0,0.138487573487471,0,0,0,0,0.0969616442289478,0,0.0841722347477657,0,0,0,0,0.060648220335812,0.045025441429126,0.0148130613481836,0,0,0,0,0,0.0511699241532975,0.024108122179113,0,0,0,0,-0.0308782385241432,0,0,0,0,0.231890273530827,0,0,0,0,0,0.0234301855228218,0,0,0,-0.098178599038004,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0188716119170948,0,0,0,0,0,0,0,0,0,0,0,0.147103378309345,0,0,0,0,0.239217021875764,0,0,0,0.0950840834829329,0,0,0,0,0,0,0,0,0,-0.00604199342832823,0.47552066186151,0,0,0,0,0,0.0354293431912009,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.101099766367787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529604490923342,0,0.0650554991039959,0,0.0115090914709574,0,0,0,0,0,0,0,0.00223902769006012,0,0,0.123642756291556,0,0,0,0,0.0192024513869056,0,0,0,0,0,-0.0233753371145699,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.258187652556913,0.145005149091724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188306460032562,0,0,0.00941983745230085,0,0.0637563117070472,0,0,0,0,0,0,0,0.0314926895890003,0,0,0,0,0.0477490812966919,0,0,0,0,0.0189912955028378,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.583278886457552,0,0,0,0,0,0.0371401551872514,0,0,0,0,0,0,0,0,0,0.0809833631161104,0,0,0,0,0,0,0.00251596889669629,0.197272484843624,0,0,0,0,0,0.130093214229013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0472102696340406,0,-0.00888712860620574,0,0,0,0,0.0165468662930556,0,0,0,0,0,0,0,0,0,0.0729730774013325,0,0,0.0430086313649768,0,0,0,0,0,0,0,0,0,0,0.0218185528251199,0,0,0,0,0,0,0,0,0,0,0,0.00598198603537817,0.0219122722501157,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.060735457456925,0,0,0,0.162280259904757,0,-0.0359719152693406,0.154059674979428,0,0,0,0,-4.33680868994202e-19,0,0,0.0807560362670305,0,0,0,0,0.045616868807932,0.0150561749707696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163857991865801,0,0,0,0,-0.043737489969661,0.0773955416939968,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0901422946118619,0,0,0,-0.0857635327293289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404675759711595,0,0.229698307965898,0,0,0,0,-0.0659044724815815,0,0,0,0,0,0,0.0662756596483538,0,0,0.146054025964712,0,0,0,0,0,0.0181808385587964,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.171757633799978,0,-0.00397742183334744,0,0,0,0,0,0,0,0,0,0.00468819627044357,0,0.216685975459186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362312472607294,0,0.418741118669408,-0.192456569547991,0,0,0,0,0,0,0,0,0,0,-0.0129291307160077,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151608707724955,0,0,0,0,0,0.104365156191021,0.116872093074268,0,0,0,0.16394154715913,0,0,0.32354309349149,-0.0242735527553863,0,0,0,0,0,0,0.0660816039656167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0664103540840031,0,0,0,0.0471924350261458,0,0,0,0,0.179659069463118,-0.000798247299682435,0,0,0,0.0796540659964249,0,0,0.0282644832409598,-0.0450426154062009,0.00763856194390598,0,0.101485045022241,0,0,0,-0.0303369216062003,0,0,0,0.0431777285657254,0.19702672104274,0.119407699994363,0,0,0,0,0,0,0,0,0,0,0.0159099968974597,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0274333773102742,0,0,0,0,0,0,0,0.00138202920322706,0.132114612491764,0,0,0,0,0,0,0.0756822317323003,0.0467254920199,0.0766464665037805,0,0,0,0,0,0,0,0,0,0.178334950191749,0,0,0.176815100419248,0,0.102293113507114,0,0,0,0,0,0,-0.0122233359606958,-0.0334046460069577,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.594516275052859,0,0,0,0,0,0,0,0,-0.0305447479382809,-1.73472347597681e-18,0.0176564344548596,0,0,0,0,0,0,-0.0488339623439607,0,0,0,0,0.0655014782680986,0,0,0,0,0,0,0.00503740208501867,0,0,0,0.0436429456934469,0,0,0,0,0,0,0.0290619617960389,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0174164019739661,0,0,0.0532093795533282,0,0,0,0,0.0137579973977853,0,0.0810122485825568,0,0,0,0,0,0,0.0238336395342731,0,0.0914040755775002,0,0,0.0103680506415592,0,0,0,0,0,0,0,0,0,0,0,0.0700618762060415,0,0,0,0,0,0.0295452401080049,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.206860285813134,0,0,0,0.136390157458455,0,0.100939823644456,-0.0327161206926793,0,0,0,0.0156867326885638,-0.136043856684491,0,0,-0.0214674111885155,0,0,0,0,0,0,0.368004930347134,0,0,0,0,0.0901083847229464,0,0,0,0,0,0,0,0.0255201353580006,0.0122311376002638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0341292835128433,0,0.0349884624810185,0,2.16840434497101e-19,0.0386699031594527,0,0,0,0,0,0.00584337802236536,0,-0.00482700070976316,0,0,0,0.0289035416032215,0,0,0,0,0,0,0,0,0,0,0,0.0578652781837743,0.0116561437153688,0,0,0,0.0399405089976461,0,0,0,0,0,0,0.00992241552154312,0.0130429808910331,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.214021692537212,0,0,0,0,0,0.244745049570055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792667886757831,0,0,0,0,0.0467425200058516,0,0,0,0,0,0,0,0,0,0,0.0696624306977311,0,0,0,0,0,0.0321128456303662,0.0117675670220926,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739114270319156,0,0,0,0,0,0,0.14554319161457,0,0,0,0,0.0998719673479831,0,0.108445257378144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.0777012468235079,0,0.0753787265644072,0,0,0,0,0,0,0,0,0.154229927800305,0,0,0.111230793026064,0.153876653929455,0,0,0,0,0.142657931873354,0,0.203083912699932,0,0,0,0,0.073664169428679,0,0,0,0,0.0589398026939441,0,0,0,0.191796545055941,0,0.0349856558392991,0,0,0,0,-0.00639617282905473,-0.0405125994835135,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0386602298662489,0,0,0,0,0,0,0,0,0,0,0,0.00656595698850522,0,0,0.220582649212002,0,0,0.100321556258616,0.119122075329933,0,0,0.0327892711067121,0,0,0,0,0,0,0,0,0.0893601094450676,0,0,0,0.0239669105613625,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217631465608216,0,0,0,0,0.0628584205228202,0,0,0,0,0,0,0,0,0,0,0.0155694273189585,0,0,0,0.0772802150170489,0.168442014137719,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075355093565076,0,0,0,0,0,0.0718487734803052,0,0.0637075565288889,0,0.0352704380011383,0.0155670722671801,0,0,0,0,0,0,0,0,0,0,0,0.160440347330533,0,0,0.138949839131602,0,0.143407285137008,0,0,0,-0.00691491201201538,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.065438971434654,0,0,0.0417118064581855,0,0,0,0,0.071457654676358,0,0,0.00238413614630722,0,0,0,0.164454620756483,0.044811626357533,0,0,0,0,0,0,0,0.214075913490815,-0.0202386531425712,0,0,0.131882383202454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0186821947980052,0,0,0,0.0461978398596119,0,0,0.023346665879255,0,0,0,0,0.0123146521887865,0,0.0597038686858453,0,0,0,0,0,0.075859672416508,0.145242251716616,0,0,0,0,0,-0.0291391647180834,0,0,0,0,0,0,0,0,0,0.159230228271117,0.182055063502538,0,0,0,0,0,0.0180191211234718,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.154381803103285,0,0,0,0.0942071723580764,0,0,0,0.0395613990042512,0,0,0,0,0,0,0.293302330949335,0,0,0,0,0,0,0.0130942675283039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036414379954351,0,0,-0.0862243795695917,0.138961565037962,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.113214854639537,0,0,0,0,0,0.0113450244078435,0.105857095215284,0.105258416837299,0,0,0,0,0,0,0,0,0,0.177517841565521,0,0,0,0,0,0,0,0,0,0,0,0.0988441759448377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121995681478115,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,-0.0810467620193591,0,0.286226949088288,0,0,0,0,0,0,0,0,0,0,0.347538736041675,0,0,0,0,-0.0357980023618908,0.0477993159636133,0,0,0,0,0,0,0,0,-0.0898501853551805,0,0,0,0,0.542538730219431,0,0,0,0,0,0,0,0,0.16760368215352,0,0,0,0.159138972938784,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0464511244016843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209377846246557,0,0,0,0,0,0.012918903670465,0.0253994910427583,0,0,0,0,0,0,0,0,0,0,0.016292629377552,0,0.299035863569347,0,0,0.0845676727654641,0.0416075219575431,0,0,0,0,-0.00458123116378927,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505912415093173,0,0,0.0739217886858127,0,0,0,0,0,0.0948037504693764,0,0,0,0,0,0,0,0,0.411769813711831,0,0,0,0.113380897427739,0,0,0,0,0,0,0,0,0,0.0580114163723547,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.633387647561761,0,0.0245288553444408,0.0363697848756619,0,0,0,0,0,0.288895598810959,0,0,0.147555588325055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.067418601014773,0,0.116967732860914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547344056646347,0,0,0,0,0,0,-0.0314243579510433,0,0,0,0,0.0384119455970151,0,0,0,0.139256753231091,0.332224899116216,0,0,0,0,0,-0.000453291705747488,0,0.0511170514956705,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.064409066028358,0,0,0,0.0735751523035474,0,-8.67361737988404e-19,0,0,0,0,8.67361737988404e-19,0,0.0159569912255954,0.132944567346952,0,0,0,0,0,0.00241287285270765,0,0.168968985251458,0,0,0,0,0,0,0,0,0,0.00901350049674433,0.0688028902969689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.086991611184944,0,0,0,0,0.121562514989984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451799980111905,0,0,0,0,0,0,0,0.0191001759100627,0,0.0106453466411262,0,0,0,0,0.0216096723426984,0.0490041617412525,0.0883326242117473,0,0.0424089238600533,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.141376631449448,0,0,0,0,0,0,0,0.0349932641499324,0,0.171066958413566,0,0,0,0,0,0.0285518544411858,0.131817673980688,0,0,0,0,0,0,0,0,0,0.044715643702506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0561014926091558,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136296225742219,0,0,0,0,0,0,0.190378945117724,0,0,0.0855001692089992,0,0,0,0,0,0,0,0.26240323986431,0,0,0.110730409946922,0,0,0.183841812191489,0,0.0275495630570197,0,0.0158431304700437,0,0,0,0.0232167856035882,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.171412309158981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269489315029288,0.0285268307000482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447978587200448,0.00573031459283881,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879758917952097,0,0,0.00438544828390374,0,0,0,0,0.000874635838003106,0,0.0166182694805341,0,0.00924942896504684,0.0764487336308234,0,0.148830663782545,0,0,0,0,0,0,0,0,0,0,0.16934356499671,0.154513639237299,0,0,0,0,0,0,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503639919051033,0,0,0,-0.0703956317323013,0.226782016502541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299258241991368,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638700108328893,0,0,0,0,0,-0.00455023527679033,0,0,0.193827563688023,0,0.0955239733088087,0,0,0,-0.0418459740790132,0,0,0,0,0,-0.0508084435646856,0,0.0332033647113139,0,0,0.0201059467292795,0,0,0,0,0,0,0,0,0,0,0.0164929105310746,0,0,0.141779254788312,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0229171417402633,0,0,0.0317079958385593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547977880653433,0.0105315951672837,0,0,0,0,0,0,0,0.0434991662742341,0,0,-0.0359037434971644,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.202379664873994,-0.131014761134682,0,0,0,0,0,0,0,0,0,0,0,-0.0921426291148749,0,0,0,0.419684929511695,0,0,0,-0.118581746278474,0,0,0,0,0,-0.0530523086268036,0,0,0,0,0,0.167346749654499,0,0,0,0,0,0,0,0,0,0,0,0.871634984336901,0,0,0,-1.91678711637715,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12330565469116,0,0,0,0,0.0248480760412234,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.145615661070506,0,0,0,0,0,-0.0250038483271567,0,0,0,0,0,0,0,0,-0.186006045485427,0.494160535292314,0,0,0,0,0.599221436579009,0,0
RealEstate_excess,0,0,0,0,-0.0787405850152991,0,0.030390557776399,0,0,0,0.00558108945488872,0,0,0,0,0,0,0,0,-0.00931154421620926,0,0,0,0,0,0,0,0,0,-0.0183785538900965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576799618805379,0,0,0,0,0.0266571835006901,0,0,0.00411428900382345,0,0.441534123624788,0,0,0,0
MKreturn,0,0,0,0,0,-0.018557648930269,0,-0.0646545669356465,0,0,0,0,0,0,0,0,0,0,0,0,0.0446285341972775,0,0.0288453061517678,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0499866613480586,0,0,0,0,0,0,0,-0.0625218976910368,0.00955486850666844,0,0.0242579290987175,0,0.755041807992217,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000658146332682462,0,0,0,0,0,0,0,0,0.00209936241374376,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00610129373096509,0,0,0,0,-0.0611507036283945,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0283506607990283,0,-0.0483577683445448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112745369848477,0,0,0,0,0.0396203557278186,0.0096056819187903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747705181439187,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0120669603414361,0,0,0,0,0,0,0,0,0,0,0,-0.00255231919436186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.391746118600577,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0165426950709229,0,0,0,0,0,-0.00853226867352501,0,0,0,0,0,0,0,-0.0242081283278426,0.0179593970425742,0,0,0,0,0,-0.0065610780191245,0,-0.0130745496066558,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058121653269985,0.0477108495331997,0,0,0,0,0,0
