,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600111.SH,X600176.SH,X000709.SZ,X002460.SZ,X600352.SH,X000786.SZ,X600219.SH,X000629.SZ,X600808.SH,X600299.SH,X600489.SH,X002271.SZ,X600801.SH,X000825.SZ,X601158.SH,X000553.SZ,X300072.SZ,X002110.SZ,X000883.SZ,X600157.SH,X600583.SH,X002470.SZ,X600985.SH,X000630.SZ,X000027.SZ,X601699.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0.0442252525293156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740827525706985,0.169650818379622,0,0,0,0,0,0.00188032723406932,0,0,0,0.0312084011399702,0,0,0,0,0.0505013641505253,0,0,0,0,0,0,0,0.0385929570487837,0.00406098599800144,0,0,-0.0156959107475086,0.0448196342189553,0,0,0,0.0217774053434643,0,0
X601991.SH,0.144986497484081,0,0,0,0,0,0,0,0,0,0.0137512221703268,0,0,0,0,0,0,0,0.0804347435394313,0,0.0522122387710338,0,0,0.121803189869069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372867691637339,0,0,0.00434527626760978,0,0,0.0539726256807143,0,0,0,0,0,0,0.00333336339876512,0,0.00210940966469797,0,-0.00645869945587176,0,0
X600660.SH,0,0.135221534865653,0,0,0,0.0785448703973732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106974291222216,0,0,0,0,0,0,0.256569147515231,0.0189053890330606,0,0,0,0,0,0,-0.0059644567227327,0,0,0,0,0,0,0,0,-0.000591301727376612,-0.0287560288840109,0,0,0,-0.0156870177088749,0,0
X600688.SH,0,0,0,0,0,0,0.00836830847724211,0,0,0,0,0.063558778420653,0,0,0,0,0,0,0,0,0,0,0,0.0468928109542961,0,0,0,0,0.0584406278669801,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199741242596784,0.00946651438146553,0,0,0,0,0,0,0,0.00314414510969381,0.044704976755737,0,0,0,0.0322238783749509,0,0
X600886.SH,0,0,0.141367137980304,0,0.0543623894293497,0,0,0,0,0,0,0,0,0,0,0,0.11047934292028,0,0.0976218456840034,0,0,0,0,0,0,0,0,0.100226722193688,0,0,0,0,-0.0621648128678497,0,0,0,0,0,-0.0840080599962213,0,0,0.137180104932203,0,0,0,0.15989969645377,0,0,0,0,0,0.0140895548087292,-0.0244893781407292,0,0,0,-0.0847187161091482,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.00380679057992823,0,0,0.0101912235523468,0,0,0,0,0,0,0,0,0,0.0227380129822117,0.277756653079411,0.129773336261678,0,0,0,0,0,0,0,0,0.00506912232465851,0,0,0,0,0,0,0,0,0.0416592738764209,0,0,0,0,0,0,0.146973166096625,0,-0.00260142548058436,0.00948188834006955,0,0,0,-0.0249794115344317,0,0
X600795.SH,0,0,0,0,0,0,0.154511126833137,0,0,0,0,0.146287620811762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694056685308082,0,0,0,-0.036171413355974,0,0,0,0.0338610868008213,0,0,0,0,0,0,0,0,0.0402506473836807,0,0,0,0,0,0,0,0,0.0194212791159134,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.112123137480135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611834425399207,0.0107994937694742,0,0,0,0.0628613871373934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061519527570942,0.103225428462121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.356634875902091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131172139346399,0,0,0.102589048130296,0,0,0,0,-0.224841098728049,0,0,0,0,0,0,0.370217197598921,0,0,0,-0.0890970498764034,0,0,0.0204251789340449,0,0,0,0,0,0,0,0,0.0191923673319432,-0.0346452483439451,0,-0.0966576925342014,0,-0.0921645775272333,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-0.0589952735938549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809650728082143,0,0,0.246154172947707,0,0,0,0,0,0.206690491395209,0,0,0,0,0,0,0,0,0,0,0.0639379303607754,-0.0327931035444904,0,0,0,0.0298830290542874,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762609149491265,0,0.0520553452531378,0,0,0,0,0,0,0,0,0,0,-0.0737730384050981,0,0,0,0,-0.0406716481072054,0,0,0,0,0,-0.0970559165714601,0.0361388603553418,0,0,0,0,-0.0485255077154437,0,0
X000898.SZ,0,0,0,0,0.0315355621226137,0.0536312898093009,0,0,0,0,0,0,0,0,0.0604425962391276,0,0,0.0911058831804896,0,0,0,0,0,0.0529411265998043,0.0350838936374307,0,0,0,0,0,0,0.0193789131097505,0,0,0,0,0,0,0,0,0.0743264679806887,0,0,0,-1.73472347597681e-18,0,0,0,0.095385042387267,0,0,0.0262924992839229,-0.0119965386595677,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103944028468176,0,0,0,0,0.114929766793129,0.0773110572524433,0,0.189287350080503,0,0,0,0,0,0,0,0,0,0,0,0,0.0839040352449113,0.135445174090976,0,0.0447148624545155,0,0,0.0684667540858963,0,0,0,0.0696683583487846,0,0,0.0317635066454289,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238259695373292,0,0,0,0,0,0,0.21214873136258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116409350150898,0,0,0.00258165701809016,0,0.134398658253234,0,0,0.0539503257120563,0,0,-0.0276730747256194,0.00171533471292016,0.0152164719501554,0,0,0,-0.0490671781373251,0,0
X600176.SH,0,0,0,0,0,0.0116543168148591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413016801735745,0,0,0,0,0,0,0,0.189930411314194,0,0,0,0.0661400619302403,0,0,0,0,0,0,0,0.14455028715996,0,0,0,0,0,0,0,0,0,0,0.0072358571558015,0.0234210760930261,0,0,0,0.015364416330471,0,0
X000709.SZ,0,0,0,0.0236835109785382,0.101827570818151,0,0,0,0,0,0,0,0,0.123548552460364,0,0,0,0,0.0212969638084938,0,0,0,0,0.0278109863262176,0.0946933919541974,0,0,0,0,0,0.0563893223637671,0,0,0,0,0,0,0,0,0.0456724412893971,0,0,0.027534173628066,0.0066402387384439,0,0,0,0,0,0,0,-0.0200565160543559,0.0201712573395977,0,0,0,0.0374268019508907,0,0
X002460.SZ,0,0,0,-0.0218259931342158,0,0,0,0,0,0,0,0,0,0,0,0,0.11964745588325,0,0,0,0.604990526264589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188961968175533,0,0,0,0,0,0,0,0,0,0,0,-0.0216986176187333,0.0519292256714623,0,0,0,0.0138470877235117,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824297625324057,0.122018785731969,0,0,0,0,0,0,0,0,0,0,0,0,0.0301854684043479,0,0.141484747535082,0.0957166640057795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125821949495107,-0.0552323178048667,0,0,0,0,0,0
X000786.SZ,0,0.0160457299470579,0,0.369355488021273,0,0.104228910775559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049362699416123,0,0,0,0,0,0,0,0,0,0.245357116268527,0,0,0,0.207025386067561,0.0343482434472707,0,0,0.0127600989524848,0,0,0,0,0,0,0,0,-0.00789515633350998,2.16840434497101e-19,0,0,0,-0.0509767135413138,0,0
X600219.SH,0,0,0,0,0,0,0.0551192665494982,0.191571044830385,0.158711258772412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795302029888784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141482411847246,0,0.004426310637705,0,0,0,0,0,0,-0.0173524488075175,0.0134440718957564,0,0,0,0.0961315240873691,0,0
X000629.SZ,0,0,0,0,0,0.0926954799135625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00596259689289425,0,0,0,0.145868293380631,0,0,0,0,0,0,0.147966409383285,0,0,0,0,0,0.133600612621617,0.0537553368677224,0,0.0413264075117513,0,0,0.162768557276584,0,0,0,0,0,0,0.0304482116308973,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265738316682471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482467680167289,0,0,0,0,0.0201842534471317,0.19157326656355,0,0.0241242691397559,0,0,0,0,0,0,0,0,0.00583606199691114,0,0,0,0,0.0692365949133827,0,0
X600299.SH,0,0,0,0,0,0,0.140975936657031,0,0,0,0,0,0,0,0.0601357474170157,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.260878926544047,0,0.000106404974996839,0.00721682528490218,0,0,-0.113005049811959,0,0,0,0,0,0,0,0,0,0,0,0.0270700587895058,0,0,0,0,0,0,0,0,-0.0125847117102221,0,0,0,0,0.0487069466905777,0,0
X600489.SH,0,0,-0.0574462093799004,0,0,0,0,0,0,0.578778558107296,0,0,0,0,0,0,0,0,0,0,0,0,0.109899211888706,0,0,0,0.0360162127154273,0,0,0,0.101132208448023,0,0,0,0,0,0,0,0,0.00547898304176828,0,0,0,0,0,0,0,0,0,0,0,-0.00380877557084716,-0.0165899290060585,0,0,0,0.0172420204936034,0,0
X002271.SZ,0,0.231646267065012,0,0,0,0,0,0,0,0,0,0,0.0673082763216966,0,0,0,0,0.0826527113286362,0,0.0854092352163856,0,0,0,0,0,0,0,0.348358258130087,0.137529293870268,0,0,0,0,0,0,0,0,0,0,0.0741660381700408,0,0,0,0,0.0895311778683136,0.0445481099149636,0,0,0,0,0,0.0191851827150454,0.0174747233294961,0,0,0,0,0,0
X600801.SH,0,0,0,0.278660349400289,0,0.0696781051361303,0,0,0,0,0,0,0.0566016497676205,0,0,0,0,0,0.200631785353172,0,0,0,0,0,0,0,0,0,0,0,-0.113808570809472,0,0,0,0.165670269058329,0,0,0,0,0,0,0,0,0,0.0346560114406673,0,0,0,0,0,0,0,-0.00127455090672509,0,0,0,0.0421102016121051,0,0
X000825.SZ,0,0,0,0,0,0.0340679671539529,0,0,0,0,0,0,0,0,0,0,0,0.0798824722315344,0,0.00521719804760967,0,0,0,0,0,0,0.0223272052220756,0,0.0101918955253186,0,0,0,0,0,0.0264353483686204,0,0,0,0,0.0195949545448483,0.189467148267805,0,0,0,0,0,0,0,0.160533691774114,0,0,0.00625951312506284,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0365912806695045,0,0,0,0,0,0,0,0,0,0,0,0,0.0230163545687474,0.0527029244895031,0.0129612304610232,0,0,0,0,0,0,0,0,0,0,0.0229072565489788,0,0,0,0,0,0,0,0.0270770613012375,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,-0.00327135177282744,0,0,0,0.00240446672916795,0,0
X000553.SZ,0,0.0924661289336051,0,0,0,0.0189211902626313,0.0307555250535037,0,0.261615196388526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119830883764697,0.0425721335579929,0,0,0,0,0.106131430775785,0,0,0,0,0,0.0118685994298595,0,0,0,0,0,0,0,-0.0107997982244922,0,0.0839231758027596,0,0,-0.00339609301737947,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.0518172965185251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499040840947064,0,0,0,0.042243268145048,0,0,0.0100615597445622,-0.196511801545726,0,0,0,0,0,0,0,0.0136653013318315,0,0,0,0,0,0,0,0,0.0155715554400206,-0.00868801194768522,0,0,0,-0.0491078396389323,0,0
X002110.SZ,0,0,0,0,0,0.326297295727081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299927585128465,0,0,0.0191679672249223,0,0.175377334165482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197259809587709,0,0,0,0,0,0,0,0,0.0199323117568754,0.0100383586036769,0,0,0,0.0351889852123147,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465857659677778,0.0931976992786094,0,0,0,0,0,0,0.0625539690936262,0,0,0,0,0.00150542488445378,0,0,0.0281848403667405,0,0,0,0,0.0850969008419412,0,0,0,-0.000674510124978922,0.0279322986341497,0,0,0,0.0206848985830851,0,0
X600157.SH,0,0,0,0,0,0.185172144374194,0,0,0,-0.192835616909446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218206786203289,0,0,0,0,0.652853709355289,0,0,0,-0.361834469128611,0,0,0,0,0.459799625888854,0.254346994130285,0,0,0,0,0.0180254531798153,0,0,0,0,0,-0.00769080241781107,0.0111552069994514,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0844243170586775,0,0,0,0,0,0,0,0,0,0,0.0189382272675907,0,0,0,0,0,0,0,0.155571447041411,0,0,0,0,0,0.0654310926493711,0,0,0,0,0,0,0,0,0.0310406689741393,0.0834130264722491,0.0655014034028441,0,0,0,0,0,0.0220772612717255,0,0.235865205579582,0,-0.0273980230216323,0.0351182046045299,0,0,0,-0.0307234814745227,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117943527015,0,0,0.167401511072121,0,0,0,0,0,0,0,0.0531572718757091,0,0,0,0,0.00231066661849569,0,0,0.063905987592938,0,0,0,0,0,0,0,-0.0431904829237875,-0.0176041913756187,-0.0237858468142971,0,0,0,0.117727595952218,0,0
X600985.SH,0,0,0,0,0,0.110505374902204,0.161487546297766,0,0,0,0,0,0,0,0,0,0,0,0.141632400717196,0.0829357836905545,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0606993642373695,0,0,0,0,0.120779707208294,0,0,0.0404229574283728,0.0658712882340557,0,0,0.0770445135005303,0,0,0,0,0,0,0,0,0.00211622646390902,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.00522722476228185,0.0266303255770046,0,0,0,0,0,0,0,0,0,0,0.0519901270968586,0,0,0,0,0,0,0.0454966659494023,0,0,0,0.00462468321706265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126627967761161,0,0,0,0,0,0,0
X000027.SZ,0,0.150018150238101,0,0,0,0,0.0361806585030216,0,0,-0.115632899486726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449423488711909,0,0,0,0,0,0,0,0,-0.0346076938076297,0,0,0,0,0,0,0,0,0,0.0106807001596955,0,0,0.120181190656956,0,0,0,0,0.052509499580617,-0.00759278173874766,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163258229178286,0,0,0.0691018568118984,0,0,0,0,0,0.0440250104048918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765363411160911,0,0,0.0366993618314486,0,0,0,0,0,-0.000768366193328241,0.0541517350255492,0,0,0,0.0233695404783509,0,0
X600339.SH,0,0,0,0,0,0.0103654404057384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531468724458938,0,0,0,0,0,0,0,0.00441006830140389,0.410819247888179,0,0,0,0,0,0,-0.00420022903298538,-0.0189910438874029,0.0485006670645298,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.042201951271094,0,0,0,0,0,0,0,0,0,0.0284819867596626,0,0,0,0,0,0,0,0,-0.13033878771505,0,0,0,0,0,-0.166011730940531,0,0,0,0,-0.274680669028724,0,0,0,0,0,0,0,0,0,0,0,0.0650210218054157,-0.142205091114134,0,0,0,-0.176521418251247,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516859278128292,0,0,0,0,0,0,0,0,0,0,-0.0232603700774166,0,0,0,0.0968288676829749,0,0,0,0,0.554212597060024,0,0,0,0,0,0,0,0,0,0,1.87299684676787,0,0.885264317564821,0,0,0,-1.74569954454219,-4.38270864941933,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355584469271052,1.38777878078145e-17,0,0,0,-0.0659825686451851,-0.234542603448933,0,0,0,-0.302023313039628,0,0,0,0,0,0,0,0,0,0.310124451777511,0,0,0,0,0,0,0,-0.814308205210621,0.425301925298958,0,0,0,0,-0.51778426799476,0,0
RealEstate_excess,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.165891887437361,0,-0.0232235312979166,-0.0498932813152095,0,0,0,0,0,0,-0.0430139775584056,0,-0.055825595020724,0,0,-0.0199864709733356,0,0,0,0,0,0,0,-0.0668948889424131,0,0,0.0218084818170782,0.0396038887057212,0,0,0,0,0,0.01311139532987,0.0491655989816098,-0.00704903043755314,0.0156814836287117,0,0,0,0.0128363883695512,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118980192534918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043522810567421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350491450345428,-0.0133303939540404,0
MKvol,0,0,0,0,0,-0.0011683359652156,-0.00206498169417169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000592382976721616,0,0,0,0,0,0,0,-0.00181465103178008,0,0,0,0,0,0,0,0,0,-0.00299237778459475,0,0,0,0,0.108043231328314,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.133370145390737,0,0,0,0,0,0,0,0,0,0.0127006679426204,-0.212693372993834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229147538587242,0,0,0,0,0.1748888914167,0,0,-0.0896429456390275,-0.275903737943796,0.14491636931797,0,0,0,0,-2.10270794672497,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188041678029467,0,0,0,0,-0.112740013407022,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00715429494149213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136583921271617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236527150799272,0.00495432225743245,0,0,0,0,0.0372370168801456,0,0
