,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601600.SH,X600010.SH,X601898.SH,X600362.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X601991.SH,X600176.SH,X600188.SH,X600426.SH,X600795.SH,X600299.SH,X002466.SZ,X600688.SH,X600027.SH,X601992.SH,X002080.SZ,X600529.SH,X002353.SZ,X002409.SZ,X600612.SH,X600486.SH,X600219.SH,X600315.SH,X000301.SZ,X600516.SH,X000932.SZ,X000027.SZ,X000723.SZ,X002075.SZ,X600126.SH,X000898.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0390949943628486,0,0,0,0.0436198809247659,0,0,0,0,0,0,-0.0180343787953861,0,0,0,0.0198947371826967,0,0,0,0,0,0,8.67361737988404e-19,-0.0218473007979358,0.11735033592842,0,0,0,0,0,0,0,0,0,0.120566813233406,0,0,0,0,0,0,0,-0.00212520266171127,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.00698113046920656,0,0,0,0,0,0,0.0252674258178044,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0226741422880818,0,0.142903478648698,0,0,0,0,0,0,0.0248172563217927,0,0,0.0116814595968783,0,0,0,0,0,0,0,0.0053677921953859,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157635854339081,0,0,0,0.14643146787988,0.00175512097883731,0,0,0,0,0.0274486236819144,0.0561052966757826,0,0,0,0,0,0,0,0.034905672161962,0,0.0580431866564217,0,-8.67361737988404e-19,0,0,0,0,0.0709202575903799,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0104171291317529,0.000628652856094785,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0426117127583748,0,0,0,0,0,0.145669098386055,0,0,0,0,0,0,0,0,0,0,0,0.0412495574701846,0.22292824357971,0,0,0,-0.0044067122528567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01171390239044,0,0,0,0,0.00603087122790016,0.0105509089691637,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.105408277464221,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0143516841086473,0,0.157476330558012,0,0,0,0,0,0,0.0808102013049939,0,0,0.0994336955458003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267221762205892,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662578960723119,0.0684817146301184,0,0,0,0,0,0,0.0479521882875154,0,0,0,0,0,0.0313160652321428,-0.0584043909985031,0,0.0165430270510307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094383413868181,-0.0120734265884515,-0.0219279359994413,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831181940989578,0,0,0,0,0,0,0,0,0.00531071126726327,0,0,0,0,-0.00747682335258339,0,0,0,0,0,0.0653804236610749,0.0231231745305847,0,0,0,0,0,0,0.159281400899652,0,0.0917212968767313,0,0,0.118405717718397,0,0,0,0,-0.00205678960504161,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3051819948191,0.0301135124392985,0,0,0,0.130955027092429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187015986526413,0,0,0,0,0,0,0,0,0,-0.00813676460104455,-0.0110484549144808,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.118116881483771,0,0,0,0,0,0.0711677013898603,0,0,0,0,0,0,0,0.157460490682083,0,0,0.245391017848219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108069691441191,0,0.0766785594859615,0,0.0510087154120833,0,0,0,0.110111829111454,0.0727842939023693,0,0,0,0,0,-0.0104151625854041,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0230801304273069,0,0,0,0,0,0,0,0.0265595790284386,0,0,0,0,0,0.101247847548747,0,0,0,0.0361764312528946,0,0.0921514133951923,0,-1.73472347597681e-18,0,0,0.0212198528091174,0,0,0,0,0,0,0,0,0,0,-0.00629890627997569,0,0,0,-0.0344654567506333,0,0.00983503583845588,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0457675751031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759920589769641,0,0,0.29337392536344,0,0,0,0.0207433560646606,0.151988219860368,0.0674300274840608,0.121193853429725,0,0,0,0.10848990360213,0,0,0,0,0,0,0,0,0,0,0,0.00442909719966424,-0.00845394170605526,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.148286286497695,0,0,0,0,0,0,0,0,0,0,0,0,0.16314502759412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636729125292641,0,0,0,0,0.0394770536798665,0,0,0,0,0,0.138041844774666,0,0,0,0,0,0.0200032493365873,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.055871896076629,0,0,0,0,0,0.0193824471555494,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.017358752463527,0,0,0,0.0464756699750801,0.00176147691333554,0,0,0,0,0,0,0.137552642537207,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X600801.SH,0,0,0.150096601526644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542125830606147,0,0,0.153985047002277,0,0,0,0,0.0784849640246038,0,0,0,0.0785854177342514,0.0278760984293161,0,0,0,0,0,0,0,0.00556001732967221,0,0,0.165724072858246,0.133715543164874,0,0,0,0,0,-0.0211764868265039,0.0172711540752348,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0802328032726644,0,0,0.0434333155431227,0,0,0,0,0,0,0.219135123818529,0,0,0,0,0,0,0.228242786763418,0,0,0,0,0,0,0,0,0,0.0950172389606721,0,0,0,0,0,0,0.0883169040759017,0,0,0,0,0,0,0,0,0,0.0138093778381927,-0.00388792940361722,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0229881205674249,0,0.00973689730449253,0,0,0,0.19832748648332,0,0,0.00404779001015649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763552185363113,0,0,0,0.0612240863026946,0,0,0,0,0,0,0,0,0,0,0,0,0
