,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600886.SH,X002466.SZ,X600547.SH,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600803.SH,X600027.SH,X000877.SZ,X600426.SH,X000786.SZ,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X000408.SZ,X000630.SZ,X000807.SZ,X600176.SH,X600612.SH,X000932.SZ,X000933.SZ,X600348.SH,X600219.SH,X601168.SH,X300037.SZ,X002128.SZ,X600157.SH,X000027.SZ,X002353.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0.123103249649307,0,0,0,0,0,0,0.0230343805927236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364190169857155,0.10050805864285,0,0,0,0,0.33666558397108,0,0,0,0,0,0.0257099915652488,0.199562342889939,0,0,0,0,0,0,0,0,0.000343172141336165,0.00756232453942433,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.125196004625259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445394234030336,0,0,0,0,0,0,0,0,0,0.121981092228987,0,0,0,0,0,0,0,0,0,0,0,0,0.179362735722713,0,0,0,0,0,0,0,0,-0.022012564145587,0.00507966702079189,0,0,0,0,0.0518112647969221,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0851588603070585,0,0,-0.139589368901836,0,0,0,0,0.26628458132467,0.0213839722337604,0,0,0,0,0,0,0,0,0,0.109304998387021,0,0,0.00868904269439789,0,0,0,0,0,0.062630535355318,0,0.0814564364278012,0,0,0,0,0,0,0,0,0.188664572352668,0,0,0.00547503696064086,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.495063669933499,0,0,0.115228751111773,0,0,0,0,0,0,0,0,-0.145143928304837,0,0,0,0,0,-0.10029380559557,0,0,0,0,0,-0.127804174489164,0.295635286489071,0,0,0,0,0,0,0,0,-0.019745410513146,0,0,0,0,0,0,0,0,0,0,-0.0108416061916168,-0.00578364032328168,0,0,0,0,0,0
X000877.SZ,0,0,-0.135195841085495,0,0,0,0,0,0.318389867499307,0,-0.339105818600647,0,0,0,0.0353118260639886,0,0,0,0,0,0,0,0,0,0,-0.101770759771715,0,0,0.100082302606074,-0.0529095474686632,0,0,0.0330137068808423,0,0,0,0,0,0,0,0.191326792103372,0,0,0,0,0,0,0,0,0,-0.123452059967133,0.0126596745138641,-0.0274410377375278,0,0,0,-0.0406186667238089,0,0
X600426.SH,0,0,0,0.364835799257943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218475727087617,0,0,0,0,0,0.141583314461771,0,0,0,0.0925976928695568,0.195803171582647,0,0,0,0,0,0,0,0,0,0.135868850580417,0.00873466466872835,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.267527623740228,0,0,2.16840434497101e-19,0,-0.0250996088607068,0,0,0,0,0,0,0,0,0,0.190928832477301,0,0,0,0,0,0,0.129145505473109,0,0,-0.35231894159642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414837600017949,0,0,0.00223120316850361,0,0,0,0,0.044590458712187,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0284549318574048,0.549382482485423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795588672882516,0,0,0,0.0396187455964489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00831789509725176,0,0,0,0,-0.0341903645784258,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.18572396626033,0,0,0,-0.00180019420943723,0.0473990369304855,0,0.442102227292314,0,0,0,0,0,0,0,0,0,-0.0651102264580594,0,0,0,0,0,0,0,-0.0855595757879835,0,0,0.0393648871977679,0,0,0,0,0,0,0,0.156187172411246,0,0,0.0427759229071823,0,0,0,0,0.0205352366279475,0,0,0,-0.0959520004426989,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190294330290158,0.0822401123667825,0,0,0.0793279857356609,0,0,0,0,0,0,0,0,0,0,0,0.107331911245891,0,0,0,0,0,0,0,0.00114553864388319,0,-0.021773792349414,-0.0198838647474374,8.67361737988404e-19,0,0,0,-0.130213467550175,0,0
X600160.SH,0,0,0,0.163448551551527,0,0,-0.142681231505058,0,0,0,0,0,0,0.0123863534192575,0,0,0,0,0,0,0,0,0,0.0455795059730573,0,0,0,0,0,0.133028726476816,0,0,0,0,0,0.0519078647797851,0,0,0,0,0,0,0,0,-0.0211055858469777,0,0,0,0,0,0,-0.0113229073582835,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.318118814080214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390345664816765,-0.129798938712879,0,0,0,0,-0.0382186214964705,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237570668428547,0,0,0,0,0,0,0,0,0,-0.144691920263411,0,0.0574279948646154,0,-0.00699556140862116,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433382213791036,0.384466797039829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053356526756081,0,0,0,0,0,0,0,-0.00296604662751882,0,0,0,0,0,0.0599155953328863,0,0,0,0,0,0,0,-0.000375220393307204,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0585774293322438,8.67361737988404e-19,0.179825534298422,0,0,0,0,0,0,0,0.194349253489541,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0198258317307543,0.0655895782229626,0.051169618454022,0,0,0.0776419327839618,0,0,0,0.0235994654807542,0.044517558959424,0,0,0,0,0,0,0.0508707268013296,0,0,0,-0.0125268271648816,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.0809365327849862,0,-0.0201590307634066,0,0,0,0,0,0,0.587378287255666,0,0,0,0,-0.0891173287020682,0,0,-0.0600292160008965,0,-0.0789343913844608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109370005874943,0,0,0.132336078714482,0,0,0,0,0,0,0,0,0,-0.167347061283253,0,-0.0147603512961466,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.441959346286382,0,0,-0.00826550576431151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188825359949335,0,0,0.155559528456646,0,0,0.0149945921823711,0,0,0.0284895108916047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113354783530446,0,0,0.185128892369272,0,0
X600612.SH,0,0,0,0,0.0836938323503419,0,0,-0.0881962579600766,0,0,0,0,0,0,-0.0648976450719904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800864997828226,0,0,0,-0.00668918210384662,0.0852562639027852,0,0,0,0.174481023696235,0,0,-0.0204437438765916,-0.00911868314824301,0,0,0,0.0507802376989554,0,0
X000932.SZ,0,0,0,0,0.0835198781362265,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.169852892414948,0,0,0,0.293893153006813,0,0,0,0,0,0,0.128783610506054,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213660103050997,0.0268980998427669,0.1648620905118,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0406202970759418,0,0.158113326027739,0,0,0,0,0,0,0,0,0,0.172911094432665,0,0,0,0.00305317834949309,0,0,0,0,0,0,0,0,0.583220214126833,0,0,0,0,0,0,0.0160718771047569,0,0,0,0,0,0,0,0,0.0184360819397544,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0866078774980033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743012095648107,0,0,0,0,0.0797849396320569,0,0,0,0,0,0,0,0,0,0.0871734709795763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263844287269667,0,0,0,-0.00729874047646165,0,0,0,0,0,0
X600219.SH,0,0,0,0.0416869585516057,0,0,0,0,0,0,0,0,0,0,0,0.0137782598990584,0,0,0,0,0,0,0.175785869257815,0,0,0,0,0,0,0,0.094746397495518,0.10070398028018,0.0315683737077016,0,0,0.15626845457701,0,0,0,0.0113327732149182,0,0.012149329045079,0,0.034124647576402,0,0,0,0,0,0,0,0,0.00398483349787554,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.138193917962682,0,0,0.158285518065655,0,0,0,-0.0261992599427545,0,0.161264604225496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583180637515682,0,0,0,0,0,0,0.136208288557133,0,0,0,-0.000131222586548005,0,0,0,0,0,-0.174880314082712,-0.0242308167164333,0.00953820816832745,0,0,0,0,0,0
X300037.SZ,-0.123578603643775,0,0,0,-0.0855763025677836,0,0.21358881356897,0,0,0,0,0.185548323676267,0,0,0,0,0,0.0615362487701449,0,0,0.0228526844023932,0,0,0,0,0,0,0,-0.0157149849190935,0,0,0,0,0.0140204289145917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366243150408907,-0.00941907184707068,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0521840530441953,0.127026038846077,0.00725427161144345,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0426174091825642,0,0,0,0,0,0,0.0151684389692647,0,0,0,0,0,0.0980261589873385,0,0,0,0,0,0,0,0.010744845958257,0,0.0274830727715719,0,0,0,0,0,0,0,0,-0.027194234955639,0,-0.00693676677493741,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.064730602875617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147127282337659,0,0.0912423967231974,0,0,0,0,0,0,0,0,0,0.0412528465869937,0,0,0,0,0,0,0,0.0533645158566396,0.0298680897147826,0,0,0,0,0,0.0101784811588395,0,0,-2.71050543121376e-20,0.00895286072363733,0,0,0,-0.0105904519496952,0,0
X000027.SZ,0,0,0,0,0,-0.0222668549794324,0.052260839181022,0,0,0,0,0,0,0,0.029732125071309,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150742273893774,0,0.0372769892661663,0.1647401280761,0.107554636928112,0,0,0,0,0,0,0,0,0,0,0,0.0219473075950167,0,0,0,0.0354929175516979,0.107281736407254,0,-0.0273735398146261,0.00640385683789559,0,0,0,-0.0811331207974273,0,0
X002353.SZ,0.166305275935364,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249045618492508,0,0,0,0,0.197735676816669,0,0.144827035694475,0,-0.101156390666504,0.497342923547889,0,0,0.0906084679759402,0.00427564319955243,0,0,0,0.185427700907919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094568936604613,0,-0.0579129002270257,0.0644469460746004,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-0.0306138227348967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269330636058864,0,0,0,0.125087787407489,0,0,0,0.211941759224163,0,-0.0595186690068861,0,0,0,0,0,0,0,0,-0.0654545133337945,0.00867697108175866,-0.0124427887953756,0,0,0,-0.0363707862780467,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399682771317255,0,0,0,0,0,0,0,-0.0798922466214967,0,0,0,0,0,0,0,0,0,0,0,0,-0.207524355770265,0,0,0,0,0,0,0,0,0,-0.0492141528343221,0,0.0353423411143383,0,0,0.0685681306067609,-0.120802783285039,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.379609191903563,0,0,0,0.504049821361651,0,0,0,0,0,0,0.0296354287639462,0,0,0,0,0.254880344064513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132731804956521,0,0,0,0,0,0,0,0.71954977157889,0,0,0,-2.31716046537122,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21860329225245,0,0,0,0,1.60634884136743,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.11391335919151,0.0364914459092151,0,0,0,0,0,-0.0242194587266559,0,0,0,0,0,0,0,0,-0.0083955513475911,0,0,0,-0.0190387494308374,0,0,0,0.0524067456368864,0,-0.0916273698742812,0,0,0,0,0,0,0,0,0,0,0,-0.0438301301824637,0.0117740605685284,-0.0185005093678223,0,0,0,0,0,0
MKreturn,0,0,0,-0.0503306414717037,0,0,0.0183410242693676,0,0,0,0,-0.120884818514518,0,0,0,0,0,0,-0.0516861473914341,0,0,0,0,0,-0.0708528893756323,0,0,0,0.10546614713107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909740568323137,0,-0.00886401355776125,0.0650603257761949,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238507632038986,0,0,0,0,0,0,0,0,0,0.000962849254959966,0,0,0,0,0,0,0.000896190043373437,0.000563436589933002,0,0,-0.00011238781151495,0,0,0,0,0,0,0,0,0,0,0.00161111881005553,-0.0016326407641036,0.000395777990331271,0,0,-0.0120950804013388,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-5.42101086242752e-20,0,-0.231586649501939,0,0,0,0,0,-0.346413871156479,0,0,0,0.0562002063789845,0,0,0,0,0.0299858264863106,0,0,0,0,0,0,-0.011661497464001,0,0,-0.0589317958616906,0,0,0,0,0,0,0,0,0,0,0,0,-0.293918947834738,0.295804216418407,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00462571461224455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000839117215827128,0,0,0,0,0,0,0,0,0,0,0,0,0.00066945800694735,-0.00427189006061424,0.00675115384357308,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420959267119238,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713085131294671,0.0102729803135853,0,0,0,0.063400450614089,0,0
