,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600660.SH,X600010.SH,X600188.SH,X000301.SZ,X000877.SZ,X600011.SH,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X002080.SZ,X600426.SH,X000408.SZ,X300037.SZ,X002326.SZ,X600803.SH,X600219.SH,X000723.SZ,X600096.SH,X601991.SH,X600141.SH,X600795.SH,X000786.SZ,X600399.SH,X002407.SZ,X000825.SZ,X300073.SZ,X600352.SH,X600688.SH,X600295.SH,X600489.SH,X600027.SH,X000983.SZ,X600516.SH,X000831.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264134181946926,0,0,0,0,0,0.0409738813426431,0,0,0,0,0,0,0,0,0,0,0.022606765172411,0,0,0,0,0,0,0,-0.00886567563033188,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.171905513816847,0,0,0,0,0,0.0889581648470304,0.0459240728744947,0,0,0,0.109924269035111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131112736059655,0,0.0255984575344112,0.0960929357692436,0.0527622475861075,0.093231993112454,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0485992612625455,0.0743219374649388,0,0,0,0,0,0,0,-0.0665937744997742,0,0,0,0.485976594348161,0,0,0,0,0,0,0.0357574649445189,0,0.0247304865705545,0,0,0,0,0,0,0,0,0,0,0.255532810851713,0,0,0,0,0,0,0.198443986094045,0,0.0867395583375644,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0.0242311981824559,0,0,0,0,0,0,0.158087108178436,0,0,0,-0.0766014427356924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578105663805494,0.0395652047187303,0,0,-0.00335473118053043,0.230338606463546,0,0.233734217265937,0,0,0,0,0,0,0,0.0595333323467002,-0.0987306058164691,0,0,0,0,0,0,0,0,-0.0650866285048978,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.586628944707169,0,0,0,0,0,0,-0.0339947903002662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103679367957338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161961950369839,0.114435695467352,0,0,0,0,0.014746890262035,0.00335116035333995,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908958200472665,0,0,0,0,0,0,0,0,0,0.0522696302149829,0,0,0,0,0,0.196520273497465,0.0631484405043232,0,0,0,0,0,0,0,0,0.00199796619224389,0,0.520909737075517,0,0,0.0248055423398482,0,0,0,0,0,0,0,-0.109942124497472,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0241682711150666,0.261245744705057,0,0,-0.034829691829525,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0455987126482856,0,-0.00971798010943264,0,0.58027452177197,0,0,0,-0.0459661080195333,0,0,0,0,0,0,0,0,0,0,-0.00753136083292066,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0319236699078631,0,0.0254258172955317,0.0670587770159978,0,0,0,0,0,0,0,0,0.0380209593800904,0,0,0,0,0,0,0,0,0,0.0511997884478854,0.0576909790584584,0,0,0,0,0,0,0.189128124213026,0,0,0,0,0,0,0.190025773937924,0,0.00763041624413422,0,0,0.0219212627524356,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0125592273459368,0.0406006393049091,0,0,0.0302399389677985,0,0,0,0,0,0,0,0,0,0,-0.00810358749759942,0,0,0,0,0.0144533953907085,0,0,0.0568991339691041,0.00540331878999351,0,0,0,0,0,0,0.0283151711078186,0,0,0,0,0,0,0.0438514644199768,0.0857938502634679,0,0,0,0,0.041259655217933,0,0,0,0.0467155140266725,0,0
X601898.SH,0,0,0.356161113469002,0,0,0,0,0,0,0,0,0,0.134302690558439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564557348015766,0,0,0.0605147395943731,0,0,0,0,0,0,0,0,0,0,0,0.120341839862648,0,0,0.286570608038925,0,0,0,0,-0.0055595192387263,0,0,0,0,0,0,0
X600547.SH,0.0836389078707936,0,0,0,-0.0452462163995597,0,0,0,0,0,0,0,0,0,0,0,-0.0309793278017988,0,0,0,0,0,0,-0.0115237180179885,0,0,-0.0171362637423194,0,0.0468740678180643,0,0,0.0365584939245488,0,0,0,0,0,0,0,0,0,0,0,0.0299373753539011,0.222747749904629,0,0,0,0,0,0,0,0,0,0,0,-0.00926452075311515,0,0
X600362.SH,0,0,0,0,0,0,0.032328414120713,0,0,0,0,0.0557397288590475,0,0.0621950370823564,0,0,0,0.0084583097650502,0,0,0,0,0,0,0,0,0,0,0,0,0.223047695699468,0,0.0558914251101417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23372158002357,0,0,0,0,0,-0.00443853968712669,0,0,0,0.0153294217908957,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128363170490014,0.0769775273625099,0.0600455376915765,0.0462635960560128,0,0.0436022615441123,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0590588204648399,0,0.0960636235422766,0,0,0,0,0,0,0.0278005904023498,0,0,0,0.0366901693436207,0,0
X600886.SH,0,0,0,0,0,0.0432800413519324,0,0,0,0,-0.204441550302021,0,0,0,0,0,0,0,0,0,0,0,0.0172006378466826,0,0,0,0,0,0.181392537018045,0,0,0,0,0.155516660376529,-0.0657255140974392,0.373616805210564,0,0.0916087745104907,-0.0699806745942995,0,0,0,0,0,0,0.0501410665288157,0,0.175416712120185,0,0,0,0.0439382687517185,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898332983569057,0,0,0.0361723946012274,0,0.031874894055946,0,0,0,0,0,0,0,0,0,0,0.0630045346306355,0,0,0.112609782566246,0.129899687356711,0,0.192102515061437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424164344418302,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.220487038764203,0,0,0,0,0,0,0,0,0.0971385570108111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0823384502467371,0.157367969965132,0,0,0,0,0,0,0.17182765849323,0,0.000104878271961623,0,0,0,0,0,0,0.00705773953262787,-0.0187233399880719,0.155722138420989,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.035497176510909,0,0,0.197471541270643,0,0.275991186565089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474415968266958,-4.33680868994202e-19,0.0376594460009636,0,0,0,0,0.152532083653656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0.0154688084105065,0,0,0,0,-0.103838762990835,0,0,-0.00913116987636074,0,0,0,0,0,0.303587965854021,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0837749268901062,0.152729911825188,0,0,0,0,0,0.283881946210835,0,0,0,0,0,0,0,0,-0.0851706445382035,0,0,-0.0438583907087227,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0.10749454622586,0,0,0,0,0.147009561911716,0,0.274073591717906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842832735410815,-0.00498051055197948,0,0,0,0,0,0.3118418886845,0.0447862209852343,0,0,0,0,0,0,0,0,0.0828662799085833,0,0,0.151342130135741,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.0327375183070161,0,-0.12944921674501,0.110593770972402,0.191725548882296,0,0,0,0,0.175489807473749,0,-0.163190763893647,0,0,0,0,0,0,0,-0.0282943128453908,0,0,0.0703009962641723,0,0,0,0,0,0,0,0,0,0,0.162718249435542,0,0,0,0,0.0644593688241266,0,0,0,0,-0.0502217530239234,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0203102993985824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154641967647795,0,0,0,0,0.0934305742391762,0,0,0,0,0.0934346638095109,0,0,0,0,0,0,0,0.315358345614296,0,0,0,0,0,0,0.108593289704738,0,0.011516851286984,0,0,0.0655655376037777,0,0,0,0,0.0605924157984863,0,0
X000723.SZ,0,0,0,0,0,0,0.0912009448955635,-0.0119904301505837,0,0,0,0,0,0,0,-0.114316972765687,0,0.131783683550716,0,3.46944695195361e-18,0,0,0.0675924098900149,0,0,0.131613603336574,0,0,0,0,0,0,0,0,-0.0716995990787427,0,0,0.126563100206687,-0.118405845484115,0,0,0,0,0.132865180890352,0,0,0,0.190962644188474,0,0,0,0,0.02185344700139,0,0,0,0.105414656356081,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.274616284483592,0.0700404232877079,0,0,0,0,0,0,0,0,0,0,0,0.12575459614457,0.0293338880098676,0,0,0,0,0,0,0,0.582049510223127,0,0,0,0,0,0,0,0,0,0,0,0,0.0206434248057469,0,0,0,0,0.0113349775773566,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267572025641851,0,0,0,0,0,0,0,0,0.0122078966586983,0,0,0.0710069946710414,0.0177727220166417,0,0,0.124072261727359,0,0,0,0.107758848959339,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0381782994782134,0,0,0,0,0,0,-0.0620179520514127,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283037536636523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47534926715306,0,0,0,0,0,0,0,0.200019805486176,0,0,0.132303786818656,0,0,0,0,0.087398582392888,0,0,0.0762790809808092,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237149776558968,0.203377160529843,0.0773225576417834,0,0,0,0,0,0,0,0,0.151199143424744,0,0,0,0.0219663696829118,-0.0153090966049113,0,0,0,0.417696128585379,0,0,0,0,0,0,0,0,0,0,0,0.175346082459285,0,0,0.0355394131015785,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0757248624595836,-0.0177601232681472,0,0,0,0,0,0,0,0,0,0.397018543968209,0,0,0,0,0.125515483904221,0,0,0,0,0,0,0,0,0,-0.0479746180038381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626578460276852,-0.12518692674871,0,0,0,0,0.0168894444289747,0,0,0,-0.0214071281156318,0,0
X600399.SH,0,0,0,-4.33680868994202e-19,0.271692971257656,0,0.106720689963187,0,0,0,0,0,0.0235347307499192,0,0,0.0261789069286632,0,0,0,0,-0.24800127722962,0,0,0,0,0,0,0.134479863673236,0.03503448275299,0,-0.114309900288843,0,0,0,0,0,0,0,0,0,-0.0361049032340019,-0.128029438515055,-0.0365605048450722,0,0,0,0,0,0.0652496289280265,0,0,-0.0478724564384237,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.134064055278732,0,0.121069821785633,0,0,0,0,0,0,0.0277596738426155,0,0,0,0,0,0,0,0,0,0,0.153357482304485,0,0,0,0.163942358917815,0,0,0,0.0518282663935422,0,0.139042050921066,0,0,0,0,0,0,0,0,0,0,-0.073247051774038,0,0,0.119359134020923,0,0,0,-0.033305316668408,0,0,0,0.0466788042802641,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0577972201897471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151501670326084,0,0,0,0.0635731346430235,0,0,0,0,0,0,0,0,0,0,0,0.38067831122301,0,0.139731417074477,0,0,0,-0.0791626132368184,0,0,0,0,0,0
X300073.SZ,0,0,-0.00691984883781939,0,0.386932525811465,0,0,0,-0.0739846563225766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192023764288923,0,0,0.108266939323658,0.0513260500386702,0,0,0,0,0,0.0595976489259948,0,0,0,0,0,0,0,0,-0.0415821148247744,0,0,0,0,-3.46944695195361e-18,0,0,-0.0165543288389109,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0667218248693507,0,0,0,0,0,0,0,0,0,0,0,0,0.010724119140452,0,0,0,0,0,0,0,0,-0.070076350879762,0,0,0.0114147935669513,0,0.00992916697055941,0,0,0.121091529974293,0,0,0,0,0,0,0,0.0837463990246962,0,0.0103715609135636,0.130032910746985,0.120092817555936,-0.0434953341552326,0,0,0,0,0,0,0,-0.00614393788236279,0,0
X600688.SH,0,0,0,0,0,0,0,0.0482290363674229,0,0,0,0,0,0.021014852176201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427915697637732,0,0,0.0766512773325773,0,0,0,0,0,0,0,0,0,0,0,0.105446399334841,0,0,0.044900507882719,0,0.0267682193262233,0.0844464759973268,0,0,0,0,0,0,-0.163888567400877,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22327619804114,0,0,0,0,0,0,0,0,0,0,0,0,0.169441662912202,0,0.116925644433409,0,0,0,0,-0.0985605547482916,0,0,0,0,0,0,0.191051346360441,0.209429050888604,0,0,0,-0.0113008059008725,-0.0370314658949469,0,0,0,0,0,0
X600489.SH,0,0,0.00547584733970526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133233853021732,0.0279757197178884,0.258344467884777,0,0,0,0,0,0,0.0424325970456552,0,0,0.0697937090367345,0,0,-0.0482884610419506,0,0,0,0,0,0,0,0,0,0,0,0.00116708595625656,0.00990195131837945,-0.0287173506738419,0,0,0.0305640397200769,0,0,0,0,-0.0285840249568235,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140837095553478,0,0,0.261962309342078,0,0,0,0,0,0,0,0,0,0,-0.0383877793564907,0,0,0,0,0.00665392975489366,0,0.112440013671429,0,0.404666000527114,0,0,0,0,0,0,0,0.167743418104706,0,0,0,0,-0.0146768171049597,0,0,0.0465448038602536,0,0,0,0,0,0,0
X000983.SZ,0,0,0.306631971995832,0,0,0,0,0.0411497347577055,0,0,0,0.258362758667977,0.00698310340306412,0,0,0,0,0,0,0.160138009614601,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.156473915511077,0,0,0,0,0,0,0,0,0.0401730842787393,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0145569936267233,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0350232435174202,0,0.104482625063314,0,0.142063084040711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196345203367874,0.290509081710547,0,0.112502835417428,0,0,0,0,0,0.0330254254334483,0,0,0,0,0,0,0,-0.16519162878232,0,0,0.0546231880834892,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0.0015178238309808,0,0.485674690272193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474987871639581,0,0,0,0,0,0,0,0.225974386762313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0.172523172111223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191290388025419,0,0,0,0,0,0,0,0,0.1382432294394,-0.041815798729327,0,0,0,0,0.0446331402780911,0,0.0768527466163236,0.177882359790175,0,0,0,0,0.071795868517397,0,0,0,0.034146455946573,0,0,0,0,0,0,0,0,0.00357118412524563,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218850337475054,0.0438347969949623,0,0,0,0,0,0,0,-0.0351283413299479,0,0,0.131566775523624,0,0,-0.0820576074248447,0,0,0,0,0,0,0.0420871329793424,-0.0293812690230798,0,0,0.00465563868582501,0,-0.0387249364817152,0,1.73472347597681e-18,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0580659056131034,0,0,0,0,0,0
Slope,0.0628305419101687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120347798724779,0,0,0,0,-0.154785548247956,0,0,0,0,0,0,0.155361615174186,0,-0.0519719212365147,-0.0921633865364969,0,0,0,0,0,0.856812992746232,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337601246642521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916617242350872,0,0,0,0,0,0,0,0.810288551743014,0,0,0,0,-0.279231640853997,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0825194583268382,0,-0.116601011899389,0,0,-0.0278634716341489,0,0,-0.0324625664552971,0,0,0,0,0,0,0,-0.0209281338713985,0,0,0,-0.0477630815356856,0,0,0,0,0.00108201247798865,-0.0354989442651503,0,0,0,0,0,0.041677656255212,0,0,0,0,0,0,0,0,0,0,0,0,-0.00561966317235608,0,0,0,-0.0617087533479956,0,0
MKreturn,0,0,0,0,-0.0369968969591712,0,0,0,0,0,0,0,0.00894973704087668,0,0,-0.00237763763793848,0,0,0,0,0,0,0,0,0,0,-0.0508165787964421,0,0,0,0,0,0.0224055730149307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619901931505233,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00368179632610988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487244510042964,0,0,-0.000841770367213463,0.00246530796321417,0,0.000825618137352027,0,0,0,-6.7762635780344e-21,0.000786259419305801,0,0,0,0.000523270827996737,0,0,0,-0.00271413030227037,-0.00143775446347853,0,0,0.000933750914641305,0,-0.00327845440126174,0,0,0.00366198661707191,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000603597390323515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153238279935729,0.00144354507625141,0,0.0005376599559759,0,0,-0.000422794975928584,0,0,-0.00107078962739473,0,0,0,0,0,0,0,-0.000170663340301757,0,0,0,0,0,0,0,0.00685005986124611,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.000570530775862503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00237937180037186,0,0,0,-0.0131138092485494,0,0
