,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X600111.SH,X000792.SZ,X000301.SZ,X600188.SH,X002466.SZ,X600010.SH,X601600.SH,X601898.SH,X000708.SZ,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X000825.SZ,X002080.SZ,X000807.SZ,X600886.SH,X600096.SH,X600219.SH,X600803.SH,X000408.SZ,X000959.SZ,X300037.SZ,X000932.SZ,X600141.SH,X600295.SH,X600795.SH,X000983.SZ,X000898.SZ,X002326.SZ,X000723.SZ,X000786.SZ,X601699.SH,X601991.SH,X000630.SZ,X600688.SH,X600801.SH,X600516.SH,X600352.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222725349756568,0,0,-0.022597632134905,0,0,0,0,0.0342307505436805,0,0.0529853018868002,0,0,0.0299370194781542,0,0,0,0,0,0,0,0,0,0,-0.0300100176265292,-0.00299279354443642,0,0,0,0,0,0
X600028.SH,0.00474919322176693,0,0,0,-0.0308326517248642,0,0,0,0,0.0398753148759141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145175064249995,0,0,0,0,0,-0.0219108743044096,0,0,0,0,0,0.0347774401248132,0,0.0947475605933299,0,0,0,0,0.00196090996556867,0,0,0.0857018387322875,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883674111293542,0.180944138542288,0,0,0,0,0,0,0,0,0,0,0,0.0350837944156085,0,2.16840434497101e-19,0.0570873086881721,-0.0181511169714335,0,-0.0354784170734226,0,0,0,0,0.110993780380389,0,-0.0187095998129859,0,0.0273121624734922,0,0,0,0,0,0,0,0.0315414620270408,0,0.00138832767385634,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0309815251743173,0,0,0,0,0,0,0.00861622102670832,0,0,0,0,0,0.0419647814230364,0,0,0,0.104437149365581,0.0828591547373974,0,0,0,0,0,0,0,0,0,0.0351063779866047,0,0,0,0,0,0,0,0,0.00681508896112677,0,0,0,0,0,0,0,0,0,0,-0.00377284418803369,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0656751268237358,0,0,0,0.298276195136912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197047030951582,0,0,0,0,0.209588025157153,0,0,0,0,0,0,0,0,0,0.177502245932073,0,0.063332108941635,-0.0139585291273586,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.108287669860456,0,0,0.026324517926758,0,0,0,0,0,0,0,0.0169243821289876,0,0,0,0,0,0,0,0,-0.0643284556985078,0,0,0,0,0.00954931227363187,0.441043309260863,0,0,0,0,0,0,0,0,0,0,0.0492147812230908,0,-0.0325570449515467,0,0,0,0,-0.17124087962194,0,0
X600585.SH,0,0,0,0,-0.0396083610253573,0,0,0,0,0,0,0,0,0.0990917759906107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560511268075629,0,0,0,0,0,0,0,0,-0.051446940289723,0,0,0,0,0,0.699621979150951,-0.0972898056301573,0,0,0,0.0148526794786175,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.220673584680819,0,0,0,0,0.0567786309430361,0,0,0.378935845773737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160022885398975,0,0,0.106157590417695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863505140223557,0,0,0.0330526888572658,0.021144869759836,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0313601300977066,0,0,0,0,0.0436727947205853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171435714622231,0,8.67361737988404e-19,0,0,0,0,0.206983966150753,0,0,0,0,0.116449471985965,0,0.104190976333472,0,0.00485416084403217,-0.275439845083776,0,0,0,0,0,0,0,0,0,0,0,0.111430142474161,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.0216404117657199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878416943761146,0,0,0,0.390497438917535,0,0.413861855234645,0,0,0,0.0291689080338806,0.0810711875596692,0,0,0,0,0,0.157703926788439,0,-0.148713890296673,0,-0.282148507122138,0,0.11887394009341,0.113702468141481,0,0,0,0,0,0.0489813424400089,0,0,0,0,0,0,0
