,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X000877.SZ,X600027.SH,X600795.SH,X600362.SH,X002271.SZ,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X000539.SZ,X600160.SH,X000629.SZ,X300037.SZ,X600995.SH,X000408.SZ,X002409.SZ,X600612.SH,X600219.SH,X000932.SZ,X600378.SH,X002080.SZ,X600688.SH,X000723.SZ,X600096.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.610571938512886,0,0,0.0485893602863697,0,0,0,0,0,0,0,0,0.0305724877461825,0,0,0,0,0,0,-0.0550050508223379,0,0,0,0,0,0,0,0,0.0433196558564556,0,0,0,0,0,0.0756359391120721,0,0,0,0,-0.011246765483126,0.0758258399404196,0,0,0,0,0,0.0685647131297726,0,0.0244371442495215,0,0.0100748958084378,0,0,0,0,0,0,0
X600028.SH,0.703522541721338,0,0,0,0,0,0.122856832439755,0.125436618916281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122914432432856,0,0,0,-0.0602229831817326,0,-0.180760448970743,0,0,0,0.0404203134722518,0,0,0,0,0,0,0
X601088.SH,0.142907868440385,0,0,0,0.14085699148211,0,0.101584686197174,0,0,0.259251141485351,0,0,0,0,0,0.0440160012419253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020978349820184,-0.00557804629859075,0,0,0,0,0,0,0,0,0,0,0,0,-0.017791948980475,0,0,0,0.02153349434446,-0.027204463018446,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.174077768621971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247743726634954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772019500002935,0,0,0,0,0,0,0,0,0,0.0214370302928438,0,0,0,0,0,0,-0.00609079394413093,0,0,0,0,0,0
X600188.SH,0,0,0.146251474140337,0,0,0,0.0582887553812583,0,0,0.420289248342301,0,0,0,0.125737345251288,0,-0.0520388303888214,0,0,0,0,0,0,-0.0849151212137651,0,0,0,0,0,0,-0.0357959269842129,0.15738770784267,0,0.168950412850004,0,0,0.0189248169503924,0,0,0,0,-0.0232951468308503,0,0,0,0,0,0,0,0,0,0,-0.0485958237414945,-0.0253299296716518,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.00530623741239693,0,0,0,0,-0.0454607613615265,0,0,0,0,0,0,0,0,0,0,0,0,0.213796153659045,0.303949068483682,0,0,0,0.395583003019435,0,0,0,-0.0868451016217769,0,-0.0244138125620038,0,0,0,0,0,0,0,0,0,0,0,0.0733130141168766,0,0,0,0,0,0.0380455884701042,0,0,0,0,0,0,0
X600019.SH,0,0.0639514637423625,0,0,0.0608764171266603,0,0,0.0315640534781812,0,0,0,0,0,0.143590223814363,0,0,0,0,0,0,0.0937384861823127,0,0,0,0,0,0,0,0,0,0,0,0.00812568770087718,0,0,0,0,-0.0999236471048592,0,0,0,-0.0435249557944578,0,0,0,0,0,0,0,0.0717725811539893,0,0.0369915326378817,0.0261985462534123,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0644773062714544,0,0,0,0,0,0.0338855670697811,0,0,0,0,0,0,0,0,0,0.0552247106417178,0,0,0,0,0.0294718037008069,0,0,0,0,0,0.0252933009468643,0,0.0773396823294203,0,0,0.0486504575952648,0,0,0,0,0,0.171233541585167,0,0,0,0,0,0,0,0,-0.0144018233906845,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.414081346875274,0,0.0775806494612184,0,0,0,0,0,0,0,0,0.0426967925529835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138762156113432,0,0,0,0,0,0,0.0229642117760092,0,0,0,0,0,0,0,0.0296712342184638,0,0,0,0,0,0,0
X601898.SH,0.0381592957367216,0.0881378240664884,0,0,0.1525875289001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268797976808648,0,0,0,-0.0212114229031146,0,0,-0.0768618144088146,0,0,0,0,0,0,0,0,0,0.0333739562976757,0,0,0,-0.0189466312502483,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.476974926802018,0.171666206579592,0,0,0.0950088064659571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123099549155802,0,0,0,0,0,0.0803569464998042,0,0,0,0,0,0,0,0,0.0580815726446732,0,0,0,0,0,0.069851643137161,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0540204263908337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248612277298566,0,0,0,0,0,0,0,0,0,0,0.675141479573363,0,0,0,0,0.0538118112759921,0,0,-0.0341671073483661,0,0,0,0.024405057792416,0,0,0,0.00689070592043861,0,0,0,0,0,0,-0.0300525425746698,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.198695660023141,0,0,0,0.259983399134925,0,0.194079245045463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397945319431948,0.0525926522368789,0.0390478297490872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139473630809145,0,0,0,0,0,0,0
X601600.SH,0.116390801812959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159116778118933,0,0,0,0,0,0,0,0.213464977621529,0,0,0.560805791933557,0.0233203467863755,0,0,0,0,0.0401072446516338,0,-0.0158687754910703,0,0,0,0,0,0,0.0276993334243851,0,0,0,-8.67361737988404e-19,0.0404993201409777,0,0,0,0,0,0
