,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X600111.SH,X601898.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000983.SZ,X600096.SH,X000786.SZ,X000408.SZ,X000723.SZ,X600803.SH,X601991.SH,X601699.SH,X600486.SH,X600801.SH,X600219.SH,X600141.SH,X000807.SZ,X600295.SH,X002080.SZ,X000830.SZ,X000932.SZ,X600027.SH,X600985.SH,X300073.SZ,X601666.SH,X600157.SH,X600688.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0586095942151277,0,0,0,0,0,0,0,0,0,0.103369004523999,0,-0.0274266184350776,0,0,0,0,0,0,0.114867523750309,0,0,0,0,0,0.0973762469526282,0.030435735264732,0,0,0,0,0,0.0351702532654991,0,0.0703223801445498,0,0.0517931617817098,0,0.0176702635959754,0,0.0463126619534061,0.128564609049359,0,0,0,0,0,0,0,0,0,-0.06443862589226,0,0,0,0,0,0
X601088.SH,0.206722514988235,0,0,0,0,0.107959270476325,0,0,0,0,0,0.176359213677253,0,0,0,0,0,-0.011045035353618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540534597403569,0.16412066947786,0,0.0464665520996411,0,0,0,0,0.0485521166214196,-6.10652175202318e-05,0,0,0,0,0,0
X600028.SH,0.0248158944397784,0,0,0,0,0,0,0,0,0,0,0.0299838992064745,0,0,0,0,0,0,0,0.0734500967126302,0,0,0,0.041209065168665,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0193810740421087,0,0,0,0,0,0,0,0,0.0601580908606767,0,0,0,-0.0340199314109795,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0345645549079207,0,0,0.222903286189797,0.0302100649111317,0,0,0,0,0,0,0,0,0,0,0,0.0172165585796055,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0324251759293986,0,0.186877637687181,0,0,0.0427047244734478,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.058557792216174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367396536294295,0,0.0220950670039906,0,0,0,0,0.386324276906191,0.022260442670558,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.052932932043018,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.714535053169905,0,0,0,0,0.0322023576252334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899140815925002,0.0986787834029283,0,0,0,0,0.128327630710088,0,0.10293721848188,0,0,0,0,0.0308585254817864,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.54895492221906,0,0.16229762906136,0,0,0.055716262129404,0,0,0,0,0,0.058894534857861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066108708806697,0,0,0,0,0,0,0,0,0,0,0,0.0491793217133704,0,0,0,0,0,-0.0566612787892816,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.124909781812243,0,0.295636320571023,0,0,0,0,0,0,0,0,0,0,0.109409295376607,0,0,0,0,0,0,0,0,0,0.0797979689121987,0,0.0498552122491603,0,0,0,0,0,0.261631140682513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.889538524269258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455363296637694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101318670865974,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113403018484404,0,0,0.546943312529426,0.0163822481152568,0.109502301735348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
