,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601898.SH,X601600.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600188.SH,X600352.SH,X600688.SH,X600111.SH,X000723.SZ,X600801.SH,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X000898.SZ,X600612.SH,X600176.SH,X600516.SH,X600299.SH,X600426.SH,X000709.SZ,X002460.SZ,X601158.SH,X002466.SZ,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X000630.SZ,X000027.SZ,X600583.SH,X600315.SH,X000553.SZ,X601699.SH,X600985.SH,X000825.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225696134976624,0,0,0.0184860358006391,0,0,0,0,0,0,0,0,0,0.0936899924446165,0.0480778067423725,0,0,4.33680868994202e-19,0,0.000316648922965714,0,0.0716215837203361,0,0.00236094433070804,0,0,0.116962881023607,0,0,0,0,0,0,0,-0.0027100449463978,0.00137166221264293,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0774816165617413,0,0,0,0,0,0,0,0,0,0,0,0.0898068350169813,0.0267242039348312,0,-0.0256148383762746,0,0,0,0,0,0,0,0,0,0,0.00419614076534759,0.0490477466494977,0,0,0,0,0,0,0,0,0.018097715643056,0,0,0,0,0,0,0,0,0,0,-0.0218524107619513,0.0203340940631856,0,0,0,0,0,0
X601088.SH,0,0,0,0.243644037531687,0.00182043837767532,0,0,0,0,0,0,0,0,0,0,0,0.15861094599751,0.0624153122371321,0,-0.0537844529641547,0,0,0,0,0,0,0.00972821122881367,0,0,0,0,0,0,0,0,0,0,0.252217314635022,0,0,-0.100272250671178,0,0,0,0,0,0,0,0,0,0,-0.00889640517727932,0.0165051655202561,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0730654478654884,0,0,0,0.357065410692982,0,0,0,0,0.282637633306716,0,0,0,0,0,0.0110789141484197,0,0,0,0,0,0.0116904023510591,0,-0.01089080645833,0,0,0,0,0,0,0,0,0,0,-0.00668963711063262,2.16840434497101e-19,0,0,0,0.0300657987327437,0,0
X600309.SH,0,0,0,0,0,0,-0.0490003660879154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067014384569793,0,0,0,0,0,0,0,0,0,0.204112152316684,0,0,0,0.0719494784486081,0,0,0,0,0,-0.0273691133683857,0.180718405739916,0,0,-0.0338608355370358,0.18294847609691,0,0,0,0,0,-0.0075532931316847,0.026542988476375,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.118241922839018,0,0,0,0,0,0,0,0,0,0,0,0,0.00526855337327464,0,0,0.00133127079829653,0,0,0,0.00268605713529015,0,0,0,0,0,0.0311300503534176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181520308300432,0,0.0857310451719431,0.101427596373922,0,0,-0.0137255862838169,0,0,0,0,0.0649154518960995,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212974199143886,0,0,0,0,0,0,0.676655298650512,0,0,0,0.0477438716731185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350235121788562,0,0,0,0,-0.0601107326319052,0,-0.0311900403727438,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101044645967745,0,0,-0.0183677312752731,0,0.349223390288954,0,-0.0470163218339277,0,0,0,0,0,0,0,0,0,0,0,0.0100775500800937,0,0.106953118252674,0,0,0,0,0,0.0743165010633768,0,0,0,0,0,0,-0.0133057047197316,0,0,0,0,0.0967241046392766,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540495370384549,0.0753836858711729,0,0,0.0347122480012325,0,0,0,0,0,0,0,0,0,0,0.0299071947464951,0,-2.16840434497101e-19,0,0,0,-0.00216617908743674,0,0,0,0,0.0602599174234039,0,0.249507633504358,0,0,0,0.00612534929412735,-0.000586138499879362,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117013403226039,0,0,0,0,0.0133379699899559,0,0,0.0363183123993127,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0176652757828472,0,0,0,0,0,0,0,0,0.0832900751190535,0,-0.00451037144344055,-0.0113645989141869,0,0,0,0,0,0
