,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600188.SH,X600585.SH,X002466.SZ,X000792.SZ,X601898.SH,X600019.SH,X002271.SZ,X600111.SH,X600011.SH,X600660.SH,X600010.SH,X000877.SZ,X000708.SZ,X000301.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X000786.SZ,X600096.SH,X000983.SZ,X600803.SH,X000723.SZ,X000408.SZ,X600141.SH,X002080.SZ,X300073.SZ,X601991.SH,X600219.SH,X601699.SH,X600486.SH,X600801.SH,X002192.SZ,X300037.SZ,X600027.SH,X002353.SZ,X000683.SZ,X002497.SZ,X002407.SZ,X000959.SZ,X600348.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.41126415730869,0,0,0,0,0,0.0299916112001715,0,0,0,0,0,0,0,0,0,0,0,0.26460411577397,0,0,0,0,0,0,0,0,0,0,0,0,0.0246797410262361,0,0,0,0.0160518643083719,0,0,0,0,0,0,0,0,0.0525144465068127,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.071718447797068,0.0362087890062399,0.0540013975912303,0,0,0,0,0,0,0,0,0,0,0.00911187177536777,0,0,0.123203567711795,0,0,0,0,0,0,0,0,0.0238581445654723,0,0,0,0,0,0,0,0,0,0,0.0119008026304868,0,0,0,0.0189029263442722,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0638922260809227,0,0,0,0,0,0,0.130097477170825,0,0,0,0,0,0,0.0272067863246459,0,0.218324225187655,0,0,0,0.100304577472245,0,0,0.0658218363793125,0,0,0,0,0,0,0,0,0,0.0411103638771504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548939252719846,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110172968807896,0,0,0,0,0,0,0,0,0,0,0,0.129096425859904,0,0,0.0450588992706896,0.237817929476904,0,0.0304738081148111,0,0,0,0,0,0,0.144022275091977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515473034953177,0,0
X600547.SH,0,0,0,0,0,0.0406043413310609,0,0,0,0,0,0,0.0612548368869236,0,0,0,0,0,0,0,0.229747116964976,0,0,0,0,0,0,0,0,0,0,0.123433625335041,0,0,0,0,0,0,0,0,0,0,0,0,0.0886606265593588,0,0,0,0,0,0,0.0459989840441536,-0.0426403486701832,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0395622453351446,0,0,0,0,0,0.0116793160903805,0,0,0,0,0,0,0,0,0,0,0,0.240553910863477,0,0,0,0,0,0,0,0,0,0,0.41284645597206,0.0237209781144939,0,0,0,0.0290931233890751,0,0,0.198149478992994,-3.46944695195361e-18,0,0.0266886358543788,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0527026120524896,0,0,0,0,0.0685076046735745,0,0,0,0.0689913867846889,0,0,0,0,0,0,0,0,0.0842809662501363,0,0,0,0,0,0,0,-0.0479395062857041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360743174355275,0,0,-0.0146243594951996,0,-0.0897175692674376,0,0,-0.0333505912368962,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427324486351526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148867567218646,0,0.11298999752865,0,0,0.0490999803213824,0,0,0,-0.00390504717429728,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0256497345791907,0,0,0,0,0,0.0353980966392638,0,0,0,0,0,0,0,0,0.107740420881005,0.0468368919561964,0,0,0,0,0,0.000608113601135966,0,0,0,0,0,0,-0.0052668531622103,0.124150187565444,0,0,0,0,0.0556185647990988,0,0,0,0,0.00929010057571081,-0.0199755623065488,0,0,0,-0.0107111469799399,0,0
X600426.SH,0.0358550810344117,0,0,0,0,0,0,0,0,0,0,0,0.0367847034786206,0,0,0,0,0.0679833916683759,0,0,0.157620848510265,0,0,0,0,0,0,0,0,0,0,0,0.14074099401249,0,0,0,0.211734227243079,0,0,0,0,0,0,0,0,0.0151406048348428,0,0,0,0,0,-0.00612455677021915,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323406019924383,0,0,0,0,0,0,0.0462512719122872,0,0,0.0371279695227932,0,0,0,0,0,0,0.0380258269418755,0,0,0,0,0,0,0,0.122408802827513,0,0.00665847380490225,0.0701342343933316,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.00101085969452833,0,0.483469972112998,0,0,-0.0390757984226035,0,0,0,0,0,0.137976633077563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133726542492406,0,0.0839115562739138,0.00200117808610556,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0527458210893846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881938556571343,0,0,0,0,0,0,0,0,0.0372060421997352,0,0.0984814269561925,0,0,0,0,0,0,0,0.000958619323210842,-0.0249289353386515,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.460380330573346,0,0,0,-0.0378520239253622,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0285299938420595,0,0,0,0,0.508441240599486,0,0,-0.0259118959465954,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.018142699126139,0,0,0,0,0,0,0
X600803.SH,0.0167906856925695,0,0,0,0,0.030256828657235,0,0,0,0.126600711591336,0,0.0713019246102771,0.0967931100888061,0,0,0,0,0.0342255073010602,0,0,0.0417028612894278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382042140824349,0,0,0.0113034596154059,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.116062167711546,0,0,0,0,0,0.08021948446299,0,0.0501372795107261,0,0,0,0,0.0229815407482348,0,0.0750420255038937,0,0,0,0,0,0.062095898697097,0,0,-3.46944695195361e-18,0,0,0,0,0.0379671361565539,0,0.00843899616923251,0,0.0613318728170451,0.138213623323332,0,0.0289015710444701,0,0,0.0234276187816512,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.34949615699046,0,0,0,0.0539914138249981,0,0,0,0,0,0.0551886184006877,0,0,0,0,0,0,0,0,0.0185271805478894,0,0,0.167687512174319,0,0.0711000703927883,0,0,0,0,0,0,0,0.194812654401445,0,0,0,0,0,0,0,0.00540307883036392,0,0,0.0129240059154872,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231882003616415,0,0,0,0,0.117618797326892,0,0,0,0,0,0,0,0,0.599549276262218,-2.16840434497101e-19,0,-0.0714300976830713,0,0,0,0.00759284622219657,0,0,0,0,0,0,0,0,0,0,0,0.0957226159866862,-0.0939865097324979,0,0,0,0.031819293206321,0.0263771285901482,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.112767673163009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736393645058001,0,0,0,0,0,0,0,0,0,0,0,0.0139364323906119,0,0,0,0.0240401517618497,0,0,0,0,0,0,0.190785229155155,0,0,0,0.0756107584462089,0,0,0.0407416007169155,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,-0.0138801574024454,0,0,0,0,0,0,0.05116244662504,0.0936673187504619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190699196364648,0,0,0,0,0,0,0,0,0,0,0,0,0.0124913701127641,0.294359839335911,0,0,0,0,0,0,-0.0186125172045645,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594602863641579,0,0,0,0,0,0,0.0544199342291012,0,0,0,0,0,0,0.0529515815451977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247679967838589,0.190087795549524,0,0,0,0.100716294586189,0,0,0,0,-0.00281713877644717,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35956630931548,0,0,0,0.0834102106318358,0,0,0.034302535444529,0,0,0.0895269518292002,0,0,0,0,0,0,0,0.0372331035111238,0,0,0,0,0,0,0.0431272035693408,0.0454172646209016,0,0,0,0,0.000661477821988925,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.206249697699518,0,0,0,0,0,0,0,0,0.0642829339576736,0,0,0,0,0,0,0,0,0,0.382389947040114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708129726190179,0,0,0,0.234447981488499,0.0306450703739234,0,0.026670246934529,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.168495217975021,0,0,0,0.00458047810552322,0,3.46944695195361e-18,0,0,0,0.121613536374654,0,0,0,0,0,0,0,0,0,-0.0231899352945739,0,0,0,0,0,0,0,0,0,0,0,0.0845918860331588,0.00781676381825942,0,0,0,-4.33680868994202e-19,0.0341586167224108,0,0,0,0,-0.0242293297852273,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.201992494190959,0,0,0,0,0,0,0,0,0,0.024123444326889,0,0,0,0,0,0.156185917266282,0,0,0,0.181517653104631,0.0352274423815863,0.0408653351431749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730738519449796,0,0,0,0,0,0,0,0,-0.0547589025146895,-0.0148395824022076,0,0,0,-0.133897495689046,0,0
X002192.SZ,0,0,0,0,0,0,0,0.539172884033619,0,0,0,0,0,0,0,0,0,0,0.0758576223533668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437916676036294,0,0,0.165440110384223,0,0,0,0,0,0,0.0498237851842275,0,0,0,-0.0131623695373064,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0127315017674582,0,0.0811519469600755,0,0,0,0.135623608677594,0,0,0,0,0,0,0,0,0,0,0,0,0.0682111564122457,0,0.108917205624726,0.26514283357394,0,0,0,0.0963894198202962,0,0.0137630257171207,0,0,0,0,0,0.115342395422529,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.043156555141135,0,0.483371548547793,0,0,0,0.107870439983344,0,0,0,0,0.150095070722797,0,0.0284297013304518,0,0,0,0,0.0653431303144772,0,-0.0317342675948635,0,0,0,0,0,0,0,0,0,0.0383538607765272,0,0,0,0,0,0,0,0,0,-0.0137813874417405,0,0,0,0,0,0,0
X002353.SZ,0.0734951664911831,0,0,0,0,0.00299113016271579,0,-0.0763184983231867,0,0,0.233745673252908,0,0,0,0,0.0465001066882919,0,0,0,0,-0.0778240355263906,0,0.0839348280397055,0,0,0,0,0.136691384167836,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-2.16840434497101e-19,0,0,0.19950811399146,0,0,0.0627722684234185,-0.0682234333394114,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0,0,0,0.266218804262383,-0.130487817306986,0,0,0,-0.0753721284415975,0,0.0193314602289464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202333338370676,0,0,0,0.401406365295091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249345184120375,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0,0.256233533381559,0,0,0,0,0,0,0,0,0,0,0,0,0.0272616940354603,0,0,0,0,0,0,0.0396773762466274,0,0,0,0,0,0,0,0,0,0,0,0,0.224404133490652,0.0195214864428013,0,0,0,0,0.149063696097709,0,0,0,0,0.0281548826113105,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.03747584723079,0,0.0316163223233867,0.000642723255038532,0,0,0.14220130011598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143834704899138,0.0777422231628811,0,0,0,0,0,0,0,0.261829264981898,0,0,0,0.0975368168735798,0,0,0,0,0,0.007852619742524,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.123162965917455,0,0,0.00373025182404196,0,0,0,0.0751566766182058,3.46944695195361e-18,0,0.311497288142336,0,0,0,0,0,0,0.000487962357645901,0,0,0,0,0,0,0.0740200060197056,0,0,0.0413046274106437,0,0,0,0,0,0,0,0.0419596610971643,0,0,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.0283394460938524,0,0,0,0,0,0,0,0,0,0.107871064592478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960691873471043,0,0,0,0.295885386357952,0,0,0,0,0,0.110179698387148,0,0.104502214286125,0,0,0,0.407931014939163,0,0,0,0,0,0,0,0,0
X600985.SH,0,0.25303741952395,0,0,0,0.0460790305422399,0,0,0.0579763700149143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373074793855876,0,0,0,0,0,0,0.0239159509863959,0,0,0,0,0,0,0.0227893972704126,0,0,0,0,-0.0322829978286655,0,0
Change_TY3M,0,0,0,0,0,0.119035135508924,0,0,0.000751862670026138,0,0,0,0,-0.0171561632769136,0,0,0,0,0,0,0,0,0,0.130138670368207,-0.22036339125929,0,0,0,0,0,0,0,0.134811012550147,0,0,0,0,0,-0.143583218141732,0,0.062428358274946,0,0,-5.42101086242752e-20,-0.0205201015567873,0,0,-0.0199070527034802,0,-0.17536730113505,0,-0.0605711893339536,-0.0430557843290535,-0.0584650668821458,0,0,-0.0910282631942646,0,0
Slope,0,0,0,0,0,0,0,0.133240289257716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213849350699732,0.0734625852093159,0,0,0,0,0,0,0,0,-0.0921429129205128,0,0,0.72687759652143,0,0,0,-1.88663882570489,0,0
TED,0,0,0,0,0,-0.185670658854308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215409554246825,0,0,0,0,0,7.36896938376963e-05,0,0,0,0,0,0,0,0.0645720327384408,-0.191906713565582,-0.0153347916570068,0,-0.0372412312318761,0.069588962888938,0,0,-0.736801488714275,0.171623759224551,0,0,0,0,0.13070195676323,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.00869031365981729,-0.0388034182910783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284380629547589,0,0,0,0,0,-8.67361737988404e-19,0.133188738896241,0,0,0,0,0,0,0,0,0.0919802769049843,0.0529988663429685,0,0,0,0,0,0,0.00522804238321274,0,0,0,0,-0.0778533749500326,0,0
MKreturn,0,0,0,0,0,0.00172276691766381,0,0,0,-0.0101260447049748,0,0,-0.0407361510172223,0,0,0,0,0,0.0225418053461961,0,0,0,0,-0.139574830405469,0,0,0,0.103470973868334,0,0,0,0,0,0,0,0,0,0,0,-0.105867403505178,0,0,0,-0.0972387687400518,0.0559995853139032,0,0,0.062841999673539,0,0,0,0.0200770953616089,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675641452885482,-0.00366620503824606,0,0,0,0.0118406610848088,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483680189388904,0.384665969369938,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580918493874084,0.0395684921080314,0,0,0,0.0125813157384638,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424098412668975,0.0232480125111238,0,0,0,0.00366244759718648,0,0
