,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X000723.SZ,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600176.SH,X600111.SH,X002466.SZ,X000709.SZ,X600299.SH,X002460.SZ,X000786.SZ,X000629.SZ,X600219.SH,X002110.SZ,X002271.SZ,X601158.SH,X000990.SZ,X600489.SH,X600808.SH,X000553.SZ,X600985.SH,X000883.SZ,X000630.SZ,X000825.SZ,X600157.SH,X600583.SH,X600426.SH,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0852132696906948,0,0,0.0697165979502533,0,0,0,0,0,0,0,0,0,0.100721980962149,0,0,0,0,0,0,0,4.53376302613562e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577426731112152,0,0,0,0.0103765910622348,0,0,0,0,0,0,-0.00523291444859005,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0854414998831949,0,0,0.077532072429109,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0384290502680184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642206653324898,0,0,0,0,-0.0388983933253023,0,0,0,0,0,0
X601088.SH,0,0,0,0.257904026125733,0,0,0,0,0,0,-0.00833354538590464,-0.0291403269551204,0,0,0,0,0.00125928053215993,0,0,0,0,0,0.0180566382183543,0,0,0,0.178259564345626,0,0,0,0,0.00840175086169261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235967218793888,0,0,0,0,0,0.00371636268427922,-0.0767168734157327,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.110453499919113,0,0,0,0,-0.000352021076381773,-0.0129150170913805,0,0,0,0,0,0,0,0,0,0,0.494535806084087,0,0,0,0,0,0,-0.0255995762584187,0,0,0,0,0,0,0,-0.00310710867870042,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123806552804567,0,0,0,0,-0.0125546904663484,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0303055011616589,0,0.0483753356715329,0,0,0,0,0,0.0151502416345515,0,0.153516129532135,0,0,0,0.150493624027956,0,0,0,0,0,0,0.00575499052657772,0,0.000774621206021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806499476085931,0,0,0,0,0,0,-0.0169493693525112,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0950013811311077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747225514469157,0,0,0,0.0214372243126622,0,0,0.18344736028388,0,0,0,0,0.0267965546383827,0,0,0,-0.0658195530756917,0,-0.0517142326035054,0,0.405986951751038,0.0598261361987405,0,0,0.0131714779019607,0.0117070892805881,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0106543378085642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375502344228408,0,0,0,0.409526337308504,0,0,0,0,0,0,0,0.0785462315774393,0,0,0,0,0,-0.0353321138560916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026512469772392,0,0,0,0,0.0631149157340952,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.129766465293878,0,0,0,0,0,0,0,0,0,0.00940233100102975,0,0,0,0,0,0,0,0.212192824430937,0,0,0,0,0,4.33680868994202e-19,0.194059792768962,0,0,0,0,0,0,0,0,0,0,0,0.140350574846583,0,0,0,0,0,0,-0.0262211022011774,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309699331206063,0,0.108068410372003,0,0,0,0.092102690892264,0,0,0,0.108370883459076,0,0,0,0,0,0,0.249008245730418,0,0.0238459823941761,0,0,0,0,0,0,0,0,0,0.00550310795969274,0,0.0743356822702787,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.162701338527348,0,0,-0.00362825115884568,0,0,0,0,0.186271177002414,0,0.165529772532688,0,0,0,0,0,0,0,0.0542675682605267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976780606267876,0,0.0274258406851364,0,0.0250601605764362,0,0,0,0,0,-0.00513785955957684,0,0,0,0,-0.0199290975880887,0,0
