,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600111.SH,X600362.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X000792.SZ,X600489.SH,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X002075.SZ,X601158.SH,X600583.SH,X000709.SZ,X000883.SZ,X600549.SH,X000723.SZ,X000898.SZ,X000539.SZ,X600352.SH,X002407.SZ,X000983.SZ,X000027.SZ,X002470.SZ,X002460.SZ,X000630.SZ,X000012.SZ,X600176.SH,X000060.SZ,X000761.SZ,X600021.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239488937415566,0,0,0,0,0,0,0.0162878118040079,0,0.0550745476657245,0,0.817669131908743,0,0,0,0,0,0,0,0,0,0.0383275798694337,0,0,0,0,0.0573306201049666,0,0,0,0,0,0,0,0,0,0,0,0,0.0666602935106008,0.0410163638629586,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133319602756358,0,0,0,0,0.0816068829259441,0.0544109564959855,0,0,0,0,0.0692685239348131,0.0341135755074019,0,0,0,0,0.0580483799608443,0.0977531690141099,0,0,0,0,0,0,0,0,0,0,0,0.207195479572046,0,0,0,0,0.0115090458676162,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171228828999456,0,0.140747161587073,0,0,0,0.263818262326896,0,0,0.123829994947468,0,0,0,0,0,0,0,0,0,0,0.49143878994366,0,0,0,0,0,0,0,0,0,0,0,-0.0134702180561578,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.100916917510472,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.0518599415623243,0,0.064948425421528,0.0117483397997579,0,0,0,0,0,0,0,0,0,0.00230277039835947,0.123702919672245,0,0,0,0,0,0.0196680987885937,0,0,0,0,0,-0.0231463197074824,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.299100469987789,0.106030137943898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676034036731922,0,0,0,0,0.0641949369093571,0.0218316407662909,0,0,0,0,0,0.0220143062888325,0,0,0,0,0.00535285763462534,0,0,0,0,0,0,0,0,0,0,0,0.00956603333519726,0.00190564591305169,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0417409985223103,0,-0.0185814041360622,0,0.0265089408125976,0,0,0,0.00769479068453472,0,0,0,0,0,0,0,0,0.0587173470892308,0,0,0,0,0,0,0,0.0330528460127548,0,0,0,0,0,0,0,0,0.0202851950773556,0,0,0,0,0,0,0,0,0,0.0434407226728792,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.605280163648874,0,0,0,0,0,0.0237103123115065,0,0,0,0,0,0,0,0,0,0,0.0692122441600431,0,0,0,0,0,0,0,0,0,0,0,0.246607876193422,0,0,0,0.0258847221441893,-0.0162679530809253,0,0,0.0548216550834469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0551688768400689,0,0,0,0.180214590288548,0,-0.0379068559921677,0,0.179154282523557,0,0,0,0,0,0,0.0429753569149495,0,0,0,0,0.037931567804953,0,0,0,0,0.0886346050106167,0,0,0,0,0,0,0,0,0,0,0,0,0.0864863267147641,0,0,0,0,-0.0197128951428341,0.046399781628278,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.0919705151421117,0,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0.0219511327259838,0,0,0,0.228861457403274,0,0,0,0.0637282062338981,-0.0707079076616706,0,0,0,0,0,0,0,0,0,0,0.138167420024251,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.126243850449458,0,0,0,0,0,0,0,0,0,0,0,0,0.00914561152463757,0.188860417603009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328598511562426,-0.164264942327712,0,0,0.483191076270997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0638252145882608,0,0,0,0.0569781659836575,0,0,0,0,0.182929137190718,0,0,0,0,0.0912046409168408,0,0,0,0.00966637225975425,0,0.0846052238017413,0,0,-0.0467442614807884,-0.032261809183742,0,0,0,0,0.199152438625508,0,0.14344942358464,0.0303932164856116,0,0,0,0,0,0,0,0,0,0.0131532649999377,0,0,0,0,0,0
X600623.SH,0,0,0,0,0.163491729555639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185026144746263,0,0,0,0,0,0.13217887562373,0,0,0.156149410389443,0,0.0596466952445368,0,0.144899563311869,0,0,-0.0149767587284468,0,0,0.0131429121044892,0,0,0.0464060262960775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.063626914431084,0,0,0.0303237693428952,0,0.0103775545377681,0,0,0.0338601692192578,0.0326067161599499,0.114195841617314,0,0,0,0,0,0.0788629281977939,0.0547211249751743,0,0,0,0,0.0642542540153081,0,0,0,0,0,0,0.0925332015902585,0,0.138200106765058,0,0.13144026333585,0,0,0,0,0,0,-0.0482188174748808,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.603730624179306,0,0,0,0,0,0,0,0,-0.0278693876074674,0,0.0166700526676369,0,0,0,0,0,0,0.0386125702583885,0,0,0,0,-0.0559748814214826,0,0,0,0,0,0.0680265582980542,0,0,0,0,0,0,0,-0.0412107776545885,0,0,0,0.0357439352080001,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0344321916346845,0,0,0,0.0641154236339678,0,0,0,0,0.00820431824774961,0.0896903152034869,0,0,0,0,0,0,0,0.105254371106866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364426932806143,0,0,0,0,0,0.031872736078597,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.294973319456116,0,0,0,0.132801570371012,0,0.069886541239908,0,0,0,0,0,0,-0.035348793372582,0,-0.0162818059000655,0,0,0,0,0.0676740026562273,0.160861056879175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575824961782233,0,0,0,0,0,0,-0.0780075333206689,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0337573773757391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361580426620525,0,0,-0.0541397275040095,0,0.0782220350390304,0,0.040803639671014,0.0407031091873546,0,0,0,0,0,0,0,0,0,0.0105613588176064,0,0,0,0,0,0.0745958256014849,0,0,0,0,0,0,0,0.00538214543669784,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0545048190917598,0,0,0,0,0,0.302271747315362,0,0,0,0,0,0,0,0.0241774969791374,0,0,0,0,0,0.125225047029612,0,0,0,0,0,0,0,0,0,0,0,0,0.0379245152571853,0,0,0,0.0527909556649176,0,0,0,0,0,0,0.0760769478334923,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.119439100487966,0,0,0,0,0,0,0,0,0,0,0.0287093931381242,0,0,0.0817972214659939,0.210599320925446,0,0,0,0.0566330299202799,0,0.351027377216718,0,0,0,0.11394140044736,0.0967546411642788,0,0,0,0.0778771458483035,0.0455536015462643,0,0,0,0,0.20260392997836,0,0,0,0,0,0,0,-0.0682480757720974,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0284876458387718,0,0,0,0,0,0,0,0,0,0,0,0.0377857814164502,0,0,0.220824468060016,0,0,0.122918035451291,0,0,0,0.0190856698786881,0.100414258315965,-0.010143792438265,0,0,0,0,0,0,0.078257213273419,0.00715479996007055,0,0,0.0437723028712685,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853023489411543,6.93889390390723e-18,0,0.238914785309668,0,0,0,0.0490369699466907,0,0,0,0,0,0,0,0,0,0,0.0397716359423983,0,0,0,0,0.140147186789333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.00112507893096219,0,0.06374700635697,0,0,0,0.0372145939669944,0,0,0,0,0.073067563075834,0,0,0,0,0,0.160228023559096,0,0,0,0,0,0.0463957654469864,0,0.215111819627173,0,0,-0.0161610277191796,0.135534934434306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723943983756854,0,0.0551676548033616,0.0331070951567373,0.0307923865373436,0,0,0,0,0,0,0,0,0,0,0.165219913912573,0,0,0,0,0.158888840745073,0,0,0.0897086708351035,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723178378254566,0,0,0,0,0,0.183097639855712,0,0,0,0,0,0.12686815271598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.149162065518035,0,0,0,0.10282324425146,0,0,0,0,0.0378537806657354,0,0,0,0,0,0.298874949687981,0,0,0,0,0,0.0083228391224531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360760164195025,0,0,0,-0.0802703132618944,0.138761711232667,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.178575982424196,0,0,0,0,0,0,0.0866436612521375,0.100044216829873,0,0,0,0,0,0,0,0,0,0.173316262968751,0,0,0.0403780042881374,0,0,0,0,0,0,0,0,0,0,0,0.0672450627961208,0,-1.73472347597681e-18,0,0,0,0.000202449115824973,0,0,0,0,0,0,0,0,0.0125807424836204,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0335368360521812,0,0,0,0,0,0,0,0,0,0,0.00221512692438483,0,-0.0202320406513722,0.00434881160227056,0,0,0,0,0,0.0387233931505963,0,0,0,0,0.0293678187528253,0,0,0,0,0,0,0.36441019917038,0,0,0,0,0.117358405026908,0.0325117162631787,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0271464598165094,0,0,0,0.0404118095502632,0,0,0,0.0319646337628417,0,0,0,0,0.050088489872776,0,0,0,0,0,0,0.149662404741046,0,0,0,0,0.01128945380248,-0.0130323531402121,0,0,0,0,0,0,0.0458182472689192,0.0146866555493138,0,0,0.178585031512787,0.243533562020013,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,-0.0478374200897883,0,0,0.288620750681851,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.349265770721407,0,-0.0751742966240603,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.210683419540334,0,0,0,0,0.557142837319366,0,0,0,0,0.151649552245152,0,0,0,0,0.193534419712574,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.662000513637821,0,0.030356512561944,0,0.0664774667813212,0,0,0,0.266576338018666,-0.0550242972538901,0.0865561825863039,0,0.102704775968955,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0446637749536678,0,0,0,0.0471784330136659,0,0,0,0,0,0,0.00893964306380295,0,0,0.115592009974238,0,0,0,0,0,0.00531821789418991,0.14879196114393,0,0,0,0.0214662920070056,0,0,0,0,0,0.0310805089374734,0,0.0973550272831431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.101900710081719,0,0.143393592065492,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.0201042661397056,-0.0917177764254768,0,0,0,0,0.105758695488127,0,0,0,0,0.117748111568465,0.251296095039536,0,0,0,0,0,-0.0228027330571108,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499947425685448,0,0,0.095996419569749,0,0,0,0,0,0,0,0,0,0,0.0793985524172435,0,0,0,0,0.4093147004723,0,0,0.0707393739121656,0,0,0,0,0,0,0,0,0,0.068593163015993,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0983473792505523,0,0,0.017380811328807,0,0.0807798238947445,0,0,0,0,0,0,0,0,0,0.0475810465128497,0,0,0,0,0,0.019983598861083,0,0,0,0,0,0,0,0,0,0.0142252185425814,0,0,0,-8.67361737988404e-19,0,0.0505780764314452,0.0482335744489713,0.125386749711914,0.0529617384987694,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144094575036324,0,0,0,0.0182433883804944,0,0,0,0,0.028322116794699,0.162778124258083,0,0,0,0,0,0.14266829195813,0,0,0,0,0.0142472974989339,0,0,0,0,0,0,0,0,0.0521078484442368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243869501534449,-2.71050543121376e-20,0.10983506654681,0,0,0,0,-0.0146417852307997,0,0.211239650236599,0,0,0,0,0.0394655590007277,0,0,0.171938014031769,0,0.090050249624554,0.00819353992490963,0,0,0,0,0.0341112781763625,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.125031926072885,0,0,0,0.023722967188541,0,0.0235468847612336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151087996004219,0,0,0,0,0.247559599197511,0,0,0,0.0619421477280236,0.0185574061369028,0,0,0,0,0,0,0,0,0,0,0,0,0.0120158518031016,0,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503629781824285,0,0,0,-0.0703956891329326,0.226783100916677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299259297401279,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834661703322314,0,0,0.0188851284144837,0,0,0,0,0.0566247294883618,0.00895013350988558,0,0.160595901791818,0,0.073577014463908,0,0,0,0,0.153426483890862,0,0,0,0,0,0,4.33680868994202e-19,0.134018252355062,0.103952243204885,0,0,0,0,-0.0165890926827652,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604564014761142,0,-0.00514728964115782,0,0,0,0,-0.0202275835893397,0,0.114469019541524,0,0.03333039176982,0,0,0,0,0,0,0,0,-0.0566684533280507,0,0,0,0.0220082906265561,0.0433276859218496,0,0,0,0,0,0,0,0,0,0,0,0.032610151011262,0,0,0.0805365781169181,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0590948356450381,0,0,0,0,0,0,-0.0563477221625145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314157873263042,0,0,0,-0.0416199887583523,-0.0263530414527039,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.137111679691438,0,0,-0.0943599049974102,0,0,0,0,0,0,0,0,0,0,-0.0598544656204818,0,0,0,0,0,0,0,0,0,0,0,0.0355075805115692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05808360374978,0,0,0,-0.684010384686812,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128910542366222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851090778448912,0,0,0,0,0,0,0.133262706612152,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00601694997842254,0,0,-0.450839857226579,0.518419392106307,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0674397855478479,0,0.0170475695446513,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119209600934933,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0147017522980614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679651006259693,-0.0102306816233206,0,0,0,0.047716140569606,0,0,0.00919676788869446,0,0.439057024217955,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0280844047715468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486842816507016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000753833973593156,0.025319387396849,0,0,0,0,0,0,0,-0.0499769733454906,0,0.0485968033519584,0,0.0234921764723226,0,0.715077642233959,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.0014274957416704,0,0,0,0,0,0,0,0,0.000979766030808943,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00859745658316367,0,0,0,0,-0.0719794329130463,0,0
CarbonVol_Shenzhen,0,-0.0243320748895742,0,0,0,0,0,0,-0.0136338147710315,0,0.0258380317803444,0,0,0,0,0,0,0,0,-0.0282900047309683,0,0,0,0,0,0,0,0.0510799483607434,0.0206405986710142,-0.0536032220569806,0,0,0,0,0.0178948412474494,0,0,0,0.0220149774704015,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232782412631393,-0.053418741212728,0,0,-0.466750095834637,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0130022000264184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.387983118673275,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079183933013226,0,0,0,0,-0.0147192244352434,0,-0.0110048448467841,0,0,0,0.00752392007308982,0,0,0.0073347870667674,0,0,0,0,-0.0259120113348234,-0.0102289414894165,0,0,0,-0.0082314665014466,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763736432213525,0.0797293423045285,0,0,0,0,0,0
