,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X600547.SH,X000708.SZ,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600886.SH,X600176.SH,X601898.SH,X600426.SH,X600010.SH,X600188.SH,X600801.SH,X000301.SZ,X600352.SH,X600111.SH,X600489.SH,X601991.SH,X600795.SH,X002466.SZ,X300037.SZ,X600688.SH,X600486.SH,X600803.SH,X002353.SZ,X600027.SH,X600299.SH,X601992.SH,X002080.SZ,X000932.SZ,X600219.SH,X601168.SH,X000898.SZ,X600529.SH,X002409.SZ,X000723.SZ,X002075.SZ,X000807.SZ,X000630.SZ,X600315.SH,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0319393602249131,0,0.0553821000953727,0,0,0,0,0,0,0.00184708142735951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232843087379415,0,0,0,0.0656151467346705,0,0,0.0236449318992177,-0.00227043175940534,0,0,0,0,0,-0.00786957159015968,0,0,0,0,-0.00393489752592631,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0587042288152942,0,0,0,0,0,0,0.0479639001021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145249819744598,0,0,0,0,0.0557237880755614,0,0,0,0.0299166786328029,-0.0187277006978088,0,0,0.042358924810068,0,0,0,0.0559268782272337,0,-0.00040499518901481,0,0,0,0,-0.0112609323782143,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0376373248285126,0,0.0281528130865882,0,0,0,0,0,0.279463309563629,0,0,0,0,0,0,0,0,-0.0244914562474012,0,0,0,0,0,0,0,0,0,0.0680095906083773,0,0,0,0,0,-0.0206918047519096,0.0464892658178547,0,0,0.00599968691058503,0,0,0,0,0,0,-0.0110863073458034,0,0
X600585.SH,0,0,0,0,0.0567971653753141,0,0.0934979374260562,0.0650045116057591,0,0,0,0,0,0,0,0,0,0.0850627769850939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179320201912387,0,0,0,0,0,0,0.00984043816323407,0,0,0,0,0,0,0,0,0,0,0.0147399050837429,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.288072143992119,0.213320655999523,0,0,0,0,0,0,0,0,0,0.277157245901254,0,0,0,0,0,0,0,0,0,0,0.0455981044572219,0,0,0,0.0872239200014139,0,0,0,0,0,0,0,0,0,0,0,0.0640005817601743,0.058280817945195,0,0,0,0,0,0.0639071873683358,0,0,0,0.0329960815088375,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433691409988104,0,0,0,0,0,0,0,0,0,0,0.155973366625353,0,0,0,0,0,0,0,0,0,0,0,0,0.0264290732364933,0,0,0,0,0,0,0,0,0.0335996514517513,0,0,0.0729596520463809,0,0.028074251148757,0,0,0,0,-0.013339084774996,0,0
X002460.SZ,0,0,0,0,0,0.0702019879127872,0,0,0,0.00134859564528529,0.123845983551902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38182009218534,0.167129944476828,0,0,0,0,0,0,0,0,0,0,0.193200011253292,0,0,0,0,0,-0.143590628938085,0,0.239646721762955,0,0,8.67361737988404e-19,0,0,0,0,-0.0207789873982797,0,0
X600547.SH,0,0,0,0,0.03029922954477,0,0.0570462671844657,0,0,-0.00163660491755961,0,0,0,0,0,0,-0.0530978415782826,0,0,0,0,0,0,0,0,0.553510036458288,0,0,0,0.00471410696119983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293129090336389,0,0,0.115668251709709,0,0,0,0,0,0,0,0.00549994692367499,0,0
X000708.SZ,0,0,0,0,0.0220431378875494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035469454262097,0,0,0,0,0.0421960801819787,0,0,0,0,0.0273439297637507,0.360639209074807,0,0,0,0,0,0,0,0,0.0389784551338472,0,0,-0.00607682307401343,0,0,0,0,-0.00247288063270172,0,0
X600660.SH,0,0,0,0,0,-0.0562889373788257,0,0,0,0,0,0,0,0,0.0214417900508945,0,0,0,0,-0.0685009672306236,0,0,0.00802645591285688,0.0512988039152798,0,0,0,0,0,0.170051890275046,0,0,0,0.0827157713077409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0109533234471835,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.166392102062243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124279069729919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384457675753588,0,0,0.0439501782910637,0,0,0,0.0741767201293645,0,0,0,0.0340720223716524,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0655311960041482,0,0.00888054954230582,0,0,0.137446967585307,0,0,0,0,0,0,0,0.103044444951073,0.0861969166949977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048337043914626,0.0735896949213146,0,0,-0.141441816125878,0,0,0,0,0,0.0064050968787305,0,0,0,0,0.0118059958879008,0,0
X600362.SH,0,0,0,0,0,0,0.0438722176107109,0,0,0,0,0,0,0,0.0250926472692671,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.200893142377092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808345772445585,0,0.159210163304361,0,0,0.247114436101803,0,0,-0.0426147076556571,0,0,0,-0.0230309516326138,0,0
X601600.SH,0,0,0,0,0,0.0794202491810062,0,0,0,0,0,0,0.146950186360188,0,0,0,0,0,0,0.184130722378606,0,0,0,0,0,0,0,0,0,0.023216533637687,0,0,0,0,0,0,0,0,0,0.150124487005346,0,0,0,0,0.0682077856134809,0,0.0999337219255808,0.0344031709845776,0,0.106028602838615,0,0.00410810401809152,0,0,0,0,-0.0074597060086261,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.060767735087766,0,0,0,0,0,0,0,0.219119272431278,-0.152146152452343,0,0,0,0,0,0,0,0,-0.138666918437572,0,0,0,0.101762071920005,0,0,0,0,0,0.128885322178133,0,0,0,0.244364002329414,0,0,0,0.0282231111652451,0,0,0,0,0,0,0,0,0,-0.000998592550813057,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.0721428655565276,0.151970453602724,0,0,0.158572584936547,0,0,0,0,0,0,0,0,0,0,0,0.11426928484578,0,0,0,0,0.0354209085732553,0,0.0856730577991334,0,0,0,0,0,0,0,0,0,0,0,-0.0368623434218883,0,0,0,0,0,0.00779766514310804,0,0,0,0,-0.0166887450641894,0,0
X600176.SH,0,0,0,0,0,0,0.0513236710103934,0,0,0,0.110163459721144,-0.0832634742623427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146274745907822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681153782515657,0,0,0,0.286170245869406,0,0,0.0916109066639363,0,0,0,0.0258475693329092,0,0
X601898.SH,0,0,0,0,0.00702264715216516,0,0,0,0,0,0,0,0.0385708180825559,0.0504502278723298,0,0,0,0,0,0,0.247096741069375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895356901075508,0,0,0,0,-1.0842021724855e-19,0.0291072204117272,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.325799636241634,0,0,0,0,0,0,0,0,0,0.180123762732937,0,0,0,0,-0.00543375170681442,0,0,0,0,0,0,0,0,0,0.00171527748271377,0,0.103613780635694,0,0,0,0,0,0.0464744846017946,0,0,0.0237504993248879,0,0,0,0,0.00663853258157958,0,0,0,0,0,0,0.0161429499226858,0,0,0,-0.00305397381832058,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308379945391529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287290622012157,0,0,0,0,-0.0387080892757451,0,0.0451051732941303,0,0,0,0,0,0.00669778355851922,0,0.346934488301865,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456627020617675,0.5350849702822,0,0,0,0,0,0,0,0,0,0,0.0456498434155418,-0.0154352900826191,0,0,0,0,0,0,0,0,0,0,0.0653792396203628,0.129560899769314,0,0,0,0,0.0677614057370377,0,0,0,0,0,0,0,0,0,0.0074221834876682,0,0
X600801.SH,0,0,0,0.433992100530363,0,0,0.0405128367690841,0,0,0.0462048048390285,0,0,0,0,0,0,0,0,0,-0.0562490184022139,0,0,-0.0630055413747458,0,0,0,0,0,0.0227364512303503,0,0,0,0,0.0590646332839655,0,0,0,0.0288848678567343,0.123234532157176,0,0.0248952566549806,0,0.0681827042308747,0,0,-0.00750021881845956,-0.0210024792823145,0,0,0,0,0,0.0190069491194461,0,0,0,0.00604750359377369,0,0
X000301.SZ,0,0,0,0,0,0,0.0268212499107891,0,0,0,0,0,0,0,0.079573652935295,0,-0.164163869502695,0,0,0,0,0,0,0,0.059084916035376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39272015791748,0,0,0,0,0.120664576003508,0,0,0,0,0,0.0565477274510085,0,0,0,0.00226346312721013,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0313917609713079,0,0,0,0,-1.73472347597681e-18,0,0.268705753437683,0,0,-0.000845661555148349,0,0,0,0,0,0,0,0,0,0,0,0,-0.015769008581572,0,0,0,0,0,0,0,0,0,0.13846063120477,0,0,0,0,0,0,0.170782500544574,0,0.0331832354273356,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.00437810052207928,0.109244013668672,0,0,0,0,0,0,0,0.0717844682732397,0,0,0,0.00173774105756877,0,0,0,0.189641179090933,0,0,0,0,0,0,0,0,0,0,0.0106368230006141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880631940694498,0,0.0327655581180287,-0.0843047089800564,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.133601120517389,0.722245723944878,0,0,0,-0.014812194640893,0,0,0.00446023757724333,0,0.0772957348923479,0,-0.0154352007698822,0,0,0,0,0.132305228593603,0,0,0,0,0,0,0,0,-0.011120956190872,0,0,0,0,0,0,0,0.0547080952924476,0,0,0,0,0,0,0,0,0,0,0.0021348357321251,-0.0396445016381883,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0144307306012748,0,0,0,0,0,0,0.0399913984069905,0.0149250564069339,0,0,0,0,0.329452680323307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123978378384334,0,0,0,0,0,0,0,0,0.0627693207130362,0,0,-4.33680868994202e-19,0,0.00673657917453687,0,0,0,0,0.00684646101672434,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140564136748377,0,0,0,0,0,0.0350935020702259,0.231030726910314,0,0,0,0,0,0,0,0,0,0,-0.0343860920724469,-0.0116707091621611,0,0,0,0,0,0.0678564734603074,0,0,0,0,0,0,1.0842021724855e-19,0.00519330204211496,0,0,0,0.00371725766497939,0,0
X002466.SZ,0,0,0,0,0,0,0.457597975088939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710241780298139,0,0,0,0.0566794713906764,0,0,0,-0.235890224587886,0,0,0,0,0,0,0,0,0,0.0672241221994931,0.0884367363234774,0,-0.077305328899335,-0.326955904401691,0,0,0,0,0.0105891206455505,0,0,0,-0.0638460962875477,0,0
X300037.SZ,0,0,0,0,0,0,0.217002999374892,0.109600847180778,-0.127115893872487,0,0.206327259403801,-0.235843205599154,0,0,0,0,0,0,-0.0274768988105054,0,0,0,0,0,0,0,0,0,0.185200262707456,0,0,0,0,0,0,0,0,0.391555085349557,0,0,0,0,0,0.0565317652684588,0,0,-0.0773929741697766,0,0,0,0,0,0,0,0,0,0.00653567656951403,0,0
X600688.SH,0,0,0,0,0.121560550442158,0,0,0,0,0,0,0,0,0.0830619583359343,0,0.0510936628692085,0.0262322864737182,0,0,0.228789714089955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285713801301141,0.0271487850143687,0,0,0.0128780468972058,0,0,0,0,0.00459896670089096,0,0,0,0,0,0,0,0,0,-0.00518562596012647,0,0
X600486.SH,0,0,0,0,0.0787417077069682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.25384356980243,0,0,0,0,0,0,0,0,0.0343796474539855,0,0,-0.0287380207354173,0.0595622420970539,0,0,0,0.00909916010430301,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185261452636704,0,0.050142534410761,0,0,0,0,0,0,0,0,0,0,0,0,0.000470750119381039,0,0,0,0,0,0,0,0,0,0.0704443827535325,0,0,0,0,0.0819556466917788,0.106556619572185,0,0,0,0,0,-0.0528663851660645,0,0,0,0,0.00109653645196694,0,0
X002353.SZ,0,0,0,0,0.16312783663947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723684345076193,0,0,0,0,0.289197903071113,0,0,0,0,-0.0082741668039221,0,0.262262482563367,0,0,0,0.1856895187626,0,0,-0.128476643822712,0,0,0,0.169720879403106,0,0,-0.0235559162521249,0,0,0,0,0,0.0172563015126679,-0.115492544325988,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0575051313187726,0,0,0.101898568672854,0,0,0,0.00708972245541899,0,0,0,0,0,0,0,0,0,0,0,0.0317471289831644,0,0,0,0,0,0,0,0.06260082688773,-0.0267778610861942,0,0,0,0,0,0,-0.0377838671447724,0.112785498368047,0,0,0.0549283513951923,0,0,0,-0.0117124376681883,0,0,0,0.0111837899478033,0,0,0,0.00673550056748042,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0372849826158425,0,0,0.0401990411918964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818681363604918,0,0,0,0,0.212907852480051,0,0,0,0,0,0,0,0,0.00310031500552443,0,0,-0.060751483804623,0,0,0,0.0269278623809524,0,0.0311341454988075,0.0407716674771669,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0147904654980992,0,0,0,0,0,0,0,0,0,0,0.164602193371415,0,0.0727353222969831,-0.0529725892730143,0,0,0,0.0412311330874644,0,0.00929808055437465,-0.00493200466007603,0,0,0,0.0178402271281538,0,0.0742655717839017,0,0.0385836112178279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00860422950688391,0,0,0,0.000853175618471299,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.284406316226192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157447142208693,0,0,0,0,0,0,0,0,0.0890919627367821,0,0,0.0458007956358144,0,0,0.230835745535403,0,0,0.103534344852698,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.124400009038267,0,0.34967922150169,0.0849352171999063,0,0,0.0114858576323359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488827202901584,0,0,0,0,0,0,0,0,0.109475034706766,0,0.0183993515147629,0,0.170029643470858,0,0,0,-1.73472347597681e-18,0,0,0.028250777207205,0,0,-0.00025555821145175,0,0,0,0,-0.00293187268066697,0,0
X600219.SH,0,0,0,0,0.0440457366046147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369253821201824,0,0,0,0.0832185789689793,0,0,0,0,0,0,0,0,0,-0.0339747693037081,0,0,0,0.181447178399358,0,0.100047930444942,0.126295462757147,0,-0.00713298877258311,0,0,0,0,-0.0186682113516243,0,0
X601168.SH,0,0,0,0,0,0,0.00556591893311223,0,0.044134619780611,0,0,0,0,0,0,0,0,0,0,0,0.0790004400830754,0,0,0,0,0,0,0,0.0239492997852013,0,0,0,0,0,0,0,0,0.0712867409455715,0,0,0,0,0,0,0,0.0796247529550115,0.0643629142460686,0,0,0.357125813495336,0,-0.0235420826189517,0,0,0,0,-0.0107212768601606,0,0
