,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X600516.SH,X601992.SH,X601991.SH,X000898.SZ,X600547.SH,X600886.SH,X600111.SH,X002460.SZ,X600176.SH,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X601699.SH,X002271.SZ,X000553.SZ,X600027.SH,X000825.SZ,X000792.SZ,X600299.SH,X600808.SH,X000408.SZ,X601158.SH,X600489.SH,X600219.SH,X000883.SZ,X000983.SZ,X002110.SZ,X000830.SZ,X000630.SZ,X000959.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.40058628182844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167877531722192,0,0,0,0.00737350625639992,0,0,0,0,0.0164745214364017,0,0,0,0.0238069592316048,0,0,0,0,0.073064777801177,0.0126227399497194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479312272584993,0,0,0,0,0,0,0
X600028.SH,0.35552419656412,0,0,0,0,0,0,0,0,0,0,0,0,0.14095675590649,0,0,0,0,0,0,0.0850565302724072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224496743874527,0,0,0,0,0,-0.0203650569645269,0,0,0,0,0,0
X601088.SH,0,0,0,0.0985507069046566,0.144062342142377,0,0,0,0.015896339659919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504098484840651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138974013056755,0,0,0,0,-0.00398304272885533,0,0,0,0,0,0,0
X600019.SH,0,0,0.198057543531826,0,0.110037006353039,0,0,0,0.118461665315791,0,0,0,0,0.0113459265834492,0,0,0,0,0,0.383018210311041,0,0,0,-0.178313973432286,0,0,0,0,0,0,0.0251640649958916,0,0,0,0,0,0,0,0,0,0,0,0,0.0663119189073219,0,0,0,0,0,0,0.00914242223780131,0.0849013322294149,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.211509065569637,0,0.0306844680213886,0,0,0.0635596547985402,0,0,0,-0.0261063298208523,0,0,0,0,0,0,0.134939634538346,0,0,0.188389189353771,0,0.0421091367323191,0,0,0,0,-0.226256528829201,0,0,0,0,0,0,0,0,0,0,0,0,0.178880532077093,0,-0.00562811738596657,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.147710972021805,0,0,0,0,0,0,0,0,0,0,0.0811386522062627,0,0,0.00872794922699913,0,0,0,0,0,0,0,0,0.0351770144286022,0,0.0474465421457312,0.0178332023267095,0,0.0133738464207573,0,0,0,0,0,0,0,0.0604827133598738,0,0,0.0273796300699629,0,0.00512236636303175,0,0,0,0,0,0,0
X600309.SH,0,0,0.0334995545834458,0,-0.00404324855468042,0,0,0.00234718593962902,0,0,0,0,0,0,0,0,-0.00127992811714978,0,0,0,0,0,0,0,0,0,0,0.0382293265690804,0,-0.0607346235919278,0,0,0,0.0495798482688449,0,0,0,0,0,0.0404835642355523,0,0,0,-0.0473317554520132,0.0204184530110372,0,0,0,0,-0.0580256177558129,0.0860451025938003,0,0.0664683892892418,0,0,0,0
X600011.SH,0,0,0,-0.0592209672900807,0,0,0,0,0,0,0,0,0,0,0,0,0.0133106299684728,0.213650612323669,0,0,0,0,0,0,0,0,0,0,0.012780270033106,0,0,0.0634143207926696,0,0,0,0,0,0,0,0,0,0,0,0,0.0265631054681881,0,0,0,0,-8.23774571186665e-05,-0.0172834607683075,0,0,0,0,0,0
X600188.SH,0,0,0,0.05580244357294,0.069347167898536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161928867968704,0.114738603843172,0,0,0.0544422857121957,0,0.4242145588244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740416651773106,0,0,0,0,0.0239084428532043,-0.0325167100299629,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948846062538675,0,0,0,0.0288831416385977,0,0,0.0821320266642743,0,0,0,0,0,0,0,0,0.144355412037054,0,0,0,0,0.116208234533721,0,0,0,0,0,0,0,0.174401474560043,0.0529580641908244,0,0,0,0,0,0.00063226340838943,-0.00925383007791009,0,0,0,0,0,0
