,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600362.SH,X601600.SH,X600547.SH,X600010.SH,X600111.SH,X002466.SZ,X000786.SZ,X000301.SZ,X600188.SH,X600886.SH,X600011.SH,X600426.SH,X600176.SH,X600803.SH,X601991.SH,X000932.SZ,X600219.SH,X600801.SH,X000807.SZ,X000027.SZ,X000898.SZ,X600795.SH,X000825.SZ,X600489.SH,X600352.SH,X600688.SH,X600157.SH,X600315.SH,X600516.SH,X601168.SH,X600808.SH,X600027.SH,X002353.SZ,X000723.SZ,X600486.SH,X002080.SZ,X601699.SH,X600299.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,-0.139995673469805,0,-0.0383816352829591,0,0.445649273245089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152015646492548,0,0,0.0069572215677544,-0.100648193834385,0,0,3.46944695195361e-18,0,0,0,0,0,0.0586010220025541,0.0939875546758171,0,0,0,0,0,0,0.0508761017303148,0,0,0,-0.0492804984918103,0,0,0,0,0.00887524883803933,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0112924151059755,0,0,0,0,0.0299170646614163,0,0,0,0.0626889377044884,0,0,0,0,0,0,0.0314102848317814,0,0,0.149206987296872,0.113395571946994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204243311307828,0,0,0,-0.00543426461701874,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604830342149679,0,0,0.0636262866028393,0.111460232936214,0,0.0175558534902752,0,0,0,0,0,0,0.0650750911696261,0,0,0.047645692458173,0,0,-0.0210652401322752,0,0,0,0,0,0,0.0152768721417775,0,0,0,-0.00253373645724016,0,0
X600426.SH,0,0,0,0.107270071152807,0,0,0.0942823742962406,0,0,0,0,0.0626008472276437,0,0,0,0,0.0278256048642759,0,0.226809130382421,0,0,0,0,0.0622066793859393,0,0,0,0.0883884149115615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650292529364838,0,0,0,0,-0.0255729709445314,0,0
X600176.SH,0,0,0,0,0,0,0.0620139507630891,0,0.0421821924858777,0.0332549626932136,0,0,0,0,0,0,0,0,0,0,0,0,0.391352104071847,0,0,0,0,0,0,0.114248520330902,0,0,0,0,0,0,0,0,0,0.191963285496784,0,0,0,0.053378081633731,0,0,0,0,0,0,0,-0.0787878216872448,-1.73472347597681e-18,0,0,0,-0.0117133056852865,0,0
X600803.SH,0,0,0.0616393168419555,0,0,0,0.165000567389056,0,0.02633504250814,0.0317831984281753,0,0,0.0685743103960134,0,0,0,0.0283098666146667,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492331682758443,-0.0121739421601377,0,0.444304069576342,0,0,0,0,0.00450014042538558,0,0,0,0,-0.00965730118763458,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0833403932149311,0,0,0,0,0,0,0,0,0,0,0,0,0.228067271711445,0,0,0,0,0,0,0,0.0202310683091441,0.143151640063927,0,0,0.0294396728402226,0,0,0,0,0,0.0371686627900652,0,0,0,0,0.0254852871688504,-0.0827313000828613,0,0,0,0,0,0,-0.027430128513351,0,0,0,-0.00612520477738574,0,0
X000932.SZ,0,0,0,0,0,0.227176635620152,0,0,0,0.137849743366588,0,0,0.124328020634498,0,0,0.047543578908521,0,0,0,0.077825312766441,0,0,0,0,0,0,0,0,0.136089751970454,0,0.141434628587123,0.512670573049064,0,0,0,0,0,0,0,0.000925654641801757,0,0,0,0,0,0,0,0,0,0,0,-0.00886243729893261,0,0,0,0,0.0172077544561885,0,0
X600219.SH,0,0,0,0,0,0,0.0190560652958256,0,0,0,0,0,0.0322141105133277,0,0,0,0,0,0,0,0,0,0.240265260436172,0,0,0,0,0,0,0.472975996631706,0,0,0,0.0257249535202588,0,0,0,0,0,0,0,0,0,0,0,0.0272956337648916,0,0,0,0,0,0,-0.0332541629984006,0,0,0,-0.0260179999330827,0,0
X600801.SH,0,0,0,0,0.319700306918274,0,0,0,0,0.0253791795521161,0,0,0.0825765028973926,0,0.0958722531080226,0.00241871413434104,0.00708777823876268,0,0,0.0303686709014843,0.104336186871507,0,0,0,0,0,0.0637897852997375,0,0,0,0.0291164341699099,0,0,0,0,0,0,0,-0.00754838458040813,0,0,0,0,0,-0.0259296137144727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.584140306280825,0,0,0,0,0,0.0820259445234859,0,0,0,0,0.180757344757806,0,0,0,0.215120206255044,0,0,0,0,0,0.0898321552252838,0,0,0,0,0,0.0394705711790036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142593316931302,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212418404075622,0,0,0,0,0,0,0,0,0,0,0.724042006083467,0.0094151545136866,0,0,0.0716933852020324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322108301854346,0.463271735688631,0,0,-0.0441914291935526,0.0623240501370984,0,0,0,0.0267578109369821,0,0
X000898.SZ,0,0,0,0,0,0.323472898920898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320210190664441,0,0,0.0652430177361686,-0.0462339201612862,0,0,0,0,0,0,0,0,0,0.0561517098066638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119158528104601,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234164154436473,0.0409942136577173,0,0,0,0,0,0.2721034581196,0,0,0,0.116487827060571,0.0249054112923901,0,0,0.0539828875066433,0.0121837515370042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278582738581805,0,0,0,0,0.0200955898705745,0,0
X000825.SZ,0,0,0,0,0,0.248834604457076,-0.195511050257838,0,0,0,0.118049678331156,0.1800700912903,0,0,0.0640064325156418,0,0,0,0,0.0711031645546924,0,0,0,0,0,0,0,0,0,0.0967160349995315,0,0.068571570511657,0,0,0,0,0,0,0,0.0339872332873435,0,0.250637781428326,0,0,0.138574068839305,0,0,0,0,0,0,0,0,0,0,0,-0.00350208966126519,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0556024796283723,0.0429716077731654,0.0125111172799689,0.450030551682411,0,0,0,0,0.00431922984136214,0,0,0,0,0.0601621356072268,0,0,0,0.0878959267380325,0,0.0140411601938901,0,0,0,0,0,0,0,0,0,0,0.163059618465777,0,0,0,-1.73472347597681e-18,0,0,0,0.0139842043991625,0,0,0.0409961756980817,-0.0321363362113206,0,0,0,-0.0131132226628037,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0884939504037141,0,0,0,0,0,0,0.162816844596279,0,0,0,0,0,0,0,0,0,0,0.013882163617358,0,0,0,0,0,0,0,0,0,0,0.109640717072344,0,0,0.10248633229979,0,0,0,0.0962482044005415,0,0,0,0,0.00899830408014959,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0237799835159572,0,0,0,0,0,0.0200248598477973,0,0,0,0.0132989015566957,0,0,0,0,0.0408635497921269,0,0,0,0,0,0,0,0,0,0,0,0.0959826992716327,0,0,0,0.0491534212486256,0.0242238077825546,0,0,0,0,0,0,0,0,0,0,0,-0.0189206735993782,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0395776058840635,0,0,0.155878271829696,0,-0.0211162652428258,0,0,0,0.0235098719365456,0,0,0,0,0,0,0,0.0453310304214423,0,0,0,0,0,0,0,0,0,0,0,0.0272957837676454,0,0,0,-0.072506857079566,0.0545973458290035,0,0,0,0,0,0,0,0,0,0,0,0.0396366625902628,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157170733682377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105510076197396,0,0,0,0,0,0,0,0,0,0,-0.0125438291584645,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987298201173784,0,0,0.130077018123378,0.0235162325469639,0,0.0504135130433218,0,0,0,0,0.109769279617763,0,0,0.0723352066943426,0,0,0,0.00605848832939523,0,0,0,0,0,0,0,0,0,0,0.463050976665537,0,0,0,0,0,0,0.0923402293871179,0,0,0,0,-0.0423372450510061,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0.37681921591984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963498130075157,0.00975288525539157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276098072976709,0,0,0,0,0,0,0,-0.0979225306823513,0,0,0,-0.0272343287031638,0,0
X600808.SH,0,0,0,0,0,0.166948098383151,0,0,0,0,0.0336289111461523,0,0,0,0.022819382867172,0,0,-0.00181659281171528,0,0,0,0,0,0,0,0,0,0.0413030743797313,0,0,0,0.0813151449312454,0,0.109475916029884,0,0,0,0,0,0,0,0,0,0,0,-0.107584903564221,0,0,0,0.0485034426610417,0,-0.00256280709653929,0,0,0,0,0.0261865961772147,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040226724063714,0,0,0.239289845632902,0,0,0,0,0.0246428115929628,0,0,0.00466783131710649,0.0887985835552813,0,0,0.0673499833116415,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0140585274598128,0,0,0,0.0120963110223754,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.116300231507143,0,0,0,0.153743002314541,0.159507057285342,0,0,0,0,0,0,0,0,0.0887514914036233,0,-0.0495423377039914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246597157257217,0.102042651161129,0,0,0,0,0,0,-0.170212043033965,0,0,0,-0.0408506575776604,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.324762198606007,0,0,0,0,0,0,0,0,0,0.115015783311015,0,0,0,0.126952997158686,0,0,-0.00638929257238899,0,0,0,0,0,0,0,0.101608772343009,0,0,0,0.116147724634742,0.0755595329403644,0,0,0,0.0792903228992975,0,0,0,0,0,0,0,0.0463373315519067,0,0,0,0,0,0,0
X600486.SH,0,0,0,0.15246591509085,0,0,0.00428035074973221,0.0275526897509276,0.0814698704461412,0,0,0,0,0,0,0,0,0,0,0.0900800514960532,0,0,0,0,0,0,0,0,0,0,-0.0915299024378298,0,0,0,0,0,0,0,0.0946608337963844,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297289568338931,0,0,0,-0.0373455688916698,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.00278586122657415,0.0304838334052501,0,0,0,0,0,0.110645673210544,0,0.186244790440126,-8.67361737988404e-19,0,0,0,0,0.221184873660102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000575481393323486,0,0,0,0.00494920291095751,0,0,0,0,0,0,0
X601699.SH,0,0,0.232023309647438,0,0,0,0,0,0,0,0,0,0,0,0,0.00974911419479409,0,-0.079246381894938,0,0.169784907779314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826060024855345,0,0,0,0.0542878256592627,0,0,0,0,0,0,-0.0142742726010506,0,0,0,0,-0.0119969720611427,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0448135880047463,0,0,0,0,0,0.0680082153739419,0.0544424967528178,0,0,0,0,0,0,0.0191365722378894,0,0,0,0,0,0,0,-0.00589704019438483,0,0,0,0,0,0,0,0,0.0389387348251569,0,0,0,0,0,0.114107571354788,0,0,0,0,-0.0189766671760448,0,0,0,0,-0.000966447500776036,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.411372007751796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51793017950441e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.137393888581917,0,0,0,0,0,0,0,0,0,0,0,-0.00797168108542179,0,0,0,-0.00132670199672466,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.11503851183161,0,-0.220871363433215,0,0,0,0,0,0,0,0,0,0,0,0.0823817503877892,0,0,0,0,0,0.062015079887037,0,0.0175515887040017,0,0,0,-0.117654282070201,0,0,0.153408489470264,0,-0.0828807349570258,0,0,0,0,0,0.00605755918230342,-0.0262439889951837,0,0,0,0.0116447535267017,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421445436249536,0,0,0,0.0462181565689713,0,0,0.0775205217712643,0,0,0,0,0,0,0,0,0,0,0.0371109862079593,0,0,0,0,0.118201633481844,0,0,1.0154712311629,0,0,0,-0.264465273896206,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600311243648719,0,0,0,0,0,0,0,0,0,0,0,0.031737320738641,0,0,0.0398355443853738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803196753680438,0,0,0,0,0.107959276041913,0,0
RealEstate_excess,0,0,0,0.0660212305573906,0,0,0,0,0,0,0,0.0605873094472978,0,0,-0.0258849909800836,0,0.0551799301603229,0,0,0,0,0,0,0,0,0,0,0,0,-0.135862885890606,0,0,0,0,0,0,0,-0.0442064180831976,0,0.0306576406506689,0.0712681104968601,0,0,0,0,0,0.00312453371931751,0,0,0,0,0.0311795100045681,0,0,0,0,0.00480765152048631,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342953482429827,0,0,0,0.00848324221011715,0,0,0,0,0,0,0,-0.00620817913077838,-0.0238905041242224,0,0,0,-0.018487706446272,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000772541834550244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875957772807529,0,0,0,0,-0.00297641922246895,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.702794030940893,0.765604658110429,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002143832016243,0,0,0,0,0.00215003230617669,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310919525705799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150943075657669,0,0,0,0,-0.0448253104730968,0,0
