,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600688.SH,X601600.SH,X600660.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X601992.SH,X600176.SH,X600111.SH,X002466.SZ,X600516.SH,X002460.SZ,X000709.SZ,X600299.SH,X000629.SZ,X600808.SH,X600352.SH,X600219.SH,X002075.SZ,X000825.SZ,X600801.SH,X000786.SZ,X300072.SZ,X601158.SH,X000553.SZ,X600489.SH,X002110.SZ,X000883.SZ,X600583.SH,X600339.SH,X000408.SZ,X601699.SH,X000301.SZ,X000027.SZ,X000792.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.179143616498529,0,0,0,0.0782717223841034,0,0,0,0,0.0874587683656045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462806664480646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27575561665904,0,0,0.123488899987895,0.0254131396478523,0,0,0,0,0.0313092063694648,0,0,0,0,0,0
X600028.SH,0.140854164091964,0,0,0.106338868363059,0.134118922873812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118817487227052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302739600603863,0.141593742363577,0,0,0,0,0.0749384498257,0,0,0.00856210196009733,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0870856998422258,0,0,0,0,0,0,0.0966480212549193,0,0,0,0,0,0,0,0,0,0,0,-0.0297568615996244,0.00673589249946607,0,0,0,0,0,0.0352161143153581,0,0,0,0,0,0.203280366741037,0,0,0.0675722099691503,0.0639203921740023,0,0.114529247502131,0,0,0,0,-0.00248349128059002,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0279604246782101,0.119333494602806,0,0,0,0,0,0,0,0,0,0,0,0.0153410629453165,0,0,0,0,0.0545498367981059,0,0,0,0,0,0.0682788518481129,0,0,0.0357265685265191,0,0.528816646902887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150650943109419,0,0,0.0110287575511123,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0524688757338255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49158933459783,0,0,0,0,0,0,0,0,0,0,0,0.136720710957142,0,0,0,0.0541668112431913,0.0184676755082147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141729010055361,0.0188861172973603,0,0,0,0,0,0
X600011.SH,0,0,0,0.0705583024981856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62645710831476,0,0,0,0.167834266891642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1623749591884,0,0,0,0,0,0,0,0,0,0,0,-0.0156207969322904,0.0690658498914972,0,0,0,0,0,0
X600309.SH,0,0,0,0.381481098513632,0,0.0245426238526415,0,0,0,0,0,0,0,0,0,0.199818232203837,0,0,-1.73472347597681e-18,0,0,0.033362360858103,0,0,0,0,0,0.233281818519491,-0.0520043379698322,0,0,0,0,0.121056244895373,0,0,0,0,0,-0.161348894540132,0,0,0,0,0,0,0,0,0,0,0,-0.0466861761932368,0.162336486735353,0,0,0,0,0,0
X600010.SH,0.223304893366013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246633300701469,0.205057628652254,0,0,0.101459250472706,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.023395954945358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021522639041557,0,0,0,-0.0155669138529784,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0.0193320491111426,0.0560026291060262,0.0130084093720399,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.00925598257143352,0,0,0,0,0.149059860061467,0,0,0,0,0,0,-0.103648310490941,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0156488415328796,0.0645848419127297,-0.00336993872149713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246540176633775,0,0,0,0,0,0.510843482494752,0,0,0,0,0,0,0,0,0,0,0,0.0152950901517464,0,0,0.033821153891043,0,0,0,0
