,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600010.SH,X600111.SH,X600803.SH,X600027.SH,X000708.SZ,X002460.SZ,X000301.SZ,X601991.SH,X600160.SH,X600219.SH,X600426.SH,X000983.SZ,X000807.SZ,X000786.SZ,X601699.SH,X002466.SZ,X000630.SZ,X600985.SH,X000408.SZ,X601168.SH,X600176.SH,X002128.SZ,X600096.SH,X000933.SZ,X000877.SZ,X000883.SZ,X002353.SZ,X600352.SH,X600995.SH,X600378.SH,X600863.SH,X600612.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.015617645847068,0,0,0,0,0,0,0,0,0,0,0,0,0.19510686465172,0,0,0,0,0,0.160085057769403,0,0,0,0,0,0,0,0,0,0,-0.0619956072143509,0,-0.0169813646969017,0,0,0,0,-0.116735640056051,0,0,0,0,0.114894396767649,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00369874300429664,0.225574785426487,0,0,-0.0406716914381156,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579080827298067,0,0,0,0,0,-0.0310186108616576,0,0,0.15984360045212,0,-0.0124677672219481,0,0,0,0,0,0,0,0,0,-0.0053571034804407,0,0,0,0,0,0.143789688467848,0,0,0,0,0,0,0,0,0,0.0850759387014274,0.0291746688638545,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.222481037753777,0,0,0,0.160072177012751,0,0,0.179859804892568,0,0,0,0,0,0,0.150563319489635,0,-0.0279917528869529,0,0,-0.000705546605734562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133862113698064,0,0,0,-0.06398791533022,0,0,0,0,-0.0552985489734726,-0.0221573861666264,0,0,0,-0.0834109035424898,0,0
X600795.SH,0,0.0313423392949279,0,0,0,0.120563169870542,0,0,0,0,0.0245726559950317,0,0.241277692939594,0,0,0,0,0,0,0,0.0180432436240158,0,-0.092517799660464,0,0,0,0,-0.145150189235673,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.046158395169852,0,0,0,0,0.266838440792478,0,0,0,0,0,0,0,0,-0.00665976201871846,0,0
X000792.SZ,0,0,0,0.0445673676426363,0,0,0.0824348705858979,0.247072600354772,0,0,0,0,0,0,0,0,0.0133146830958153,0,0,0,0,0.0298715513371022,0.237860682571362,0.0144669088994882,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0420708611272004,0,0,0,0,0,0,0,0,0,0,0,0.026335350217719,0,0,0,0,0,-0.0529498758195496,0,0,0,0,0,0.0123417436341084,0,0
X600362.SH,0.024587447470983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11624227216751,0,0,0,0,0,0,0,0.200586787517041,0,0,0.330403483686055,0,0,0,0.0658568013332121,0,0,0,0,0,0,0,0,0,0,0,0.000885900548388026,0,0,0,0,0,0
X600489.SH,0.124538460653743,0,0,0,0,0,0,0,0,0.653822819508494,0.091894464423396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194273514749364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0181937028608877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123572494545381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496353151360184,0,0,0,0,0,0,0,0.0375178758647941,0,0,0,0.028342971269638,0.0153171997381153,0,0,0,0,-5.42101086242752e-20,0,-0.0126223298538757,0,0,0.0113291276658292,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893151239110576,0,0,0,0,0,0,0,0,0,0.129841003817136,0,0,0,0.274591872715421,0,0.0165946915166891,0,0,-0.156617655229293,0,0,0,0.0917302438101798,0.0805392582643051,0,0,0,0,2.61890350633985e-05,0,-0.0704904847862073,0,0,0.0386275538269826,0,0
X600803.SH,0,0,0,0.0134494293104143,0.133642507317439,0,0.148062970575522,0,0,0,0.321260286309819,0,0,0,0,0,0,0,0,0,0.079506981263828,0,0,0,0,0.027723490760445,0,0,0,-0.0713445876271054,0,0,0,0,0,0,0,0,0.161324743596465,0,0,0.121683837860523,0,0,0,0,0,0,0.00221471473999639,0,0,0,0.10292410133432,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0259881912807693,0.0135318341758117,0,0,0,0,0,0.965378209951173,0,0,0,0,0,0,0.0257028161034746,0,0,0,0,0,-0.216044971700768,0,0,0,0,0.0774030506804293,0,0,0,0,0,0.15378912342295,0,0,0,-0.042830090635689,0,0,0,0,0,0,0.00393923610709751,0,0,0,0,-0.0020671023007863,0,0,0,-0.0130493126387039,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0616138180298252,0,0,0,0.0168374257092936,0,0,0,0,0,0,0,0.0655784014420791,0.148586892130087,0,0,0,0.0857931603278307,0.0611587304183171,0,0,0,0,0,0.0668278165774043,0,0,0,0,0,0,0,0,0,0,0,0.139109090252743,0,0.0815233975528146,0,0,0,0.00336922640512638,0,0,0,-0.0145399601667347,0,0
X002460.SZ,0,0,0,0,0,0,0.0518769680452554,0,0,0,0,-0.19579785653144,0,0,0.0679843895864753,0,0,0,0.239591070518597,0,0,0,0,0,0,0,0,0,0,0,0.0120361073714034,0,0.539470013168009,0,0,0,0,0,0,0.113096171979491,0,0,-0.168620560518732,0,0,0,0,0,0,0,0,0.0143192171826948,0,0,0,0,-0.00943097267705113,0,0
X000301.SZ,0,-0.0025560643643899,0,0,0,0,0,0,0,-0.0666216703403427,-0.0461627264888394,0,0,0,0.0476628091064826,0,0,0,0,0,0,0,0,0,0,-0.135864786429785,0,0.0301454512460546,0,0,0,0,0,0,0,0,0,0,0,0.198545649479435,0,0.113980888264974,0,0,0.2558358561228,0,0,0,0,0,0,-0.015903652199327,0,0,0,0,0,0,0
X601991.SH,0,0.132009086705921,0,0,0,0,0,0,0,0,0.0474881371140542,0,0,0,0,0,0,0,0,0,0.0671326224851886,0,0,0,0,0,0,0,0,0,0,0,-0.0269868931596448,0,0,0,0,0,0,0,0,0.137212789475547,0.0969902888187767,0,0,0.0305352848114144,0,0.413764587014387,0,0,0,0,0.0335157046439848,0,0,0,-0.0177891357226258,0,0
X600160.SH,0,0,0,-0.142552010306143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223141523829756,0,0,0,0,0,0,0,0,0,0,0.220423982524125,0,0.107690129182447,0,0,0,0.134493639808177,0,0,0.33493491312999,0,0,0,0,0.40617526747872,0,0,0,0.145396227877372,-0.0986407231874617,0,0,-0.010611377182558,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0362996029031091,0,0,0,0,0,0,0,0.0944958809929214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334985479186559,0,0,0.0173235636904805,0.0546126846997434,0,0,0.127556642541042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.55851388101374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140561557592795,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.131735153993651,0.168263652150084,0,0,0.00238419317582443,0,0,0.0913903477312828,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0640026488211389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604594759478052,0,0,0,0,0.12844220142599,0,0,0,0,0,0,0.308479829935299,0,0,0.0404239895934892,0.0658755078226826,0,0,0.0392493144274098,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476363841750446,0.0196228598708637,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.204148444184818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811182461326995,0,0,0,0,0,0,0,0.0220565479592565,0,0,0.22171509633028,0,0,0,0.151811642405984,0,0,0.05969549654781,0,0,0,0,0,0,0,-0.0259167961820578,0,0,0,0,-0.0133042210031104,0,0
X000786.SZ,0,0,0,0,0,0,0.423270669705002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194182484437947,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.307597507574062,0,0,0,0.108483827345674,0,0.040809115602025,0,0,0,0,0.106182536576836,0,0,0,0,-0.0342268840465434,0,0,0,0,0
X601699.SH,0,0,0,0,0.0385371205378222,0.206408573797272,0,0,0,0,0,0,0,0,0,0.0278961396481763,0,0,0,0,0.0186282151562303,0,-0.0813437200520131,0,0,0,0,0,0.0735313103111297,0,0.0468325125594393,0,0,0,0.0722573489083221,0.0786231289586943,-8.67361737988404e-19,0,0,0,0.267828533529,0,0,0.0396883805245322,0,0,0.0101691143426688,0,0,0,0,-0.0753624028688174,0,0.0563722267330723,0,0,0.000901129588051655,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0682248584400674,0,0,0,0,0,0,0,0,0.118421195866024,0,0,0,0.774396970733037,0,0,0,0,0,0,0,0,0,0,0,0.022733668321844,0,0,0,0,0,0,0,0,0,0,0,0.0713010052504111,0,0,0,0,0.0363079405934855,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30928415345568,0.0256945744370144,0,0,0,0.0486081382692979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297459008189621,0,0.00959203435218272,0,0.0954603662325827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035938711700711,0,0
X600985.SH,0,0,0,0,0,0.337584134914995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185685049519552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165810939136748,0,0,0,0,0,0.0461996576872068,0,0,0,0,0,0,0,0,0,0.0288842201262768,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0412455662694646,0,0,0,0,0.0787189746445034,0,0,0,0,0,0,0,0,0,0,0.0868253924632663,0,0,0,0.211514718082169,0,0,0,0,0,0,0.014222124291654,0,0,0,0.157568975542594,0,0,0.113974486722954,0,0,0,0,0,0,0,0,-0.105162478472384,0,0,0,0.0359556492378404,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.345685589431151,0,0,0,0,0,0,0.54865465995095,0.0309320361583768,0,0,0,0.115270209817336,0,0,0,0,0,0,0,0,0,0,0,0,0.114170900331526,0,0,0,0,0,0.0857030597763464,0,0,0,0,0,0,0,0,0,0,0.0559226181791864,-0.0339395059027664,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694819348692244,0,0,0,0,0,0,0.0886655659501833,0,0,0,-0.00725229808880102,0.2758338896446,0,0,0,0.0218293847334433,0,0,0,0,0,0,0.0412733010979605,0,0.251236354609112,0,0,0,-0.219049360281219,0,0,0,-0.00791652335756597,-0.00612095821901098,0,0,0,-0.0288984507772793,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0.102151997569541,0,0,0,0,0,0,0,-0.0278418238447783,0,0,0.0413830676694287,0,0,0,0,0.137117612721407,0.160670607320231,0,0,0.223800414023215,0,0,0,0,0,0,0,0,0,0,0,0.183470884588601,0,0.0516994260592642,0,0,0,0,0.138263548141808,0,0,0,0,-0.0377081442082523,0,0,0,0.0399495257036156,0,0
X600096.SH,0,0,0,0,0.143615173849669,0,0.11365238369015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134699852223754,0.208385419062726,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0307657529730935,0.22892227832741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213688297656484,-0.0684852430078492,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.055476492450476,0,0,0.142300078565774,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0540695604700789,0,0,0,0.390985431747625,0,0.206518918716832,0,0,0,0,0,0,0.15223190285116,0,0,0,0.02018797152194,0.116962690045923,0,0,0,0,0,0,0,0,0.0444324906380088,0,0,0,-0.00923776261611239,0,0
X000877.SZ,0,0,0,0,-0.0238328614498206,-0.0422523634055099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955037055098961,0,0,0,0,0,0,0,0,0,0,0,0.0174065514880968,0,0,0,0,0,0,0,0,0.14374984432401,0,0,0,0,0,0.289502589937482,0,0,0,0.0568613093164574,0,0
X000883.SZ,0,0,0,0,0.233860983706729,0,0,0,0.189867922954743,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375914043423008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311698861113551,0,0,0,0,0.0541446680260697,0,0,0,-0.0737449523029128,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865889334679783,0,0.353026254321651,0,0.192420245938281,0,0,0.0703263368810427,0,0,0.146470048738504,0,0.120824542760699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349231157312101,0,0,0.0538791273015248,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.109925687692511,0,0,0,0,0,0,0,0,0,0.0566244119799008,0,0.2429732503015,0,0,0.0477152113052923,-3.46944695195361e-18,0,0,0,0,0.0106387896573087,0,0,0.0144642473539951,0,0,0,0.083236566479558,0,0,0,0.0224798461662712,0,0,0,0,0.017296026862338,0,-0.0378621950574864,0,0,0,0,0,0.0172031482422446,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820546399201699,0,0,0,0,0,0,0.297219908812115,0.247802175036791,0,0,0,0,0,0,0,0,0,0.0219480074337294,0,0,0,0,0.0668118282332395,0.0140510287863469,0,0.142508084550953,0,0,0,0.0335888793292046,0,0,0,-0.0573920585648678,0.0919186101573193,0,0,0,0,0.0725999713035369,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.241463507788492,0,0,0,0,0,-0.0340708020533115,0,0.23219944029198,0,0,0,0,0,0,0.036689562726982,0,0,0,0,0,0,0,0,0.167619771742131,0,0,0,0,0,0,0.0452754162072299,0,0,0,0,0,0,0,0,0,0,0,0.013795162289179,0,-0.006124977998661,0,0,0.132308364183463,0,0
X600863.SH,0,0.0529587408458028,0,0,0.0585692943537988,0.0189066183894124,0,0,0.0247073672983701,0,0,0,2.16840434497101e-19,0.226950554642515,0,0,0.00569755084797592,0,0,0,0.0867332690069297,0,-0.00958278320426888,0,0.0396592376306004,0,0.0471427503833358,0,0,0,0,0,0,0,0,0,0,0,0.152194840050691,0,0,0,0.0802471212757714,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031947379065728,0,0
X600612.SH,0,0,0,0.0473964411699432,0,0,0.11663897046316,0,0,0,-0.011685400292793,0,0,-0.0971656823756746,0,0,0,0,0,0,0,0,0,0,0,0.211289514620433,0,0,0,0,0.213533852701697,0,0.0333876292107038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483796030204359,0,0,0,0,0.0206135439991873,0,0,0,0,-8.67361737988404e-19,0,0
X600688.SH,0.0132778830664157,0,0,0,0,0.0356840880797183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667783645462917,0,0.0357373502618059,0.0161519575471227,0,0,0,0,0,0,0,0,0.0553822294391481,0,0,0,0,0,0,0.135992961524337,0,0,0,0,0,0,0.0296387380452043,0,0,0,0,0.0399706348361302,0,-0.0136036164377825,0,0,0,0,0
Change_TY3M,-0.0862312397717538,0,0,0,0,0,0.0387393472583409,0,0,0.0973631167952848,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181853281531771,0,0,0,0,0,0,0,0,0,-0.135761621799478,0,0,0,0,0,0,0,0,-0.0151907295838614,0,0,0,0,0,0,0.156070223667181,0,0,0.0269385824946649,-0.0672355718536718,0,0,0,0.0354096925913151,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.148898799977365,0,0,0,0,0,0,0,0,0,0,0.037641608059946,0,0,0,0,0,0,0,-0.245500161896685,0,0,0,0.286109755594326,-0.0390824654315351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410935816151715,0,0,0,-0.04271129069176,-3.4606343285273,0
TED,-0.101314681495062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360350452458751,0,0,0,0,0,0,0,0,0,0,-0.507786013282506,0.573504079842041,0,0.284659853808629,0,0,-0.267048635043612,0,0
RealEstate_excess,0,0.108269244767959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480352576530145,0,0,0,0,0.0564593834122408,0,0,0,0,-0.0620034571022511,0,0,0,0,-0.0657335002757915,0.0235756723634821,0,0,0,0.0263314792602674,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254276112842183,0,0,0,0,0,0,0,0,0,0,0.0219910127905042,0,-0.0174656673118235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462843375039684,0,0,0,0,0,0,-0.0484478648182686,0,0,0,0,0,-0.00767504028940044,0.0638925113702635,0,0,-0.0103252799115681,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000471438368265375,0.000649960649859955,0,0.00372967753401499,0,0,0,2.71050543121376e-20,0,0,0,-0.00213354248340983,0,0,0,0,-0.000159201853223054,0,0,0,0,0,0,0,0,-0.000902870124917802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177287214332734,0,0.000266972407683749,0,0,0,-0.00366422694980817,0,0
CarbonVol_Shenzhen,-0.135802390107958,0,0,0,0,0,0,0,0,0.230600519811577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124919217681354,-0.932953544440811,0,0,0,0,0,0,0,0,0,-0.286417189304614,0,0,0,0,0.340064607451821,0,0,1.27425924381528,0,0,0,0,-0.472738220142448,0,0,0,-0.944771405354695,0,0,0,0,1.09123432775491,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227513405459962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027834893683467,0,0,0.0150637587027638,0,0,0,0,-0.00531103485909256,0,0,0,0,0,0,0,0,0,-0.103223178812915,0.00673257071794153,0,0,0,0.0168958677044347,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004790083275864,0,0,0,0,0.00164815439669359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473150055610983,0,0,0,0,0,0,0,0,0,0,-0.0240893992349583,0.0059341505417939,0,0,0,0.0104729291083711,0,0
