,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X600010.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X600027.SH,X600688.SH,X601992.SH,X600583.SH,X600309.SH,X000709.SZ,X600352.SH,X601158.SH,X000792.SZ,X000898.SZ,X600157.SH,X600660.SH,X600547.SH,X000629.SZ,X600489.SH,X000027.SZ,X002353.SZ,X000539.SZ,X600008.SH,X600021.SH,X600808.SH,X000825.SZ,X000060.SZ,X000831.SZ,X600219.SH,X600549.SH,X000630.SZ,X600578.SH,X002470.SZ,X600307.SH,X601699.SH,X600315.SH,X000959.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.433922110909202,0,0,0,0,0,0,0,0,0,0.0687311684371023,0,0.204237674791712,0,0,0,0,0,0.0585312491981742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313087555612547,0,0,0,0,0,0
X600028.SH,0.547731800846993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496228764091658,0,0.0483574309992784,0,0,0,0,0,0,0,0,0,0.0894413203667228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412630668170521,0,0,0,0,0,0,0,0,0
X601088.SH,0.0320402476612428,0,0,0,0,0,0.32373209122831,0,0,0,0,0.137878321767022,0,0,0,0,0,0,0,0.0430124580464856,0,0,0,0.0350101770840573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325877170509039,0,0,0,0,0,0,0.293615204722961,0,0,0.0186881075586609,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0635095538291582,0,0.0166850813489778,0.265556224915931,0.0236818574557329,0,0,0,0.231635372676395,0,0,0.0221373365318021,0,0,0,0,0,0.128292061821141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025956393485839,0,0,0.0512092672494342,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288679067838462,0.187636360849995,0.0400123291290493,0,0,0,0.00405949358112622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167090004715064,0,0,0,0,0,0.0898320451801393,0.0263075006482736,0,0,0.167937822570475,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0928922130618778,0.0377336528913097,0,0.186842304187638,0,0,0,0,0.186656272701538,0,0,0,0.1959561385892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787186383936747,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0208913770353025,0,0,0.0681961159788851,0,0,0,0,0.0964226814635557,0,0,0,0,0,0,0.00626245774794807,0,0,0,0,0,0,0,0.0775375768218497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162278388384615,0,0,0,0,0,0.0310999730811222,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.427122705929162,0,0,0,0,0,0,0,0.144742479601804,0.0985636257028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0537266946418502,0,0,0.0201429409905795,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.290484259167852,0,0,0.074152013781957,0.0113069747752952,0,0,0.0894246264652461,0,0,0.0542858793207968,0,0,0,0,0,0,0,0,0,0,0,0.228955933276734,0,0,0,0,0.0758689428566098,0,0,0,0,0,0.0109734269609659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0669125002150991,0,0,-0.0352745519021532,0.194081220890156,0,0.0574490919222215,0,0,0.28155627392302,0,0.210671493534976,0,0,0,0,0,-0.0985179733973488,0,0,0,0,0,0,0,0,0,0,0,0,0.153705672831148,0,0,0,0,0.0536106525072322,0,0,0,0,0,0,0,0,0,0,0,-0.0335182647049001,0,0,0,0,0,0
