,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600157.SH,X600583.SH,X601158.SH,X600352.SH,X000898.SZ,X000709.SZ,X000831.SZ,X600547.SH,X002353.SZ,X600489.SH,X000539.SZ,X600008.SH,X000630.SZ,X000825.SZ,X000027.SZ,X600660.SH,X002470.SZ,X600021.SH,X000629.SZ,X600549.SH,X600315.SH,X600808.SH,X600578.SH,X600307.SH,X600098.SH,X601699.SH,X000983.SZ,X600863.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.263590832750147,0.239296256110532,0,0.154894955668752,0,0,0,0.135370505516746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02258920844381,0,0,0,0.00324693776297062,0,0,0.037526059388306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104173718628344,0,0,0,0,0,0
X600886.SH,0.163348770257944,0,0,0,0,0,0,0,0.0513774721320646,0.104108553317697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897047296223238,0,0,0,0,0.118826629445877,0,0,0.015845898433887,0,0,0,0.0531094705993998,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010234010271934,0,0,0,0,0,0
X600188.SH,0.311022867345223,0,0,0,0.0100200184080929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228454521575759,0.237133882288843,0,0,0,0,0,0,0,0,0,0,0,0,0.271125767037749,0,0,0,0,0,0.0166090370000496,0,0,0,0,0,0
X600362.SH,0,0.0387927910312105,0,0,0,0,0,0.00766844797330342,0,0.023827554884992,0,0,0,0,0,0,0,0,0.0871761748968678,0,0,0.010589006740327,0,0,0,0,0,0,0,0.0478653970497998,0,0,0.120554093114286,0,0,0,0,0,0,0,0,0,0.0493832431744301,0,0,0.143546293892764,0.136829593164932,0,0,0,0,-0.008097915697415,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.00816927666857622,0,0,0,0.0876073828765031,0,0,0,0,0,0,0,0,0.0391029955161335,0,0,0,0,0,0,0,0,0,0,0,0,0.0244110402543645,0,0.0308150310811494,0,0,0,0,0,0.527317607780455,0,0,0,0,0,0,0,0,0,0,0,-0.00637473920558076,0,0,0,0,0,0
X600027.SH,0,0,0,0.349991464563879,0,0,0,0,0.0687716640592456,0.15888900893483,0.0805068940786287,0.013860357408525,0,0,0,0,0,0,0,0,0,0,0.0636931547629316,0,0,0,0.0841411822801068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140771064143531,0,0,0,0,0,0,-0.0182211253436901,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.152785233207849,0.0904714194431118,0,0,0,0,0,0,0,0,0,0,0.0384466596643412,0,0,0.0142341068124705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18128741890978,0,0,0.0459348726716685,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.510988895994213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037384097211903,0,0,0,0,0.0326384284592083,0,0,0,0,0,0,0.131728658864931,0,0,0,0.0397718225011467,0,0,0,0,0,0.0613092252956254,0,0.0305913955095238,0,0,0,0,0,0.00324253255286715,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0445149816219329,0,0,0,0,0,0,0,0,0,0,0,0,0.0601545338208308,0,0.0900370437465376,0,0,0,0,0,0,0,0,0,0,0.174657190530643,0,0,0,0,0,0.186525983849076,0,0,0,0.0881043824270386,0,0.0397581845798596,0,0.00779098171201459,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.102486153807958,0,-0.0801932833397552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690034330646361,0,0.186230923853402,0.118517638041651,0,0,0.103829634296254,0,0,0,0,0,0.00544905186838274,0.0169797487820054,0,0,0,0,0,0,-0.00810142268660121,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382295037277872,0,0,0,0,0,0,0,0,0,0,0,0,0.179494843954993,0,0,0.0502258809918435,0,0,0,0,0,0,0,0,0.0126867012060941,0,0,0.320783169561857,0,0,0,-0.0178727318722449,0.00605592778023896,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0675567874620696,0.088900002590517,0,0.0164033211411456,0,0,0,0.0101296580398813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691163630758685,0,0,0,0,0,0,0,0,0.133300835496842,0,0,0.0835450707052576,0.00288950719987593,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.071214360193697,0,0,0,0,0.0347855881204932,0,0.0448068521244067,0,0,0.0214040867293384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379190328183704,0,0.241638983407661,0,0,0,0,0,0,0,0,0,0.0967730694185847,-0.0757059855075041,0,0,0,0,0,-0.00372962762684764,-0.0135796472635395,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0480078852043096,0,0,0,0,0,0,0,0.000211744501218844,0,0.0713869968660963,0,0,0,0,0,0,0.123855335369532,0,0,0,0,0,0.103742665229184,0.198075187033115,0,0,0,0,0,0,0.102082133564781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258598764334515,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.12965214793888,0,0,0,0,0.0463019645552213,0,0,0.0393718474577408,0,0,0,0,0,0,0,0,0,0,0,0,0.13171030529161,0,0,0,0,0.192967977668484,0,0,0.180278508061797,0,0,0,0,0,0,0,0.00773769274639782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.138836632586971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434675485221978,0,0,0,0,0,0.0285855208030893,0.00119677525637914,0,0.157625087368963,0,0,0,0.0160884355320459,0,0,0,0,0.0789248445879689,0,0.0160835554354065,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.13589923716254,0,0,0.046104361029006,0,0.167451972275132,0,0,0,0,0,0.038306478862631,0,0,0,0,0,0,0.0106620763988564,0,0,0,5.42101086242752e-20,0.186913310628762,0,0,0,0,0,0,0.149065787416798,0,0,0,0,0,0,0,0,0,0,0,-0.00673771898031381,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0672272964185134,0,0,0,0,0.0214405831942864,0,0,0,0.0982552375173772,0,0.130745980642142,0,0,0,0,0.0418672141384819,0,0,0,0,0,0.104192247295061,0,0,0,0,0,0,0,0.0678229328334087,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0700253247754472,0,0,0,-0.00392846634166067,0,0,0,0,0,0
X002353.SZ,-0.0151201315649383,0,0,0,-0.107595676369133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166849605176896,0.0857106984323949,0,0,0,0,0,0.0201477770266536,0,0.158404632134336,0,0,0,0,0.118910207833578,0,0,0.0889804282605553,0,0,0,0,0.0816920779394558,0,0,0,0,0,8.67361737988404e-19,0.00205140862111631,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0187744538205822,0,0,0,0.151359959955917,0,0,0,0,0.0724939215712108,0,0,0.0697649208945944,0,0,0,0,0,0.0513073304647097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958592061897133,0,0.0963478459704024,0,0,0,0,0,-0.0370894699979754,-0.00859010339083079,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901533016224313,0,0,0,0,0.112976777470743,0,0,0,0,0,0,0,0,0,0.210689473541745,0,0,0.122554195544938,0,0,0,0.213199411699892,0,0,0,0,0,0,0,0,0,-0.00799850819645572,0,0,0,0,0,0
X600008.SH,0,0.151062249804992,0.253026185702879,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360839755985185,0,0.395668740027001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0333763636019433,-0.00623103166651923,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0652488432464369,0,0,0.0938953422519876,0.24122931370396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.124547247027014,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.000165846272063671,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.123882142707871,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0364351786782113,0,0.0399858194225361,0,0.361612117038604,0.273623676962095,0,0,0,0,0,0,0,0,0.0477458378086975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148116553341349,0.0700156945486004,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0549510777219206,0,0,0,0,0.241864155183526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258429554711241,0,0,0,0.0330057350629658,0.167905479332195,0,0,0,0.169340308402358,0,0.107987105854715,0.00482633581270895,0,0,0,0,0.00299066943353468,8.67361737988404e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.110522406484298,0,0.0476488656008287,-0.0282932705721562,0,0,0.0227390249548454,0.0463729327839048,0,0,0,0,0,0,0,0.172240411612201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018307492508639,0,0,0,0,0.0775564519942168,0,0,0,0.134057913493996,0,0,0,0,0,0,0,0,0
X002470.SZ,-0.0812942542250298,0,0,0,0,0,0,0.0540357822445004,0,0,0,0,0,0,0,0,0,0,0.0104443046547098,0,0,0,0,0,0,0,0,0,0.235059335690467,-4.33680868994202e-19,0,0,0,0.0301512833050304,0,0,0,0.0658615512838996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832498644804433,-0.0194448553000175,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.0976202342983091,0,0,0,0.304000141150527,0,0,0,0,0,0,0,0,0,0,0.0276480025995488,0,0,0,0,0,0,0,0,0,0.258495639089874,0.346196949909664,0,0,0,0,0,0.0501164721583502,0,0,0,0,0.158899479279929,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.00530683410370184,0.00488547895399742,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0889084436053215,0,0.0272379368096687,0,0.189787205787267,0.0305456716369838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259365545902972,0,0,0,0,0,0,0,0,0.117327037707306,0,0,0,0,0,0,0,0,0,0.0684741555227239,0.00827747010285551,0,0,0,0,0,-0.00910293981670232,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.0744112831018188,0,0,0,0,0,0,0.208911514591616,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0245386772005544,0,0,0.00456922195564818,0,0,0.0128428047611058,0,0.0764939667558329,0,0,0,0,0,0,0,0,0,0,0.0741567990619242,0.168607966464607,0,0,0,0,-0.00477887312108739,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.0494921298684119,0,0,0,0,0,0,0.321557005452525,0,-0.0424070701830558,0,0,0,0,0,0.0825686554648612,0,0,0,0,0.057361533500596,0,0,0,0,0,0,0,0.249984795297816,0,-0.0198753944301643,0,0,0,-0.0168115118881247,-0.159344762243297,-0.0189187221539432,0,0,0,0,0,0,0.0167116039496984,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.188025343163879,0,0,0,0,0,0,0,0,0,0,0.00651122746064756,0,0,0,-0.0756248263154768,-0.0125062035543402,0,0.34040271297792,0,0,0,0,0.145646691590531,0,0,0.0814720331966386,0,0,0,1.73472347597681e-18,0,0,0,0,0.0769830786699225,0,0,0,0,0,0,0,0.00110242100598238,-0.0100481504137056,0,0,0,0,0,0
X600578.SH,0,0,0,0.351249792478846,0,0,0.0209890295672235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208249970454759,0,0,0,0,0,0.111063156259605,0,0,0.00868427786012808,0,0,0.0385135008579343,0,0,0,0.0398998035776024,0,0,0,0,0.0354827422975113,0,0,0,0,-0.00365137143448162,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.118389044091005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245671349366905,0.0942351550494391,0,0,0,0,0.155090123108267,0.332451547608603,0,0,0,0,0,0,0,0.165427776056909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190065015863815,0,0,0,0,0,0
X600098.SH,0.144271995128629,-2.16840434497101e-19,0,0,0,0,0,0.0214957227375024,0,0,0,0,0,0,0,0,0.0498863929271802,0,0,0,0,0,0.0214849438932628,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.38664850201095,0.140842945123367,0,0.0643194678750218,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0112437708671978,0,0,0,0,0,0
X601699.SH,0,0.0243453798097739,0,0,0,0,0.143224653247135,0.0206061333054423,0,0,0,0.0256285914975093,0.069136255829394,0,0,0,0.0323351322924758,0,0,0,0,0,0,0,0,0,0.0662685269528338,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.103505645392672,0,0,0,0.322107725599023,0,0,0,-0.0169413379929106,0,0,0,0,0,0,0
X000983.SZ,0,0,0.127134525506772,0,0,0,0.100821477029392,0.041635718826548,0,0,0,0,0,0,0,0,0,0,0.00370714533300609,0,0.0138950979332692,0,0,0,0,0,0,0,0,0,0,0.000579461499010856,0,0.0125009454784305,0,0,0,0,0,0,0,0.0227473594080234,0,0.0343436337904406,0,0.556189447702505,0,0,0.00086165829089822,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.228322779758495,0,0.209201434612027,0,0,0,0,0,0,0,0,0,0.0391221608387228,0,0,0,0,0,0,0,0,0,0,0.0365456104417136,0,0.103240993239025,0,0,0,0.012805471366722,0,0,0,0,0,0,0,0,0.0479227049598332,0,0.173647048226631,0,0,0.0041546500926374,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0668851841070604,0,0,0,0,0.160464785242075,0,0,0,0,0,0,0,0,0,0,0,0.110562127695142,0,0,0,0,0,0,0.0442034339215843,0,0,0,0,0,0,0,0,0,0,0.110093815192351,0,0,0,0,0,0,0,0,-0.00298665174463697,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0498033447588689,0,0,0,0,0,0,0,0,0.0443572099577006,0,0,0,0,0.0139001028993455,-0.0392734785279009,-0.0128341544702757,0,0,0,-0.0402226078351452,0,-0.0815779645107171,0,0,0,0,0,0,0,-0.0912065305242012,0,0,0,0,0,0,0,0,0,0.161954885697517,0,0,0.0238387726763296,0.016557905853875,-0.013952832647139,0,0,0,0,0
Slope,0,0,0,0,-0.0915690027030855,0,0,0,0,0,-0.878464940906423,0,0,0,0,0,0,0,0,0,0,-0.0284655726968589,0,0,0,0,0,0.630280305721448,0,-0.599530248280365,0,0.142423066693719,0,0,0.575940766264957,0,0,0,0,0,0,-0.0118930976664073,0,0,0,0,0,-0.347989418148529,0,0,0,-0.244165702126577,0,0,0,-0.349791448814472,0,0
TED,0,0,0,0,-1.07589239551046,0,0,0,0,0,0,0,0,0,0,-0.458605668501603,0,0,0,0,0,0,-0.46533548223,0,0,0,0,0,0,-0.68851916401214,0,0,0,0,0,0,0,-0.3330137038262,0,-1.69995851093276,0,0,0,0,0,0,0,0,0,0,-2.07333792774286,0,0,0,0,-6.81896187636598,0,0
RealEstate_excess,0,0,0,0,-0.0324188278251431,0,-0.178910509553984,0,0,0,0,0,0,0,0,-0.347587826283736,0,0,0,0,0.322625642766287,0,0.0443987880658026,0,0,0,-0.175155511281185,0,0,0,0.0339233605624169,0,0,0,0,0,0,0,0,-0.0214736333318097,-0.117481484514664,0.376281971479776,0,0,0,0,0,0,0,0,0,0.0106226931563806,0,-0.0704705350492965,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0785132923986878,0,0,0,0,0,0,0,0,-0.0330958069857116,0,0,0,0,0,0,-0.191062393643391,0,0,0,0,-0.0347090667084595,0,-0.0624151858212892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221357975948027,-0.254072878227612,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894506584622152,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0143283913530675,-0.0798755906853426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125430278214004,0,0,0,0.0923759997335561,0,0,0,0,0,-0.0634510822309523,0,0,0,-0.0332896081726108,0,0,0,0,0,0,-0.00745902654983324,0,0,0,0,0,0.0216899742791173,-0.0660486538106422,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255757635174684,0,-0.00945608196087468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228237384992685,0.00478346387727269,0,0,0,0.101247679577812,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.002640524490656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905126531556188,0,0,0,0.0021288340186671,0,0,0,0,0,0,0.00198905487856927,0,0,0,0,0,0.000545764901102505,0.00271973686776971,0.000365008748453144,0,0,0,0,0
