,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600027.SH,X600795.SH,X600362.SH,X600426.SH,X601991.SH,X600803.SH,X600176.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X600160.SH,X600995.SH,X000408.SZ,X600219.SH,X600612.SH,X000932.SZ,X002080.SZ,X000629.SZ,X600688.SH,X600378.SH,X002409.SZ,X000723.SZ,X600157.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.0500055603944551,0,0,0,0.137503442151619,0,0,0,0,0,0,0,0,-0.0409337125847612,0,0,0,0,0,0,0,0,0.077782019164409,0,0,0,0.0289302471133685,0,0,0.204982183731589,-0.0151455874681808,0,0,0.0122617174877994,0.0297922915773329,0,0,0,0,0,0,0,0,-0.0906427482646438,0,0,0,-0.0659925584046843,0,0,0,-0.0191920070223703,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0170579272740211,0,0,0.0351299317167592,0.0170042231747973,0,0,0,0,0,0,0,0,0,0.105545284089387,0,0,0,0,0,0.014112748075845,0,0,0,0,-0.0414317535123884,0.020522548523011,0,0,0,0.0269132720529574,0.0251389209756456,0.0513086813084621,0,0,0,0,0,0,0,0,-0.0373569214227537,0,0,0,0,0.00768371766895927,-0.039201820968363,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0349151628960019,0,0,0,0,0,0,0,0.0502126327842812,0,0,0,0,0.303492055006567,0,0.0286210604027505,0,0,0,0,0,0,0,0,0,0.0821589652495631,0,0,0.009189761979961,0,0,0,0,0.0879104139734002,0,0,0,0.0826163644830522,0,0.125116015312403,0,0.00487268506015654,0,0,0,0,0,0.0310115706346925,-0.0110478657956544,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.019122972406439,0,0,0,0.0087892430686992,0,0.00603201317673493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055346888274419,0,0,0,0,0,0,0.0506882342806719,0,0.0150524001857187,0,0.00978719165247954,0.00937265907426535,0,0,0,0,0.106584441915953,0,0,0,0.0191101543051045,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.170659488092941,0,0,0,0,0.0585070033387092,0,0,0,0,0,0,0,0,0,0.0791892757343135,0,0,0,0,0,0,0,0,0.247680422015782,0,0,0.130166721217944,0,0,0,0,0,0,0,0,0,0.179173030360577,0,0,0,0.0202007859222642,0,0,0,0,0.0507733819157783,-0.0565115526069207,-0.065566280657111,0,0,0,0,0
X000301.SZ,0,-0.0399376959500049,0,0,0,0,0,0,0,0,0,0,0,0,0.0855125471550221,0,0,0,0,0,0,0,0,0,0,0.0714652510386931,0,0.0126749288531571,0,0.202634277741433,0,0,0,0,-0.0741024546628083,0,0.0480550925558927,0,0,0,0,0,0.141116853273331,0,0,0,0,0,0,0,0,0.00815717043563987,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0828381502039598,0,0,0,0,0,0,0,0,0,0,0,0,0.145833507548486,0,0,0,0,0,0.297926792642517,0.0215156927197106,0,0,0,0,0.215538080042657,0,0.331706161806386,0,0.106299777474252,0,-0.268780242207966,0,0,0,0,0,0,0,0,0.0289006967640648,0,0,0,-0.147654066016615,0.0702754862317722,0.0256659362896239,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,-0.0237638719861643,0,0,0,0,0,0,0,0.108796329857463,0,0,0,0,0,0,0.0215969639845952,0,0,0,0,0,0.0313183795787796,0,0,0,0,0,0,0,0,0,0,0.0684506855687434,0,0,0,0,0,0.509690064443791,0,0.0788971995325607,0,0.00480920183626745,0,0,0,0.00625236117038578,0.0299206152740211,0,0,0,0,0,0
X600027.SH,0.108135371320895,0,0,0,0.343221801912961,0.011376743774727,0,0,0,-0.135049946268979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674954476024914,0.0620546208769036,0,0,0,0,0,0,0,0.493075723476966,-0.0503844439266583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02610722481119,0.0629693519761767,0,0,0,0,0,0
X600795.SH,0,0.0391402915068068,0,0,0.151605934486432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140549202370277,0,0,0,0.264054241996911,0.0700345174145705,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.017140765101416,0,0,-0.0552773060242012,0,0,0,0,0,-0.0236101162723316,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0637749815306557,0,0.17808082383546,0,0,0,0,0,0,0,0,-0.0192483075526791,0,0,0,0,0,0,0,0.0326247504684295,0,0.0300818612383845,0,0,0,0,0,0,0,0.00465218160608503,0,0,0,0,0,0,0,0,0,0,0.0366218084778002,1.0842021724855e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0.676668782097307,0,0,0,0.0661729252232039,0,0,0.247981089865524,0,0,0,0,0,0,0,0,0,0,-0.0490520219649302,0.0840894281850115,0,0,0,0,0,0,0,0.0820421652544448,0,0,0.198835868413994,0,0,0,0,0,0,0,0,0.0628273664401543,0,0,0,-0.0128211946345154,0,0,0,0.199414007371834,-0.0282200386819514,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0807517652322934,-0.0763709145200585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232821293760517,0.54221020742579,0,-0.0167257269758734,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0701927203659752,0,0,0,0,0.0244625136609772,0,0.0596227474188086,0,0,0,0.00759782163490726,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176667160781787,0,0.0486501617557078,0,0,-0.00562930868716448,0,0,0,0,0.37732418432133,0.122668442740886,-0.0947547132402992,0.108692750273117,0,0,0,-0.102170669927587,0,0,0,0,0,-0.00886553720574097,0,0,0,0.0507965385979794,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.0892581238069377,0,0,0,0,0,0,0,0,0,0.0380804035722497,0.143508445564699,0,0,0,0,0,0,0,-0.00399376504117831,0,0.123714442944184,0.0648561141248474,0,0,0,0.00550385129337406,0,0,0,0.0407811112807567,0,0.0775877414247251,0,0,0,0,0,0,0.164307777707281,0,0,0,0.00147504469161727,0,0,0,0,0.0340487029618602,-0.0441679280171164,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.084118367859201,0,0,0,0,0,0.0191388683774211,0,0,0,0,0.121756233781472,0,0,0.175416357168041,-8.67361737988404e-19,0,-0.0360894776141062,0,0,0.00273365800187412,0,0,0.00188049369544097,0,0.0441766798316736,0.0522600752174238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.656247650981205,0,0,0,0,0,0,0,0.0717646641679509,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0134670669121798,0,0,0.136609455177882,0,0,0.0344331457894084,0,0,0,0,0,0,0,0,0,0,0.0212087907892774,0,0,0,0,0.0095919993784399,-0.00348427615918743,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.218516302056228,0,0,0,0.0891551548254791,0,0,0,0,0,0,0,0,0,0,0.0309658612847131,0,0,0,0,0.114278578264134,0,0,0,0,-0.128699037155546,0,0.127316397601634,0,-0.0673190174046837,0,1.73472347597681e-18,0,0,0,-0.162364684053767,0,0.0847170540006262,0,0,0,0,0,0,0,0,0,-0.010022606734346,0,0,0,0,0,0
X000807.SZ,0.136954340536035,0,0,0,-0.237027653411732,0,0,0,0,0,0,0,0,0.789794270662776,0,0,0,0,0,0,0,0,0,0,0,0.0881333134478546,0,0,0,0,0.0676502669038813,0,0,0,0.0844201246111542,0,0,0,-0.00289375432336931,0,0,0,-0.0420508663760023,0,0,0,-0.0805553850236968,0,0,0,0,0,-0.0397031958449267,0.17086921713655,0,0,0,0,0
X000786.SZ,0.00888131711370039,0,0,0,0,0.00261712169755508,0,0,0.0841290662281417,0,0.0727226597091179,0,0,0,0,0,0,0,0,0,0.293919766881097,0,0,0,0,0,-0.0597131543802833,0,0.308891317678994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142556517356783,0,0,0,0.0373749361600656,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0968119969950292,0,0,0,0,0,0,0,0.0340894843128824,0.600295668823531,0,0,0,0,0,0,0,-0.108421321699598,0,0,0,0,0,0.11580587105139,0,0,0,0,0,0,0,0,0,-0.0780774001820006,0,0,0,0,0,-0.0754166487531646,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0382666539224174,0,0,0.1803627076627,0,-0.309241431571648,0,0,0,0,0,0,0,0,0,-0.117740519299494,-0.0303720000394821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341504911791974,0,0,0,0.149527454122485,0,0.100151840606559,0,0,0.146435087537403,-0.146235108627093,0,0,0,-0.19322575953096,0.0252731187757782,0,0,0,0,0,0,0
X600160.SH,-0.157116383517627,0,0,0,0,0,0,0,0,0,0,0,0.0624761930943371,0,0,0,0,0,0,0,0,0.0292156978980434,0,0,0,0,0.0939567401151589,0.381631296482167,0,0.100987564191031,0,0.196809278076443,0,0,0,0.0540026685501465,0,0,0,0,0,0,0.465103514336743,0,0,0,-0.0751852621693855,0,0,0,0,0,0.111882919124928,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0229435327661266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149605573198692,0,0,0,0,0,0,0.261552311970691,0.103731532981815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324696884643431,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.0570802632412295,0,0,0,0.386267356590288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573335121745923,0,-0.10797220633498,0,0,0,0,0,0,0,0,0,0,0,0,0.0110176385598028,0,0.0413047498847073,0.072315920726496,0,0,0,0.156165048052361,0,0,0,0.017656504521037,0.0410065825414457,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0417965130700274,0,0,0.120426840874776,0,0,0,0,0.109828139428545,0,0,0,0,0,0,0,0,-0.00151823700191353,0,0.0544406298547807,0,0,0,0,0,0,0,0,0,-0.0278647195154129,0,0,0.0159506328411964,0,0,0,0.150421571601008,0.100032418884217,0,0,0,0.0214702831134897,0,0,0,0.0217581379316148,-0.00989509486008724,0,0,0,0,0,0,0
X600612.SH,0.0834630849710851,0,0,0,0,0,-0.156940229196492,-0.136832809974208,0,0,0,0.17924458560755,0,0,0,0,0,0,0.511010518400052,0,-0.11987427727046,0,0,0,0,0,0,0,0,0,0.301595077039877,0,0,0,0,0.0685876356508505,0.00287960381933982,0,0,0,0,0,0,0,0,0,-0.0640544580695802,0,0,0,-0.235766043951199,0.0676996166826571,-0.0809928541113723,0,-0.0382993600440493,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103379461962732,0,0,0,0,0,0,0.0663777949935002,0.120596933376482,0,0,0,0,0,0.0138573292651149,0,0,0,0,0.0238688879061774,0,0,0.0228226244381378,0,0,0,0,-0.0622805021182484,0,0,0,0,0.117747339552556,0.0244742336177694,0,0,0,0.0587888071642489,0.0302815900527976,-0.00658670255347636,0,0,0,0,0,0
X002080.SZ,-0.10746635630765,0,0,0.153298803001263,0,-0.0548611753921738,0,0,6.93889390390723e-18,0.0791131604995228,-0.0348392793398404,0.167581598041654,0,0,0,0,0.0183116919800072,0,0.17729249735223,0,0,0,0,0,0,0.0662637720662682,0,0,0.45511061983916,-0.0775013262819388,0,0,0,0,0,0.243548268657295,0,0.132826464267713,0.160660475584775,0,0,0,0,0,0,0,0,0,0,0,0,0.0142741033172559,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.00647143196912878,0,0,0.188653803495984,0.158666438908529,0,0,0,0,0,0,0,0,0,0,0.119144260748298,0.17155774114387,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0446236594181275,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00400267911686153,-0.0282255093407669,0,0,0,0,0,0
X600688.SH,0,0.194703622385719,0,0,0,0,0,0.0541734058199587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06782489146107,0,0,0,0,0,0,0,0.00229597439362658,0.0375035562408386,0,0,0,0,0,0,0,0,-0.00432555547628822,0,0,0,0,0.0175087974574357,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.0388430986173065,0,0,-0.120931743887865,0,0,0,0,0,0,0,0,0,-0.139009746158034,0,0,0,0,0,0,0,0,0,-0.0747766365641708,0,0.0887078099449881,0.114901820499905,0.0478681357028572,0,0.419379584827946,0.108171058064225,0,-0.0976938718610647,0.128245679306291,0,0,0,0,0.0357495629339013,0,0,0,0,0,-0.0698494894841979,0,0,0,0,0,0
X002409.SZ,0,-0.143021327949647,0,0.122834197664137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321246485782586,0,0.115594348125454,0,0,0,0,0,-0.0560120605910457,0,0.0119998562898759,0,0,0,0.36629545364262,-0.0905433324609462,0,0,0.196321847706168,0,0,0,0,0,0.0825409526998431,0,0,0,0,0,0,0
X000723.SZ,-0.0384239825891911,0,0,0,0,0,0,0,0,0.205818682197155,0,-0.00940030326049216,0,0,0,0,0,0,0,0,0,0.0224565878139336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156950265598656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0785659099630747,0,0,0,0,0,0,0,0,0.0341677053604731,0,0.0463791856532063,0,0,0,0.0631385561977042,0,0,0,0,0,0,0,0.0451053302913789,0,0,0,0,0,0.021442527033467,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0678597448233036,0.0694004172659007,0,0,0,0,0,0
X000027.SZ,0,0.0461994898445384,0,0,0.0590284483366699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521163838520519,0,0,0.242929390779797,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00290326711963869,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0851808029550129,0,0,0,0,0,0,0,0,0,0,0,-0.036262506644355,0,0.1016935674385,0,0.147005833624473,0,-0.0517481654980664,0.0967344496141855,0,0,0.056987924755878,0,0.0809023520975691,0,0,0,-0.102161269267358,0,0,0,0,0,0,0,0,0,-0.139659138784748,0,0,0,0,0.0560121361561778,-0.0932715496707642,0,0,0,0,0,0
Slope,0,0,-0.739141640151269,0,0,0,0,0,0,-0.142646067203002,0,0,0,0,-0.166419709265713,0,0,0,0,0,0,-0.0033822037986104,0,0,0,0.210408059758834,0,0.200954058381291,0,0,0,0,0.0723976734593395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44091563719244,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.413689880445236,0,0,0,0,0,0,0,0,0,0.00965175028642572,0.243574754024638,0,0,0,0,0,0,-0.479806781171753,0,0,0,0,0.132570873972187,0,0,0,0,0,0,0,0,0,0,0,0,-1.10260740561601,0,0,0,0,0,0.350000328078202,0,0,0,0,0,0,0
RealEstate_excess,0.12329559948327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722442634065607,0,0,0,0,0,0,0,0.0370406180272644,0,0,0,0,-0.0215585344228133,0,0,0,0,0,0.0416208066783818,0,0,0,0,0,0,0
MKreturn,-0.0131666292394662,0,0,0,0,0,0,0,0,0.00748486278647332,0,0,0,0.0893514298856547,0,0,0,0,0,0,0,0,-0.0768476777726424,0,0,0,0,0,0.106410845319881,0,0,0.0269515936062861,0,0,0,0,0,0,-0.0626015846054432,0,0,0,0,-0.0319785821231107,0,0,0.0924080333347392,-0.0453208299754161,0,0,0.10733855694532,-0.00935188282708755,0,-0.00456561593160348,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000986733610069538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000668410336277332,0,0,0.000573070017550788,0,0,0,0,0,0,0,0,0,0,-8.52286839311471e-05,0,0,0,-0.00295995816264058,0.00244669853852417,-0.00362524529136733,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356977508680033,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00293563479216833,0,0,0,0,0.00130583040401595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71534757829844e-05,0,0,0,0,0,0.000293476897247254,0,0,0,0,0.00796939371056903,-0.0045830179516801,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
