,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600011.SH,X600886.SH,X000786.SZ,X600362.SH,X601898.SH,X600010.SH,X600801.SH,X600176.SH,X601600.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X000301.SZ,X600688.SH,X600803.SH,X600299.SH,X600027.SH,X002080.SZ,X300037.SZ,X601992.SH,X002466.SZ,X002075.SZ,X000932.SZ,X600315.SH,X600486.SH,X600219.SH,X002353.SZ,X000027.SZ,X000883.SZ,X601168.SH,X000723.SZ,X600612.SH,X600529.SH,X000898.SZ,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000708.SZ,0,0,0,0,0,0,0,0.0987353746971628,0,0,0,0.0831400559119853,0,0.141731318936229,0,0,0,0.0849857342258952,0,0,0,0,0,0,0,0.162343268969544,0,0,0,0,0,0,0,0,0,0.0287081055356569,-0.108416427843574,0,0.115208927759223,0,0,0,0,0,0,0,0,0.0374665655901389,0,0,0.0652502300616332,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.135212467289751,-0.0393457407922571,0.123611738769923,0,0,0,0.214788184808224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291895386138099,0.563076658716681,0,-0.0404957836104958,0,0,0,0,0,0,0,0,0,0,0.0151006474576213,0,0,0,0,0,0,-0.0185560210381956,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170525595252229,0,0.0458467066237188,0.0199599398177768,0,0,0,0.0958490149968863,0,0,-0.0862731288122603,-0.0179055533597783,0,0.0500174804511894,-0.0616821957444329,-0.0258345916234365,0,0,0.0392807505602312,0.00801830083599812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103174757465854,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132228276156351,0,0,0,0.161053158876797,0,0,0,0,0,0,0,0,0.0322657263842128,0,0,0,0,0,-0.097227774051517,0,0,0.121928364321536,0,0,0,0,0,0,0,0,0.287170441461654,0,0,0,0.0179754463499618,0,0,0,0,-4.65066939659784e-05,0,0
X600362.SH,0,0,0,0,0,0,0.0156274363095472,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0722167121867214,0,0.16699952777372,0,0,0,0,0,0,0,0,0.0473792508804781,0.137722138800601,0,0,0,0,0,0,0.112681106616871,-0.0449245024167436,0,0,0.200766129503768,0.131975295815057,0,0,0,0,0,0,-0.015754315387209,0,0,0,-0.052552097426547,0,0
X601898.SH,0,0,0,0,0.0141937778197504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117939000390351,0,0.00945163409720946,0.0224243455401335,0.267140852497487,0,0,0,0,0,0,0,0,0,0,0,0,0.0791934409291998,0,0,0,0,0,0,0,0,0.000546998390146449,0,0,-0.00832444547346839,0,0,0,0.00882977127136071,0,0,0,0,-0.0152273581028889,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.0289752916978853,0,0,0,0,0,0,0,0,0,0.202903016499656,0,0,0,0,0.0249085655326004,0.050288692818267,0,0,0,0,0,0,-0.0610300066540586,0,0,0,0,0,0.0260875013634509,0,0,0,0,0,0,0.109334694153186,0,0,0,0,0,0.017257692697165,0.000900988011410981,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464215711550398,0,0,-0.0530149872928916,0,0.105972723888959,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0724014731325619,0,0,0.071755577424982,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0714312860825356,0,0,0,0,0.0328106442012181,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.16571219368688,0,0,-0.0521976474001155,0,0.121159206294391,0,0,0,0,0.145139877569502,0,0,0,0,0,0.103477590184401,0,0,0,0,-0.126123133664007,0,0,0,0.0520115593197867,0,0,0.0505621591441869,0,0,0,0,0,0.0803151329904032,0,0.114991120186121,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00324609474706344,0.0188641077544381,0,0,0,0.118767280443809,0,0
X601600.SH,0,0,0,0,0,0,0.0695067707840951,-0.0408910873376874,0,0,0,0,0,0,0.167346707927699,0,0.278952646014022,0,0.0157736361010556,0,0.0607579701214012,0,0,0,0,0,0,0,0,0,0,0,0.00856064117765986,0,0,0.0312411594667099,0,0,0,0,0.01840784734715,0,0,0,0.0368773176753552,0,0,0,0,0,0,-0.0039391636092968,-0.00997896951165065,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.289498812778516,0,0,0,0,0,0,0,0,0.184698915845285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726317989435724,0,0,0.15735892589398,0,0,0,0,0,0,0,0,-0.0363446505103064,0,0,0,0,0,0.0504587452069617,0,0,0,0,-0.0106954767123767,0,0,0,0.0432557688822819,0,0
X600489.SH,0,0,0,0,0.0239384221201409,0,0.999247329740721,0.0745470499578649,0,0,0,-0.0205504613143385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036485812840993,0,0.0313252900538504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322659303880501,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637100362661692,0,0,0,0,0,0,0,0,0,-0.0057695189292766,0,0,0,0,0,0,0,0,0,0.0394045516665451,-0.0138334628519605,0,0,0,0,0,0.110757371183049,0,0.0708404040143146,0,0,0,0,0,0,0,0.0437731738539652,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.163165150656664,0,0,0,0,0,0.176302737277332,0,0,0,0,0,0,0,0,0,0,0.234270440076509,0,0,0,0,0,0,0,0.00778340767359184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13301463885697,0,0,0,0.0143071919965617,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0277104014692211,0.146654448696643,0,0,0,0,0,0,0,0.276741990287929,0,0,0.0309741221822705,0,0,0,0,0,0.0346649619939052,0.0273087234496713,0,0,0,0.0255587071019923,0,-1.73472347597681e-18,0,0,0,0,0,0.0176973994083256,0,0,0,0,0,0,0,0,0,0,0,0,0.00335698838127763,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.228711413985078,0,0.043287074727806,0.0490123179054659,0,0,0,0,0.214711204198422,0,0,0,-0.0562324175693573,0,0,0,0,0.330298950259957,0.115514937152293,0,0,0,0,0,0,0,0,0,0,0,0.0351253066522067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357983389788535,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140133234695892,0,0,0,0,0,0,0,0.37509298800862,0,0,0.0338416440091444,0,0,0,0,-0.0364446022311623,0,0,0.0451709914692724,0,-0.0234602342113961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122553830770611,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0975014995450076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377045280149969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294062791129718,0.00534370715596652,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.105791849280916,0,0,0,0.165897946639616,0,0.0662777069739134,0,0,0,0.00969671579207724,0,0.0121869541969495,0.0574300639822503,0,0,0,0,0,0,0,0,0,0.0373362013068782,0,0,-0.0161313978201244,0,0.0943185683794043,0,0.112741218553418,0,0,0,0,-0.030908044941703,0,0,0,0.00373840040082324,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.0671830039703583,0,0.116819035989819,0,0,0,0.0230843126720565,0.0291842967830776,0,0,0,0.0561952157709971,0,0,0,0,0,0,0,0,0,0,0,0.0836721910692614,0,0,0.213882702737192,0,0.155893484060951,0,0,0,0,0.121884903822203,0,0,0,0,0.0197860918698371,0,0,0,0,0,-0.00495679405790964,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0547255290885603,0,0,0,0,0,0.18544974710466,-0.0963465958105699,0,0.0190810204361175,0,0,0,0,0,0,0,0,0.0164648043720166,0,0,0.106419155860173,0,0,0.0363829668005702,0,0,0,0,0,0,0.492405089720991,0,0,0,0,0.19625134242352,0,0,0,0.0308395391459854,-0.0501873948454877,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.12395969576928,0,0,0,-0.00951973008321388,0,0,0,0,0,0,0.0332424376855033,0,0,0,0,0,0,0,0,0,0,0,0,0.0982076654622177,0,0,0.0632793802330243,0,0,0,0,0,0,0,0,0,0,0,-0.00412987191334097,0,0,0,0.0629639700890145,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,-0.0577278815444136,0,0,0,0,0,0,0,0,0.191476007234614,0,0,0,0,0,0,0.482717347411179,0,0,0,0,0,0,0.244809435178429,0,0,0,0,0,0,0,-0.0754687021037567,0.0879540514542728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753627355724667,-0.0487291198088829,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0414952008048246,0,0,0.00881205241462345,0.173160069351555,0.230985524961455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274071130648224,0,0,0,0,0,0,0,0.146914091731877,0,0,0,0,0,0,0,0,0,0,0,0,0.0742477586902433,0,0,0,0,0,0,0.073394514857591,0,0,0,0.0886186047379846,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632412054564203,0,0,0,0,0,0,0,0,0,0,0,0,0.0964823421502487,0.0630247477792904,0.0695506777924823,0,0,0,0.0632233677660048,0,0,0,0,0.0445305686610611,0,0.158058390294718,0,0,0,0,0.0267137627252271,0,0,0,0,-0.0167917925492351,0,0,0,-0.00779618613282121,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.675331389480993,0.00763979700246284,0,0,0,0,-0.108267398668683,0,0,0,0,0,-0.064844253126969,0.0753220777171425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107206225306785,0,0,0,0,0,0,0,0,0,0,0.0734917041524874,0,0,0,0.0538949010196596,0,0,0,0,0.0624903039615196,0,0
X002075.SZ,0,0,0,0,0.188124827311479,0,0,0,0,-0.0874232734955546,0,0,0,0,0,0,0,0,-0.219346259803904,0,0,0.214579985383889,0,0,0,0,0,0.056609154619905,0,0.0265398672077785,0,0,0.139210165363865,0,0,0,0,0,0.3794027945065,-0.0820207906706395,0,-0.228267163245796,0,0,0,0,-0.067388949468294,0.0132347075506758,0,0,0,0,0.0551501117635626,0,0,0,0.0297605515040278,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0414006127155062,0,-0.0392376896594163,0,0.115761855742437,0,0.078673766050486,0,0,0,0,0.0681163197096679,0,0,0,0,0,0,-0.0103828807206974,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0384028211380637,0,0,0,0.176380182530399,0.0319783890383288,0,0,0,0,0,0,0.200306182637134,0,0,0.0104185667587563,0,0,-0.0290187474192938,0,0,0,0
X600315.SH,0,0,0,0,0.15619924994269,0,0,0,0.0521859304382765,0,0,0,0,0.0995328043527987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249134452045043,0,0,0,0,0,0,0.0306925384105026,0,0,0,0,0,0,0,0,0,0,0,-0.0338106277404124,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.22051903866039,0,0,0,0,0,0,0,0,0,-0.108102915038529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00827045116732609,0,-0.0453365428801207,0,0,0,0,0.111939028166754,0,0,0,0,0,0,0,0,0.0240323578731398,0,0,0,-0.0209157427691258,0.00308331617578045,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.137222631412365,0,0,0,0,0,0,0.0355178803849402,0,0,0.185676948096301,0,0,0,0,0,0.00814364903239666,0,0,0,0,0,0,0,0,0,0,0.0233368627014903,0,0,0,0.0190419089182084,0,0,0.00232505250592986,0,0,0,0,0.0586885939614704,0,0,0,-4.33680868994202e-19,0,0,0,-0.0108043036449165,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.288585251254114,0,0,-0.0358284102764542,0.044195853045906,0,0,0.0879137628657393,0,0,0,0,-0.123092394092008,0,0,0,0.106330066628442,0,0,0,0,0,0,0,0,0,0.408955582455857,0,0,0,0,0,0,0,0.018237748078427,0.0145208171194082,0,0,0,0,0.0234320160473716,0,0,0,0,0,0,-0.0261729476853222,0,0,0,0,-0.126295559381079,0,0
X000027.SZ,0,0,0,0,0,0,0.0330517549380455,0,0,0,0,0,0,0.0171592461400233,0.0951812794620604,0,0,0,0,0,0,0,0.111548295604638,0,0,0,0,0,0,0.0426592110576959,0,0,0,0.0279488444089069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257762140124733,-0.0113347671356403,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.133985979372644,0,0,0.0509037764925645,0,0,0.00796859760104262,0,0,0.0184847648579427,0,0,0,0.0172763810883533,0,0.0619864137068233,0,0,0,0,0.0539342029493036,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0622082071051802,0.031744624290216,0,0,0,0.242477799443159,0,0.0165513171080469,0,0,0,0,0,0,0,0,0,0,0,-0.0430433046792298,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.0252865947309716,0,0,0,0,0,0.283676555123769,0,0,0,0,0,0,0.0579630574873214,0,0,0,0,0,0,0,0.0681279276689764,0,0,0,0,0,0.127807343903367,0,0,0,0,0.0593203874467015,0,0,0,0,0,0,0,0,0,0,-0.0258815527228123,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0837228543400087,0,0,0,0,0.338946314282128,0,0,0,0,0,0.178238446912591,0,0,0,0,0.0500075107041792,0,0.054787123481322,0,0,0,0.0251228640950648,0,0,0.00541586223622591,0,0,0,0.140314765912228,0,0,0,0,0,0,0,0,0,0,0.00443074057926129,0,0,0,0,0.072287029428757,0,0
X600612.SH,0,0,0,0,0.0632087996251807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281782631554547,0,0,0,0.208982422982884,0,0,0,0,0,0,0,0,0,-0.016849133858211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125562596144829,-0.0229100497488198,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,-0.510287968373058,0,0,-0.0501493024519498,-0.00181263776924068,0,0,0,0.219595441642697,0,0,0,0,0,0,0,0,0,0.130994179023123,0,0,0,0,0,0,0,-0.394011545180772,0,0,0,0,0,0,0.129859872320822,0.141074354810782,0,0,0,0,0,0,0,0,0,0,0,0.0974953825259305,-0.17796905108605,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.00385587296259254,0,0,0.092077701034671,-0.0432203391657536,0,0,0,0,0.0115165757125436,0,0.232841315019302,0,0.00999979264882845,0,0,0,0,0,0,0,0,0,0,0,0,0.123347042542664,0,0,0,0.0533102547547776,0,0.087405215749853,0,0,0,0,0,0,0,0.0106779940999033,0,2.16840434497101e-19,0,0,0,0.0060551707437062,-0.0215510119656108,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0525961873178723,0,0,0,0,0,0.0466407681132179,0,0,0,0,0,0,0.00354096868336177,0,0,0,0,0,0,0,0,0.0298357717022862,0.0671679435629467,0,0,0,0,0,0,-0.0153358928936624,0,0,0.0147650852959323,0,0,0,0.048019177393607,0,0,0,0,0,0,-0.00154099676415855,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12397329418824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157990579787086,0,0,-0.0121949004573296,0,0,0,0,0,0,0,0,0,-0.0468955218656927,0,0,0,0,-0.0351090893251005,0,0
Slope,0,0,0,0,0,0,0,-0.590148314278544,-0.197157616840036,-0.158973411425719,0,0,0,0.172785458240144,0,0,0,0,0.213280036364753,0,-0.159539047642667,0,0,0,0,0,0,0,0,-0.158669512217,-0.0609490176962112,0,0.261874391893367,-6.93889390390723e-18,0,0,0,0,0,-0.490981192524499,0,0,0,0,-0.0789087512653682,0,0,0.257663946016083,0,0,0,0,1.04903417891492,0,0,0,-0.575640973742079,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102413394131808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076790277628878,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651613016518524,0,0,0,0,0,0,0,0,0.943744174451561,0,0,0,0,0.75280140382664,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0204676617614352,0.0804154892408693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506154190608236,0,0,0,0,0,-0.0537554184186869,0,0,0,0,-0.00317481035243184,0.0667310580943382,0,0,0,0,0,0,0,-0.0246324049905721,0,0.0556430412173208,0,0,0,4.33680868994202e-19,0.0126774974480367,0,0,0,0.00106802394267729,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.035878112860074,0,0,-0.0170009372303054,0,0,0,0,0,0,0.0494963313582303,0,0,0,0,0.0288654184794542,0,0,0,0,0,0.170347282734415,0,0,0,0,0,0,0,-0.068443025557755,-0.0226740980723453,0,0,1.73472347597681e-18,0,0,0,0,0,0.0471190401534275,0,0,0,0,0.0141946663289892,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00290458005195128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539201084411963,0,0,0,0,0,0,0,0.00279000932375014,0,0,0.00510428162846543,0,0,0,0,0,0,0.0111187685876458,-0.00477680223176051,0,0,0,-0.00600632661202028,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00878470256060571,0,0,0,0,0,0.0632444551984202,0,0,0.0591066991521711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196206439336229,0,-0.0862650156379201,0.000410552046343177,0,0,0,0,0,0,0.0119389452776023,0,0,0,0,0,-0.178332920579472,0.116300595895902,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678636596278067,0,0,0.00681031652139479,0,0.0155478575297702,0,0,0,0,0,0,0,0,0,0.0110677279679392,-0.0130912421184802,0.0248559229841017,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203008650669242,0,0,0,0,0,0
