,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X600362.SH,X300072.SZ,X601992.SH,X600795.SH,X002460.SZ,X600660.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X600339.SH,X000959.SZ,X002271.SZ,X600489.SH,X000723.SZ,X600219.SH,X000408.SZ,X600808.SH,X000553.SZ,X600176.SH,X000807.SZ,X600549.SH,X601158.SH,X600352.SH,X000630.SZ,X000883.SZ,X000983.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.020279251538387,0,0,0,0,0.0512108831143576,0.0469836576579973,0,0,0,0,0.0284156284661935,0,0,0,0.0354487033482217,0,-0.00160308280431627,0,0,0,0,0,-0.0157641685669988,0,0,0,0,0,0,0.0138111154526252,-0.0438517466976516,0.0343348046693462,0,0,0,0,0,0,0,0,-0.0193437423277685,0,0,-0.0111285368480122,0.0174464574785042,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0467059573600863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032573824719621,0,0,0.00565256794746224,0,-0.00574798441688054,0,0,0,0,0,0,0,-0.0336733973343298,0.00629977059449688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0973900632242235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557635488342144,0,0,-0.0368556167043947,0,0,0,0,0,0,0,0,0,0,0,0,-0.021002428589512,0,0.00375215126287939,0,0,0,0,0.0844802514453569,0.0282949093174742,0,0,0.0259242423374143,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0396712970716972,0,0.213552310609895,0,0,0,0.12344908805545,0,0,0,0,0,0,0,0.024881443237558,0,-0.00107541273828221,0.173451102825988,0,0,0,0,0,0,0,0,0,0,0,0,0.28500226943406,0,0,0,0,0,0,0,0,0,0,0,0,-0.000359177322814317,-0.015210524984656,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0224682765786272,0.061699776604264,0,0,0,0,0,0,0,0,0.181596273026356,0,0,0,0,0,0,-0.0998084084143514,0,0,-0.125449208266072,0,0,0.0657116604281335,0,0,0.0732356117863796,0,0,0,0.0240551138597584,0,0,0,0.181956703733769,-0.0731346885843583,0,0,0,0,0,0,0,-0.0137764287071288,-0.00427976580164276,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119291699292873,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0.17098725823537,0,0,0,0.127802553265862,0,0,0,0,0.168588785778421,0.0542136974020781,0,0,-0.00107041352866849,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.0725202048512449,0,0.125720684702417,0,0,0,0.186530607831106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074805632453236,0,0,0.111657574297891,0.127533911583008,0,0,0,0,0.113290516227987,0,0,0,-0.0584959392648823,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.316710604872825,0,0,0,0,-0.00275837683807418,0,0,0,0,0,0,0.117408896694202,0,0,0,0,0,0.140757540197797,0,0,0,0,0,-0.30821375123289,0,0,-0.0508813087907669,0,0,0,0,-0.0290620612195153,0,0,0,0,0,0,0,0,0,0.0640569259822108,0,0,0,0.0613197296965867,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604758897267912,0.105932679746862,0,0,0,-0.0081651624800383,0,0,0,0,0,0,0,0,0.0789443346399106,0.0258692847373276,0,-0.0350630331203816,0.0285040366388994,0,0.0140601474060017,0,0,0,0,0.084080691760946,0,0,0,0,0.0805485882758942,0,-0.0389938478294807,0.0291400163698067,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0562612744391374,0,0,0,0,0,0.0769328781217109,0,0,0,0,0,0.190361880981406,0,0,0,0,0,0.165736584453468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161347862351814,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.00354709792046659,0,0,0,0,0,0,0
