,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600547.SH,X601898.SH,X601600.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X600886.SH,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X600489.SH,X601699.SH,X601991.SH,X000983.SZ,X000807.SZ,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X000933.SZ,X600219.SH,X300037.SZ,X002080.SZ,X000932.SZ,X000723.SZ,X600378.SH,X600688.SH,X600096.SH,X000408.SZ,X000831.SZ,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.208280821761035,0,0,0,0.189648271849283,0,-0.0130428867556436,0,0,0,0,0,0.0600307947200242,0,0,0,0,0,0,0.020332282293008,0,0.107666269410516,0,0,0,0,0,0,0,0,0,0,0,0.0875576660721668,0,0,0,0,0,0,0,0,0,0,-0.0414690155591824,0,0,0,0,0,0.0328293365160868,-0.014553895662948,0,0,0,0,0,0
X600028.SH,0.360776613858711,0,0.180674940523033,0,-0.0475108465560728,0,0,0,0,0,0,0,0.107732036293729,0.0636938851522945,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0810424016000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143964764438515,0,0,0,0,0,0,0,0,0,0.0337726226444385,-0.0487777495725428,0,0,0,0,0,0
X601088.SH,0,0.0526210464018331,0,0,0,0,0,0.0642124998727673,0,0,0,0,0.0485033568578818,0.103504810079707,0,-0.0219966068013068,0,0,0,0,0.0402239368449235,0,0,0,0,-3.46944695195361e-18,0,0.0115270091880233,0.00603178748137102,0.114735469944504,0,0,0,0,0,0,0,0.000177144021613664,0,0,0,0,0,0,0,0,0,0,0,0.0654484004886957,0,0,0,0,0,0,0,0,0
X600309.SH,0.041302314469145,0,0,0,0.0818799525378832,0,0,-0.0316497375027764,0,0,0,-0.0153872357462594,0,0,0,0,0,0.0660961497321389,0,0,0,0,0,0.273627991422815,0,0,0,0,-0.0294129102929226,0,0.178451872758714,0,0,0,0,0,0.0804379861398571,0,0,0,0,0,0,0,0,0,-0.0718022484002435,0,0,0,0,-0.02142129364737,0.038576242568755,0,0,0,0,0,0
X600188.SH,0,0,0.464199699090062,0,0,0,0,0,0,0,0,0,0,0,0,-0.459137921982903,0,0,0,0,0.0250936078582232,0,0,0,0,0,0,0,0,0.0971896101065369,-0.0437318998875519,0.121124053878925,0.178347812303914,0,0,0,0,0.117329332347407,0,0,0,-0.0873061889596977,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0159063068139547,0,0,0,0,0,0,0
X600019.SH,0.326259504150654,0,0,0,0.0164090608680903,0,0,0,0,0,0,0,0.255371627116227,0,0,0,0.0502992339103566,0,0,0,0,0.197772844425371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192216120027003,0,0,0,0,0,0,0,0,0,0,0.0244469685769246,-0.00639995579901083,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049530454957675,0,0,0,0,0.0536808548281994,0,0.132408116505282,0.422478358350614,0,0,0,0,0,0.0208022940621888,0,0,0,0,0,0,0,0,0,0.0585325278652973,0,0,0,0.0447557179359298,0,0,0,0.0300463164478943,0,0,0,0,0,0.00122698020035121,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431761323504462,0,0,0,0,-0.0250777097310286,0,0,0,0,0,0,-0.0140680873600664,0,0,0,0.103451071997503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,-0.0580434404897885,0,0,0,0.0234332226079473,0,0,0,0,0.687922940617365,0,-0.0420445284979093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707654240320663,0,-0.109600419969212,0,0,0,0,0,0.0262591152205481,0,0,0,0,0,0.0648639866561123,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.509297382403165,0,0,0,0,0,0.0587813895872156,0,0,0,0,0,0,0,0,-0.00972864403916742,0,0,0,0,0,0,0,0,0,0,0,0,0.0274686576680493,0,0,0.0145304975262927,0.0417163321049216,0,0,0.0580573249583598,0,0,0,0,0,0,-0.00910290834521528,-0.0121402808518174,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.132931260903846,0,0,0,0,0.0120954172543827,0,0,0,0,0,0.0881695085450305,0,0,0,0,0,0,0,0,0.0315606046412548,0.137369085035419,0,0,0.0374160407392752,-0.0179652419753576,0,0,-0.0831477710025157,0,0.0437655021477581,0,0,0,0,0,0,0,0,0,0,0,0.0196833405967662,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218534588185777,0,0,0,0,-0.0920253837638333,0.00704582321521508,0,0.438466977084766,0,0,0,0,0,0,0,0,0.0356193249233553,0,0,0.0188612349019151,0,0,0.0073685330054334,0,0,0,0,0,0,0,-0.0270089923999718,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0970624167484491,0.0255840020091528,0,0,0,0,0,0,0,0.155390923741134,0,0,0,0,0,0,0.0309824520772184,0,0,0,0,0,0,0,0,0,0,0.0634362490079323,0,0,0.110625739839419,0,0,0,0,0,0,0,0,0,0.0609418795345984,0,0,0,0,0,0,0.00476350954849237,-0.0127096415632685,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0971787851557104,0.146944326909153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888751415527054,0.382601329806713,0,0,0,0,0,0.0641359518717496,0,0,0,0.318504161138613,0,0.222256796121621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259603624393758,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.00494269551040768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619311170194016,0,0,0,0,0,0,0,0,0,0,0.0986081890272382,0.118768385165818,0,0.050584431963918,0,0,0,0,0,0,0,0.423064801484913,0,0,0,-8.67361737988404e-19,-0.042732991594832,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.128508619124304,0,0,0,0,0,0,0,0,0,0.0846186962539433,0,0,0,0.00799374938872683,0,0,0,0,0,-0.0433939172814525,0,0,0,0.0636645023728014,0.11250873597371,0,0,0.0270522010322209,0.0455973909270277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257467836428072,0,0,0,0,0,0,0
X000708.SZ,-0.0459974037796719,0,0,0,0,0.0905378230511257,0.0427871114199584,0,0,0,0,0,0,0,0,0,0,0,0.0319816565060221,0,0.0836300096438218,0,0,0,0,-0.0329923839769918,0,0,0,0,0,0,0,0,0.0728143410838192,0,0,0,0,-0.128759353538084,-0.0372242207673136,0,0,0.00312920118233382,0,0.0927332079951427,0,0.115472416450719,0,0,0,0.022279370172243,-0.0231695655653428,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136845808469619,0,0,0,0.0487718117127702,0,0.100501599722425,0,0.0589554005274168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00620885325683653,0.0614464773004782,0,0,0.00156066596214274,0,0,0,0,0,0,0,0,0.0178765991653983,0,-0.00327286622737878,0,0,0,0,0,0,0
