,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X002466.SZ,X600516.SH,X000898.SZ,X600027.SH,X300072.SZ,X600547.SH,X002460.SZ,X601992.SH,X600111.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X600299.SH,X002110.SZ,X600808.SH,X600801.SH,X600426.SH,X000709.SZ,X000932.SZ,X000408.SZ,X000883.SZ,X601158.SH,X600219.SH,X601003.SH,X601699.SH,X600315.SH,X000830.SZ,X002271.SZ,X600339.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193717355895504,0,0,-0.0287235503337791,0,0,0.184777834182354,0.101016353876398,0,0,0,-0.00222748119262013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428717618014065,0,0,0.00417389482677847,0,0,0,0,0,0,0
X600362.SH,0,0,0.197435639746894,0,0,0.14298606221286,0,0,0,0,0,0,0,0.303479466325725,0,0.00849159789064043,0,0,0,0,0,0,0.0342773871793508,0,0,0,0,0.0934201692764743,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0811384291010379,0,0,0.00778425806221675,0.0304115071443142,0,0,0.01950312482302,-0.00350084267360828,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.23015091257913,0,0,0,0.324043768807408,0,0,0,0,0,0,0.00793186575830341,0,0,0,0,0.497757734157324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327556629379331,0,0,0,0.0279006373937985,0.0232680034001781,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169286003565157,0,0,0,0,0,0,0,0,0,0,0,0,0.159964233467987,0,0,0.447618982985649,0,0,0,0,-0.00217342754715315,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166439727593349,0,0,0,0,0.0526051290304184,0.134164424919141,0,0,0,0.180828081696934,0,0,0,0,0.179559535136443,0,0,0,0,0,0,0,0.00605350106772497,0.0122222795555947,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.00772105738163,0.388041092015207,0.123631936499624,0,0,0,0,0,0,0,0.165698424302106,0,-0.0496928958234368,-0.0267217754255465,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142172890898263,0,0,0,0,0,0,0,0,0,0,0,0.109811301341952,0,0,0.0127101518247296,0,0,-0.00652330581392999,0.015206198839473,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.0796162909016212,0,0,0.220730360096906,0,0,0,0,-0.0264500038643262,0,0,0,-0.165924089987536,0,0,0,0,0,0.190955180606042,0,0,0,0,0,0.185236361000523,0,0,0,0,0,0,0,0,0.0427234543395533,0,0,0,0,0,0,0,0.00603906632819445,0.0990230914554054,0,0,-0.0112086592451661,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0472604569529722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112439331835267,0,0.16423914235493,0,0,0.0479960135560179,0.0968961307534244,0,-0.00248757145305175,0,0,0,0,0,0,0,0.0836629312135176,0,0,0,0,0,0,0,0,0.0794761902406023,0,-0.0529891920044441,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195804971833327,0,0,0,0,0.0559644907197683,0,0.377395007391202,0,0,0,0,0,0.0106623849269574,0,0,0,0,0,0,0.299771595736307,0,0,0,0,0,0,0,0,0,0,0,0.0302935038104625,0.00669255601219782,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0908937482586664,0,0,0,0,0,0,0,0,0,0,0.234482013121414,0,0,0,0,0.206041198495455,0,0,0,0,0.14580381733963,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0363053406846243,0,0.09314988124852,0,0,2.16840434497101e-19,-0.0191163709613614,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226536895164701,0,0,0,0,0,0,0,0,0,0,0.0315449283723341,0,0,0.0105761733097582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233722174532198,0,0,0.237974641405375,0,0.000285068235659774,0,0,0,-0.00519001205233061,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0274065092825231,0,0,0,0,0,0,0.0240853769171538,0,0,0,0,0,0,0,0,0,0.117164743465738,0.210865749261316,0.0191472185988237,0,0.0829740898586938,0.0663446912518341,0.164959970102324,0,0.0447928482807326,0,0,0.0190470526593177,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0148549636543503,0.0162382335318998,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192251567933431,0,0.179118812415171,0.00432362738382903,0,0,0,0,0.0348269812268175,0,0,0,0,0,0,0,0,0,0,0.0904268510250639,0,0,0,0,0,-8.67361737988404e-19,0.358034107534418,0,0,0,0,0.0284315737877837,0.00240074532904863,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0253850077441127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18563497304175,0,0.116291540176218,0.088373735230332,0,0.110399360382321,0,0,0,0.0726544384249953,0,0,0,0.128345114424651,0,0,0,0,0,0,0.0264051201637256,0,0,0.106866797384725,0,0.0686722380680692,0,0,-0.0205770067784603,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355327082104156,0,0,0,0,0.199961636117181,0,0,0,0,0,-0.296630852725577,0,0,0,0,0,0,0,0.0970845720685066,0,0,0,0.0494623179524083,0.0439490740789471,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0222006898898671,0,0,0,0,0,0,0,0,0,-0.0268719838958092,0.18269272950683,0,0,-0.0640746781714809,0,0,0,0,0,0.171776218642079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.127153153303584,0,-0.196800832089748,0.0291802721568945,-0.012304870755344,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.269113014241124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119971059472447,0,0,0,0,0,0,0.0156922322157423,0,0,0,0,0,0,0.523254063284146,0,0,0,0,0.0848802406955822,0,0,0,0,-0.00914433054101791,0,0,0,0.00781981305232333,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.107048073206095,0,0,0,0,0,0.0163447722777112,0,0,0,0,0,0,0,0,0,0,0.0856884170933155,0,0,0.0309145034242905,0,0,0,0.0927218734219404,0,0.11326121824036,0,0,0.255677408891906,0,0,0,0,0,0,0,0.0511437793169178,0.0456634164420022,0,0,0,0.00331225362650534,-4.33680868994202e-19,0,0,0,0,0,0
X600801.SH,0,0,0,0.266697831835846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873792069942507,0,0,0.0765765812635644,0,0,0,0,0,0,0.140919268857738,-0.0474382632825869,0,0,0,0,0,0.110834151096198,0,0.161162998127865,0,0,0,-0.0115328196973018,0.00722657006178065,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0755601794957353,0,0,0,0,0,0,0,0,0,0.0979911595019355,0,0.0694488606826593,0,0,0.0228878445790194,0,0,0,0,0.0319870819836751,0,0,0,0,0,0,0,0.682839036536851,0,3.46944695195361e-18,0,0,0,-0.0206409323774195,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.259964058380996,0,0,0,0,0,0.012001670266597,0,0,0,0,0,0,0,0,0,0,0.0265665804969993,0,0,0.132032283812452,0,0,0,0,0.113388041839666,0,0,0,0,0,0,0,0,0.0364453765728331,0.132253066154874,0,0.0283165041869984,0,0.024941698127592,0,0,0.00170554029156575,-0.00663633316556203,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.196542187184281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102769747363735,0,0,0,0,0,0,0,0,0,0,0,0.234840938817032,0,0,0.201201729925279,0,0,0,0,0,0,0.12117774449079,0,0,0,0,0.0140996667743356,0,0,0.00367541692773678,-2.16840434497101e-19,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291845035355669,0.0316882515598118,0,0,0,0.183622318285138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176759116228032,0,0,0,0,0,0.0297025008588129,-0.0257078031624698,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190052113636902,0.194184320479271,0,0,0,0,0,0,0,0,0,0,0,0,0.114635712598874,0,0,0,0.114077867282374,0,0,0,0,0.0083971153368045,0.00183487226767349,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115319716343006,0,0,0,0,0.0145376965067898,0.0878472950913742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216117608410851,0,0.0398474219440628,0,0,0,-0.0109740011220031,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155281410043227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222622336342652,0,0,0,0,0,0,0,0,0,0.0450419978617207,0,0,0.257818912465419,0.0442215158713479,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.230670377784351,0,0,0,0,0,0.0927995499886675,0,0,0,0,0,0,0,0,0,0,0,0,0.282593669339376,0.0793738769059164,0,0,0,0.246597715955649,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299576835872123,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.249836957714571,0,0,0,0,0,0,0,0.463836009063508,0.064514717469358,0,0,0,0,0,0,0,0,0,0.0859209409649822,0.0556558540614678,0,0,0.0474303322500418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064621821504888,0,0,0,0,0,0,0,-0.00589730495616608,8.67361737988404e-19,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892412036142127,0,0,0,0,0.00239208167485382,-0.0379152472000396,6.93889390390723e-18,0.109109920653693,0,0,0,0,0,0,0.147283800732571,0,0,0,0,0,0,0.0478258101195454,0,0,0,0,0,0,0.265231262096842,0,0,0,0,0.0283660147355446,0.00660085425081006,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0471694154612058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689678737186852,0.153229696350454,0,0,0.454803555767492,0,0,0,0.00861135706620693,0,0,0.25374346087955,0,0,0,0,0,0.169644707329592,0,0,0.0497489757853827,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0475185348941821,0.02682245278591,0.277708937425019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232557584521231,0,0,0,0.0435184433467189,0,0,0.410715596128238,0,0,0,0,0,0,0,0,0,0,0,0.0960982656782053,0,0,0,0,0,0,0.414761139619336,0.0602445018053469,0.0507238733000316,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.20361810490948,0,0,0,0,0,0,0,0,0,0,0.23054243190158,0,0.11016836895623,0.0275472792199667,0.0184377659223404,0,0,0,0,0,0,0,0,0,0,0,0.0448304522874514,0,0,0,0,0,0,0.208987503494282,0,0,0.0472060059906095,0,0,0,-0.00975094399106447,0,-0.0161285575488224,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106963898332515,0,0,0,0,0.0498572703637008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134271452712797,-0.0267488092311262,0.0884297615194769,0,0,0.0132877823128586,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.202362835675604,0,-0.0321743427367274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347032497723406,0,0,0,-0.186106416892343,0,0,0,0,0,0,0.149395641358385,0,0,0,0.12802554881056,0,0,0,-0.0373481785920868,-0.074932836322648,0,0,0,-0.792938146982861,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730189408581369,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05301237954061,0,0,0,0.22495936349127,0,-0.256141205513961,0,0.638025814881484,0,0,0,0,0,0,0,0,0,0,-0.639685689768275,0,0,0,0,0,0,0,0.477982758303682,0,0,-0.488672714346899,-0.229710918202373,0,0,0,0,-4.68964110198637,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0538251280041959,0,0,0,0,0.0797363882573247,-0.0210981324091702,0,0,0,0,-0.0295280407993078,0,0,0,-0.0767612837334542,0,0.0337179843617454,0.0746843227465409,0,0,-0.149314976788153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179991703307924,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0947502650703374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486595932353851,0,0,0,0,0,-0.0177242991020534,0,0,0,0,0,-0.0192449306044543,0,0,-0.101072958510755,0.0704688653206477,0,0,0,0,0,-0.0135868573770071,0,0.0302042044811359,0,0,0.0384547936043432,0.0132127110855613,0,0.340217617457431,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00088128410390613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161283608272356,0,0,0.000308263928087881,0,0,0,0,0.00141248310367341,0,0,0,0,0,0.0021703862417779,0,0,0,0,0.00211514215673993,0,0,0.00107674389181914,0,0,0,0.00110656610209659,-0.00295682808770219,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106110340138103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743400913895722,0,-0.0832616923343685,-0.0256133799066265,-0.112201084940084,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992817477976177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947052554349239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277642223166798,-0.00147281234827792,0.0135498724377588,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719649555764673,0.00620648497926156,0,0,0,0,0.0017267211215788,0,0,0,0,0,-0.00373609821986028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164674596702348,0,0.00836963046591872,0,0,0,0,0,0
