,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X000786.SZ,X600795.SH,X600126.SH,X600111.SH,X002466.SZ,X600027.SH,X600176.SH,X601992.SH,X600299.SH,X600426.SH,X002075.SZ,X002353.SZ,X600315.SH,X600529.SH,X000723.SZ,X600486.SH,X600219.SH,X600612.SH,X002080.SZ,X601158.SH,X600516.SH,X000898.SZ,X000401.SZ,X002409.SZ,X000932.SZ,X000883.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117611187912022,0,0,0,0,0,0,0.033176439256569,0,0,0,0,0,0,0,0.067863707075858,0,0,0,0,0,0.00852513011845192,0,0,0,0,0,0,0,0.00248015727059108,-0.0123142720540021,0,0,0,0,0,0
X600028.SH,0,0,0.0227768332155386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340044645022968,0,0,0,0,0.000868950581853321,0.0773851384259682,0.0743695379955861,0,0,0,-0.00247835322155548,0.0618188011292409,0,0,0.0219710280570102,0,0,0,0,0,0.0631198351112938,0,0,0,0,0,0,0,2.16840434497101e-19,-0.000293325746802535,0,0,0,0,0,0
X601088.SH,0,0,0,0.0860771821859767,0,0,0,0,0.217299914833779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449954318799064,0,0,0,0,0,0.0484217132538965,0,0,0,-0.0304037823580467,0.00982513170247061,0,0,0,0,0,0,0,0,0,0,0,-0.0239333725834553,0,0,0,-0.0107922410736533,0.00674304142595081,-5.42101086242752e-20,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0600106023247199,0,0,0,0.338177012377105,0,0,0,0,0,0,0,0,0,0,0,0.0227905856368724,0,0,0,0,0,0,0,0,0,0,0.124120465920444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260000381723102,0.00067760173080766,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0824947319277437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106297238957369,0,0.0773516805177203,0,0,0,0,0,0,0.0490084514177975,0,0,0,0,0.0573506453822042,0,0,0,0,0,0,0,0,0,0.0103567208654126,-0.0130891682983752,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.425309991437045,0,0,0,0,0,0,0.092733499304823,0,0,0,0,0,0.062007509948972,-0.00032332827958604,0,0,0,0,0,0.179024540738468,0,0,-0.0742828328427477,0,0,-0.0895103958556068,0,0,0,-0.00925021342245488,0,-0.00412197907342581,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.122081066860528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945884972033485,0.0877585393180805,0,0,0,0.00517331716311412,0,0.0140308536262926,0,0,0,0,0.0392904604638778,0,0,0,0.0222825012759283,0,0,0,0,0,0,0,0,0,0,0,0,0.0093145176924137,-0.0145801686241975,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109500576463725,0.214250150646099,0,0,0,0.0352366898082882,-0.144211250350839,0.151503168858972,0,0,-0.0195324956081808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526792027145523,-0.0112693007905805,-0.00613575513671573,0,0,0,0,0,0
X600011.SH,0,0,0.319981924007649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021854647021109,0,0,0.177999914298692,0,0,0.15737605218534,0,0,0,0.0391146300063979,0.0302417227774672,0,0,0,0,0,0,0,0,0,0.0152647558975957,0,0,0,0,0.00434734685682903,-0.00767421691642835,0,0,0,0,0,0
X002271.SZ,0,0,0,0.402048731167805,0,0,0,0.0161304401915982,0,0,0,-0.102735969772949,0,0,0,0,0,0,0,0,0,0,-0.0312375129196358,0,0,0.0144299990429472,0,0.0842329113681654,-0.0619244146925759,0,0,0,0,-0.00412336937088945,0,0.0518625498142597,0.120472535487185,0,0.148389739310419,0,0,0,0,0,0,0,0,0,0,0,-0.00885050890905902,-0.0116236843734046,-0.0117425024364152,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.101486600689347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181969859888103,0,0,0,0,0,0.0219469959726939,0.0423224673117194,0.113975716797881,0.131043422117284,0,0,0,0,0.203165700164561,0,0,0,0,0.115125032549303,0,0,0,0,0.00577460249814872,-0.0304981273180501,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.111413642702687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252166924826239,0,0,0,0,0,0,0,0,0,0,0,0.00632570606691917,0,0,0,0,0.0317294088546105,-0.00705273527240317,0,0,0,0,0,0
X600886.SH,0,0,0.128878225888602,0,0.117292746511545,0,0,0,0,0,0,0.00989711020492849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252368090023216,0.0766139535148132,0,0,0,0,0.00837952685509997,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578781642200698,0,0,0,0.0231916266315219,0.00474368133823757,-0.0075503040915366,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.00338872418640288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507986346446727,0,0,0,0.223287239177016,0,0,0,2.71050543121376e-20,0,0,0.0222693069318473,0,0,0,0,0.0581077784378424,0,0,0,0.162057869237915,0,0,0,0,0,0.00748062377012371,0.0160443983114843,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00680678385223616,0,0,0,0,0,0,0,0,0,0,0,0.0554518570986578,0,0,0,0,0.0464618947545952,0,0,0,0,0.035476232235822,0.0691424216138514,0.0309345346178806,0,0.0812033268145294,0,0,0,0,0,0.048406482153317,0,0,0,0,0,0,0,0,0,0,0,0.0418224487424192,0,0.00230733145640477,0.00145252483667488,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106608754005347,0,0,0,0,0,0,0,0,0,0.046235008738013,0.0925251486318532,0,0,0.069593966755258,0,0,0,0,0,0,0,0,0,0,0,0.0566226035059176,0,0,0,0,0,0,0,-0.0142267124410184,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.00716286180296272,0,0,0,0,0,0,0.0470946920303583,0,0,0,0,0,0,0,0,0,0.0557848875026666,0,0,0,0,0,0,0.00958142222606376,0,-0.0211637113314609,0.131589932498633,0,0,0,0,0,0.14062543010954,0,0,0,0,0,0.0183163537644828,0,-0.00686277279183259,0.00341079766723168,0,0,0,0,0,0
X600362.SH,0,0,0.0846763887987153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216208383560083,0,0.0255622170638577,0,0.062450366222803,0.00493527448293782,0,0,0,0,-0.0108384490478176,0.107240386623213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867251329717666,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0324748298430504,0,0,0,0,0,0,0,0,0.0651468518404439,0,0,0,0,0,0,0,0.0179074595889687,0,0.119771158037253,0,0.151110510160779,0.0192827708900518,-0.0225685929908577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100425154278764,0,0.00716095930437212,-0.00782133673296498,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.000995350740771589,0,0,0.137865498161363,0,0,0,0,0,0,0,0,0,0,0,0.0189516129528332,0,0,0,0,0.0468325317231717,0,0.0240253032019792,0,0,0,0,0.037129049954734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112677579476251,0.00329174074608766,0,0,0,0,0,0
