,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X000983.SZ,X600176.SH,X600803.SH,X600489.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X002080.SZ,X000629.SZ,X300037.SZ,X600688.SH,X600612.SH,X002353.SZ,X002409.SZ,X600096.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0.305848338528782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225830232793517,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612165858947222,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0504641205284563,0,0,0,0.202044780802724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227403179436191,0,-0.00124806030233771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122756895500792,0,0,0,-0.0101324372066522,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0395790595710962,0,0,0.0406366086820365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724021416859137,0,0,0,0,0,0,0,0.0897711757097357,0,0,0,0,0,0,0,0,0,0,0.0392949670113564,0,0,0.107021510749258,0,0.000521018462560316,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0634276456822852,0.0705977399113632,0,0,0,0,0.0446375619475561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210067908618738,0,0,0,0,0,0.0329364031730983,0,0,0,0,0.0868188993771812,0,0,0,0,0,0.0401137613356902,0,0,0,0,0,0,0,0,0,-0.0124975980288768,0,0,0,0,0,0,0
X000301.SZ,0.0550308033211056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961482190560291,0,0,0,0,0,0,0,0.0757770997673295,0,0.0869877110033469,8.67361737988404e-19,0,0,0,0,0,0.0272082019897537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130800824633167,0.210813906002006,0,0,0,0,0,-0.00205221992892099,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.413516402123166,0,0,0,-0.085904960649137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155201461711012,0,-0.118152575039672,0,0,-0.00473391379064885,0,0.0913981953996139,0,0,0,0,0,0.113691427578506,0,0,0,0,0.141715186941278,0.175199450998889,0,0,0,-0.0882574490336704,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.00462192599910722,0,0,0.0153062535813927,0,0,0.187062488957464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223926760400853,-0.0642857011961968,0,0,0,0,0,0.0447708742907972,0,0,0,0,0.158548444747714,0,0,0,0,0,0,-0.0631765698225417,0,0.0184718414903167,-0.0589594692864914,0,0,0,0,0
X600362.SH,0,0.00327195090249352,0.101155516453273,0,0,0,0,0,0,0,0.097364180250909,0,0,0,0,0,0.0349166422905238,0,0,0.225818845675839,0,0,0,0,0,0,0,0,0,0,0.0349969455764425,0,0,0,-0.0448653266408538,0.172237626405947,0,0,0,0,0,0,0,0,0,0.0417529402638625,0.00534240255803309,0,0,0,0.0533806347256995,0,0.0119025359010491,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0774807956201073,0.202147398606337,0,0,-0.0394763879422839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561083623086252,0,0.132690575055171,0,0.148139724312445,0,0,0.0270942234146018,0,0,0,0,0,0,0.159327571963944,0.03071537046788,0,0,0,-0.0402097643931723,0,0,0,0,0,0.0345934833710494,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.312295445412309,0,0,0,0,0,0,0.195204733685101,0,0,0,0,0.174323852164128,0,0,-0.159555723819378,0,0,0,0,0,0,0,-0.0873269423335083,0,0,0.238919365458092,0,0,0,0,0,0,0.159027347115191,0.0883429037670481,0.0666379769830417,0,0.0715746774900259,0,0.0764374931616581,3.46944695195361e-18,-0.0345294078541259,0,0,0.034578811909834,0.0126516102842023,0.0302074622557655,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.291715076357394,0,0,0,0,0.201650426959087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220340773132525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504695879306639,0,0,-0.00370398626272592,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.199438475304331,0.12674019292765,0,0,0.138014611785589,0,0,0,0,-8.67361737988404e-19,0.0517638841725303,0,0,0,0.015512050575362,0,0,0,0,0,0.0375028055231719,0,0,0,0,0,0,0,0,0,-0.0232525749648693,0,0,0,0,0,0.184824780521477,0,0,0,0,0,0,0,0,0,0,0,-0.0186750576762246,0.0674408091490465,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.154904986417881,0,0,0,0.00297203228684893,-0.0300938502314928,0,0,0,0,0,0,0,0.206974032713197,0,0,0,0,0,0.0496698885691081,0,0,0,0,0,0,0,0.16707372314142,0,0,0,0,0,0,-0.0351188181600721,0,0.115139722311192,0,0,0,0,0,0.0670417634442029,0,0,0,0.0210214503467523,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.269462126694329,0,0.287779320552814,0,0,0,0,0,0,0.273515933314651,0.130568181115481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216718886361296,0,0,0,0,0,0.112247086309088,0,0,0,0,0.262189630810709,0,0,0,0,0.0802719676547871,0,0.228387701979967,0,0,0,0.0159809635081044,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.615093911604335,0.0877651061997746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955484132780412,0,0.142942366639573,0,0,0,0,0,0,-0.0244803598699244,0,-0.0769687545944373,0,0,0,0.0104515373370225,0.0101528314269433,0,0,-0.00661249964228285,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.158888416319364,0,0,0.386201795679552,0,0,-0.0960702271670524,0,0,0,0,0,0,-0.0934627048062691,0,0,0,0,0,0,0,0,0,0,-0.112243013870247,0,0,0,0,0.143996300288988,0.184593308466897,0,0,0,0.0260042374261136,0,0,0,0,0,0,0.224651838568511,0,-0.0117978878676102,0,0,0,0,0,0,0,0
X600027.SH,0.130706103544807,0,0,0,0,0,0,0.648117661393547,0,0.0462270828083682,0,0,0,0,0,0,0.141467457109462,0,0,0,0,0.0453903708277676,0,0,0,0,0,0,0,0,0,0,0,0.16165231577641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142690926899543,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.122977086379118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431742772288603,0,0.0326015816688192,0,0,0,0.111609663742183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00928598205563126,0,0,0,0,0,0,0
X601991.SH,0,0.0477123442146715,0,0,0,0,0,0.0171021447163591,0,0,0,0,0,0,0,0,0,0,0,0.0832126472307672,0,0,0,0.0393112368231686,0,-0.0413876656063917,0,0,0.152756406982045,0,0,0.41699177952972,0,0,0,0,0,0,0,0,0,0.0731468815274862,0,0.0594030275212463,0,0,0,0,0,0.00406352773996309,0,-0.000623433930684635,0,0,0,0,0,0,0
X600160.SH,-0.137643660464658,0,0,0,-0.0373141459334387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105209654430487,0.121947971564245,0,0,0,0,0,0,0,0,0,0.0188522152020999,0,0,0,-0.0358548447579729,0,0,0,0,0.421368551898247,0,0,0.0978581534024935,0,0,0,0,0,0,0
X000932.SZ,0,-0.154171908444519,0,0,0,0.474802742773076,0.050729132132896,0,0,0,0,0.0483912617463116,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146123105210245,0,0,0,0,0,0.0770119924534149,0,0,0,0,0,0,0,0.16712694901497,0,0,0,0.178162889222972,0,0.00664858591092461,3.46944695195361e-18,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.139910719202854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705851688717843,0,0.122948846789394,0,0,0,0,0,0,0,0,0.234376363684294,0.124306799159113,0,0,0,0,0,0,0,0,0.0357202262109761,0,0,-0.0573905184869812,-0.000153560439699877,-0.0153470849313333,0,0,0,0,0,0
X000933.SZ,0,-0.0298563891699938,0,0,0.0176105810073779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343019627975327,0,0,0,0,0.57264355813343,0.045329655431501,0.0848595531682534,0,0,0.0722247710756483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105730436000683,-0.0320761110261666,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.103655016868526,0,0,0,0,0.241609669879281,0,0,0,0.00835298906522318,0,0,0,0,0,0.0243412898663923,0,0,0,0,0,0,0,0.03029191596971,0,0,0,0,0,-0.0827284695150585,0.00796907575275467,0,0,0,0.138453390450846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0549471244330689,0,0.17839282948886,0,0,0,0,0,0,0,0,0,0.18641271075292,0.141138848207705,0,0,0,0.123387993251637,0,0,0,0,0.0327647446660392,0,0,0,0,0,0,0,0,0.00628951721841223,0,0,0,0,0.117063753529488,0,0,0,0.00540896905080006,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0111132162610729,0,0,0,0.259251318011376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331206209565566,0,0.132564402930434,0.0978521884027416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0114267556834653,2.71050543121376e-20,0,-0.0309632842218313,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0468640628734572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197098594519823,0,0,0,0.0937763694301891,-0.0700547753996058,-0.0015071522275145,0,0,-0.0165632021940602,0.300514822343995,0,0,0,0.00491065807664269,0,0,0,0,0,0,0,0,0.115358436233972,0,0,0,0,0,0,0,-0.037399034540246,0,0,0,0,0,0,0
X000629.SZ,0.0981213036221499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257992793591022,0,0,0.126577371828957,0,0,0,0,0.0937288593364607,0,0,0,0,0.0154114720361516,0,0,0,0,0,0.0393464012602203,0,0.0616351976275212,0,0,0,0.033763911108173,0,0,0,0.0747445684050694,0,0,0,0,0,0.00208558424499763,-0.00749349939463119,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191636073930707,0,0,0,0,0,0,0,0,0,0.0548830656720975,-0.112714396372932,-0.0873599327457882,0,0.0665742292493281,0,0,0,0,0.014813584652516,0.0619571186629828,0,0,0,-0.138509725558038,0,0,0.118328390493192,0,0,0,-0.0454465101466316,0,0.0256879018495959,0,0,0,-0.057678147874679,0.110107550344104,0,0,0,0,0,0
X600688.SH,0.120608464241648,0,0,0,0.00802376846614995,0,0.0741019728245018,0,0,-0.0265807956493325,0,0,0,0,0,0,0,0,0,0.178162753396673,0,0.0181366926697582,0,0.130956530663576,0,0,0,0,0,0,0,0.113127430465628,0,0,0,0,0,0,0,0,0.0638717401923179,0,0.218271802424364,0,0,0,0,0,0,0,0,0.00377282628593762,-0.016068513391438,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.0537015172775523,0,0,0,0,0,0,0,0,0,0,0,0,0.18236132871157,-0.202068725805212,0,0,0,0,-0.11419653694733,0,0.0711521806740488,0.0880004496083891,0,0,0,0,0,-0.128028315261971,0,0,0,0,0,0,0,0,0.0997281492424647,0,-0.0293703702519014,0,0.12278163077872,0.0293660552342169,-0.0405719567407109,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154357693552117,0,0,0,0,0.118979075871674,0.0967829048274544,0,0,0.106902912238379,0,0,0,0,0,-0.0877770354005185,0,0,0,0,0,0,0,0,0,0,0,0,0.254826343051013,0,0.0500493607038156,0,0.0535350576205325,0.00689375874198501,0,0,0,0,0,0
X002409.SZ,0,0,0,0,-0.00851939407396585,-0.0661337565503956,0,0,0,0,0,0,0,0.0966567375722814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347433877825675,0,0,0.0298397663109704,0,0,0.295228942708353,0,0,-0.221783932322337,0,0,0,0,0,0.0525598569984446,0,-0.220052756837488,0.380375616440437,0.0581451362402152,-0.0747985943472201,0.0377652397141375,-0.47284145249082,0,0,0,0,0
X600096.SH,0,0,0,0,0.0730104435754719,0,0,0,0,0,0.0346750061841857,0,0,0.100327007697119,0.268120931378219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240525367209957,0,0,0,0,0.180120551471019,0,0,0,0,0,0,0,0,0,0,0,0,0.0251916507353038,0,0,0,0.0202314104618625,-0.0406592652883471,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146971440390886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110829839730412,0,0,0,0,0,0,0,0,0,0,0.0250222912206308,0.0161003710865748,0,0,0,-0.00453252132807982,-0.0380121752798122,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0242345656421774,-0.0587650216656436,0,0,0,0,0,-0.72896738361516,-0.0414609771401735,0,0,0,0,0,0,0,0,0,0,0,-0.0289293745915605,-0.0548595853376974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240975712253869,0,0,0,0,0,0.0371013533410028,0,0,0,-0.0221627579097428,0,0,0,0,0,0,0
Slope,0,0,0,0,0.276290147910723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561506571417884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998801348571153,0.348753346733016,0,0,0,0,0,1.34948363072905,0,0,0,0,0,0
TED,0,0,0,0,0,0.0114396171825957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141858756647082,0,0,-0.16366911657416,0.673443434311611,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.000832497211029855,0,0,0,-0.149933146205133,0,0,-0.0361519767985788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190209906540654,0,-0.133843851104747,0.0604047895780588,0,0,0,0,0,0,0,0.11322961773068,0,0,0,0,0.074357195635357,0,0,0,0,0.0087631391444335,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0545282504534314,0,0,-0.0220799414229169,0,-0.0661234344371361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391731286088597,0,0,0,-0.0411837568291717,0,0,0,0,-0.0150787646354645,0,0,0,0,0,0,0,0,0,-0.0114809897711596,0,0,0,-0.00382435275011992,-0.00857389053156792,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000754891043584438,0,0,0,0,0,0,0,0,0,0,0,0.0022216078739737,0,0,0.00210708319448375,0,0,0,0,0,0,0,0,0.000548729440615263,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2460045339104e-06,9.64177676665471e-05,0,0,0,0,-6.96059899595217e-05,-0.000872815391242284,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.000306058952717888,0,0,0,0,0,0,-0.00672291570791143,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183622395704246,0,0,0,0,0,0,0,0,-0.00178858259855849,0,0,0,0,0,0,0,0,0,-0.00868654880869708,0.00665112745289855,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.0126282765040732,0,0,0,0,-0.00872802220054704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119268547165424,0,0,0,0.0305502851979707,0.0166891907056552,0,-0.0458627939033997,-0.0159191005516491,0,0,0,0,0,0,0.016268629874864,0,0,0,0,-0.0153669943704221,0,0,0,0,-0.00694589823359784,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.000411565510070359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.00708949019691174,0.00494271747150807,0,-0.0122096338131584,-0.0108880319615759,0,0,0,0,0,0,0,0,0,-0.00378627689128509,0,-0.00597509836696117,0,0,0,-0.00471493126157417,-0.00724921762354311,-0.00110230605382927,0,0,0,0,0
