,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X000792.SZ,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600547.SH,X600795.SH,X601600.SH,X002271.SZ,X601991.SH,X600027.SH,X600426.SH,X000983.SZ,X600803.SH,X600362.SH,X600176.SH,X601699.SH,X000408.SZ,X600348.SH,X600096.SH,X000629.SZ,X000723.SZ,X600995.SH,X000786.SZ,X600160.SH,X600141.SH,X000933.SZ,X600219.SH,X600985.SH,X300073.SZ,X600157.SH,X600801.SH,X600378.SH,X600489.SH,X002080.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.393543805867372,0,0,0,0,0,0.129135006937179,0,0,-0.00329304742670245,0,0,0,0,0,0,0,0,0,0.0542431167421785,0,-0.020895584755076,0,0,0,0,0,0,0.0457765113867768,0,0,0,0,0,-0.00467053557672955,0,0,0,0,0,0,0,0,0,0,0,0,0.113170308077717,0,-0.0190582225131326,0.00382999599092205,0,0,0,0,0,0
X601088.SH,0,0,0,0.124517196871928,0.393384279897343,0.1421966728913,0,0,0.0401465898538783,0,0,-0.0108637069107129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124356707895747,0,0,0,0,0,0,0,-0.145252930812957,0,-0.0510917076681272,0,0,0,0.057969638548173,0,0,0,0,0,0,0,0,0,0,0,0.0029664603464794,0,0,0,0,0,0
X600028.SH,0.229046906751622,0,0,0,0,0,0,0,0,0,0.00123667482850777,0,0,0,0,0,0,0,0,0,0,0.087279302886408,0,0,0,0,0.011269343465153,0,0,0,0,0.0130153287103091,0,0,0.0120675652627889,0,0,0,0,0,0,0,0,0,0,0,0,0.0824044687697729,0,0,0,0.0149538152834175,0.0040228254230956,0,0,0,0,0,0
X600309.SH,0,0.0829062068991216,0,0,0,0,-0.064333396804668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468116725839291,0,0,0,0,0.0192789256981446,0,0,-0.0392981065074145,0,-0.0358424303117351,0,0.0212847888945163,0.136937512401272,0.119793759705576,0,0,0,0.0978421639429226,0,0,0,0,0,0,0,0,0,0.00173777992789326,0,0,0,0,0,0
X600188.SH,0,0.275026907683304,0,0,0,0,0,0,0.287863343823842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335393269678711,0,0,0,0.0959634970820861,0,0,0,0,0,0,0,0,0,0.211857263341115,0,0,0,0,0,0,0,0,0,0,-0.0144708383270838,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.667627820994349,0,0,0,0,0.0754442844215442,0,0,0,0,0,0,0,0,0,0,0,0,-0.00898708603868799,0,0,0,0,0,0,0.301929966461842,0,0,-0.120278970782122,0,0,0,0,0.179964057773553,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.315592279408632,0,0,0,0,0,0.0428926104923478,0,0,0,0,0,0,0.123299248614818,0,0,0,0,0,0,0,0,-0.147156707992308,0,0,0,0,0.021039732758348,0,0.0304356961452096,0,0,0,0,0.167789324653164,0.0386908429341397,0,0,0.0435920074932633,0,0,0,0,0,0,0,0.0591944235878224,-0.0438787718603415,0,0,0,-0.138921469966332,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0636894351650529,-0.0153542679234024,0,0,0,0,0,0,0,0,0.0851673294800486,0,0.0263081097492295,0,0,0,0,0,0,0,0,0,0,0.0689661980141228,0,0,-0.0124434078023421,0.0417668710122287,0,0,0.00851089233766138,0,0,0,0,0.448379444252998,0,0,0,0.0447785269064343,0,0.0438534775799117,0.0256576628303948,0,0,0,0,0,0
X601898.SH,0.140519048409645,0,0,0,0.014494051274231,0,0,0,0,0,0.0195059543650194,0,0,0,0,0,0,0,0,0,0,0,-0.0143719685810428,0,0,0,0.252893003478884,0,0,0,0.0835312505259495,0,0,0.0954676513830979,0,0,0,0,0,0,0,0.164889013284483,0,0,0,0,0,0,0,0.125987004373975,0,0,-0.0105847769587743,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.144746068705394,0.141363047446018,0,0,0,0.146363631746756,0,0,0,0,0,0,0,0,0,0,0.143858852696936,0,0,0,0,0,0,0,0,0,0.254647871389398,0,0,-3.46944695195361e-18,0,-0.00274611542009426,0.0178722905489258,0,0,0.00953441350999247,0,0,0,0,0,0,0,0,0,0,0,0.0143069560970009,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.294745638385146,0,0,0,0,0,0,0.137120979851741,-0.0415127876520225,0,0.0481282478619955,-0.0266011371112384,0,0,0,0,0,0,0,0,0.386413075637158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112206717492445,0,0,0,0,0,0,0,0,0,0,-0.106636459469352,0,0,0,0,0,0,0,0,0,0.331226772699701,-0.0553004933738261,0,0,0,0.0249099854113892,0,0,0,0,0,0,0.15423488707402,0,0,0,-0.0696105216883376,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.131645806507775,0,0,0,0,0,0,0,0,0,0,0.114496314521548,0,0,0,0,0.0676680248968411,0,0,0,0,0,-0.0303870847195614,0,0,0,0,0.230890092551618,0,0.0434900379665632,0,0.0604094274628286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.127570182022915,0,0,0,0,0,0,0,0,0.0646070524324806,0,0,0,0,0,0,0.0644329077202387,0.0436721922388389,0.102780280573456,0,0,0,0,0,0,0,0.306570654070483,0,0,-0.130865645634103,0.00865098170758476,0.00669563025534023,0,0.0551619755506026,0.00542903188953828,-0.011604770535874,0.139440817808247,0,0,0,0,0,0,0.0535909847137574,0,0,0,-0.0259486860450244,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0726949919970559,0,0,0,0,0.0221757693196384,0,0.0899497137249629,0,0,0,0,0,0,-0.156643285893564,0,0,0,0,0,0,0,0,0,0,0,0.0342478038691194,-0.117615944613323,0,0.0214489543533524,0.0187614376590625,0,0,0,0,0,0,0.117444065620138,0,0,0,0,0.121821998522739,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0.0141568629300603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914561128322172,0,0,0,0,0,0,0.0136356520368253,0,0,0,0,0.0477923946848323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142810633586441,0,0,0,0,0,0,0,0,0.00874821794956385,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0874476612076898,0,0.167324695130937,0,0,0,0,0,0,0.0389334003022259,0.133400971672549,0,0,0,0,0,0,0,0.100398657341115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143823238438385,0,0,0,0,0,0,0,-0.0824562386742293,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0279798168505161,0.18150169471189,0,0,0,0.235694511602191,-0.0187895343541353,0,0,0,0,0,0,0,0.015178335764657,0,0,0,-3.46944695195361e-18,0.0144423705111985,0,0,0,0,0,-0.0153633099465215,0,-0.0263277492179499,0,0,0,0,0,0,0,0,0,0,-0.0733785247424164,0,0,0,0,-0.0390872237280667,0,0,0,0.0382234515894186,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.130968020611496,0.0135089752446112,0,0,0,0,0,0,0.0923099444459549,0,0,0,0,0,0,0,0.136056060593031,0,0.0835397165897788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312178384663628,0,0,0,0,0,0,0,0,0,0,0.113501582159782,0,0,-2.16840434497101e-19,0.0236366750541779,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185012514641929,0,0,0,0,0,0.0857840589193818,0,0,0,0,0,0,-0.000863652452790227,0,-0.0167819627374917,0,0,0,0,0.0273393156896517,0,-0.0310395779986765,0,0,0,0.253809813315414,0,0,0,0,0.0214536012851305,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0420412944192689,0,0,0.0572676161491624,0,0.428689827052276,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.0843525094349205,0.0870709318435842,0,0,0,0,0,0,0.0812219200729953,0,0,0,0,0,0,0,0,0,-0.0700963402225087,0,0,0,0,0,0,0,0,0,0.056074279092632,-0.0195971678284106,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0873659265024927,0,0,0,0,0.0418248693762405,0,0,0,0,0.0632266283862024,0,0,0,0,0.0226943014225131,0,0,0,0,0.582211980912826,0,0,0,0,0,0,0.125803441450193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152557428851614,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0926282555357466,0,0,0,0,0,0,-0.0727982544340066,0,0,0,0,-0.0901589624938564,0,0,0,0,-0.602821416039305,0,0,0,0,0,0,0.0159793935975646,0,0,0,0.0648952567595267,1.04593812944782,0,0,0,0,0,0,-0.287341907109066,0,0,0,0,0,0,0,0.012200592254544,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0845957362777086,0,0.184496213162253,0,0,0,0,0,0,0,0,0,0.0978388910929538,0,0,0,0.12509505774021,0,0,0,0,0,0,0,0,0,0.0225361233765126,0,0.139380336836817,0,0.0867847228774498,0,0,0,0,0,0,0,0,0,0.104032313484507,0,0,8.67361737988404e-19,0.00960717141535787,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0533562100765569,0,0,0,0,0.160810959025348,0,0,0,0,0,0,0,0,0,0.237862204782526,0,0,0.0360948586813024,0,0,-0.140524900816083,0,0,0,0,0,0,-0.0947702721303377,0.0759732093669677,0,0.226806890155267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537391791059089,0,0,0,0,0,0
X600426.SH,0,0,0,0.145865680178111,0,0,0,0,0,0,0,0.0413424012143242,0,0,0,0.034290656850756,0,0,0,0,2.1494322111416e-05,0,0,0.0719522330572406,0,0,0.0123741109477165,0,0,0.0386205002345612,0,0.0407826058063223,0,0.133844267551693,-0.0698325642393039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905553216917625,0,0,0,0.0141622257489804,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0680918290666131,0,0,0,0.452944721138915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411493484445334,0,0,0,0,0,0,0,0,0,0,0,0.079109090983217,0,0,0,0,0,0,0,0,0.0645540798531547,0.016918357826334,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.108130554315895,0,0,0,0,0,0.0326286715773596,0,-0.0236315458429469,0.17814995214611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598276966494007,0,0.062393700168785,0.0214888737402906,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0475389366867593,0,0,0.0447509962419083,0,0,0,0,0,0,0,0,0,0,0,0,0.0155523381666574,0,0,0,0,0,0,0,0,0.0319762932869731,0,0.0449284366473067,0.109590603534376,0,0,0,0,0,0,0,0.0849872095210851,0,0,0,0,0,0,0,0.0179661114162191,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.114473832939085,0,0,0,0,0,0.0481214291703384,0,0.137848022647754,0,0,0,0,0.00275751727131345,0,0.0651744775665299,0.0600279145846976,0,0,0,0,0,0,0,0,0,0,0.155800892717886,0,0.0520815438048746,0,0,0,0,0,0,0,0,0,0.172701548114786,0,0,-0.0219625066872007,0,0,0,0,0,0
X601699.SH,0,0.0409513351791198,0,0,0.228170961646714,0.0162862091373931,0,0,0.0344323030506929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301893421585544,0,0,0,0,0,0.119251729016259,0,0,0,0.0395163811666503,0,0,0,0.0335777674247064,0,0,0,0,0,0,0,0,0.0676668401743847,0,0,0.00829636132375677,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.563942425029403,0,0,0,0,0,-0.00466159374873806,0,0,0,0.0930644303623759,0,0,0,0,-0.0574731111526283,0,0,0,0.0642867321056538,0,0,0,0,0,-0.259293561820428,0,-0.0175480240468896,0.0268776709255114,-0.00949047219433814,0,0,0,0,0,0,0,0,0.115290717196757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.334622346485458,0,0,0,0,0,0,0.0227961614971994,0,0,0,0,0,0,0,0,-0.0816940294034134,0,0,0,0,0,0,0,0,0,0,0,0,0.0523497442618447,0,0,0,0,0.454837130317569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.175349144106827,0.0870870907452605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918647015652891,0.186924212539825,0,0,0,0,0,0.045510473951887,0,-0.0396163664650577,0,0,0,0.12032622803092,0.325561799259821,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261091514706938,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0417670065525316,0,0.405863163861212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162866978505991,0.0444913722604132,0,0.0209998013095758,0,0,0,0.159081312801366,0,0,0,0,0,-0.048691632911817,0,0.123516288975378,0,0.179003573906219,0,0,0.0202208664778496,0,0,0,0,0.162892452948678,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.145302296164867,0.0104255574086998,0,0,0,0,0,0,0.0887069393945399,0,0,0,0,0,0,0,0,0,0,0,0,0.0896866478377767,0,0,0,0,0,0,0,0.0201177980463368,0,0,0,0.193196618315558,0,0.144757975272534,0,0,0,0,0,0,0,0.126222872679183,0,0,0,-0.0101318833837777,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139150869449274,0.0180796498192307,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.18889966911803,0,0,0,0,0,0.0954444867567421,0,0.0536523870409501,0,0,0,0,0,0.381568459336212,0.217278960342234,0,0,0,-0.0431895847955478,0,0,0,0,0,0,0,0,0,0,0,0,0.0316819472000094,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0243863890204972,0,0,0,0,0,0,0,0,0,0,0.157473696272128,0,0,0,0.118453911954554,0,0,0,0,0,0,0,0,0,0,0,-0.0180117127834576,0,0.0698052746350234,0,0,-0.0667982933656803,0,0.343831527008492,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925131906808205,0,0.21472664572266,0.0900467397496177,0,0,0,0,0,0,0,0,0,0.191176476836873,0,0,0,0,0.0486898496484414,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.148059622034163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123612143546706,0,0,0,0.0783168197153121,0,0,0.310760358130218,0,0,0,0,0,0,0.034886626958822,0,0,0,0,0,0,0,0.179584086181535,0,0,0,0.00108923249749156,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.453007272963199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703848858784862,0,0,0,0,0.0600765371588362,0,0.0194132404278504,0.115705687100269,0.0595080970991562,0,0,0.0868419407182131,0,0.169549567748179,0,0,0,0,0,0,0,0.0784941529672361,0,0,0.021507253360206,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0136820912870721,0,0.015544836875746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597395192468505,0,0.0798980367072903,0,0,0,0,0,0,0,0,0,0,0,0,0.22932360265996,0,0.182553794270557,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.367861103485255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2059549626025,0,0,0.0269573629072345,0,0,0,0,0,0.0566172765976319,0.0509689284655617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
