,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X601992.SH,X600299.SH,X601158.SH,X000709.SZ,X600160.SH,X000898.SZ,X000792.SZ,X000883.SZ,X600660.SH,X000539.SZ,X600623.SH,X600309.SH,X600583.SH,X000027.SZ,X600352.SH,X600547.SH,X000629.SZ,X000630.SZ,X600489.SH,X002470.SZ,X600022.SH,X600098.SH,X600578.SH,X000060.SZ,X002466.SZ,X600021.SH,X000723.SZ,X600808.SH,X600176.SH,X300072.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929030762573999,0.0886236469403086,0,0,0.00548912774779783,0.00743141498283247,0,0.0509946655861326,0,0,0,0,0.0166091552286488,0.0675880762950938,0,0,0,0,0.0156043828137669,0,0,0,0,0,0.0545549533907168,0,0,0,0.0894220382926014,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217460997775791,0,0,0,0.0225602357614482,0,0,0.00202953320581711,0,0,0,0,0,0,0,0,0,0,0.0114035837496901,0,0,0,0,0,0,0.0425239910527068,0,0,0.0833641449176151,0,0,0,0,0.00925987920455397,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.248519180611464,0,0,0,0,0,0,0,0,0,0.209537627935282,0,0,0,0.0220539895396668,0,0,0.0206146399923344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750702340721152,0,0,0,0,0,0,0,0,0,-0.000779057436655185,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159452347940378,0,0,0,0,0.0252499572944224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111526710713712,0,0,0,0.137533812735328,0.0316314550570636,0,0,0,0,0,0,0.0071487169739936,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250788394375545,0.160149709036018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101804808957088,0.0132161142403578,0,0,0,0,0,0.0882958380528022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.007381150716262,0,0,0,0,0,0.0417662140174902,0,0,0,0.131112942288133,0.0839731491744632,0,0,0.238987649095301,0,0,0.0166126136747331,0,0,0,0,0,0,0,0.0570120016646933,0,0,0,0,0,0,0,0,0,0.00700551106239966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0393965815958287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426033489878072,0.0427521915097623,0,0,0,0,0,0,0,0,0,0,0,0.0739682569166438,0.0360159355547164,0,0,0,0,0,0.0159837782709675,0.0450412312712949,0,0,0,0.0789182498490083,0,0.176564806706692,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176461532332549,0,0.472380266076751,0.013851574694861,0,0,0,0,0,0.0467257493620412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758743086317489,0,0,0.0122632687098562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987632686497115,0,0.16288953806927,0,0.237091680132403,0,0,0,0.0877229409736026,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0101055177210192,0,0,0,0,0,0,0.0582275966379687,0,0,0.0559157807562084,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00876043726534945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161398216261199,0.0126277351405354,0,0,0,0,0,0,0,0,0.00331674052090696,0.0777104339647264,0,0.0694913832717032,0.0184008010139978,0,0,0,0.0738489226727947,0,-1.73472347597681e-18,0.0203959529714703,0.198929430948438,0,0,0.0658848704128703,0,0,0,0,-0.00785668131924933,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0293918198386104,0,0,0,0,0,0,0,0,0,0.27318311218798,0,0.0240200923302738,0,0.0353696645607212,0.00834407867434366,0,0.0298116597632982,0,0,0,0,0,0,0,0,0,0.0727088156057076,0,0,0,0,0,0,0.0207495427009937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243240166678991,0,0,0,0,0,0,0.0455143953915591,0,0,0,0,0,0,0,0,0,0,0.0788295274462487,0,0,0,0,0,0,0,0.165084641802514,0,0.172610051356978,0,0,0.0218808576245109,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.122368719978448,0,0,0,0,0,0,0,0,0,0.0326326328574373,0.0870492354050536,0,0,0,0,0,0.0175602285110199,0,0,0,0,0,0,0.0338053045919038,0.0137601523468789,0,0.0705458157861119,0,0,0,0,0.109021520462885,0,0,-4.33680868994202e-19,0,0,0,0.0177159175968238,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0740309621450331,0,0,0,0.192299616483286,0,0,0,0,0,0,0,0,0.0399573202616763,0,0,0,0,0,0,0.086236247008931,0.0403227480683127,0,0.189167653541989,0,0,0,0,0,0,0,0.0181535115701812,0.0249880936100923,0,0,0,0,0,0,0,-0.0148481999275412,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762938245411256,0,0,0,0.0557063849865399,0,0,0,0.0873830618126222,0.0379867870017851,0,0,0,0,0,0,0,0,0,0.111289654958529,0,0.0319980656354447,0,0,0,0,0.0843737447608865,0,0,0,0.024787936842218,0,0,0.0221777678371835,0,0,0,0,-0.00950894247850487,0,0,0,0,0,0
