,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X601600.SH,X600352.SH,X601898.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X600111.SH,X000898.SZ,X600176.SH,X002466.SZ,X600299.SH,X002460.SZ,X000709.SZ,X000990.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002110.SZ,X600808.SH,X002271.SZ,X000553.SZ,X601158.SH,X600489.SH,X000825.SZ,X000883.SZ,X600157.SH,X000630.SZ,X600985.SH,X600583.SH,X600339.SH,X600426.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0175321328454306,0,0,0,0,0,0,0,0,0,0,0,0,0.135958058218598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217297077043246,0,0.0837117245292492,0,0,0,0,0,-5.42101086242752e-20,-0.00823426324477388,0,0,0,0,0,0
X600028.SH,0,0,0.0452365568951431,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.194301504361887,0,0,0,0,0,0,0,0,0,0,0,0,0.00954668303419572,0,0,0,0,0,0,0,0,0,0,0,0.0124760607220258,0,0,0,0,0.132226289988605,0,0,0.00117395888556652,-0.0181239679149052,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0264771035295049,0,0,0,0,0,0,0,0,0.0386728611614505,0,0,0,0,0,0,0.00668361855252574,0.00167796016310354,0,0.0912439695038582,0,0,0,0,0.016263919354593,0,0,0,0,0,0,0,0,0,0,0,0.0619367349934674,0,0,0,0,0.16292372457688,0,0,-0.00788399986077045,-0.0436040678749115,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0879977937653744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485213566740918,0,0,0,0,0,0,0,-0.00640667163105957,0,0,0,0.0486352184146931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124412748525533,0,0,0,0,-0.0109709244245725,0,0
X600019.SH,0,0,0,0,0,0.0162797138686032,0,0.0361284734370107,0.00189448426591092,0.100771064101241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423299854181945,0.0104996095306781,0,0,0.0314436919244348,0,0,0,0,0,0,0,0.0470184050556533,0,0,0,0,0,0,0,0.0367804796810433,0,0,0,0,8.67361737988404e-19,0,0,-0.0024568735995339,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.00134569295603364,0,0,0,0,0.0734425890944301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607740964322783,0.211835472985781,-0.04127059251243,0,0.099608162376531,0,0,0,0,0,0,0,0,0,0,0,0,0.377133626364426,0,0,-0.0104380198437068,0,0,0,0,0.00073616671727272,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0792555927163504,0,0,0,0,0,0,0,0,0,0,0.415226522466684,-0.0356632519798037,0,0.437755550653427,0,0,0,0,0,0,0,0,-0.0237042807575205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386734933564188,0,0,0,0,0,0.0139501861484452,0.007162058041609,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13346555436219,0,0,0.315281334093684,0,0,0,0.00625800344471914,0,0,-0.00214723363831693,0,0.183063470385286,0,0,0,0,0,0,0,0,0,0.128231202969592,0,0,0,0,0,0,0,-0.00137146915828965,-0.0292822870714334,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.41848467718272,0,0,0,0,0,0,-0.0378611635677322,0,0,-0.0945005477051187,0,-0.098667038941235,0,0,0,0,0,0,0.677993230189693,0,0,0,0,0,0,0,0.291229056222646,0,0,0,0,0,0,0,0.0486156353166129,0,0,0,0,0,0.111740579313106,0,0,0.245676960114612,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157247569425974,0,0,0,0,0,0.1059518331415,0,0,0.0067522906684453,0,0,0,0,0,0.0810243478745544,0,0,0,0,0.0317850751417735,0,0,0,0,0,0,0,0,0,0.1838123549368,0.0875332847198673,0,-0.00308673318147068,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537606679639657,0,0,0,-3.46944695195361e-18,0,0,0,0,0.189343081325235,0,0,0,0,0.175037152015117,0.0649930693222481,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642775967913018,0,0,0,0,-0.037346703918011,0,0
X601898.SH,0,0,0,0,0,0,0,0.07352076031708,0,0.164100145620659,0,0,0,0,0,0,0,0,0.213288783665774,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00885812948095217,0,0,0,0,0,0,0,0,0,0.0107372973505196,0,0.022671444143773,0,0,0,0.0232623141053914,0,-0.00781727325833658,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.056239981601063,0,0,0,0,0,0,0,0,0.0324371599629634,0.0380484456156901,0,-0.0731250650974596,0,0,0,0.0303947296309868,0,0.0192902507706502,0.0902057512830828,0,0,0,0.0382721406796196,0.228204788246529,0,-0.0144615488057665,0,0,0,0,0,0,0,0,0,0,-0.0476571326220473,0,0,0,0,0,-0.004776226800996,0.0120463959633618,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249373243195649,0,0,0,0.144177292092075,-0.0269889359811144,0,0,0,0,0,0,0,0,0,0,0.50315478275915,0,0,0,0,-0.0173980383429723,0,0,0,1.73472347597681e-18,-0.00670426318189767,-0.0195658375446733,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.015970884512029,0,0,0,0,0,0,0,0,0,0,0,0.0256492397218766,0,0,0,0,0,0.136627705357369,0,0,0,0,0,0,0,0.00607566027631178,0.0771100351260363,0,0,0,0,0.0556981307543811,0,0,0,0.12204206185169,0.0232184451705533,0.0182282438332036,0,0,0,0,0.0938855925610167,0,-0.0106164913165054,-0.0234441808696299,0,0,0,0,0,0
X600688.SH,0,0,0.0325482492601418,0,0,0,0.00962357341706697,0,0,0,0,0,0,0,0,0,0,0,0.132749457271422,0,0,0,0.036431371053852,0,0,0,0,0,0,0,0,0,0.0122138973612694,0,0,0,0,0,0,0,0,0,0,0.0515990090650817,0,8.67361737988404e-19,0,0,0.12095895405538,0,0,-5.42101086242752e-20,-0.0423329328398835,0,0,0,2.16840434497101e-19,0,0
X600188.SH,0,0,0,0,0,0,0,0.115094739283754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496970684258244,0.0284599251253668,0,0,0,0,0.0113230805769476,0,0,0.0788516927158722,0,0,0,0,0,0,0,0,0.107583400962327,0,0.0305922802303672,0,0,0,0,0.0746105956520755,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.0630597771251788,0,0,0,0,0,0,0,0.0169276600936038,0,0,0,0,0,0,0,0.0876256940763841,0.121454922493125,0.0299663400561301,0,0,0,0,0,0,0,0,0.00490714660731488,0,0.0330009876608088,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0565179494361015,0,0,0,0.00334184506570678,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.354324234929288,0.0639218723008244,0,-0.00442093270079473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558070339690422,0,0,0.0572549566225829,0,0,0,0,0,0.0039312496396865,0,0,0,0,0,0,0,0,0,0.00930541300804519,0,0,0,0.0709205569696695,0,0.159861869536551,0,-0.0162540114015071,0,0,0,0,-2.16840434497101e-19,0,0
X600795.SH,0,0,0,0,0,0,0.191201728856348,0.143208686217953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101706368272684,0,0,0,0,0,0,0,0,0,0,0,0,0.00527281333298238,0,0.0331242914613429,0.0654495328952503,0,-0.0137924470422772,-0.0128415019118123,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,-0.00298448992045918,0,0.14190821114455,0,0,0,0,0,0,0,0,0,0,0,0,0.0346286223516735,0.042282701522211,0,0,0,0,0.264280081200752,0,0,0,0,0,0.182589814333924,0,0,0.041427950088752,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.153122107175864,0,0,0.0643892688398191,0,0,0,-0.0785925224199358,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242494794553233,0,0,0,0.00741300806517242,0.0273358612780555,0,0.0383985644378466,0,0,0,0,0,0,0,0,0,0.224079029351287,0,0,0,0,0.165472811560492,0,0,0.112015844966025,0,0.0130200150777161,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.036327146988805,0.28354322994566,0,0,0,0,0,0,0,0,0,0,0.0926878166240156,0,0,0,0,0,0,0,0,0,0,0.0340036662435149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289729310069369,0,0,0,0,0,0,-0.026858849422625,0,-0.0123601384160294,0,0,0,0,0.063634169755712,0,0
X600801.SH,0,0,0,0.531945535625446,0,0,0.0329815303773688,0,0,0,0.0430937098781386,0,0,0,0,0,0,0,0,0,0.209839081792721,0.0482382174264661,0.0301326584359009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019359442272607,0,0,0,0,0,0,0,0,0,0.132777592602438,0,0,-0.0023956530183462,0.0212052853102737,0,0,0,-0.0320234125788781,0,0
X600111.SH,0,0,0,0,0,0,0,0.2783204249086,0,0,0,0,0,0,0,0,0,0,0.216856784973053,0,0,0,0,0,0,0,0,0,0,0.274242792415629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031783657770013,0,0,0,-0.0385231242861199,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.051956475053567,0,0.099323612932963,0.0352294001557071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152899093868822,0,0.0137145143373551,0,0,0.0731452452914829,0,0,0.00767470688887613,0,0.163939547658616,0,0,0,0,0,0.0631382576424436,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061744285445887,0,0
X600176.SH,0,0,0,0,0,0,0,0.0399334439162885,0.0279527148745028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171133440473588,0.164411296151163,0,0,0.248087861809315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060806889320281,0,0,-0.0267488851059168,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.117924933934139,0.0521982343012086,0.0680160437305423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600021989800533,0,-0.0110909516239052,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.00671259537250933,0,0,0,0,-0.0428928828099142,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0803326038079132,0,0,0.00160768518522546,0,0,0.13565244332318,0,0,0,0,0,0,0,0,0.0698717723743656,0,0,0,0,0,0,0,0,0.117254235837604,0.211255223741429,0,0,0,0,0,0,0,0,0,0,0.0660296777022552,0.052116927689318,0,0,0,0,0,0,-0.0365937577868432,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.693024608040874,0.0382626836772439,0,0,0,0,0,0.213483147914078,0,0,0,0,0,0.0694074380200451,0,0,0.0456591492547154,0,0,0,0,0,0.0823213208914086,0,0.0407432731067743,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.10026447147946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665876508069465,0.0330189866731509,0,0,0,0,0,0,0,0,0,0,0.0803268287120678,0,0.0561403203526213,0,0,0,0,0,0.024259184054387,0,0,0,0,0,0.0314925448111187,0,-0.0138100511323826,0,0,0,0,-0.0161039217615887,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09906560578448,0,0,0,0,0,0,0,0,0.259730802687288,0,0,0,0,0,0.0246225805978002,0,0.188791015320983,0,0,0,0,0,-0.145390094525989,0,0,0,0.597137243519945,0,0,0,0.0956689356448696,0,0,0,0,-0.220841653865282,0,0
X000786.SZ,0,0,0,0,0,0.412596776566819,0,0,0,0,-8.67361737988404e-19,0,0.314232507757315,0,0,0,0,0,0,0,0.0768671655983583,0,0,0,0,0,0,0,0,0,0,-0.0913849409847906,0,0,0,0,0,0,0,0,0,0,0,0,0.0347291863260794,0,0,0,0,0,0,0,0,0,-0.2200571354003,0,-0.0605216973569144,0,0
X600219.SH,0,0,0,0,0,0,0,0.234639686233125,0,0.204716903493199,0,0,0,0,0,0,0,0,0.0110919020628609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734850674280801,0,0,0,0,0,0,0,0,0.0425764950071727,0,0,0,0,0,0.0692317811044681,0,-0.0111660453298465,0,0,0,0,0,0,0
