,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X600688.SH,X300072.SZ,X002466.SZ,X600795.SH,X600660.SH,X601992.SH,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X000709.SZ,X600516.SH,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X600339.SH,X000408.SZ,X600176.SH,X002271.SZ,X000959.SZ,X600489.SH,X000723.SZ,X600219.SH,X000553.SZ,X600808.SH,X601158.SH,X600352.SH,X000883.SZ,X000630.SZ,X000983.SZ,X000807.SZ,X600299.SH,X600549.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291307048274384,0,0,0,0,0,0,0,0.0457423388620192,0,0.0100388006334682,0.105131074209943,0,0,0,0,0,0,0,0,0,0.141873209022516,0,0,0.199483434876932,0,0,0,0,0,0,0.151298652033346,0,0.0593448742767009,0,0,0.0246919038066115,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533665328817766,0,0,0.28678738121388,0,0,0,0.033077724905961,-0.0530793680782786,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08887427300744,0.0464623060131459,0,0.0974544761552907,0.0605711255892695,0,0,0,-0.00306522108579491,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.0695875401421851,0,0,0,0,0,0,0,-0.0691136353328839,0,0,0,0,0,0.00306442716714636,0,0,0,0,0,0.0398364767081382,0,-0.0491988730825573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.324694066766455,0,0,0,0,0,0,0,0,0,0,0.0257752570572912,-0.0580380082559226,0,0,0,0.0879329768952271,0,0,0,0,0,0,0,0,0,0.0526187010948423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135659538225448,0,0.107880613426507,0,0,2.16840434497101e-19,0.00263580005065138,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.0168788443770851,0,0,0,0,0,0,-0.104828115068139,0,0,0,0,0,0,0,0,0,0,0,0.147252655235652,0.0224179748965935,0,0,0,0,0,0,0,0,0.117294611425244,0,0,0,0,0.0135046181625595,0,0,0,0,-0.0194359499018982,0,0.502455995096279,0,0,0,-0.0951127965925769,0.0774286634419575,0,0,0,0,0,0
X600808.SH,0,0,0,0.0856127836118859,0,0,0,0,0.0635160744707764,0,0,-0.0376320364045227,0.017071162201294,0,0,0,0,0,0.0904378488643522,0,0,0,0,0,0,0.0364973848876834,0.0589746020359504,0,0,0,0,-0.121687558055522,0,0,0.435580424096562,0,0,0,0,0,0,0,0,0,0.325399042113685,0.0643563823433624,0,0,0,0,0,0.00178373905213171,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0246536970987544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293979162920696,-0.0305276892949319,0.0249708900553072,0,0,0,0,0,0,0,0,0,0.0190115416330349,0,0.00358951372790531,0,0,0,0,0,0,2.16840434497101e-19,0.111798979918104,-0.00241581211427989,0.0860503952402896,0,-0.00402798250737974,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.0268118508005196,0,0,0,0,0.0384039391177405,0,0,0,-0.0647185072840517,0,0,0,0.134053725682516,0,0,0,0,0.0432464529764704,0,0,0.126331021606756,-0.0644828834797792,0.165539606354508,0,0,0,0,0,0,-0.00934231274379251,0,0,0,0,0.167439493709687,0,0,0,0,0,0,-0.0753178367727482,0,0,0.0824098207942467,0,-0.00510623651968218,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062668674428067,0.0242446946372861,0.0159058268750118,0,0,0,0,0,0.0449474650634958,0,0,0,0,0,-0.0169663665393764,0,0,0,0,0,0,0,0,0,0.0299362995581631,0,0,0,0,0,0,0.177499853052315,0,0,0,0,0.00796715002727364,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0220814747833018,0,0,0,0,0,0,0,0.387926713604102,0,0,0,0,0.0250196852212695,0,0,0.00419821065176179,0,0.0389370921642954,0,0,0,0,0,0,0,0,0,0,0,0.0263732420244584,0.109529167295034,0,0,0,0,0,0,0,0.0865702624812186,0,0,-0.0163997702990834,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395769731726206,0,0,0.105015038038105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213264262547586,0,0,0,0,0,0.0467873110308099,0,0.0831681510147173,0,0,-0.00723635269801104,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.111239266886366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270703290521173,0,0,0,0,0,0,0,0,0,0,0,0.573848993770319,0,0.21147458204494,0,0,0,0,0.00518889242846453,0,0,0,0,0,0.0053846078721128,0.00362600843472707,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0202598136859257,0,0,0,0,0,0.0445973923523171,0,0,0,0,0,0,0,0.19306442658834,0,0,0,0,0,-0.0443058096201119,0.00990824250188924,0,0,0,0,0,0.0287526989868659,0.0202515006712905,0,0,0,0,0.126920069891831,0,0,0,0,0,0,0,0,0,0.13851678486545,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.163598729972647,0,0,0,0,0,0,0,0,0.315219746763937,0,0.0611684683633976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743893118421691,0,0,0,0,0.0388647138867239,0.137661885685814,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0.078359607768343,0,0,0,0,0,0,0.405993845225149,0,0,0,0,0,0.0719475601821981,0,0.0636254250114007,0,0,0.101239019981973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498226687118133,0,0,0,0.030203072424812,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0472940657460299,-0.128178572889997,0,0,0,0,0.0143109882793729,0,0,0,0,0,-0.0178401277304193,0,0,0,0,0,-0.0118075030153732,0,-0.0383295609255103,0.0823416927774505,0,0,0,0,0,0,0.108851796882023,0.0687693412997188,0,0,0,0,0,0,0,0,0,0,0.0170091171434713,0,0,-0.107285381405189,0,0,-0.0157264681923589,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840028761306838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829072364216576,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599082407169354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840335730109641,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404583509844434,-0.22632697312631,0,0,0,0,0,0,-0.0637607966693943,0,0,0,0,0,0,0,0.354662692888338,0,0,0,0,-0.167022781398322,-0.00963598138470884,0,0,0,0,0,0.122831742927756,0,0,0,0,0.0141793696749357,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261010479204234,0,0,0,-0.0237055832469291,0,0.02403355282104,0,0,0,0,0,0,0,0,0,0,0,-0.0332348157230496,0,0.00865450575774375,0,0,0,0,0,0,-0.043484535964207,0.0342689688020635,0,-0.00149752083160842,-0.0777088062569166,0.0382879373628018,0,-0.000700174523602488,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00100880204058579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471445272466012,0.000412375320663695,0,0,-0.000748137526944538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21260321730075e-05,-0.00017616831103472,0,0,0,0,-0.000484188700027493,0.00031677091082381,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0316979631947093,0,0,-0.0650136152766111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463146339903414,0,-0.00329147172583458,0,0,0,0.0189714693685269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384757554242425,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188616410370778,0,0,0,0,0,-0.00765811444050745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00791307297825902,0,0,0,0,0.0149093886032154,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0066924728586319,0,0,0,0,0,0,0,0,0,-0.00483275215269494,0,0,0,0,0,0,0,0,0,-0.00345865973249085,0,0,0,0,0,0.00121844223780943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042548835629691,-0.024307103458848,0.0353464661802302,0,0,0,0,0,0
