,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X601898.SH,X600660.SH,X600886.SH,X601600.SH,X600801.SH,X600362.SH,X600010.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X000786.SZ,X600688.SH,X600795.SH,X600111.SH,X600027.SH,X601992.SH,X600176.SH,X002466.SZ,X600299.SH,X600529.SH,X600426.SH,X002353.SZ,X600315.SH,X600126.SH,X000723.SZ,X600219.SH,X600516.SH,X002075.SZ,X002409.SZ,X002080.SZ,X000898.SZ,X601158.SH,X600612.SH,X000959.SZ,X000932.SZ,X600486.SH,X000883.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592748085555565,0,0,0,0,0,0.0621897928900099,0,0,0,0,0,0,0,0,-0.0689382465241772,0,0.0180398503867464,0,-0.00853206660656215,0.139248838534231,0,0.119831168951774,0.011316275758179,0,0,0,0,0,0,0,0,0,0,0,-0.00268607586773113,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.148073342247729,0.185392825123116,0,0,0,0,0.0421074172457133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217408273022335,0,0,0,0,0.188429077462059,-0.0515135004943169,0,0,0,0,0,0,0,0,0,0.0717238442934631,0,0,0,0,0.100833727052909,0,0,0,0,0,0,-0.00429235839875756,0.0239282485264797,0,0,0,0,0,0
X600362.SH,0,0,0.0244402901498601,0.0134024869852438,0.0679150104280018,0,0,0.0529128930107467,0.0152645223315584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161141596437685,0,0,0.0901396802559422,0,0,0,0,0.0539393382304969,0,0,0.00119209156847943,0,0,0,0,0.0137232493665315,-0.0252890190570824,0,0,0,0,0,0,0,0,0,0,0,0.000910147862090233,0.0038937007702575,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110750339543014,0,0,0,0.0491625691954546,0,-0.0520023300851866,0,0,0,0,0.00516152869254606,0,0,0.0109092911432291,-0.0423887116457219,0,0.0384367142896284,0,0,0.102501478718276,0,0,0,0,0,0.000388271168722142,0.0022619521992211,0,0,0,0,0,0
X600188.SH,0,0,0.30303237829794,0,0,0,0,0,0,0,0.0418926895189356,0,0,0,0,0.0395458097290056,0,0,0,0.102970184343316,0,0,0,0,0,0.0897499537341718,0,0,0.00695221916205688,0.0166646244753024,0.0637495624312012,0,0.0620920664057332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00576842099609654,0.00267507959301303,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0910454590031081,0,0,0,0,0,0,0.0496606863829109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470651573715602,0,0,0,0,0,0,0,0,0.000520825315662929,0,0,0,0,0,0,0,0,0,0,0,0,0.00422957592374363,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.690242939392993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03500364769986,0,0,0,0,0,-0.00568938012232289,0,0,0,0,0,0.0621510438162602,0,0,0.120588054394705,0,-0.0209199100146358,0,0,0,0,0,0,0,0,0,0,-0.00569071632850922,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089439821610001,0,0,0,0,0,0,0,0,0.04172515342081,0,0,0,0.0459974247459357,-0.0430147697741714,0,0,0,0.0088664602044536,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.000269549203226322,-0.00575677953819689,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.049056842872864,0,0,0,0,0,0,0,0,0,0,0,0.314524704213015,0,0,0,0,-0.00413899137958443,0,0,0,0,0,0,0,0.0978110006856358,0.0341170144612655,0,0,0,0.0656184498617734,0.0998738275445297,0.0440253938173864,0,0,0,0.0643900150157358,0,0,0,0,0,0,0,0,0,0,-0.0266981894959226,0.011709187478027,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.108392259337828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.120092518639946,0,0.247955637957543,0.011176295713692,0,0,0,0,0.122655214175382,0,-0.00297163567788674,0,0,0,0,0,0,0,0,0,0,0,-0.0144943182539484,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0211065065134521,0.0424540339642494,0.101415867920076,0,0,0,0,0,0,0,0,0,0,0,0.115210826313633,0,0,0,0,0,0,0,0.0158246497034892,0,5.42101086242752e-20,0,0,0.0095229614350068,-0.0479756139104404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00777684108904294,0.0145268392480222,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424672756075375,0,0,0,0,0.165151686280286,-5.42101086242752e-20,0,0,0,0,0,0.0329067190422707,0.0342634860437239,0,0,0,0,0,0,0,0,0.0232775877328625,0,0,0,0,0,-0.00264329733018141,0.0103011725453157,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.431275886709895,0,0,0,0,0,0,0,0,0,0.0303442894145617,0,0,0.0538658992992809,0,0.162337694786233,0,0,0,0,0,-0.0568069897959652,0,0,0,0,0,0,0.0442336671862891,0,0,0,0,0,0,0.013303820510938,0,0,0,0,0,-0.0266531257190058,0.0420645085547219,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148659700416016,0,0,0,0,0,0.102283112352029,0.0228709814167688,0,0,0,0,0,0,0.0199620833359582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114136493265697,-0.00224748427931697,0,0,0,0,0,0
X600176.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0.0474529334588363,0,0,0,0,0,0,0.14883643863425,0,0,0,0,0,0,0.103774564015238,0,0,0,0,0,0,0,0,0,0.0978175300917544,0.0867933507292953,-0.0447628460735304,0,0.267537138613743,0,0,0.00225499760251596,0.0126021381247072,0,0,0,0,0,0,0,0,0,0,0.00360975539681928,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.301228680944383,0.0176125474771119,0,0,0,0,0,0,0,0,0.033081086371738,0,0,0,0,0,0.356997062615985,0,0,0,0,0,0,0,-0.229297100609897,0,-0.134856740025732,0,0,0,0,0,0.112251905837272,0,0.0988000227405758,0,0,0,0,0,0.457355311728867,0,0,0,0,-0.0395592395426826,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.146557639353511,0.150832616015932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353267003540318,0.0901704359826266,0,0.0447539406431585,0.044669319973781,0,0,0,0,0,0,0,0.0270973722026146,0,0,0,0,0.00982313071295325,0,0,0,0,-0.0191878499764587,-0.00160949424187439,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,-0.193940483962229,0,0,0.213565495524095,-0.198015965261837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159978645861294,0,0,-0.0611963746500762,-0.00186635929148288,0.184357796061316,0,0,0,0,-0.0818851186045673,0,0.274719708816668,0,0,0,0,0,0,0,0,-0.0664907471534351,0.00258279244563814,0.0131457836163149,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.177402083295439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110857844834305,0,0,0,0,0,0,0.148972466810048,0.044538892807715,0,0.0852981529146351,0,0,0,0,0,0,0,0,0,0,0,0.140470803406633,0,0,0,0,0,0.00229674917710356,0.00257417760767624,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0799352636137597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481205436141689,0,0,0,0,0.0555363992557646,0,0.0625432529282376,0,0,0,0,0,0.0817189706444842,0,0.31521231634347,-1.38777878078145e-17,0.042153578672042,0,0,0,0,0.103136983724685,0,0,0,0,-0.0701043852855088,-0.0277894667831222,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.150388158277169,0,0,0.279046606863751,0,0,-0.217058786803406,0,0.102705301181833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198031688723443,0,0,0,0,0,0,0,0.0347808483167198,0,0,0,0,0,0,0,0,0,0,0,0.0284220207693692,0.0490767359782933,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0860209151075515,0,0,0,0,0,0,0,0.11095334336113,-0.422752543038872,0.371059305722803,-0.180299127109636,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.759102852371972,0,0.193007567704139,0,0,0,0,0.212704525355461,0,0.553682180863862,0,0,0,-0.18435938363933,0,0,0,0,-0.198410070168497,0.0321717790860935,-0.0549412580926079,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071783252661204,0,0.0451219960564534,0.00831435647507291,0,0,0,0,0,0.126871105481555,0.0234244161829404,0,0,0.288364947753028,0,-0.0580900586006234,0,0,0.150132644434746,0,0.0164834796032594,0,0,0,0,0,0,0,0,0,0,-0.00939903159810828,0.0145809697121533,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.00739312514257456,0,0,0,0,0,0,0,0,0,-0.0133915159209397,0,0.105381884032686,0,0,0,0,0,0.0175597882020595,0,0,0,0,0.055063385643831,0,0.0201085993394054,0,0,0,0.0379031634898911,0.0107301386694182,0,0,0,-0.0286142278532466,0.00954734972806088,0,0,0,0,0,-0.00320516890154543,0.00121583858229257,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0390541707975486,0.0521424496759132,0,0,0,0,0,0,0,0,0,0,0.185892282284675,0.0564773650521917,0,0,0,0,0,0,0,0.0949586349554675,0.12707716652008,0,0,0,0.154910362442797,0,0,0,0,0,0,0,0,0,0,-0.0508660447887452,0,0,0,0,0,0,-0.0317171369894347,0.0267315156918713,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.0912633612364417,0.264731476466007,0,0,0,0,0,0,0,0,0,0,0,0.261580200020235,0,0,0,0,0,0,0,0.136846424872548,0,0,0,0,0.216786414223175,0,0,0,0,0,0.080012320912055,0,0,0,0,0,0,0,0,0,-0.049447289869369,-0.0137200912719029,0.0113060557730705,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.124900255137362,0.511236330682037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245327034430024,0,0,0,0,0,0,-0.0878815833256271,0,-0.168823860730208,0,0.0966377662988199,0,0,0,0,0,0.166619833322449,0,0.355729265181105,0,0,-0.0632767738474427,0,0,0,0,0,-0.307088792387039,0.0230696850104311,-0.0210969857125734,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0264814869238959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153004194757426,0,0.270797403560871,0,0.255749749759463,0,0.00737220207785266,0,0,0,0,0,0,0,0,0,0,0,0.112528187576151,0,0,-0.05421777490093,0.00293953183171093,-0.00654620462331631,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0425523127974325,0,0,0,0.0803971228902125,0,0,0,0,0,0,0,0,0.0204801963000101,0,0,0,0,0,0,0,0,0,0,0,0,0.106603322437864,-0.089241971455996,0,0.104837640627486,0,0,0,0,0,0,0.0108669072917786,0,0,0,0,0.118294303469573,0,0,0,0,0,0.00365222247625661,0.00773329357805713,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318855745959212,0.0513145321068283,-0.000393703081367151,0,0,0.00424954177143819,0.00968197465695395,0,0,0,0.00860112799190209,0,0,0,0,0,-0.0170283579971525,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.107993283678105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437029717682038,0.0954165048945784,0,0.100813877428427,0,0.0191246938825804,0,-0.0381379887774762,0,0,0,0,-0.068013276247834,0,0,0,0,0,0,0,0,0,0,0.0101394064817769,-0.00510251799693615,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882206731754957,0,0,0.218836166614857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111139446843778,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0599013959156637,0,0,0,0.0160401550241104,0,0.0886956631291728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710509189712114,0.0536291596603256,0,0,0,0.0219109860777851,0.00186135309822539,0,0,0,0,0,0,0,0,0,0.00931997834312749,0,0,0,0,8.67361737988404e-19,-5.83350962256571e-05,0.0143029062831757,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.170607677820412,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0696161855656163,0,0,0,0,0,0,0,0,0,0.00136028961563434,0,0,0,0,0,0,0,0,0,0,0,0,0.0213380834350986,-0.00633106069144774,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095351591941637,0.12856439677559,0,0,0,0,0,0,0,0,0,0,0.0510295231430714,0,0.0164526580888058,0,0,0,0,0.0292768763526453,0,0,0,0,0,0,0,0,0,-0.0305339411592147,-0.00793803773737306,-0.00083340882681776,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0358724381834934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528271353560938,0.0644868429127088,0,0,0,0,0,0.0575657025347577,0.0084731649607467,0,0,0,0,0.0138612503434752,0,0,0,0,0,0,0,0,0,0.0069496404261686,0.00134964232046026,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.464291838826643,0,-0.0402726749885366,0,-0.0261308132868566,0,0,0.388167701265514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153101844718225,-0.17426005777308,-0.387649652970216,0,0,0,0,0,0,0,0,-0.242394865543113,0,0,0,0,0,0,0,0,0,0,0.027737524941461,-0.103771357542594,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306245047324189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835677832368311,0,0.730441942400614,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113802892324935,0,0,0,0,0,0,0,0,-0.140481037703707,0,0,0,0,0,0,0,0,0,-0.554984092465582,0.773853504825845,0,0,0,0,1.48495604911775,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135613990307424,0,0,-0.0457531999056099,0.0303622952637486,0,0,0,0,0,0,0,0,-0.0807044757652091,0,0,0.0122734719043368,-0.0479053078862646,0.0510104846811523,0,-0.0597671030761698,0,0,0,0,0,0,0,0,0,0,0,0,-0.00841250921566896,0.0043488405064756,0,0,0,0.0255813523996092,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0110245343556857,0,0,0.0802644654338192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537619168927263,0,0,0.00716867422674242,0,0,0,0.0658074541101234,-0.0563360753927452,-0.016258508220692,0,0,0,0,0,0.031171305189528,0,0,0,-0.00329650690336046,0,-0.125883637377516,-0.00629629487411549,0,0,0,0.00368138593230743,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461661387821727,0,0,0,0,0,0,0,0,0,0,0,0,0.00023002441627574,0,0,0,0.00213611751813801,0,0,0,0,-0.00199529001375313,0,0,0,0,0,0,0,0,0,0,0.00841683012288184,-0.00678085614740184,0,0,0,0.0145879230102003,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0104449668261364,0,0,0,0,0,0,0,0,0,0,0,-0.0146915359424051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374768234510642,0,0,0,0,0,0,0,0,0,0,0,0,0.0453489136415515,0.0251392199265003,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093920089379909,0,0,0,0,0,0,0,0,0,0,0,-0.00285105587631966,0.00234782023320023,0,0,0,0.0284233114332976,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0011164038461766,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0.000112489555941304,0,0,0,0,0,0,0,0,0,0,0,0.000131732094606086,0,0,-0.000866377069489699,0,0,0,0,0,0.000157567413666498,0.00063144081594537,-0.000263728465852425,0,0,0,0,0,0,0,0,0,0,-0.000524193426636827,0.000560956952410602,0,0,0,0.0110476875493313,0,0
