,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X600547.SH,X600309.SH,X300072.SZ,X601991.SH,X600660.SH,X600188.SH,X600362.SH,X600886.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600111.SH,X000959.SZ,X600489.SH,X600339.SH,X000898.SZ,X600299.SH,X601158.SH,X600008.SH,X600219.SH,X000883.SZ,X000408.SZ,X002460.SZ,X600578.SH,X600352.SH,X600583.SH,X000792.SZ,X000630.SZ,X000539.SZ,X000401.SZ,X000723.SZ,X600021.SH,X000027.SZ,X000983.SZ,X600176.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0274191901851467,0,0,0,0.0186685237475899,0,0.13786516415958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323001048979379,0,0,0,-0.0157311018702541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146197950206078,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0693112131849465,0,0,0.0451524361125912,0,0,0.0263092587769877,0.0844689322843557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153875628696584,0,0,0,-0.0206426612842602,0,0,0,0,0,0,0,0.0485346373708757,0,0,0.0179410806838973,0,0,0,-0.00649119066567399,0.00934139100506229,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.00400572114139763,0,0,0,0.0911589569157416,0,0,0,0,0,0,0,0,0,0.030377551424526,0,0,0,0,0,0,0,0,0.026612943996716,0.140877455655967,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252577370871278,0,0,0,0.00620334430650677,0,0,0,-0.00268723492713381,-0.00605217327561159,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0366492005231394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832257527185796,0,0.382062072683685,0,0,0,0,0,0,0,0.111358976228081,0,0,0,0,0,-0.109392130881473,0,0,0,0,0,0,0,-0.000362310332646112,-0.0039533705139286,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0728127489783365,0,0,0,0,0.121658875326476,0,0,0,0,0,0.0849183573305555,0,0,0,0.0182886806567946,0,0.0863729099845687,0,0,0,0.0498426632312257,0,0,0,-0.0370747403436949,0,0,0,0,0,0,0,0.0271374499435262,0,0,0,0,0,0,0.0393886897151223,-0.0156146191634344,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763345406661324,0,-0.0296114275764364,0,0,0.053280031279732,0,0,0,0,0,0,0,-0.151370917627922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269978598669276,-0.224396545933443,0,0,0.194981559875536,0,0,0,0.00149003057804725,-0.00370536336789751,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0243752657904685,0,0,-0.135845276835767,0,0.100805034967861,0,0,0,-0.0744333277684865,0,0.0259486927620003,0,0,0,0,0,0,0,0,0,0,0,0,0.271630507538551,0,0,0.0359283023965675,0,0,0,-1.73472347597681e-18,0,0,0,0.230439090793164,0,0,0.141239422794645,0.0463419392356593,0,0.0207764880277145,0,0,0,0,0.00477160617381168,-0.00889898008393921,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524665787810192,-0.0711933731604056,0,0,0.0974908407486695,0,0,0,0,0,0.229140553791155,0,0,0,0,0,0,0,0,0,0,0.426595585224039,0,0,0,0,0,0,0,0.0350317621871689,0.0332178846856391,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996451813953531,0,0,0,0,0,0,0,0,0.00584884247404916,0,0,0,0.0103491193876759,0.0456333927698522,0,0,0.00428802867092541,0,0,0.238361389387303,0,0,0,0,0,0,0,0.179996279851222,0,0,0,0.00273362614121373,-0.00221382745683068,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0334995850552852,0,0,0,0,0,0,0,0,0,0.00098658979379979,0.317445148532093,0,0,0,0.141418040350178,0,0,0,0,0,0,0,0,0,0.417180812912086,0,0,-0.07545320971906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108590521858299,0.0182677250213613,0,0,0,0,0,0
X600688.SH,0,0.353477980792609,0,0,0.0522075408705137,0,0,0.00989348067093631,0,0.00877420707749606,0,0,0,0,0,0,0,0,0.0818321058134435,0,0,0,0,0.159332700828058,0,0,0,0,0,0,0,0,0,0,0,-0.0662318643927288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041809800974564,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0512748440497508,0,0,-0.00767712613074355,0,0,0,0,0,0.0179770172579005,0.0597833219628687,0.0597752329893702,0,0.0264863839809162,0,0,0,0.0356674714447956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622012621772451,0,0,0,0,0.0124533876141335,0,0,0,0,0,0,0,0,-0.00381786723281438,0.00349989570831238,0,0,0,0,0,0
