,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X600660.SH,X601898.SH,X600688.SH,X600362.SH,X601600.SH,X601991.SH,X002466.SZ,X600795.SH,X600886.SH,X000898.SZ,X600547.SH,X600516.SH,X300072.SZ,X600111.SH,X600176.SH,X002460.SZ,X600027.SH,X600352.SH,X000553.SZ,X000786.SZ,X601992.SH,X000825.SZ,X000709.SZ,X600299.SH,X601699.SH,X000792.SZ,X600808.SH,X002271.SZ,X002110.SZ,X600426.SH,X000932.SZ,X000883.SZ,X601158.SH,X600315.SH,X600219.SH,X000830.SZ,X000983.SZ,X600489.SH,X000408.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00760901876542086,0,0,0,0,0,0,0,0,0,0,0.0718187383689798,0.059843066627419,0,0,0,0,0,0.173769858260057,0,0,0,0,0,0,0.167449028128473,0.00789033449679599,0,0,0,0,0,0,0,0.00316496474655739,0,0.00222417212449077,0,0,0,0,0,0.0148532322683305,0,0,0,0,0,0,0
X600028.SH,0,0,0.260269984249008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124367465550113,-0.0780255681262262,0,0,0,0,0,0.213383392807326,0,0,0,0,0.00501593572779327,0,0,0,0,0,0,0,0,-0.0294718176154382,0,0,-0.00341901380393086,0,0,-0.113484970950566,0,0,0,0
X601088.SH,0,0.26055215730878,0,0.199844639908617,0.102888801085513,0,0,0,0.235538478652904,0,0,0.225985717735324,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417158428614559,0,0,0,0,0,0,0,0,0.0501352391761475,0,0,0.0588458289197766,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67051536518311e-05,-0.0421138919423319,0,0,0,0,0,0
X600019.SH,0,0,0.0711622731200859,0,0,0,0,0,0.160467394871756,0,0,0,0,0.41939612507813,0,0,0,0,0,0,-0.0468275835134078,0,0,0,0,0,0,0,0,0,0,0,0,0.108336044625934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182980635845563,-0.0245708668845333,0,0,0,0,0,0
X600585.SH,0,0,0.239428833088594,0,0,0,0,0,0,0,0,0,0,0,0,0.0643235925387108,0,0,0,-0.0552136540499907,0,0,0,0,-0.0144736680096523,0,0,0,0.124468438255134,0,0,0,0,0,0,0,0.0676443313097186,0,0.0528043869986922,0,0,0,0,0,0.165493824190426,0,0,0,0.214523045573645,0,-0.0280495168672433,0.0155410957392351,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311256679336541,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530631735590806,0.0570750879963781,0,0,0.0214447751127566,0.236288687126096,0,0,0,0.0347311178002754,0,0,0.00417162812943211,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0401191072143236,0,0,0,0.021690718406182,0,0,0,0.0141932894903878,-0.015498759142104,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0440667493566579,0,0,0,0,0.00479808700306809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795100824868476,0,0.258510394980426,0,0,0,0,0,0,0,0,0,0,0,0,0.0274476369904652,0,0.14928230536957,0.214762121746221,0,0,0.0162375179366867,0.00535196690378611,0,0,0,0,0,0
X600188.SH,0,0,0.436244957552901,0,0,0,-0.0820429154646832,0,0,0,0,0,0,0,0,0.118419109900569,0,0,0,0,0,0,0,0.208769202224916,0.103958034343561,0,0,0,0,0,0,0,0,0,0,0.0160045751965457,0,0.00486359593417257,0,0,0,0,0,0,0,0.538638101102378,-0.0529296149332532,0,0,0,-0.0475393693048015,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.101471939677801,0,0,0,0,0,0,0,0,0,0,-0.141353779812346,0,0,0,0,0,0.182381323406301,0.0079831583262131,0,0,0,0.00196322300094647,0,0,0,-0.0128313331634263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450946907497892,0,0.0220955081006936,-0.0306394100488268,0,0,0,0,0,0
