,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X601898.SH,X600111.SH,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X600886.SH,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600027.SH,X600176.SH,X600489.SH,X601991.SH,X601699.SH,X000983.SZ,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X000629.SZ,X000933.SZ,X600219.SH,X002080.SZ,X300037.SZ,X000932.SZ,X000723.SZ,X600378.SH,X600688.SH,X000408.SZ,X600096.SH,X000831.SZ,X000630.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.203091248833292,0,0,0.000254055213044613,0.148338811160761,0,0,0,0,0,0,0.0829831663035679,0,0,0,0,0,0,0,0,0,0.0805712099057816,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0979882741864043,0,0,0,0,0,0,0,0,0,0,-0.00455524439542989,0,0,0,0,0.0379110498970991,-0.020669344690093,0,0,0,0,0,0
X600028.SH,0.360777352385247,0,0.180674541833663,0,-0.0475091400159543,0,0,0,0,0,0,0,0.063695264935802,0.1077301047355,0,0,0,0,0,0,0,0,0,0.081041048927806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143968229988858,0,0,0,0,0,0,0,0,0,0.0337732762510976,-0.0487785141530984,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.00785062559708495,0,0,0,0,0.145296018364401,0.0904296152838911,0,0,0,0,0,0,0.0165239720550017,0,0,0,0,0.0228655764593144,0.0307529353640392,0,0,0,0.120567905705489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0.00792234875834338,0,0,0,0.0831754167237733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402574076535741,0,0.206086270344741,0,0,0,0,0,0.112425981198295,0,0,0,0,0,0,0.124490652545095,0,0,0,0,0,0,0,0,-0.0361826131065458,0,0,0,0,0,-0.025591067739795,0.0353241035282454,0,0,0,0,0,0
X600188.SH,0,0,0.416983933376509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437274859500335,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397368401091802,0.0905343476975733,0.129501614254111,0.147972771564701,0,0,0,0,0.151759230076961,0,0,0,-0.0465669986953705,0,0,0,0,0,0,0,0,0,-0.0145124549898092,2.10773613450468e-05,0,0,0,0,0,0
X600019.SH,0.312406539928412,0,0,0,0.00145228201705062,0,0,0,0,0,0,0,0,0.274923623144886,0,0.0505461996658161,0,0,0,0,0,0.220437624096792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304630171652404,0,0,0,0,0,0,0,0,0,0,0,0.0204942039984941,-0.0024063965319571,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0495304549576753,0,0,0,0,0,0.0536808548281995,0,0.132408116505283,0.422478358350614,0,0,0,0,0.0208022940621888,0,0,0,0,0,0,0,0,0,0,0.0585325278652974,0,0,0,0.0447557179359296,0,0,0,0,0.0300463164478934,0,0,0,0,0.00122698020035122,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258270165280073,0.402845061754565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105826834973171,0,0,0,0,0,0,0,0.00781918770138457,0,0,0,0,0,0,0
X002460.SZ,-0.0479290208188645,-0.0116064040138465,0,0,0.0244840120176063,0,0,0,0,0.692402263827789,-0.037922276501131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740214862583054,0,0,-0.11700156231726,0,0,0,0.0218112568100544,0,0,0,0,0,0.0584822395833259,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.516220199086381,0,0,0,0,0,0.141656634941951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449589504311232,0,0,0,0.00743818961732395,0.0192300982148981,-0.0318462448624021,0,0.0837562970515723,0,0,0,0,0,0,-0.046894155154704,-0.0159554800296171,0,0,0,0,0,0,0
