,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000792.SZ,X000408.SZ,X600352.SH,X000883.SZ,X600219.SH,X600098.SH,X000539.SZ,X000983.SZ,X000825.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600808.SH,X601699.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.284612571301439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107950322799875,0,0,0.0487999144218794,0,0,0,0,0,0.0218433305221447,0,0,0,0,0,0,0,0,0,0,0,0.0415410755050846,0,0,0,0,0,0,0.0316298721859953,0,-0.00978852759086223,0,0,0,0,0,0,0
X600028.SH,0.585184711879327,0,0,0,0,0,0,0,0,0.0984395441225008,0,0,0,0,0.117088701015806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286649653531541,0,0,0.0483704712534767,0.0877012219606691,0,0,0,0,-0.0026716674170078,0.00459455199453524,0,0,0,0,0,0
X601088.SH,0,0.000521794833536723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581188105675581,0,0,0.106954640577016,0,0,0.000754806651280054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513082317721335,0,0.224349020086397,0,-0.0384240268482504,-0.0290814051191667,0.0110044139524524,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103458354984246,0,0,0,0,0,0,0,0.232576586919275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621008374605624,0,0,-0.114956972524635,0,-0.0299397438771794,0.0162998785498531,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.314548377068391,0,0.0906624954381255,0,0,0,0.158688102194704,0.0102141928104694,0,0,0,-0.090544269759495,0,0,0,0,0,0,-0.000478795450546406,0,0,0,0,0.0559723419106758,0,0,0,0,0,0,0.0173173080615215,0,0,0.0877977772552686,0,0,0,0,-0.0127914842469939,0.00772675092584318,0.0294078506091216,0,0,0,0,0
X600585.SH,0,0.13947976596711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032225467535263,0,0,0.124335037119762,0,0,0,0,0,0,0,0,0,0,-0.467481864665767,0,0,0,0,0,0,0.0865930394590794,0,0,-4.33680868994202e-19,0,0,0,0,-0.125271267395808,0.0063807118176663,5.42101086242752e-20,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174287411392308,0,0,0,0,0,0.0157452083126318,0,0,0,0,0,0,0,0,0.0543932947967782,0,0.102054107115583,1.0842021724855e-19,0,0,0,0,0,0,0.0927552985798245,0,-0.0286275794683274,0.00979390388162657,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.148666399728601,0,0,0,0,0.0358395122327603,0,0,0,0,0,0,0.111365918119169,0,0,0.0669373608987453,0,0,0,0,0.0194860082006738,0,0,0,0,0,0,0,0,0.13765302331705,0,0.040373268578573,0,0,0,0,0,0,0,0,-0.00135498877902823,0,0,0,0,0,0
X601600.SH,0,0,0,0.058112427589485,0,0,0,0,0,0,0,0.264858160324764,0,0,0,0,0,0,0,0,0.102607110702781,0,0,0,0,0,-0.178299162213683,0,0,0,0,0,0,0,0,0,0,0.279836855855928,0,0,0,0,0,0,-0.00320412690838543,0.214214223408521,0,0.120865071232513,0,-0.114528437399434,-0.00209409712324098,-0.00185967720558352,0,0,0,0,0,0
X600688.SH,0,0.451025319699375,0,0,0,0,0,0,0.00108135090565055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0464501119047495,0,0,0,0,0,0,0,0,0,0,-0.0438404184915623,0.199953153266298,0,0,0.0482032973984218,0,0.0735326065883074,0,0,0.00790438759115171,0.000555507174375875,0,0,0,0,0,0
