,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X600188.SH,X000708.SZ,X002271.SZ,X600660.SH,X601898.SH,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600886.SH,X600219.SH,X000786.SZ,X000723.SZ,X000408.SZ,X600803.SH,X600295.SH,X000959.SZ,X000825.SZ,X601991.SH,X000932.SZ,X002080.SZ,X600795.SH,X000807.SZ,X000898.SZ,X000983.SZ,X600516.SH,X000831.SZ,X600399.SH,X000683.SZ,X002192.SZ,X600808.SH,X600096.SH,X601699.SH,X600801.SH,X600352.SH,X002326.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0788347187131152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053923291998394,0,-0.061918347531686,0,0,0.00926758758568195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182854695221444,0.0722628180150082,0,0,0.011676487389386,0,-0.00099168474304575,-0.0476329807768031,0,0,0,0,0,0
X600028.SH,0.0875913155118839,0,0,0,-0.0340210551050506,0,0,0,0,-0.0548800340968877,0,0.0659781335185151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171249543464588,0,0,0.00504652971417182,0,0,0,0,0,0,0,0,0,0,0,-0.00729830016389331,0,0,0,0.0367643794407315,0,0.0587386776609151,0,0,0,-0.0136952791432044,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,-0.0350180110181577,0,0,0.0708424293358533,0.0897251210367338,0,0,0,0.150544876164042,0,0,0,0,0,0,0.0189388167322514,0.0243849966261734,0,0,0,0,0,0,0,0,0,0,0.0275338714371204,0,0.0542486869835246,0,0.00656922890997344,0,0,-0.00331260501640587,0,0.0011221291789223,0,0,0,-0.00775657220506122,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124085961070859,0.043236069918826,0,0,0,0,0,0,0.0745030005616543,0,0,0.0180778138671208,0,0,0,2.16840434497101e-19,0.0019265472138284,0,0,0,0,0,0,0,0,0,0,0,0,0.0595269077089585,0.0533875334363905,0,0,0,0,0.0204383652969246,0,-0.0126502694587766,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.235952177437254,0.285922186780328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477216557282872,0,0,0,0,0.133004048214482,0,0.0345108024085089,0,0,0,0,0,0,0,0,0.105077102993153,0,0.170704754291221,0.097596463175301,0,0,0,-0.0186391483244516,0,0,0,0.0409898194703434,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0189203874224467,0.123699313748517,0,0,0.0151694191281906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752365639120078,0,0,0,0,0,0,0.226545179325035,0,0,0,0,0,0,0.139336083034657,0,0,0,0,0,0,0,-0.0655202655887647,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0010392746471492,0,0,0,1.0842021724855e-19,0,0,-0.066077094233658,0,0,0,0,0,0,0,0,0,0.0456813716198356,0.00634478897652914,0,0,0,0,0,0,0,0,-0.000225069585851415,0,0,0,0,0,0,0,0.0264716479880798,0,0,0,0,0.696537999836277,0,0,0,0.0242726516644212,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.150297767276246,0.0636033257262677,-0.0181035500669051,0.053391593164198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244309272896079,0,0,0,0.01601433892823,0,0.0191530755110412,0.0800120932061874,0,0,0,6.93889390390723e-18,0,0
X600111.SH,0,0,0,0,0.263165760934714,0,0,0,0,0.0168515023212063,0.315064048573913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808565736191307,0,0,0,0,0,-0.0648729288694139,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.19736075234189,0.174045030898377,0,0.178651931190199,0,0,0,0,0,0.048221751761057,0,0.0469433855588011,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.210233993716134,0,0,0,0.324320257708001,0,0,0,0.167201763636219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199671664807056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100232365456062,0,0.02008687391351,0,0,0,0,0,0.150567497601095,0,0,0,0,0,0,0,0,0
