,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X601898.SH,X600886.SH,X600010.SH,X000792.SZ,X601600.SH,X600660.SH,X600688.SH,X000786.SZ,X600362.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600027.SH,X601992.SH,X600299.SH,X600111.SH,X000723.SZ,X600489.SH,X600176.SH,X002466.SZ,X002075.SZ,X600426.SH,X000401.SZ,X601158.SH,X600126.SH,X000553.SZ,X000898.SZ,X600219.SH,X002353.SZ,X000932.SZ,X600516.SH,X000883.SZ,X600486.SH,X000709.SZ,X600583.SH,X600529.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.00202193792309435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.020775580099244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871148321510983,0,0,0,0.014625613737352,0.0221210989107884,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.023410426738811,0.00312116911463812,0,0,0,0,0,0,0,0,0,0.0234658188235272,0,0,0,0,0,0,0,0,0.121627889151715,0,0,0,0,0,0,0,0,0,0,0,0.0861968055656131,0,0.0468596924662687,0,0,0,0,0,0.00878292920789602,0,0,0,0.0129283799748506,0.00632528281571692,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0308870308204445,0.599407417104451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069129480552316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103277680733561,-6.7762635780344e-21,0.000285341932406651,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.154401208438065,0,0,0,0,0,0,0,0,0,0.041498410335083,0.0104915759986096,0,0.221334639312361,0,0,0,0,0,0,0,0.0571632393058149,0,0,0.00514071411731152,0,0,0,0,0,0,0.169944845129518,0,0,0,0,0,0,0,0,0,0,0,-0.00271638263278968,0.00354036715824748,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.021066682718065,0.0560229107048714,0,0,0,0,0,0,0,0.00352235426324727,0,0,0,0,0,0,0,0.123089679096037,0,0.0408898485674631,0,0,0.0715355760749376,0,0,0,0,0,0,0,0,0.128088736847668,0,0,0,0,0,0.022859574528992,0,0,0,0.0287294869482969,0.0179539001073747,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0501079016480511,0,0,0,0,0,-0.0484676891193768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658431064826467,0,0,0,0,0,0,0.0246646290718867,0.0782183528385334,0,0,0,0,0,0,0,0,0,0,0,0,0.0269291362977303,0.0287442817777562,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.00772086327999785,0,0,0,0,0,0,0.142051324086199,-1.0842021724855e-19,0,0.243728065800647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591213162752361,0,0.0526700797562482,0,0.0131684516354336,0,0.00731963134261506,0.00371633675628052,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.0358700523818349,0,0,0,0,0,0,0,0.0618129782086634,0,0,0,0,0,0.0386326813502135,0,0,0,0,0,0,0.107150465508998,0,0.0418403888380621,0,-3.46944695195361e-18,0,0.158062270730127,0,0,0,0,0,0,0,0.283970260614392,0,0.0684607262658957,0,0,0,0.00884836836129677,-0.0254096380538479,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.022368753145215,0,0,0,0,0,0,0,0,0.00581221631534392,0,0.11185870127675,0,0,0,0,0.478186643463483,0,0.129947906051625,0,0,0,0,0,0,0,0.0388712368010462,0,0,0.0247873121833741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506337436738543,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.123654672925952,0.312474161208357,0,0,0,0,0,0,-0.0324632143827209,0,0,0,0,0,0,0,0,0,0.019092454132707,0,0.195699075035749,0,0,-0.00982933539075273,0,0,0,0.0605453275925112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235672022415734,0.0133221441044868,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0288833876960968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617512406835522,0,0,0.448262640002325,0,0,0,0,0,0,0,0,0.064996407352346,0,0,0,0,0,0,0.271048206630945,0.076070259803086,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0.186350164351325,0,0,0,0,0,0,0.0403721070666632,0,0,0,0,0,0,0,0,0,0.0136954697320946,0.0122936179288306,0,0,0,0,0,0,0,0,0.116151741371833,0,0.0343159570974542,0,0.0553251624530572,0,0.428496838899073,0,0,0,0,0,0,0,0,0,0,0,0.0337281152293947,0,0,0,0.00847846430105121,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0262356340352263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044107801927488,0.106282417478234,0,0,0,0,0,0.0822794854213936,0.113069401692309,0,0,0,0,0,0,0,0,0,0,0,0,0.0131835471834219,0,0.021282645814639,0,0,0,0,0,0,0,0.0143951557052141,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,2.16840434497101e-19,0.0135010765894052,-6.93889390390723e-18,0,0,0,0.0936892880796375,0,0,0,0,0,0,0,0.0209921093400702,0,0.1818169866031,0,0,0,0,0.164601730281165,0,0,0,0,-8.67361737988404e-19,0,0,0.0249042890743612,0,0,0,-0.0708283404166069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860984390361125,0.00103440783592172,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0122582389478493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105763856321494,0,0.0298155464327248,0.0551019258664123,0,0,0,0,0,0.0248339475004741,0,0,0,0,0,0,0,0,0,0.0161786074644933,0,0,0,0,0,0,0,0.00207427673133864,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104499433938746,0,0,0,0,0,0.117339990025222,0,0,0,0,0,0,0,0.0750213427525425,0.0592493537911657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215669872808771,0,0,-0.0117581930929048,0,0,0.0648843485483633,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.00342729792094048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322736385053578,0.0681618920185361,8.67361737988404e-19,0,0,0.00934541976823046,0.0131144047154545,0,0,0,0,0,0,0,0.0115474056099142,0,0,0,0,0,0.00936196790778278,0,0,0,0.0214571684909305,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.199626367239656,0,0,0,0,0,0,0,0.0845718204225945,0.0650105467010283,0,0,0,0,0,0,0,0,0,0,0,0,0.0310859632087192,0,0,0,0,0.0311384219980125,0,0,0,0.00953579851229429,0,0,0,0,0,0,0,0.116044894513543,0,0.0146796026675123,0.0050670771209773,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.165804547569059,0,0,0,0,0,0,0,0,0,0.269626377866835,0,0,0,0.201139452006632,0,0,0,0,0.034969767430836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121173400877648,0,0,0.044580458990575,0,0,0,0,0,0.239032690489512,0,0,0,0.0548385770029053,0.0357395309147578,0,0,0,0,0,0
X000786.SZ,0,0,0.242044809747387,0,0,0,0,0,0,0.117927148104204,0.0305747569748861,0.15373516896818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162184753179127,0.0825104108581454,0,0,0,0.13500139192101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215978213503921,0.0351917145744546,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.198448853319622,0,0,0.18805196084613,0,0,0,0,0,0,0,0,0,0,0,0,0.24473609068738,0,0,0.00184668599620076,0,0,0,0,0.0882712953316451,0,0,0,0,0,0,0,0.140460133473146,0,0,0,0,0,0,0,0,0,0,0.0132005097703838,0.00796442323116421,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0384224982328538,0,0.0809934656412973,0,0,0,0,0,0,0,0.0926010450973066,0,0,0,0.180831352842228,0,0,0.113798083085952,0,0,0,0,0,0,0,0.116031901025531,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.000823582709015,0.000302665910880834,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.00192958594649337,0,0,0,0,0,0,0,0,0,0,0.0529609585467616,0,0.201109806290511,0.00282230642529118,0,0,0,0.0114196900582502,0.0171666657639092,0,0,0,0.00357675948058741,0.0612118095713652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572949586991727,0.00643538697335278,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299945176831604,0,0,0,0,0,0.313156354069313,0,0,0,0,0.00652661347455473,0,0,0,0.0422814996042576,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0186315879522889,0,0.00774850630257593,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.069369321893348,0.029586384707884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473994753579808,0,0,0,0,0,0,0,0,0,0,0,0.0310583940942908,0,0.103339572889528,0,0,0,0,0,0,0,0.0278177203651344,0,0,0,0,0,0,0
