,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X600660.SH,X600886.SH,X600801.SH,X600010.SH,X601898.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X002466.SZ,X600688.SH,X000786.SZ,X600795.SH,X600126.SH,X600111.SH,X600027.SH,X601992.SH,X600299.SH,X600176.SH,X600426.SH,X002075.SZ,X002353.SZ,X600315.SH,X600529.SH,X600486.SH,X000723.SZ,X000959.SZ,X600516.SH,X600612.SH,X600219.SH,X002080.SZ,X601158.SH,X000932.SZ,X000898.SZ,X000401.SZ,X000883.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375997351716936,0,0,0,0,0.00244711484719968,0,0,0,0,0,0.0109657077634323,0,0.0566652745862893,0,0,0,0,0,0,0,0,0,0.0579722239436452,0,0,0,0,0,0,0,0,0,0,-0.00769152733169118,-0.00501649190320298,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451633279709751,0,0,0.0325176556412469,0,0.0205226312597496,0.0394917933690626,0,0,0,0,0.0568607003995437,0,0.0876433797806005,0.0419251098451573,0.0308355197484403,0,0,0,0,0.000481819675704965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296179691994798,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455899831412907,0,0.0075660881771505,0,0,0.0761280419604009,0.0828021577117352,0,0,0,0,0,0.0487498803866983,0,-0.0196070266375771,0,0.0854005184942342,0,0.125533130294391,0,0,0,0,0,0,0,0,0,0,-0.000897175761804301,0.00652712132981451,0,0,0,0,0,0
X600362.SH,0,0,0.0350385745543557,0.0777166430635913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555627834908289,0,0.0395634438333411,0,0,0,0.0151166731579608,0,0,0,0,-1.0842021724855e-19,0.0992849375355649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112129186194632,-0.00505053204680516,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571615023211787,0,0,0,0,0,0,0,0.0389707498917532,0,0,0.182377308902655,0.111388910006847,0,0,0,0,0.0458742637511251,0.00934245447718157,0,0,0,0,0,0,0,0,0,0,0,0,0.0455783404106791,0.003696538924808,-0.00488166746427774,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.131092401072268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515591662463928,0.0125663550242628,0,0,0,0,0,0,0,0,0,0,0.0400031252172812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120656728563265,0.00319983523436804,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.68637046135763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060872899596414,0,0,0.0379873930820911,0,0,0,0,0,0,0,0,0.0229814624565743,0,0,0,0,0.101144347574287,0,0,0,0,0,0,0,0,0,0.01904987841198,-0.0076466052732559,0.00312184625109196,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119507596910278,0,0.0819497567904885,0.0278834004410008,0,0,0,0,0,0,0,0,0,0,0.0437190207783322,0,0,0.0898231068754835,0.0174467255204174,0,0,0,0,0,0,0,0,0,0,0,0,-0.00374710050699793,-0.00296737682803398,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0603627212691116,0,0.38654788226553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181815050537936,0,0,0,0,0,0,0,0,0.0934773508111304,0.0825534816022471,0,0,0,0.423725871401014,0.00820828042974812,0,0,0,0,0,0,0,0,-0.0745698349226584,0,0,0,-0.00101865555090496,-0.0569777536600952,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0519858553512585,0,0,0,0,0,0.0369107141369332,0,0,0,0,0,0,0,0,0,0,0.0519941848859512,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.367819392315498,0.0164395956599779,0.0162244569830473,0,0,0,0,0,0.123471827575008,0.037242203658331,0,0,0,0,0,0,0,0,0,0.0226502892344895,-0.0161147563502543,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.112361058675024,0,0,0,0,0,0,0,0,0,0,0,0,0.120455774211488,0,0,0,0.0828980760407537,0,0,0,0,0.161873599269102,0.0695349006701846,0,0.0970077318630616,0.020065998422223,0,0,0.0248940063461808,0,0,0,0,0,0,0,0,0,0,0,0.017008970900483,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.013061201951211,0,0,0.0500892948403864,0,0,0,0,0,0,0,0,0,0,0,0,0.0583358131332028,0.0235610582463078,0,0,0,0,0,0,0,0,0,0,-0.0233657965737659,-0.0358834561951544,0,0,0,0,0,-0.057441108923756,0.109215943566454,0,0,0,0,0,0,0,0,0,-0.00742189343209557,0.010719601704481,0,0,0,0,0,0
X600126.SH,0,0,0.670868164502896,0,0,0,0,0.0431269877922822,4.33680868994202e-19,0,0,0.0747504947229407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.059526862651212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425325891166089,0.0167998685129597,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0354851903257231,0,0,0,0,0,0,0,0,0,0,0.0101086533240542,0.026249013191695,0,0,0.075244890658299,0.0269458520279365,0,0,0,0,0,0,0.148138177993336,0,0,0,0,0,0,0.0374046799913798,0,0,0,0,0,0,0,0,0,0,0,0.0215794568187897,0,0.0171640031613432,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0714305402130486,0,0,0.351814493409203,0,0.0517620043925624,0,0,0,0,0.0437659723683271,0,0,0.162632618436445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153923814538905,0.0858422338252755,0,0,0,0,0,0,0,0,0,0,-0.0045151324985055,0.0219057823948808,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.00467202076648861,0,0,0,0,0,0,0,0,0,0,0,0.0141854913579473,0,0.0406122619120047,0,0.0569659550354941,0,0,0,0,0,0.0434330038064892,0.122286945877618,0.00310869682397843,0,0,0,0,0,0.0115847682127528,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507523207075804,-0.00186549831836318,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0137025659735514,0,0,0,0,0,0,0,0,0,0,0.239120965296244,0,0,0.14875006264634,0,0,0,0,0,0,0,0,0.0152753915158663,0,0,0,0.162196132380879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876487884920186,0.00836276399298717,-0.0278726677060035,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0136998659982421,0,0,0,0.070656745676582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255439098309253,0,0,0,0,0,0,0,0,0,0,0,0.218629258524846,0,0,0,0.0030984151376397,0,0,0,0,0.0921084223826499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621611989444978,0.0246460409184449,0,0,0,0,0,0,0.0530663358541333,0,0,0,0.15122948890354,0.13982001294341,0.076879683903807,0,0,0,0,0,0,0.151130186871298,0,0,0,0,0,0,0,0.0099206147890763,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.225183466515586,0,0,0.0295423029243704,0.266155274740093,0,0,0,0,0,0,0,0,0,0,0,0,0.105298321221812,0,0,0,0,0,0,0,0,0,0,0,0,0.240736375848871,0.0697941155797616,0,-0.110671380835903,0,0,0,0,0,0,0,0,0,0,0,-0.232656544878347,0.0222342180449707,-0.0621636071811061,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.361559474978963,0,0,0,0,0,0,0.250592664515851,0,0,0,0,0,0,0,0,0,0,0,0.0721790772783033,0,0,0.140430937500245,0,0,0,0,0.204545895085003,0,0.138663542936105,0,0,0,0,0,0,0.198492832397113,0,0,0.0242568244586011,0,0,0,0,0,0,0,-0.0168369574549649,-0.0193652458833588,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.066557268995818,0.111131834031369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212372916701428,0,0,0,0,0,0,0,0,0,0.0520487915122227,0.0230293264783746,0,0,0.223289318636376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303617395752486,0.0550038881691891,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0.137259095342509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182673742460653,0.0305620525580257,0,0,0,0,0,0,0,0,-0.0102024018588052,0,0,0,0.433150096518423,0,0,0,0.138667932630456,0,0.201999174495678,0,0,0,0,0,0,0,-0.00128382830634509,0.00229478554055923,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.16891329920638,0,0.162137756248488,0,0,0,0,0,0,0,0,0,0,0,0,0.0127386918633601,0,0,0,0,0,0,0,0,0,0,0,0.0518937449627112,0,0,0,0.0838749207796188,0,0,0,0,0,0,0,0,0,0,0,0,0.0315081339895846,-0.00353059710655459,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0546950795917742,0,0,0,0,0,0,0,0,0,0,0.0764504650775481,0,0.150875503456614,0,0,0,0,0,0,0,0,0,0,0,0.266289007235095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106524602768549,0.0155580013868358,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313387083394569,0,0,0,0,0,0,0,0,0.0677101700601907,0.00869779262700106,0,0,0,0,0.0669095845219944,0,0.0530464422664104,0.0183576611597229,0.10062598972129,-0.00793458485637081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89124439755778e-05,-0.00749025385066069,-4.33680868994202e-19,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0294626837558457,0.0647388215020329,0,0,0,0,0,0.042228645518378,0,0,0,0,0.292344867965056,0.00714467323600427,0,0.112342156979571,0,0,0,0,0,0,0,0,0,0,0,0.132973143699974,0.010631823441054,0,0,0.0559516204795915,0.105992505279999,0,-0.0964730634594483,0,0,0,0,0,0,0,0,0,-0.0262105780510407,0.033594912792945,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0471914207483807,0,0,0.111392279428036,0,0.00851980522616506,0,0,0.0928379508028692,0,0,0,0,0,0,0,0,0.099311339327479,0,0,0,-0.0278189627504305,0,0.0205840211908476,0,0,0,0,-0.0273075032060237,0,0,0.0308108212371579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914701944290737,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282226957581814,0,0.0579221594922867,0,0.0179532275877515,0,0,0,0,0.0911630193977639,0,0.0318099245770708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00882309521383636,-0.00131090935111551,0.00570612273814235,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0720636752921388,0,0,0,0.167098555546542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124951563593171,0,0,0,0,0,0,0.0640835814670244,0.196816279059326,0.00682645875717573,0.100551134145396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118135563371341,-0.00487767491339598,-0.0102173593420386,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555155856260049,0,0,0,0.017935290815432,0,0,0,0,0,0.0373977316650818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324299378315231,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.056533428194738,4.33680868994202e-19,0,0,0,0.0422739070273042,0,0,0,0,0,0,0,0,0.0657459360252437,0,0.0493432475340649,0,0.00142068509358877,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0066501586600809,0,0,-0.0100902300620635,0.00339696500030537,0.00894200281955611,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0447807114576211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311662589845605,0,0,0.0167385586409049,0,0,0,0,0.0965751641688794,0,0,0.000553384132848717,0,0,0,0,0,0,0,0,0,0,0,0,0.122768954029761,0,0,0,0.00632176182685769,0,0,0,0,0,0,0
X000401.SZ,0,0,0.126362615770555,0,0,0,0,0,0,0,0,0.109006079179136,0,0.205618523415214,0,0,0,0,0,0,0,0,-0.0483827931940672,0,0,0,0,0,0,0,0,0,0,0,0.0348474350156203,0,0,0,0,0,0.142060617619652,0,0,0,0,0,0,0,0,0,0.0265289159096817,-0.00146150783957088,0.0102398576334145,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0538800293032077,0,-0.0283642008421394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157321759511353,0,0.0356221675289797,0,0.0169984977440389,0,0.0284505059189162,0,0,0,0.0691218258544568,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208309945879282,0,0,-0.0414692308098177,-0.00185130595040535,-0.00582880859192532,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0150932205205126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01651360944506,0,0,0,0,0,0,0,0.0797956090580454,0,0.00474972152370948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718930082539376,-0.00608207134470424,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.500233529397735,0,-0.187160191520375,0,0,0,0.12564728749837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184832213013695,0,0,-0.0971555229013988,0,0,-0.311082165744351,0,0,0,0,0,0,0,0,0,0,-0.0333319335141699,0,0,0,0.00325775195442134,-0.0831716333441566,0,0,0,0,0,0
Slope,0,0,0,0,0.221702418592849,0,0,0,0,0,0,0,0,0.395414006548804,0,0,0,0,0,0,0,0,0.251886921799671,0,0,0,1.23722129711998,0,0.360057558448756,0,0,0,0,0,0,0,0,0,-0.153177691270364,-1.3185401203295,0,0,0,0,0,0,0,0,0,0,0,0,0.275642423893319,0,1.41455742474024,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673926125749752,0.620026135946175,0,0,0,0,3.14405562587883,0,0
RealEstate_excess,0,0,-0.0433355041228925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383988175631624,0,0.040896940452642,0,-0.058413683914009,0,0,0,0,0,0,-0.0133626583825623,0,0,-0.0324169907310769,0,0,0,-0.02800441573412,0,0,0,0,0,0,0,0,0,0,0.0085672711724282,-0.00804173696333727,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710399296793794,0.0156882853704036,-0.0250355130263629,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113424025178545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122483256940567,0,0,0,0,0,0,0,0,0,0,0,-0.00161670788647154,0.00657142529952806,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424060670629946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162756048072785,0.134006804025378,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00175648963442113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350316980749744,0,0,0,0,-0.0104398611421277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126667333009022,0,0,0,0,0,0,0,-0.00630747929862488,0.0168831171440243,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255647773960286,-0.0026776922541567,0,0,0,0,0,0
