,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X002466.SZ,X000792.SZ,X600795.SH,X002460.SZ,X601699.SH,X000708.SZ,X600010.SH,X000301.SZ,X600111.SH,X600362.SH,X600027.SH,X000983.SZ,X000877.SZ,X600803.SH,X600426.SH,X000786.SZ,X601991.SH,X600489.SH,X600985.SH,X002271.SZ,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600348.SH,X601168.SH,X600612.SH,X600219.SH,X002128.SZ,X000027.SZ,X300037.SZ,X600688.SH,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0.0276874112302726,0.0240476880766984,0,0,0,0,0,0.0351925942420172,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608578985318937,0,0.019930255353013,0,0,0,0.000945105660633589,0,0,0,0,0.0140950802328108,0.0812783546512077,0,0,0,0,0,0,0,-0.0956913412647643,0,-0.0050694415554059,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815103162139717,0,0,0,0.294404607803656,0,0,0,0,0,-0.200593513893049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057189544940152,-0.0134973825589563,-0.0096157422404153,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955779929745349,0,0,0,0,0,0,0,0.37856177265533,0,0,0,0,0,0,0.00538630306376519,0,0,0,0.157586250385061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101111290645567,-0.0167659164831815,0,0,0,0,0,0
X600795.SH,0.0521917184115176,0,0,0,0.196869489130229,0,0,0,0,0.372077402769093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941113291776722,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0892915304523269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127746208459962,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61236914501469,0,0,0,-0.0240747941663684,0,0,0,0,0,0,0,0,0,0.0557624169253243,0,0,0,-0.0964704495935154,0.115530237824788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037656269858182,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.207533321532863,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.113953748647855,0,0,0,0.00917729076533435,0.554445535128828,0,0,0,0,0,0,0,0,0.135639625230091,0,0,0,0,0,-0.0911365081821015,0,0,0,0,0.0132886972421536,-0.00110989607804922,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.154032767026591,0,0,0,0,0.187775699744607,0,-0.0734496112518106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209656509044117,0,0,0.11779906452652,0,0,0.0794630767291179,0,0,0,0.0252971664960738,0,0,0,0,0,0.0189456369559748,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839247787482438,0,0,0,0,0,0,0.128686786023969,0.288792255198023,0,0,0,0,0,0,0,0,0.0217773869020708,0,0,0,0,0,0,0,0.0409913306730966,0.0294335021365609,0,0,0,0,0,0,0,0,0,0,0,0.0580054957330423,-0.042401288422976,0,0,0,0,0,0
X000301.SZ,0,0,0,0,-0.0187914353685511,0,0,0,0,0,0,6.93889390390723e-18,0,0.0522281511734608,0.128954700043919,0,0,0,0.158780993115236,0.0702158067889408,0,0,0,0,0,0,0,0,0,0,0.0732223305296957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496021260867863,0,0,0,0,0.020211928091754,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526749988286783,0.493981989962275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326826582834709,0,0,0,0,1.38777878078145e-17,0,0,0.115418808687044,0,0,0,0,0.0752885092692549,0,0,0,0,0,0.0161188340788147,0,0.00787147761682758,-0.0133678295190853,0,0,0,0,0,0
X600362.SH,0.0292017093117825,0,0.0786881063691988,0,0.111866540810045,0,0,0,0,0,0,0,0,0.0375865056428153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980496816624989,0,0,0.325176029343729,0.0202503177580186,0,0,0,0.0604876927402342,0,0,0.15617705136526,0,0,0,0,0,0,0,-0.00541055992254016,0.0124452869676171,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.491571712446331,0,0,0,0,0,0,-0.00570561452662536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10468128977066,0,0,-0.176648956878371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173782591078328,0.00520578708066159,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.183153614628054,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.189907612901565,0,0,0,0,0,0,0,0.220853780696941,0.018436877745581,0,0,0,0,0.0272053941310636,0,0,0.106832171722174,0,0,0,0,0,0,0,0,0,0,0.00102928799483067,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.0426144795544559,0,0,0,0,0.0884963331472463,0,0,0,0,0,0,0,0.0265658898098324,0,0,0,0,0.0344351229620246,0,0,-0.0889417764790263,0,0,0,0,0,0,0,0,0.044631787180793,0,0.170301163014467,0,0,0,0,0,0,0,0,0,0.0286824492344831,0,0,0,0,0,0.0341269273839483,-0.0367587879982815,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263030150175228,0.166697586420069,0,0,0,0,0,0,0,0,0.272642347505319,0,0,0.15385549750682,0,0,0.0922116927928502,0,0,0,0,0,0,0.0097314641104632,0,0,0.0224274392851218,0,0,0.0154130474187007,0,0,0,0,0,0
X600426.SH,0,0,0.0452422861630641,0.18229264855309,0,0,0,0,0,0,0,0,0,0,0,0,0.140329577669922,0.108867563556159,0,0,0,0,0,0,0,0,0,0,0,0,0.33103436230429,0,0,0,0,0,0,0.1493688423775,0,0.0489320981791998,0,0,0,0,0,0,0,0,0,0,0,-0.00104600904812561,0.0119412145963928,0,0,0,0,0,0
X000786.SZ,0,0,0,0.046104637025237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147596426737322,0,0.0695894685737443,0,0,0,0,0,0,0,0.116638632106675,0,0.0544767277168472,0,0,0.230358123202291,0,0,0,0,0.00792405245512537,0,0.0268450353899237,0,0,0,0,0,0,0,0,0,0.131393584347558,0,0.0946783340623598,-0.0594818453345347,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0678976814457324,0,0,0,0,0,0,0,0,0.068531926615834,0,0,0,0,0,0,0,0.120591925957733,0,0,0.0769005744022707,0,0.0894210792663823,0,0,0,0,0,0,0,0,0.178045094052973,0,0.0185618960241721,0,0,0,0,0,0,0,0,0,0.0949984225809999,0,-0.0128203692692087,-0.00288279730315916,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.000747667475679323,0.535117726372697,0,0,0,0,0,0,0.0632161578339574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966238862404425,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379469848278164,-0.00363852082738509,-0.00574985444449336,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164910721280327,0,0.581984246829737,0,0,0,0,0,0,0.0526224755547325,0,-0.0289851840421586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877189551558534,0.0512829467637069,0.00127969756794003,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503564221253439,0,0.0398879606266076,0,0,0,0,0,0,-0.115459893576954,0,0,0.0344515173894957,0,0,0,0,-0.0948309031444465,0,0,0,0,0,0,0.237461226189364,0,0,0,0,0,0,0.0588571500502022,0.184275007619585,0,0,0,0,0,0.0271070883457395,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,-0.139041121899367,0,0,0,0,0.0652061623334159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128156913503836,0,0,0,0.200752036119978,0,0.0147205705884008,0,0,0,0,0,0,0.0202445495998901,0,0,0,0,0,0,0,0,0.229212987750823,0,0,-0.0237935639957567,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429645083199915,0.00787790129208319,0,0.264077817208672,0,0,0,0,0,0,0,0,0,0,0,-0.128373374313364,0,0,0,0.16619649427824,0,0,0,0,0,0,0,0.246283023772501,0,0,0,0,0,0,0,0,0,0,0.00967772935108606,-0.0123824660170231,0,0,0,-0.0682597051980448,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.272015543825507,0.0509170760342051,0.0644706196920994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.136986590768385,0,0,0,0,0,0.041478559124357,0,0,0,0,0,0,0,0,0,0.0698959321546973,0,0,-0.0146295717973713,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.188653239907779,0,0,0,0,0,0,0.534806465055615,0,0,0,0,0,0,0.0966800106199074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175326165598916,0,0.171874233204569,0,0,0,0,0,0,0,0,0,0.129791221784936,0,0,-0.0455501350918625,0,-0.0129710468062993,0,0,0,0,0,0
X000933.SZ,0,0.120095141884617,0,0,0,0.0891088790828832,0,0,0,0,0,0.118532129528634,0,-0.0372472865905625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603669698900297,0,0,0.0124240139093553,0,0.0224241178239092,0,0,0,0,0,0,0,0,0,0.00777344906491893,0.0093838734233375,0,0,0,0,0,0
X600176.SH,0.115841328989937,0,0,0,0,0,0,0,0.403929858701939,0,0,0,0,0,0,0,0,0.0137350370239783,0,0.145044590608859,0,0,0,0,0,0,0,0.128190768163805,0.0581743354925077,0,0,0,0.0970810441947529,0,0,0,0.0825635661398223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424604732094984,-0.0106993393435797,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0978265019787545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710587296049959,0,0,0.201604824495122,0,0,0,0,0,0,0,0,0,0,0,0,0.306782398629678,0,0,0,0,0,0,0,0,0,0.00725098639996577,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136911244043013,0,0,0,0,0,0,0.100619178187509,0,0,0,0,0,0.021394886894439,0.206571979627506,0,0,0,0,0.0816501023875745,0,0,0,0,0.0620862362348229,0,0,0,0,0,0,0,0.109092049718909,0,-0.00338854768586612,-0.00373350388781999,0,0,0,0,0,0
X601168.SH,0,0,0.0898609273472944,0,0,0,0,0,0,0,0,0.439095174667589,0,0,0,0,0.0150743213476462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825679910420801,0,0,0,0,0,0,0.181180493893261,0,0.111964413212921,0,0,0,0,0,0,0,0,-0.0118163533048297,0,0,0,0,0,0,0
X600612.SH,-0.1973445822129,0,0,0,0,0,0,0,0,0,0.063398201729732,0,0,0,0,0,-0.164247485676824,0,0,-0.0190022660843734,0,0,0,0,0.243910804409947,0,0,0,0,0,0,0,0,0,0,0,0.15345827240824,0,0,0.211586845472953,0,0,0,0,0,0,0.176049636038572,0,0,0,0,-0.0275105828950776,0.0086858087620395,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0101310179840712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02413689396422,0.168908416088672,0,0,0,0,0,0,0,0,0,0.0851876198715771,0.0135622139715159,0,0.158084474196366,0,0,0,0.0328417063759248,0,0.0420890002195218,0.0293475210981571,0,0,0.0887198211626416,0,0,0,0,0,-0.00482587197627639,0.00943228683155396,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877835633845597,0,0.0545321251736428,0,0,0,0,0,0.0678746657652104,0,0.0438181391843183,0.0934425477696013,0.0206046042007329,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.00804327478207545,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0791308072156786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265813519051032,0,0.108813903817835,0.031035553420154,0,-0.0420907537596422,0.188218832303896,0,0,0,0.1831499014763,0,0,0,0,0,0,-0.0143519509952488,0,0,0,0,0,0.0302915652187916,0.0774270974027961,0,0,0.0299366293762876,-0.0192814958436982,0,0,0,0,0,0,0
X300037.SZ,0,0,0,-0.0528170690812624,0,0,0,0,0,0,0,0,0,0.21649777087587,0,0,0,0,0.135485506702541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387154827530978,0,0,0,0,0,0,0,0,0,-0.0568310339796126,0.0093460086403067,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105594714977253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442753513286744,0,0,0,0,0,0,0,0.0915107335450985,0,0.138927542289697,0,0,0,0,0,0,0,0,0,0,0,-0.00696193434186031,-0.00875306563652593,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0400977956967073,0,0,0,0,0,0,0,0,0,0,0,0,0.0696673601228848,0,0,0,0.102107354804638,0,0,0.0661512602824505,0,0,0,0,0,0,0,0,0.112999141787972,0,0,0.0172281542095264,0,0,0,0.0633138929210404,0,0,0,0,0,0,0,0,0.0323995199766974,0,0,0.00353600829361006,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0337166367839925,0,0,0,-0.232469631182395,0,0,0,0,0,0,-0.193232856431566,0,0,0.406167352854983,0,0.235038392798558,0,0,0,0,0.146627900194974,0.403111891726765,0,0,0,0,0,0,0,0.0476725747669148,-0.109328228848149,0,0,0,0,0,0,0,-0.0425571485170011,0.0562977606718118,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.245222636028643,0,0,0,0,0,0,-0.139280480014226,0,0,0,0,0,0,0,0,0,-0.0720701767483975,0,0.082169156869178,0,-0.182813293930514,0,0,0,0,0,0,0,-0.21735496037569,0,0,0,0,0,0,0,0,0,0,0,-0.034005297034335,0.0838456375700314,0,0.0861273212691237,-0.122603394962233,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.503517195905136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764339627003398,0,0,0,-3.76970569857636,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557326998196836,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.499639324519568,0,0,0,0,0,0.313533463799272,0,0,0,0,0.00297804153792912,0,0,0,0,0,0,0,0,1.28575919334192,0,0,0,0,0.0127595672843867,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997082582610168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822924940947562,0,-0.0124726920050593,0,0,0,0,0,0
MKreturn,0.0851303928553699,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394166925325877,0,0,0,0,0,0.0853311144831739,0,0,0,0,0,0,0,0,0.0757631860408541,0,0,-0.041010237973735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630150086632,0,0,0,-0.0728145479380545,0.0130476503381832,-0.01302454029204,0.324824923919094,0,0,-0.0341256344629268,0,0
MKvol,0,0,0.000169124379977981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247754868018127,0,0,0,0,0,0,0,0,0,0.000417477397936366,0,0,0,0,0,0.000599679133844624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166763118556662,-0.00172022962746551,0,0,0,-0.0138835412659539,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398638678704206,0,0,0,0,0,0,0,0,0,0,0,-0.0125422325121379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443149416450641,-0.0758498141256191,0.122632821993651,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00879950188767364,0,0,0,0,0,0,0,-0.000935594483818809,0,0,0,0,0,0,0,0,0,-0.0207153503974186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565499397884825,0,0,0.00388820830292189,0,0,-0.00151079256615535,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0030205580613388,0,0,0,0,0,0,0,0.00451138283209698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00683284260656172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278169692163158,-0.00150454177128177,0.00458073503143411,0,0,0,0.115717373878863,0,0
