,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X000708.SZ,X600111.SH,X601699.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600426.SH,X000877.SZ,X600027.SH,X600803.SH,X600489.SH,X601991.SH,X002271.SZ,X600160.SH,X600985.SH,X000786.SZ,X000807.SZ,X000408.SZ,X000630.SZ,X600176.SH,X000933.SZ,X000932.SZ,X600348.SH,X600612.SH,X600219.SH,X601168.SH,X300037.SZ,X002128.SZ,X600995.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.338723627337183,0.432907138097721,0,0,0,0,0,0,0,0,0,0,-0.0632405491847661,0,0,0,0.0966004712446528,0,0,0,0,0,0,0,0,0,0,0,0,-0.00935843851489573,0,0,0,-0.00674338287304761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142594412170661,0.00961812785715581,-0.147214688666831,0,0,0.0285179879022808,0,0
X600028.SH,0.604533553724915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174479527971109,0,0.0242999383261736,0.0368246866258434,0,0,0,0,0,0,0,0,0,0,-0.0680395677810119,0,0,0,0,0,0.0666025118168643,0,0,0,0,-0.0200675751003212,0.0183457862812973,0,0,0,0,0,0
X601088.SH,0,0.232309810521833,0,0,0.123491928544224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116744923050192,0,0,0,0,0,0,0,0,0,0,0,0,0.0581728631982229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163434304882806,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.244458483090551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100169820815601,0,0.229915272500998,0,0,0,0,0,0.251798474247385,0.00600857525822742,0,0,0,0,0,0,0,0,0,0,0,0,0.24335707577697,0,0,0,0,0,0,0,-0.00477574561915519,-0.0414744005138036,0,0,-0.0406991856613772,0,0
X600188.SH,0,0,0.0811278781303832,0.0168231651066668,0,0.11756621735003,0.121277163723118,0,0,0,0,0,0,0,0,0,0,0,0,0.236941597009915,0,0,0,0.0468647270396152,0,0,0,0,0,0,0,0,0.144801523949821,0,0,0,0,0,0.0147624353655676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00607584033035834,0,0,0,0,0,0
X601898.SH,0.109001817727491,0,0.0968649167899775,0,0.360982683306765,0,0,0,0,0,0.105562434411088,0,0,0,0,0,0,0,0,0.0122143953399355,0,0,0,0.0902674435740806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270895133380189,-0.0125283951108878,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.194846736875688,0,0,0,0,0,0,0,0.0135010021554558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758472090300432,0,0.0120756764257173,0,0,0.296435564020592,0,0,0,0.279134498072619,0,0,0,0.011887580451372,0,0,0,0,0,0,0,0.000592054185982312,0,0.105280597784572,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0922261657913303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345006139434529,0,0,0,0,0,0,0,0,0,0,0.0137138680018619,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621880020953441,0.00156681323892939,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625044958611231,0,0,0,0,0,0,0,0.0696924481013487,0,0.206396734480725,0,0,-0.00253601069368349,0,0.240457930903136,0,0,0.0806508586069672,0,0,0,0.0346935242156852,0.0310547561379704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078899737586306,0,0,0,0,0,0
X600547.SH,0,0.0293869228779981,0,0,0.114641518958899,0,0,-0.0189358866411238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333756257069636,0,0,-0.0149025375698523,0.569343743160359,0,0.0200995520395011,0,0,0.0281423368182554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053211185144133,0,0,0,0,0,0,0
X600886.SH,0.0879471206702049,0,0,0,0,0.125082325294006,0,0.0243016514637251,0,0,0,0.0870436301101961,0,0,0,-0.0349244991811539,0.305888622952044,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249665318706418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157760965214588,0,0,-0.00494756879006069,0,0,0,0,0,0
X600660.SH,0,0.0839667336140821,0,0,0,0,0.101988544647085,0,0,0,0,0,0,0,0,-0.0309292412313778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055214192898959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776741945460159,0,0
X601600.SH,0,0,0,0,0,0,0.11052727126616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056607583719342,0,0,0.0637721046361601,0,0,0,0.249602783924047,0,0.0150556933294437,0,0.206229452874693,0,0,0.0589760394138175,0,0.232307117667933,0.0801566754882132,0,0,0,0,0.0197277942056579,0,-0.00437149567804988,0.00442263637113128,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705602648655486,0,0,0,0,0,0.102757137462358,0,0,0,0,0,0,0,0,0.0209175442122474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0257069069036609,0,0,0,0,0,0,0.0286964717829388,0,0.200721277562694,0,0,0.248818293455034,0,0,0,0,0,0,0,0,0,0,0,0.148202045481945,0,0,0,0,0.185571415785768,0,0,0,0,0,0,0,0,0,0,0.00888170261443293,0,0,0,0,0.00543690186640855,-0.00359710905013505,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7131026880965,0,0,0,0,0,0,0.129572667937716,0,0,0,0,0,0,0,0,0,0,0,-0.120897763331702,0,0,0,0,0,0,0,-0.0332102099841277,0,0,0,0,0,0,0,0,0,0,-0.00145834683937787,-0.00545357608410175,0,0,0,0,0,0
X600795.SH,0.0137507838651806,0.0434176231558988,0,0,0,0.0517811772252194,0,0,0,0,0.268776480409407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276389494822227,-0.130741069943507,0,0,0,0,0,0,0,0,0,0,0.167481000762022,0,0,0,0,0.0135433028065646,0,0,0,0,-0.0140319851831821,0,0,0,0,0,0,0
X000708.SZ,0.0455957554664602,0,0,0,0,0,0.20292364704888,0.0171054571602639,0,0,0,0,0,-0.117909019902055,0,0,0,0,0,0,0.223108424516839,0,0,0,0,0,0,0,0,0.213548445750393,0,0,-0.144432728196258,0,0.0668362666928133,0,0.229877563793668,0,0,0,0,0,0,0,0.028941427144912,0,0,0,0,0,0,-0.0172127921201607,0.0383200998254339,-0.0448391260105733,0,0,0,0,0
X600111.SH,0.123819682670385,0,0,0,0,0,-0.0996649329696426,0,0,0,0,0,0,0.182096072619187,0,0,0,0,0,0,0.184918021605963,0,0,0,0,0,0,0,0,0.0633191707298507,0,0,0,0,0,0,0.130099559217398,0,0,0,0,0.0169863685478087,0,0,0,0,0,0,0,0.188313397847117,0,0.016502361043578,-0.00259742572281581,0,0,0,0,0,0
X601699.SH,0,0,0.0697418461290677,0,0.147351706317672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548027508820402,0,0.088677839370984,-0.215576942688174,0,0,0,0,0,0,0,0.298528859354273,0,0,0,0,0,0.302668442057409,0,0,0.145543310948695,0,0,0,0,0,0,0,0,0.0798637327068557,0.0329955356477307,-0.0178783200903729,0,0,0,0.02771854520044,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315275672629791,0,-1.73472347597681e-18,0,0.213453330626367,0.537459261168042,-0.0353811536295265,0,-4.33680868994202e-19,0,0,0.0177335045181,0,0,0,0,0,0,0,0,0.0373618472620123,0,0,0,0,0,0.0993883849346481,0,8.67361737988404e-19,0,0,0.00549420185196399,0,0,0,0,0,-0.0850211414540181,0.00910927685523025,-0.0260856815780281,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.215656004218883,0,0.0222288771335058,0,0.180185619570145,0,0,0,0,0,0,0,0,0.0434795112550285,0,0,0,0.0451399849040588,0,0,0,0,0,0.062784959381928,0,0,0,0,0.142753327174752,0,0.0954325186265243,0,0,0,0,0,0,0,0,0,-0.00502623894387883,0.0209176773834611,0,0,0,0,0,0
X600362.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0035863860945031,0,0,0,0,0,0,0,0,0.0319844234083508,0,0,0,0,0,0,0,0,0,0,0,0.211969607155067,0,0,0,0,0,0,0,0,0,0.0825118133731757,0.0114967709819879,0.220345058292384,0,0,0,0,0.0431680716457031,0,0.21390815133551,0,-0.0124478055735796,0.0115859555506988,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.192144057259204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22994442266948,0,0,0,0,0,0,0,0,0,0,0,0,0.0382953301616225,0,0,0,0,0,0,0,0.185299059215079,0,0,0,0,0,0,0,0,0,0,0,0.000684589491140442,0,0,0,0.056431901736025,0,0
X600426.SH,0,0,0,0.134592452205012,0.118541859862655,0,0,0,0,0,0,0.0863666100294715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184376826798844,0,0,0.178268586227385,0,0,0,0,0,0,0.145306959242036,0.0125385450910447,0,0,0,0,0,0,0,0,0,0,0.180889925771144,0.0139170932584815,0.0180997802622564,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.0771110185042458,0.349371559870412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132703748034041,0,0,0,0,-0.0759826835233345,0,0,0.113133672113045,0,0.190810730119565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269456523013045,-0.0391666459363986,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.459809388516625,0,0,0,0.0184000386967643,0,0,0,0,0,0,0,-0.138320958080336,0,0,0,0,0,0,0,0,0,0.287023304733369,-0.121950684429733,0,0,-0.11347890857741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00915775094750433,0.00836459611722213,0,0,0,0.00776988065702801,0,0
X600803.SH,0,0,0,0.129480902719334,0,0,0,0,0,-0.127840764671723,0,0.10308536433831,0,0,0,0,0,0.0228316507868405,0,0,0,0,0,0,0,0,0,0,0,0.0150409893426041,0,0,0,0.162320653887371,0,0,0,0,0,0.223120284130732,0,0,0,0,0,0,0.251010521525517,0,0,0,0,-0.00178318939017624,0.00574934585006678,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.544961171188483,0,0,0.017916106172047,0.0407811953899412,0.0053759328737006,0,0,0,0,0,0.0622395578192939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0778302386440202,0,0,0,0,0,0,0,0,0,0,0,0.00295998749012295,0.00518084770595609,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.174640556518605,0,0,0,0,0.0594351458252168,0,0,0,0.094383758753798,0,0.0805597410425884,0,0,0,0,0,0,0,0.118210066351515,0,0,0,0.0596055022445609,0.0860179689837526,0,0,0,0,0,0,0,0,0.00833857885682329,0,0,0,0,0,0,0.0287509165378035,0,0,0,-0.0133252830669966,0.00488856254637872,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.21393328571186,0,0,0,0,0,0.140876676818285,0.091763337982515,0,0,0,0,0,0.176415872853253,0,0,0,0.138717466821493,0,0,0,0,0,0,0,0,0.0827729021530311,0,0,0,0,0,0,0,0,0,0,0,0.0365037720234009,0,0,0,0.123106391051882,0,0.0148906317278695,0,0,0,-1.73472347597681e-18,0,0
X600160.SH,0,0,0,0,0,0,0,-0.0488637637925151,0,0,0,0,0,0,0,0.128276805138377,0,0,0,0,0,0,0,0.0563558342061747,0,0.0126753289629006,0,0,0,0,0,0,0,0,0,0,0.503611580338715,0.0421323995512311,0,0,0,0,0,0,0,0,0.077010768895236,0,0,0,0,-0.000591723079629654,-0.0177841145527886,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.288881123756235,0,0,-0.108276927609164,0,0,0,0,0,0,0,0,0,0,0,0.385007953562379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971965935235904,0,0,0,0,0,0,0,0,0,0,-0.0560900878768328,0,0,0,0,0,0.0369893274882712,0,-0.0216745108810235,0,0,0,0,0,0
X000786.SZ,0.0699760778293734,0,0,0,0,0,0.151007175820814,0,0.253297137358853,0,0,0.148548397101125,0,0,0,0,0,0,0,0,0,0,0,0.143562660810548,0,0,0,0,0,0,0.0539172562436998,0,-0.325448419466434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200859305835667,0.0408425282978951,-0.035940092572754,0,0,0,0.110912460289125,0,0
X000807.SZ,0,0,0,0,-0.0182925196459146,0,0,-0.00789585916291993,0,0,0,0,0.637043354909367,0,0,0,0,0,-0.00977775821544272,0,0,0,0,0,0,0,0,-0.00276871920381673,0,0,0,0,0,0,0,0,0,0.131704291491713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487959622475771,0,0,0,0,0,0
X000408.SZ,0.0239178167424382,0,0,0,0,0,0.0154127185340364,0.00939333093388243,0,0,0,0,0,0.078608358338182,0.35510165203282,0,0,0,0,0,0,0.0560786211252326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293528009652144,-0.0149015580003462,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.131279605144629,0,0,0,0,0,0.246276983433656,0,0,0,0,0,0,0,0,0,0,0,0,0.0830187268446416,0.0630417276716855,0,0.140249470688361,0,0,0,0,0,0.0381043144416556,0,0,0,0,0,0,0,0,0,0,0,-0.00745655904862598,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.471524667022656,0,0,0,0,-0.0345169248207836,0,0,-0.0744622677380472,0,0,0,0,0,0,0,0,0,0,0,-0.182857259730573,0,0,0,0,0,0.146528963997986,0,0,0,-0.00861834152375252,0,0,0,0,0,0,0,0,0,0,0,0.0196281306377956,0,0,0,0,0,0.0890895517388619,0,0
X000933.SZ,0,0,0,0,0.081373019675047,0,0.0207390793354468,0,0,0,0,0,0.148459092398414,0,0,0,0,0,0,0,0,0,0,0.144213188110343,0.0303698777967621,0,-0.0493492798916343,0,0,0,0,0,0,0,0.542692499687876,0,0,0,0,0,0,0,0,0.0115858533277639,-0.0148883040574636,0,0,0,0,0,0,0.00620756012044261,0.0129049029536133,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.151706166088809,0,0,0,0,0,0.0203912054145837,0,0,0,0.00349011147209168,0,0,0.066436965481169,0,0,0,0,0.214750284607946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100560393377268,0,0,0,0,0,0,0,0,0,0.00524915188929389,0.0160762823912722,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0325241799337548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900741318089064,0,0,0,0,0,0,0,0,0.203511098298368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706078815406897,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.145618759461242,0,0,0,0,0,0.0568541143399375,0,0,0,0.072098279452381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479647768295213,0,0.0206458356671549,0.11304902109122,0,0,0,0,0,0,0,0,0.2536004915733,0.221315888159393,-0.000872702802909478,0,0,0,0,0.0980874839844048,0,0
X600219.SH,0,0,0,0,0,0,0.0660804268961794,0,0,0,0,0,0,0,0.0674231797042007,0,0,0,0.00138369365650086,0,0,0,0,0,0,0,0,0,0,0.103440146725852,0,0.108235624887227,0,0,0,0,0.191904815683282,0,0,0,0.0403343270268624,0,0,0,0,0,0,0,0,0,0,0.00182827982361054,0.0233330260426248,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.141193181573012,0,0,-0.0465169644705049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249512139876187,0.175528297654246,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121279872205149,0.0270710033644112,0,0,0,0,0,0
X300037.SZ,-0.0551067896302822,0,0,0,-0.0475816860057071,0,0,0,0,0,0,0,0.113488940933176,0.0371386439658545,0,0,0,0,0,0,0,0,0,-0.0702658571142801,0,0,0,0,0,0,0.0355512582361277,0,0.0464081292813988,-0.0200642304701902,0.110378239513342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237916058192662,-0.00715420145583757,0,0,0,0,0,0
