,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X600111.SH,X600803.SH,X600010.SH,X601699.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X002128.SZ,X000807.SZ,X600985.SH,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X000883.SZ,X002353.SZ,X600096.SH,X000027.SZ,X002271.SZ,X600995.SH,X600612.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600160.SH,0,0,0,0,0,0.121910688172177,0,0,0,0,0,0,0,0,0,0,0.0932246869816766,0.077221739683427,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0345630088676366,0,0,0,0,-0.273315690984213,0.0682081423407628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523525949364096,0,0,0.272686288679581,0,0,0,0.0481001675194898,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.095735184369415,0,0,0,0,-0.048846075060175,0,0,0,-0.0840366890564151,0,0,0,0,0,0,0,0,0,0.0287160634044556,0.058415259710096,0,0,0,0,0.34301522112288,0,0,0,0,0,0,0,0,0,0.0797598482466109,0,0,0,0.0129274823788632,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0967641294216478,0,0,0,0,0,0.0468711054654789,0,0.0143266683121832,0,0,0.285404731545873,0,0,0,0.0258902464974496,-1.0842021724855e-19,0,0.0115395330037528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17557644037222,0,0,0,-0.00436491565331081,0.109169513608903,0,0,0,-0.0414949213263307,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.105044479172013,0,0,0,0,0,0,0.381019010178142,0,0,0.0690813537470999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112602641621808,0.0783360597586106,0,0,0,0,0,0,0,0,0,0,0,0.0358209374056445,0,0,0.0264456156492842,-0.0615469294119931,0,0,-0.0230220135675198,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308228623289031,0.727079158293792,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0.0341623510620399,0,0,0,0,0,0.0173040682940268,0,0,0,0,0,0,0,0.0258360234960658,0.024100565490787,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0786201930815332,0,0,0.347641035767072,0,0,0,0.124788859736678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951389475364702,0,-0.0384444479815537,0,0,0,0,0,0,0,0,0.0574541029480513,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889374170106561,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0268151731362469,0,0.0687573519766809,0,0,0,0,0,0,0.066957433299478,0,0,0,0,0,0,-0.0308252352031546,0,0,0,0.153192893255683,0,0,0,0.547066136339769,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0142656146157674,0,0,0,-0.0198305669986922,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0724613679744548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279252251329928,0,0,0.109292722065735,0.0734979838938219,0,-0.085226420357897,0,0.0266142280913362,0,0,0.152704489029816,0.130262077908516,0,0,0.0896594419233433,0,0,-0.0326316295406387,0,0.0181557944096435,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.355219180803061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306291228470037,0,0,0,0,0,0,0,0.130965452831904,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207609786159628,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.102466859670857,0,0,0,0.0341168475235399,0,0,0,0,0,0,0.0952932936104697,0,0,0,0,0,0.391364534367659,0,0.0631003742378686,0,0,0,0,0,0.0033714102949457,0,0,0,0,0,0,0.0640995230307707,0,0.0830342904949216,0,0,0,0,0,0,0,0,0,0,0.0270579698110305,-0.0193625280565987,0.0292187763025228,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0243440351402979,0,0,0,0.548856575665183,0,0.0845287883118516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764232694584709,0,0,-0.0160652041325499,0,0.0567256710661916,0,0,0,0,0,0,0.102420177888867,0,0,0,0,0,0,0,0,0,0.0041095621018304,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0.144339782976305,0,0,0,0,0.058382008953464,0.00648850535553172,0.077256588587428,0,0,0,0,0,0,0,0,0.00298602822015771,0,0,0.324737865202583,0,0,0,0,0,0,0,0,0,-0.22585503621816,0.00984001128792328,0,0,0,-0.11453673662909,0,0,0,0,-0.175793002651174,-0.113582247278706,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792880313756534,0,0,0,0.0111379339433712,0,0,0,0.11289665738697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451871927635871,0,0.164620592334814,0,0.0663711461240704,0,0,-0.0322222690654883,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.222965583561604,0,0.0173015194709828,0,0,0,0.240069677312449,0.043189396750137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041935316701749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267108922266413,0,0,0,-0.0281282840137598,0,0
X601168.SH,0.169307498735573,0,0,0,0,0,0,0,0,0.161678702129395,0,0,0,0,0,0.225102068254075,0,0,0,0,0,0,0,0,0,-0.0862244174025688,0,0,0,0,0,0.0444406883920954,0,0.00913853198475725,0,0.46313818852358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370924209816941,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599357110466522,0,0.140170463949407,0.218107939089138,0,0,0,0,0,0,-0.0128537973301236,0.162518480418801,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.544246992949512,0,0,0,0,0,0,-0.142078426109243,0,0,0,0,-0.0487596264738578,-0.0322201985535878,0.0987840449449733,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.215957098149356,0,0,0,0,0.0204021475383344,0,0,0,0,0,0.261018940095794,0,0,0.25545686846907,0,0,0,0,0,0,0,0,-0.026510198890611,0,0,0.180150053921146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114249011087075,0.00418456675302334,-0.0638568270789452,-0.134582934794913,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.124007202948392,0,0.0962775068574143,0,0,0,0,0,0.078385051946039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879609086135605,0,0.120195483536029,0,0,0,0,0.100671092506559,0,0,0,0,0.0161868735727404,0,0,0,0,-0.0132500915243491,-0.00490275967875679,-0.0459496765885209,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0485648290700602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196607550074062,0,0,0,0.0225532050841994,0.10838249000911,0,0,0.00998465264504858,0,0,0,0,0,0,0,0,0,0.0825381889164164,0,0,0,0,0.157177487637994,0,0,0,0.211041732430919,0,0,0.0197387551988169,0.0248977191487831,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.119496929096569,0.122875413960302,0,0,0,0,0,0,0.16777520053549,0,0,0,0,0,0.159884909920686,0.143511797902421,0.0758133014792842,0,0,0,0,0,0.0301117288446837,0,0.0930818478136941,0,0,0,0.058592092189455,0,0,0.0597309439642258,0,0,0.0604498827764236,0,0.0992719366626276,0,0,0,0,0,0,0.00400836755479703,0,0,0,0,0,0
X000027.SZ,0.0991461724824019,0,0,0,0,0,0,0,0,0.00947680994505495,0,0,0,0,0,0,0,0,0,0,0,0,0.0164268954937531,0,0,0.0358759416975879,0,0,0,0,0,0,0.128779036217984,2.16840434497101e-19,0,0.0971693021393787,0,0,0,0,0,0,0,0,0,0,0.0108527571725117,0.0794530821704947,0,0,0,0,-0.00734111170566373,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.135558958823255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119396721317549,0,0,0,0.0519079069016936,0,0.042649183665717,0,0,0,0,0,0.125351709475791,0,0.0987741274174603,0,0,0,0.170506282997142,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201885333450936,-0.0152258977407328,-0.0113641184784746,0,0,0,0,0
X600995.SH,0,-0.168362293332968,0,0,0,0,0,0,0,0,0,0,0.0234667513530505,0,0,0,0.0165449352087429,0,0,0,0,0,0,0.0764282795011991,0,0,0.106799304048697,0.149728497033179,0,0,0,0.0102041266972758,0.0504737384370859,0,0,0.0939010615152915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485086555466155,0,-0.0402554370232646,-0.0510949077117892,0,0,0,0.0362859528072903,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121162827198724,0.118286369362602,0,0,0,0,0,0,0,0,0,0.134997563289411,0,0,0,0,0,0,0.144413971700673,0,0,0,0.0494941131585426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,-0.0185862170497562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507774280622914,0,0,0,0,0,0,0,-0.136190886515973,-0.292461173705043,0,0,0,-0.170866326226101,-0.160484310339709,0,0,0.172391668413662,0,0,0.058182646980101,0,0,0,0.167357370848159,0,0,0,0,-0.0102333451298247,0.223996243364209,0,0,-0.0201615129048864,0,0
Change_TY3M,0.0268267945846355,0,0,0,0,0,0,0,0,0,0,0,-0.0503940576553848,0,-0.160385184622659,0,0,0,0,0,0,0,0,0,0,-0.03319672625657,0,-0.213862745849608,0,0,0,0,0,0,0.126268975782335,0,0,0,0,0.189020127955184,0,-0.221301860573647,0,0.0862794847794252,0,0,0,0,0,0.115181431760779,0,-0.118064865486738,0,0.290869671381012,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.162941202083976,0,0.134759614397481,0,0,0,0,0.196517422747373,0,0,-0.0451361175428699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23606839453443,0,0,0,0,0,0.344941178306339,0,0,0,0,0,0,0,0,0,0,0,0,-0.858610553238851,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757282994051425,0,0,0,0,0,0,-0.0997569995013517,0,0,0,0,0,0,0,0,-0.0144313104944197,0,0,0,0.440962440241469,0,-0.135133792624538,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.103464580698569,0,0,0,0,0,0,0,-0.00388981968001223,-0.118015704335954,0,-0.0392797767188562,0,0,0,0,0,0,0,0,0,-0.000400667105098358,-0.157044023465534,-0.0869002673039676,0,0,0,0.091860575077617,0,0,0.122341918688125,6.93889390390723e-18,0,-0.107705165689135,0,0,0,0,0,0,0.0121219649531318,0,-0.0199366519220402,0,0,0,-0.038103357428903,0,0
MKreturn,0,0,0,0,0,0.00602946360214006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168802483620781,0,0,0,0,0,0,-0.0460759670924669,0,-0.0197321586664677,0,0,0,0,0,0,0,0.047000268899015,0,0,0,0,-0.0403428630084637,0,0,-0.0317955312469217,0,0,-0.0049493097078279,0.0632963964001939,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327533592653827,0.00603304445087072,0,0,0,0.0313939756329598,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314906690531906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433719925092663,0.497253019811495,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159991571114222,0,0,-0.00130911030317356,0,0,0,0,0,0,0,-0.00808634473802361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010766514483584,0,-0.0140210688845285,0.00199533209574453,0,0.00496346312981799,-0.000653847791406441,0.00930693027013765,0,0,-0.0215363095141246,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240096093452711,0.0318794424286532,0,0,0,0.107184557962379,0,0
