,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600688.SH,X300072.SZ,X600362.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600516.SH,X600886.SH,X002460.SZ,X600111.SH,X600176.SH,X000898.SZ,X600157.SH,X000786.SZ,X000709.SZ,X600352.SH,X600027.SH,X000553.SZ,X000792.SZ,X000408.SZ,X002271.SZ,X600489.SH,X600339.SH,X600219.SH,X601699.SH,X600808.SH,X601158.SH,X000959.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X002470.SZ,X000723.SZ,X002092.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.499114177268136,0,0.0989785018496495,0,0,0,0,0,0,0,0,0,0.0258182720877232,0,0.0240140636649218,0,0,0,-0.0350251764560186,0,0,0,0,0,0,0,0,0,0,0,0.0425469804600835,-0.0461072867942361,0.0657710076410167,0,0,0,0,0,0,0,0,0.0240688655818735,0,0,0,0,0,0,0,0.00096185934289049,0,0,0,0,0,0
X600028.SH,0.418637165757785,0,0,0,0,0,0,0,0,0,0,0.0332911566880545,0,0,0,0,0,0,0,0,0,0,0,-0.0849006039779787,0,0,-0.00875267297330941,0,0,0,0,0.0211061818229304,0.00378518790941663,0,0,0,0,0,-0.0422776864087814,0,0,0,0,0,0,0,0,0,0,-0.0178605527773881,0.0306977409982139,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.154887984492401,0,0,0,0,0,0.203742509700039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506420299306889,0,0.0448738947087411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193085625726556,0.18633523382676,0,0,0,0,0
X600019.SH,0,0,0.036200053317884,0,0,0,0,0,0,0.0280036430122685,0,0,0,0,0,0,0,0,0,0.134161039526023,0,0,0,0.044937556142048,0.34778585119113,0,0.00319400954673035,0,0,0,0,0,0,0,0,0,0,0,0.0818079404036677,0,0,0,0,0,0,0,0,0,0,0.0285668222731551,0.00181557728658899,0,0,0,0,0,0
X600585.SH,0,0,0.374812752910823,0,0,0,0,0,0,0,0,0,-0.022925475523809,0,0,0.265560675794484,0,0,0,0.00288270219263348,0,0,0,0.0359258936487957,0,0,0.0277157109582722,0,0,0,0,-0.13001566284205,-0.163567606970622,0,0,0,0,0,0.115151494161279,0,0,0,0,0,0,0,0,0,0,0,0.00591060901375726,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.113486794326931,0,0,0.0450549958708548,0,0,0,0,0,0,0,0,0.0328288195276094,0.0118353480838948,0,0,0.0322406477168517,0,0,0,0.043426111182008,0,0,0,0,0,0,0,0.2658735400224,0,0,0,0,0,0,0,0.106069095017993,0,0,0,0.00954283766089262,0,0,0,0,0,0
X600309.SH,0,0,0.111838018266391,0,0,0,0,0,0,0,0,0,0,-0.0308799328112752,0,0,0,0,0.056615634003462,0,0,-0.131905924235046,0,0.23819381344355,0,0,0,0,0,0,-0.0659084477085038,-0.0626939770996274,0,-0.0507276339346212,0,0,0,0,0,0,0,0,0,0,0,0,0.428467117866176,0,0,-0.023828982626326,-0.0131022060719012,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0654248604899633,-0.0573465433911279,0,0,0,0,0,0.0738966625018624,0,0,0,0,0,0.170659136772803,0,0,-0.0637053485410652,0,0,-0.00146640536914434,-0.0691127421786641,0,0,0,0,0,0,0,0,0,0,0,-0.0181902846737365,0,0,0,0,0,0,0,0,0,0.0727008283736994,0,0.0234327847174301,0,-0.0170990448265464,0.0232273930504212,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.205567097573776,0,0,0,0,0,0,0,0,0.0262267876094583,0,0,0,0,0,0,0,0,0,0,0.0124423272232436,0.00177825342214297,0,0,0,0,0,0,0,0,0,0,0.090372420353299,0,0,0,0,0.0795905200130268,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600660.SH,0,0,0.0384199465960933,0,0,0,0,-0.105431068331991,0,0,0,0,0.198776994699782,-0.0545732933874184,0,0,0,0,0,0.060941789617217,0,-0.0338187204321754,0,0.12354319298256,0,0,0.0401225982804062,0,0,0,0,0,0,0.110810267851125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163938044427625,0.00705303444054531,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148770211048503,0,0.0519917235711352,0,0,0,0,0,0.0709685917014398,0,0,0,0,0,0,0.169829132909235,0,0,0,0.045720389975519,0,0,0,0,0,0,0,0,0,0.337254650484166,0,0,0,0,0,0,0.0162248162202206,0,0,0,0,0,0,0
X600688.SH,0,0.0887842524249512,0,0,-0.037419076223083,0,0,0,0,0,0,0,0,-0.0585340934110126,0,0,0,0,0,0.086927957234235,0,0,0,0.0398557514581823,0,0,-0.0139776644507754,0,0,0,0.131959693148611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104415442051871,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.0355174620283268,0,0,0,0,0,0,0,0,0,0,0,0,-0.228045764784491,0,0.0155076574912596,0,0,0,0.197094204557143,0,0,0.0522642370593872,0,0,0,0.0652713835151482,-0.0737067179110609,0,0,0,-0.0479781071297378,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291087062290529,0.0448398927595258,0,0,0,0,0,0
X600362.SH,0,0,0,0.0971811993551567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950034919287172,0,0,0.430491249329121,0,0,0,0,0,0,0,0,0,0,0.0161802604439684,0,0,0,0,0.172695393606399,0,0,0,0,0.0728582228603918,0,0,0,0,0,-0.00177298776695988,0.00894104621728193,0,0,0,0,0,0
X600795.SH,0,0,0,0.0438865481777963,0,0.37579622040751,-0.0884943229931647,0,0,0,0,0,0,0,0,0,0,0,0,0.0627644777648051,0,0.0326448106328976,0,0,0,0,-0.0774823095202969,0,0,0,0,0,-0.0875632982932626,0.126023696195269,0,0,0,0,0,0,0,0,0,0,0,-0.0686092556818817,0,0,0,-0.00151000112232824,0.0296277932322495,-0.0340355347758267,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125708063647209,0,0.8200479922415,0,0,0,0,0,0,0,0,0,0,0.133525414957788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169015258792722,0.0384703497641875,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444148583588736,0,-0.00371192098218362,0,0,0,0,0,0,-0.0109046577460677,0,0.141573692017218,0,0,-0.0291009980265731,0.154526845475156,0,0,0,0,0,0.0337346371891424,0,0.173094158152997,0,0,0,0,0,0,0.014790533415097,-0.0127006776854784,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198560122482781,0,0,0,0.0588083030750873,-0.0265194764821805,0,0,0,0,-0.0487374642080771,0,0,0,0,-0.0302828953229016,0.0170666745119114,0,0.537088434080979,0,0,0,0,0,0,0,0,0,0,0.110227880913544,0,-0.0691491117491446,0,0.0192933476800697,-0.0426840611352609,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.106784784633764,0,0,0,0,0.0509611054135823,0,-0.0155439229527255,0,0.0281840462404769,0,0,0,-0.0215380332555805,0,0,0,0.0108820448644043,0,0,0,0,0,0,0.0283085770354418,-0.0169448874965585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133702417204569,0.00164591024809315,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.395613032913677,0.0500710022415632,0,0,0,0,0,0.22113168802547,0.222625648137025,0,-0.139286636815289,0,0,0,0,0,0,0,-0.0110991598687803,0,0,0,0,0,0,0.151574714867615,0,0,0,0,0,0.145420619029417,0,0,0,0.46140064661437,0,0,0,0,0,0.100523697618074,0,0,-0.0848555443967137,0.0788453982122693,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.106128982689704,0,-0.0567582844470675,0,0,0,0,0,0,0,0,0.0708779044974563,0,0.0135634674662022,0,-0.0392038920911106,0,0,0,0,0,0,-0.000650038271513739,0,0,0,0,-0.0845585355961695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052798061959849,0.0129765896262288,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677081958144464,0,0,0,0,0,0,0,0,0,0,0.0296520515727208,0,0.127026721136622,0,0,0.139558916519013,0.0294601906102189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0091415806049269,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2720628254187,0,0,0,0,0,0,0,0,0,0,0.11098769357769,0,0.0645326052503517,0,0.0491620820101465,0,0,0.151642913477274,0.0332391561623479,0,0,0.161972148831185,0,-6.93889390390723e-18,0,0,0,0,0.192681156936208,0,0,0,0.143122260585972,0.0778437879042361,0,-0.00709439979118988,-0.0152262861541731,0,0,0,0,0,0
X600176.SH,0,0,0,0.0697869365496404,0.111037558067697,0,0.212423500587135,0,0,0.289282921161472,0,0,0.0404565609975585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220587273681732,0,0,0,0,0,0,0,0,0,0,-0.0883514068586836,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273931795637074,0,0,0,0,0,0
X000898.SZ,0,0,0,0.154469972876243,0,0,0.0156367722147997,0,0,0,0,0,0,0.253799331574499,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0805081391554214,0.0106395319546275,0,0,0,0,0,0.227811412864612,0,0.104980262253108,0,0.0545809419633898,0,0,0,0.00103299480654438,0.0813104879322365,0,0.00188733861718387,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048331928945263,0,0,0,0,0,0,0,0,0.023956280060386,0,0,0,0,0,0,0,0,0,0,0.00826868941060752,0,0,0,0,0.00621010643234608,0,-0.0103261228938275,-0.00621282747160869,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0136977726196268,0,0,0.0274574360968233,0,0,0,0,0,0,0,0,0,0.0419431113459212,0,-0.0334297273389424,0,0.528890788925125,0,0,0,0,0,0,0.00453949271347603,-0.148488792528944,0,0.11029403411062,0,0.173634123748707,0,0,0,0,0,0,0,0,0,0,0,0.338151126741633,0,-0.00965543026283451,0.0250796371725343,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0683734410978994,0,0,0,0,0.0321097004143849,0,0,0,0,0,0,0,0,0,0,0,0.0514998032080691,0.00964663057800787,0.0717651141563243,0,0,0,0,0,0,0.0111326035039478,0,0,0,0,0,0,0.187267554482349,0,0.161079009392017,0,0,0,0,0,0,0,0,-0.00438817063000452,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.243063594432353,0,0,0,0,0.0624969389575465,0,0,0,0.051999880631316,0,0,0,0.0573184780763918,0,0,0.00674507217419576,0,0,0,0,0.0954450484093936,0,0,0,0,0,-0.140208140171407,0,0,0,0,0,0,0,0,0.181879233467525,0,0,0.0213250978727545,-0.0044042625901268,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0388851381488066,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755433779660917,0,0.00973496581573102,0.0786661340842372,0,0,0,0,0,0,0,0,0,0.00709926049628541,0,0,0,0,0,0,0,0,0,0.0256305823832521,0,0,0,0,0,0,0.0100613520418962,0.00309845633177412,0,0,0,0,0,0
X000553.SZ,0,0,-0.0907889796334687,0,0,0.614523091550343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493289143074357,0,0,0,0,0,0,0.0473237423313173,0,0,0,0,0.114449994165655,0,0.0408430120690772,0,0,0,0,0,0,0,0,0,0,0,0,0.0413599086543174,0,0,-0.0395199593400184,0.0756768140148147,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0770691061464954,0,0,0,0,0,0,0,0,0,0,0.174478786028647,0,0,0,0,0,0.158699245753176,0.960058346087478,-0.00617834045342163,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.157082361781586,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851040893603856,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0467479958471384,0,0,0,0,0,0,0,0,0,0,0,0.272579460034203,0.163406361313225,0,0,0,0,0,0,0,0.0644252981878604,0,0,0,0,0,0.2232920449018,0,0,0,0,0,0,0,0,0,0,0,0.00502117538918545,-0.0950876985121546,0,0,0,0,0,0
X002271.SZ,0,0,0.0190878852841092,0,0,0,0,0,0,0,0.156308822079232,0,0,0,0.162870150341546,0,0,0.059797542697187,0,0,0,-0.0959264986599422,0,0.104926690229832,-0.198303353466277,0,0.182371141225225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436891670199784,0.0325947429312166,0.408577331903653,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.00679568517417224,0,0,0,0.0458190182227217,0,0,0.136073136092201,0,0,0,0.227797512201624,0,0,0,0,0.0672363573520521,0,0,0,0.0174003516340362,0,0,0,0.00280573971924368,0,0,0,0,0.0283726054536186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37929436279698e-05,0,0,0,0,0,0
X600339.SH,-0.0511324555799463,0,0,0,-0.133551297348956,0,0,0,0,0,0.0328027351476283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234548055439356,-0.0490774661597961,0,0,0.0993973641193644,0,0,0,0,0,0,0,0,0,0,0,0.0478655685523459,0.140632894265671,0,-0.0105066123274299,-0.00545049044689351,0,0,0,0,0,0
X600219.SH,0,0,0,0.156612563774637,0,0,-0.106153254842353,0,0,0,0,0,0,0,0,0,0,0,0,0.0472363941479514,0,0,0.0520700162158796,0,0,0,0,0,-0.10057808173513,0,0,0,0.0848602201612754,0,0,0,0,0.0859121352048748,0,0,0,0,0,0,0,0,0,0,0,-0.00226616596999267,-0.0256006877058595,0,0,0,0,0,0
X601699.SH,0,0,0.0492318197547177,0.172059547015971,0,0,-0.0714401116790788,0,0,0,0.102834872637814,0,0,0,0,0,0,0,0,0.0886872922568102,0,0,0,-0.00655774958802602,0,0,0,0,0,0,0,0,0,0,0,0,0.0658593572639654,0,0,0,0,0,0.644366656949108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.091152621194895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117753780024483,0,0,0,0,0,0,0.128911221311879,0,0,0,0,0,0.060754408679961,0,0,0,0,0,0,0,0,0,0.252654059735297,0,0.00465566066598746,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0644656370961995,0.0905934188798895,0,0,0,0,0,0.00192967879081063,0,0,-0.0307546817194335,0,0,0,0,0,0,0,0,0,0,-0.0104657465478558,0,0,0,0.0223358424611191,0,1.73472347597681e-18,0,0,0.0080745559619007,0,0,0,0,0,0,0,0,0,0,0.0887884914098023,0,0,0.0044097880428252,0.00887302638511818,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.0139982296590349,0,0,0,0,0,0,0,0,0,0,0,0,0.0808685969769635,0,0,0,-0.0158864115315929,0.354694245758951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337520731297718,0,0,0,0,0,0,0,0,0,0,-0.0108538142536878,0.0107543802191616,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130991801147644,0,0,0,0,0.00263095563918382,0,0.0262356553872797,0,0.0304982683850242,0,0,-0.0109773030887825,0,0,0,0,0,0.0116342142641731,0.010709833743951,0,0,0,0,0,0.19479067883763,0,0,0,0,0,0,0.0491250813041434,0,0,0.00436852653205507,-0.00227116922791229,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0333541293390582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103002109755303,0,0,0,0,0,0,0,0,-0.0373995940472234,0,0,0,0,0,0.0925242983369206,0.0877121630137173,0,0.288440889831054,0,0,0,0,0,0,0.105665782645383,0,0.0274992240711693,-0.0232608419286433,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257720517659167,0,0,0,0.0207046521804161,0,0,0,0,0.13910373440932,0,0,0,-0.00801204972135018,0,0,0,0,0,0,0,0.0739524003080294,0.0227528509024299,0,0.0107740773347832,0,0,0,0,0,0,0,0,0,0,0,-0.0118348684245607,0.0276036292735804,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542935356818493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520186289126979,-0.0253204380110296,0,0,0,0,0,0
X000723.SZ,0,0,-0.156765656949269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021691210402635,0,0.00715346353690693,0,0.0705233787510801,0,0,0,0,0.0516136421740479,0,-0.0412111345672287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211710783608728,0.0307643818153852,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.174860308849698,0,0,0,0.0683700064500078,0,0,0,0,0,0,0,0,0.121699182135105,0,0,0.345154921110917,0,0,0,0,0,0,0,0.0375208676941988,0,0.0130324799335339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00173954199338837,0.0211243646545084,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239056237119907,0,0.243471969710807,0,0.0907927818115508,0,0,0,0,0,0,0,0,0,0,0,0.392453741389258,0,0,0,0,0,0,0,0.104977597262205,0,0,-0.00615082751699533,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00584499630351731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923158833359865,0,0,0,0,0,0,0,0,0,0,-0.0038823737198179,0,0,0,0,0,-0.0885048618972446,0,0,0,0,0,0,0,-0.0874483149850719,0.022905373982999,0,0,0.00722904755818315,-0.0306880003277909,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156982123709855,0,0,0,0,0,0,-0.0343589435272267,0,0,0,0,-0.0455285738931588,0,-0.0481086976292727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771491515239959,0,0,0,3.80760464874791,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245456808563607,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0589656661308019,-0.242134622704309,0,0,0,0,0,0,0,0,0,0,0.0462719253243534,0,0,0.0644118876813461,0,8.67361737988404e-19,0,0,0,-0.0904578052459534,-0.0566487102486914,0,0.259354319632964,0,0,0,0,0,0,0.208392818005052,0,0,0,0,0,0,0,0,0.0219146138234229,-0.038000436316559,0,0,0,0,0,0
MKreturn,0,0,0,0.034830674108658,0,0,0,0,0,0,-0.0528075089493144,0,0,0,0,0,0,0,0.0101386608424998,0,0,0,-0.00200285214618865,-0.0736418385055363,0,0,0.0376751653480999,0,0,0,-0.0139105094393631,-0.00710249712064085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426952117749826,0.00681040608862926,0,0,0,0.0352667126589427,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000777955121694512,0,-0.00461554621894118,-0.00079993108446308,0,0,0,0.00273802751729578,-0.00139207441891031,0,0,0,0,0,0.00204629740932555,0,0,0,0,0,0,0,0,0,0,-0.000950430762988203,0,0,0,0,0,0,0,0,-0.00257608377566361,0,0,-0.00179769060497004,0.00381458998753945,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588939006357923,0.0732114124295197,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.000927419432583735,0,0,0,0,0,0,-0.00786054497257896,0,0,0,0,0,0.0262969379656333,0,-5.42101086242752e-20,0,2.75843141010074e-05,0,0,0.0177459728005586,0,0,0,0,-0.0240885421554728,0,0,0,0,0,0,0,0,0,0,-0.0118966749969515,0,0,0,0,0,0,-0.0149391664054038,0.0389987244103388,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00983962268070694,0,-0.00277442489114273,0,0,0,0,0,-0.00819397357599359,0,0,0,0,0,0,-0.00120029458479298,0,0,0,-0.00182295334689223,0,0,0,0,0,0,0,0.00776888210119033,0,0,0,0,0,0.00252715745381438,0,0,0,0,0,0,0,0,0,0,0,0.00476394938101641,-0.0152748241167154,0,0,0,0,0,0
